custom_id,record_id,unit_id,treatment_name,variant,model,deception_condition,participant_label
minority_game_bret_njzas__yl48bwc7,yl48bwc7,yl48bwc7,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,57a78015454e5400015f57ec
minority_game_bret_njzas__yn9li5wr,yn9li5wr,yn9li5wr,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,604d17d4f3668cc2ded10e18
minority_game_bret_njzas__yqnjhqwu,yqnjhqwu,yqnjhqwu,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5a1dcd14f2e3460001edcabf
minority_game_bret_njzas__ysuvcxzq,ysuvcxzq,ysuvcxzq,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d70e0d4b5e62a0018d24309
minority_game_bret_njzas__yxjq60ol,yxjq60ol,yxjq60ol,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62289191715f0083e25c8b9c
minority_game_bret_njzas__yyrnwng4,yyrnwng4,yyrnwng4,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d63bb931da5f70001a8020e
minority_game_bret_njzas__z17m2ih2,z17m2ih2,z17m2ih2,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,580cb179240a2d0001e6b9b3
minority_game_bret_njzas__z1ighv7f,z1ighv7f,z1ighv7f,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62d13eb8bb0d45e1ad36d312
minority_game_bret_njzas__z2fgwwy1,z2fgwwy1,z2fgwwy1,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d78d57c8f579d001518e74f
minority_game_bret_njzas__z4ehw8al,z4ehw8al,z4ehw8al,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,604095cd2b6c0e2af86abd3a
minority_game_bret_njzas__z4f1i282,z4f1i282,z4f1i282,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62d59c3622d8f45cf2fdf2c9
minority_game_bret_njzas__z4mebzmw,z4mebzmw,z4mebzmw,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d41d708128a05000183c461
minority_game_bret_njzas__z6w8bt40,z6w8bt40,z6w8bt40,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6001718a9125cb02cdaf26a1
minority_game_bret_njzas__zayi4o9w,zayi4o9w,zayi4o9w,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5bad23638e44c6000123bcd4
minority_game_bret_njzas__zbij1hhf,zbij1hhf,zbij1hhf,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,606f06f8b122ebdf790350c3
minority_game_bret_njzas__zcr14kn8,zcr14kn8,zcr14kn8,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5f1b26ec3edc812e37fe044f
minority_game_bret_njzas__zcxt68qs,zcxt68qs,zcxt68qs,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62fbcbb37988ab2cfd08748b
minority_game_bret_njzas__zeuvuw2h,zeuvuw2h,zeuvuw2h,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5cf10ebbcfbe240018af9f60
minority_game_bret_njzas__zhl57j7d,zhl57j7d,zhl57j7d,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62e1588597f271ae84748e9a
minority_game_bret_njzas__zicy4gym,zicy4gym,zicy4gym,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5fa92f3172de7e02d5d77656
minority_game_bret_njzas__zixolh7x,zixolh7x,zixolh7x,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62c422732b824746cbe6b4a8
minority_game_bret_njzas__zl9su9ml,zl9su9ml,zl9su9ml,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,60e074644d4c7314b8dd0c41
minority_game_bret_njzas__zld306nd,zld306nd,zld306nd,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d47d892c7f2bb0016592a12
minority_game_bret_njzas__zn0nshmd,zn0nshmd,zn0nshmd,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62e02c96140489fcd123e187
minority_game_bret_njzas__zovsp7f6,zovsp7f6,zovsp7f6,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62e54956b282b314d6fac945
minority_game_bret_njzas__zp4vedb5,zp4vedb5,zp4vedb5,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5e282e43266894a3e79a6eaa
minority_game_bret_njzas__zpd9qo8q,zpd9qo8q,zpd9qo8q,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5fc67e7a8afba32fc5da37b6
minority_game_bret_njzas__zpir040n,zpir040n,zpir040n,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5bb775b0f1f9ba000140e7b3
minority_game_bret_njzas__zprvfx13,zprvfx13,zprvfx13,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6166b88b068f6ea62e353c6c
minority_game_bret_njzas__zpxy0r3c,zpxy0r3c,zpxy0r3c,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5dbdbf8f0fbd8b2f1b94b974
minority_game_bret_njzas__zq45cvfh,zq45cvfh,zq45cvfh,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b8a709614e8c6000104eafa
minority_game_bret_njzas__zteypv5t,zteypv5t,zteypv5t,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5d15f0e7768bdf000154de48
minority_game_bret_njzas__zvi75j8x,zvi75j8x,zvi75j8x,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,62696b4c3d25b18ffff47d0d
minority_game_bret_njzas__zwj53vxv,zwj53vxv,zwj53vxv,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,606c60e9bc3c158f77bfd01e
minority_game_bret_njzas__zwrl2t4o,zwrl2t4o,zwrl2t4o,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5efa358d3b02ed8465b9a726
minority_game_bret_njzas__zxxw84lh,zxxw84lh,zxxw84lh,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,5b2973a08c745200013b84ae
minority_game_bret_njzas__zyya824y,zyya824y,zyya824y,DECEPTION_0,twin_sampled_seed_0,gpt-5.1,0,6101b7321ec164ed1f89d0be
minority_game_bret_njzas__00bepzvk,00bepzvk,00bepzvk,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e85f278c880ee1edb7e96ee
minority_game_bret_njzas__00g8t5am,00g8t5am,00g8t5am,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ef3bdbee9ae7a16241451c1
minority_game_bret_njzas__024b8dre,024b8dre,024b8dre,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6147539b00c6232dc29b5f4e
minority_game_bret_njzas__0268s5y8,0268s5y8,0268s5y8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c366fc38821900001b38b67
minority_game_bret_njzas__02giodi8,02giodi8,02giodi8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62fd0e58ef8db39fae26dd2c
minority_game_bret_njzas__02vnkog8,02vnkog8,02vnkog8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ccb06677e328b001ac02f92
minority_game_bret_njzas__051fm7lz,051fm7lz,051fm7lz,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,57147f7a8adadb00098dea62
minority_game_bret_njzas__05m1mr7w,05m1mr7w,05m1mr7w,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62f0f033178f89dd6f416590
minority_game_bret_njzas__09bgz4bu,09bgz4bu,09bgz4bu,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e380457679e67000c56b02f
minority_game_bret_njzas__09c9rf7v,09c9rf7v,09c9rf7v,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ef39ea1e9a3511219951cc6
minority_game_bret_njzas__09vwx04x,09vwx04x,09vwx04x,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,61350f4a8794d1429580cf5e
minority_game_bret_njzas__09y07ob4,09y07ob4,09y07ob4,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ace82e135eccf0001a11c96
minority_game_bret_njzas__0ccif91b,0ccif91b,0ccif91b,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f91dbe69b8f970b4c91629d
minority_game_bret_njzas__0cqpyzro,0cqpyzro,0cqpyzro,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ea01b4b2d7b4d0243d93f78
minority_game_bret_njzas__0dgqcg7v,0dgqcg7v,0dgqcg7v,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5cb6d1f052580f0017767873
minority_game_bret_njzas__0e20qls4,0e20qls4,0e20qls4,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62d81f26161631255f0d36bd
minority_game_bret_njzas__0fhgvroy,0fhgvroy,0fhgvroy,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d5423acdefe1f000169c7a6
minority_game_bret_njzas__0gygf8b0,0gygf8b0,0gygf8b0,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6303f33429532f63be49957c
minority_game_bret_njzas__0hbvf9yq,0hbvf9yq,0hbvf9yq,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,55f42b6a32af740005170bd0
minority_game_bret_njzas__0himwaks,0himwaks,0himwaks,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62da781f566f47fe43284532
minority_game_bret_njzas__0hsj7r3t,0hsj7r3t,0hsj7r3t,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e317d6d8c821b000aec84b3
minority_game_bret_njzas__0jk811d8,0jk811d8,0jk811d8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62a33f629f9fe91f831c2afc
minority_game_bret_njzas__0jo78c23,0jo78c23,0jo78c23,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ab819f11667e40001d7d22b
minority_game_bret_njzas__0mb9rgae,0mb9rgae,0mb9rgae,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f23e66acfd91e0313ced471
minority_game_bret_njzas__0n0vn4et,0n0vn4et,0n0vn4et,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62ac75a88ed59acd2d641ef5
minority_game_bret_njzas__0nz7ibqq,0nz7ibqq,0nz7ibqq,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,59d395800118340001369be1
minority_game_bret_njzas__0o0az476,0o0az476,0o0az476,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5beecf340431f3000193c926
minority_game_bret_njzas__0oe9tq4w,0oe9tq4w,0oe9tq4w,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5eebc01d1b53c11438f3405b
minority_game_bret_njzas__0p11mh6p,0p11mh6p,0p11mh6p,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a56970b76d1c60001aaf2ab
minority_game_bret_njzas__0p36jbf4,0p36jbf4,0p36jbf4,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c8d7e956ca70b0001128dd2
minority_game_bret_njzas__0qjdnsy8,0qjdnsy8,0qjdnsy8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f59209be2e8b9128d9652b8
minority_game_bret_njzas__0qypvj20,0qypvj20,0qypvj20,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60f5df9db9380d875c320307
minority_game_bret_njzas__0rst3pzg,0rst3pzg,0rst3pzg,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ee0c8a669a88041d4034cea
minority_game_bret_njzas__0run6fwe,0run6fwe,0run6fwe,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ea98c900640c90a3db307ff
minority_game_bret_njzas__0txfdz91,0txfdz91,0txfdz91,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62fcc5ccc5895d87b0681d0e
minority_game_bret_njzas__0uddip6e,0uddip6e,0uddip6e,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d0902aabcfaa80001c207a6
minority_game_bret_njzas__0w0ctdq7,0w0ctdq7,0w0ctdq7,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5cb329855ee1730001ae6683
minority_game_bret_njzas__0x1heyif,0x1heyif,0x1heyif,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60f059aff7f931e2d83bacb5
minority_game_bret_njzas__0x8u9a82,0x8u9a82,0x8u9a82,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e999429b82179033396eda0
minority_game_bret_njzas__0y8l8fyi,0y8l8fyi,0y8l8fyi,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,557c0bd8fdf99b120dc45dde
minority_game_bret_njzas__11iudqza,11iudqza,11iudqza,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62e17900c4ff2316a7297ce6
minority_game_bret_njzas__13knq10i,13knq10i,13knq10i,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5fa4b51274ac2816b05d409a
minority_game_bret_njzas__1487v36b,1487v36b,1487v36b,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,611943dcb8b11a7b6cf6b596
minority_game_bret_njzas__14xode0l,14xode0l,14xode0l,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60abe9ac376bad521bd9b3d0
minority_game_bret_njzas__17gdc6e8,17gdc6e8,17gdc6e8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c23c651d9435800010b7e48
minority_game_bret_njzas__1959vpc4,1959vpc4,1959vpc4,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c864b1bd9fe700001023b72
minority_game_bret_njzas__19bqssvb,19bqssvb,19bqssvb,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,610c66163e803a3564dfaf9c
minority_game_bret_njzas__19jvjk5y,19jvjk5y,19jvjk5y,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62d800438c8e65be77d4bdbb
minority_game_bret_njzas__19xtwful,19xtwful,19xtwful,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5bc2d0d1b17a810001daeba1
minority_game_bret_njzas__1bxag4o9,1bxag4o9,1bxag4o9,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,613b04fb42857efe1c632f0d
minority_game_bret_njzas__1fb8nlr9,1fb8nlr9,1fb8nlr9,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,611e1cf011c9f05d6990d4ae
minority_game_bret_njzas__1g5j8aq5,1g5j8aq5,1g5j8aq5,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,571073cced0d66001290077d
minority_game_bret_njzas__1h82x0yo,1h82x0yo,1h82x0yo,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e1b2dea8b90cb3502480bc9
minority_game_bret_njzas__1jsswvnq,1jsswvnq,1jsswvnq,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e1e26bc677d6f1913ec0111
minority_game_bret_njzas__1nbjeh68,1nbjeh68,1nbjeh68,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,61719508d946490934305f3a
minority_game_bret_njzas__1rfc0pfe,1rfc0pfe,1rfc0pfe,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62360942dc55d9a6806237c7
minority_game_bret_njzas__1rzsrubs,1rzsrubs,1rzsrubs,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62ebdec52d1d02eb574af604
minority_game_bret_njzas__1sdb59qh,1sdb59qh,1sdb59qh,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62fd10443b9a8510ba1298fc
minority_game_bret_njzas__1thmoadv,1thmoadv,1thmoadv,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5bc6618e54b3bc0001a30ffa
minority_game_bret_njzas__1txpkbp8,1txpkbp8,1txpkbp8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5bf5491059230c0001a9915d
minority_game_bret_njzas__1uv16kwh,1uv16kwh,1uv16kwh,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5b3b3de3c49ecb00010a92d9
minority_game_bret_njzas__1v4i3bxq,1v4i3bxq,1v4i3bxq,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,56c641da305eaa000bf21231
minority_game_bret_njzas__1vpcglzr,1vpcglzr,1vpcglzr,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,616d5c54f2953f6447f27402
minority_game_bret_njzas__1x9qxjro,1x9qxjro,1x9qxjro,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ed69d3e9ef2ea0e828d06b6
minority_game_bret_njzas__1yvz0kg0,1yvz0kg0,1yvz0kg0,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ffcac9fed52b11468dec167
minority_game_bret_njzas__1zlqopmr,1zlqopmr,1zlqopmr,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f58ad1de350f30278169535
minority_game_bret_njzas__210xd8ez,210xd8ez,210xd8ez,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6094f14e5f0014a68821c2c1
minority_game_bret_njzas__22ouau7w,22ouau7w,22ouau7w,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f71ef0c07055f08f2cf1629
minority_game_bret_njzas__23okulnd,23okulnd,23okulnd,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,629f9d0e292a1846040223b7
minority_game_bret_njzas__26r71848,26r71848,26r71848,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,603ae31e6aba3a7010516055
minority_game_bret_njzas__2708iiwq,2708iiwq,2708iiwq,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62e29d780e50bbd7da9f2c81
minority_game_bret_njzas__294nell3,294nell3,294nell3,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,615b2767fab8e27015ae6286
minority_game_bret_njzas__2bn971kb,2bn971kb,2bn971kb,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5cc53cf3291607001757c712
minority_game_bret_njzas__2gi5g2ld,2gi5g2ld,2gi5g2ld,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d45ed2a23a1260018201b2c
minority_game_bret_njzas__2j4t3zmn,2j4t3zmn,2j4t3zmn,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5eeb6965645c11097b4bae82
minority_game_bret_njzas__2jbah1pp,2jbah1pp,2jbah1pp,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ed12660a41e2603213e1f87
minority_game_bret_njzas__2k7fryav,2k7fryav,2k7fryav,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5dc536643317733bf089de4f
minority_game_bret_njzas__2kae79yg,2kae79yg,2kae79yg,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6158654883a52df1e1cb1ee8
minority_game_bret_njzas__2lh51euy,2lh51euy,2lh51euy,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ee91869ec57d2169fca4494
minority_game_bret_njzas__2mniysq2,2mniysq2,2mniysq2,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5b1d5fabbdf4e10001638a19
minority_game_bret_njzas__2ouckgdt,2ouckgdt,2ouckgdt,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e95ccb9aa4d5d01e37f9b1e
minority_game_bret_njzas__2p0761ge,2p0761ge,2p0761ge,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ecb7a2d7a32d26eca7526ba
minority_game_bret_njzas__2rqk6fqj,2rqk6fqj,2rqk6fqj,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62e0230b16c7be0cfce852f5
minority_game_bret_njzas__2sjpvqic,2sjpvqic,2sjpvqic,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,61015472646d44c5b7c1d9f2
minority_game_bret_njzas__2tuat5fp,2tuat5fp,2tuat5fp,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,57b71e418f963300014c8eaf
minority_game_bret_njzas__2x9hxwwz,2x9hxwwz,2x9hxwwz,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62ea57db8ebcd07b26b66eec
minority_game_bret_njzas__2xlyy6yc,2xlyy6yc,2xlyy6yc,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62b05c79ad2d2e5b985caccc
minority_game_bret_njzas__2y11xhwe,2y11xhwe,2y11xhwe,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d8dff0be825f000175a14ab
minority_game_bret_njzas__2yghmlow,2yghmlow,2yghmlow,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5efb8358f81cbe0f08950fe4
minority_game_bret_njzas__30hedylr,30hedylr,30hedylr,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6027ffc8f5361f64d504ae36
minority_game_bret_njzas__35ijno4k,35ijno4k,35ijno4k,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ea07fc202b8bd05bb59bc38
minority_game_bret_njzas__36j511xb,36j511xb,36j511xb,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62c2f6fe6ff99b928d65047f
minority_game_bret_njzas__373e2gl1,373e2gl1,373e2gl1,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,57509aade19ee9000680df04
minority_game_bret_njzas__39e1bdbi,39e1bdbi,39e1bdbi,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62ce97db1fa788670dea28c2
minority_game_bret_njzas__39sp7orn,39sp7orn,39sp7orn,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,61059784fd4a489bfad21fcd
minority_game_bret_njzas__3bguxf0u,3bguxf0u,3bguxf0u,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a70b6b882968f0001a6b12f
minority_game_bret_njzas__3cpdy6pw,3cpdy6pw,3cpdy6pw,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f9c35b22f672b090721a5d0
minority_game_bret_njzas__3fspir4a,3fspir4a,3fspir4a,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c1ab5f17adf6d0001093f8e
minority_game_bret_njzas__3gx6rr85,3gx6rr85,3gx6rr85,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5707c536374137000ebbbc46
minority_game_bret_njzas__3hc43voz,3hc43voz,3hc43voz,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e32df6cc802ed000c6817f4
minority_game_bret_njzas__3hjuo9rw,3hjuo9rw,3hjuo9rw,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60bbdb37286980cc3ba6f309
minority_game_bret_njzas__3k7mg7re,3k7mg7re,3k7mg7re,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5b0e44a81e55760001b99568
minority_game_bret_njzas__3l4j9q1z,3l4j9q1z,3l4j9q1z,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a553e7976d1c60001aad777
minority_game_bret_njzas__3laok1jn,3laok1jn,3laok1jn,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f74b3a0d780450b219f8616
minority_game_bret_njzas__3o7ornze,3o7ornze,3o7ornze,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60e02d7931b0152927b4425d
minority_game_bret_njzas__3qz3n066,3qz3n066,3qz3n066,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e796b8a1c906f52e486f1ec
minority_game_bret_njzas__3uvcpoza,3uvcpoza,3uvcpoza,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d7874252f037f0016637125
minority_game_bret_njzas__3xuwpe0s,3xuwpe0s,3xuwpe0s,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62fb791ae2e74874f29e5ba1
minority_game_bret_njzas__3y65xjvx,3y65xjvx,3y65xjvx,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5bf50c187ea49f0001ba734a
minority_game_bret_njzas__3zwr7ikz,3zwr7ikz,3zwr7ikz,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ea2c1119a49751e74bb17c5
minority_game_bret_njzas__41dexphs,41dexphs,41dexphs,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5fd7772607bd47085d6397ff
minority_game_bret_njzas__425edmj1,425edmj1,425edmj1,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5db325a56c8068000db18295
minority_game_bret_njzas__46yo2kl1,46yo2kl1,46yo2kl1,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d5ff8b32c4db6001a4c9ca5
minority_game_bret_njzas__48wwi2sy,48wwi2sy,48wwi2sy,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5961076cee166f00019591bf
minority_game_bret_njzas__4a6ngv02,4a6ngv02,4a6ngv02,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d51a96b5054110015905fd9
minority_game_bret_njzas__4ahquxd3,4ahquxd3,4ahquxd3,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6020ef67ef1d8d7191658435
minority_game_bret_njzas__4bitjxys,4bitjxys,4bitjxys,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62ea837838c76b3e4bdc3fd5
minority_game_bret_njzas__4fny327w,4fny327w,4fny327w,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f612fe73bb6c60afeafb0e9
minority_game_bret_njzas__4hrygd5r,4hrygd5r,4hrygd5r,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5dbb0562b1df1b110ead5bba
minority_game_bret_njzas__4jvcj2b0,4jvcj2b0,4jvcj2b0,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,613fe7ddfdcd3eed0dbbe207
minority_game_bret_njzas__4mendzo7,4mendzo7,4mendzo7,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,57deea8589fea700017296dc
minority_game_bret_njzas__4mx3ble3,4mx3ble3,4mx3ble3,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62c8428d972953f72bbc71c5
minority_game_bret_njzas__4q113srf,4q113srf,4q113srf,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f9f2e59fd1500562480c96b
minority_game_bret_njzas__4t5ygxi6,4t5ygxi6,4t5ygxi6,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a201c7bc9199b00010810e8
minority_game_bret_njzas__4t5zskve,4t5zskve,4t5zskve,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d3f0f10baf11000191edb34
minority_game_bret_njzas__4t9isy8d,4t9isy8d,4t9isy8d,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6129250af722358dd0a6433b
minority_game_bret_njzas__4urtrsp4,4urtrsp4,4urtrsp4,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,629622da2e85a479fa80b307
minority_game_bret_njzas__4wnr2tik,4wnr2tik,4wnr2tik,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6303bcf97c4ee19d1dda9a4a
minority_game_bret_njzas__4xl8ga43,4xl8ga43,4xl8ga43,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e9b1378b0f218000c570018
minority_game_bret_njzas__4yvahvvy,4yvahvvy,4yvahvvy,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62eac867210f0e2e8d322d44
minority_game_bret_njzas__503s3z35,503s3z35,503s3z35,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c4b987538878c0001c7883b
minority_game_bret_njzas__50wyt45r,50wyt45r,50wyt45r,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62dae78d1b3a661e64d8844b
