record_id,unit_id,treatment_name,deception_condition,participant_label,gold_target_json
0n0vn4et,0n0vn4et,DECEPTION_1,1,62ac75a88ed59acd2d641ef5,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 36}"
0nz7ibqq,0nz7ibqq,DECEPTION_1,1,59d395800118340001369be1,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 71}"
0o0az476,0o0az476,DECEPTION_1,1,5beecf340431f3000193c926,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 76}"
0oe9tq4w,0oe9tq4w,DECEPTION_1,1,5eebc01d1b53c11438f3405b,"{""bonus_game_choices"": [""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B""], ""bret_boxes"": 36}"
0p11mh6p,0p11mh6p,DECEPTION_1,1,5a56970b76d1c60001aaf2ab,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 40}"
0p36jbf4,0p36jbf4,DECEPTION_1,1,5c8d7e956ca70b0001128dd2,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 71}"
0qjdnsy8,0qjdnsy8,DECEPTION_1,1,5f59209be2e8b9128d9652b8,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 61}"
0qypvj20,0qypvj20,DECEPTION_1,1,60f5df9db9380d875c320307,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 71}"
0rst3pzg,0rst3pzg,DECEPTION_1,1,5ee0c8a669a88041d4034cea,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 7}"
0run6fwe,0run6fwe,DECEPTION_1,1,5ea98c900640c90a3db307ff,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 37}"
0txfdz91,0txfdz91,DECEPTION_1,1,62fcc5ccc5895d87b0681d0e,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 51}"
0uddip6e,0uddip6e,DECEPTION_1,1,5d0902aabcfaa80001c207a6,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A""], ""bret_boxes"": 33}"
0w0ctdq7,0w0ctdq7,DECEPTION_1,1,5cb329855ee1730001ae6683,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 28}"
0x1heyif,0x1heyif,DECEPTION_1,1,60f059aff7f931e2d83bacb5,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A""], ""bret_boxes"": 77}"
0x8u9a82,0x8u9a82,DECEPTION_1,1,5e999429b82179033396eda0,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 100}"
0y8l8fyi,0y8l8fyi,DECEPTION_1,1,557c0bd8fdf99b120dc45dde,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 40}"
11iudqza,11iudqza,DECEPTION_1,1,62e17900c4ff2316a7297ce6,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 58}"
13knq10i,13knq10i,DECEPTION_1,1,5fa4b51274ac2816b05d409a,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B""], ""bret_boxes"": 40}"
1487v36b,1487v36b,DECEPTION_1,1,611943dcb8b11a7b6cf6b596,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A""], ""bret_boxes"": 48}"
14xode0l,14xode0l,DECEPTION_1,1,60abe9ac376bad521bd9b3d0,"{""bonus_game_choices"": [""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B""], ""bret_boxes"": 100}"
17gdc6e8,17gdc6e8,DECEPTION_1,1,5c23c651d9435800010b7e48,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 37}"
1959vpc4,1959vpc4,DECEPTION_1,1,5c864b1bd9fe700001023b72,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 39}"
19bqssvb,19bqssvb,DECEPTION_1,1,610c66163e803a3564dfaf9c,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 50}"
19jvjk5y,19jvjk5y,DECEPTION_1,1,62d800438c8e65be77d4bdbb,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 28}"
19xtwful,19xtwful,DECEPTION_1,1,5bc2d0d1b17a810001daeba1,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B""], ""bret_boxes"": 73}"
1bxag4o9,1bxag4o9,DECEPTION_1,1,613b04fb42857efe1c632f0d,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A""], ""bret_boxes"": 50}"
1fb8nlr9,1fb8nlr9,DECEPTION_1,1,611e1cf011c9f05d6990d4ae,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 35}"
1g5j8aq5,1g5j8aq5,DECEPTION_1,1,571073cced0d66001290077d,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 55}"
1h82x0yo,1h82x0yo,DECEPTION_1,1,5e1b2dea8b90cb3502480bc9,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 49}"
1jsswvnq,1jsswvnq,DECEPTION_1,1,5e1e26bc677d6f1913ec0111,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 69}"
1nbjeh68,1nbjeh68,DECEPTION_1,1,61719508d946490934305f3a,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 38}"
1rfc0pfe,1rfc0pfe,DECEPTION_1,1,62360942dc55d9a6806237c7,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 50}"
1rzsrubs,1rzsrubs,DECEPTION_1,1,62ebdec52d1d02eb574af604,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A""], ""bret_boxes"": 34}"
1sdb59qh,1sdb59qh,DECEPTION_1,1,62fd10443b9a8510ba1298fc,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 60}"
1thmoadv,1thmoadv,DECEPTION_1,1,5bc6618e54b3bc0001a30ffa,"{""bonus_game_choices"": [""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 51}"
1txpkbp8,1txpkbp8,DECEPTION_1,1,5bf5491059230c0001a9915d,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 50}"
1uv16kwh,1uv16kwh,DECEPTION_1,1,5b3b3de3c49ecb00010a92d9,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 50}"
1v4i3bxq,1v4i3bxq,DECEPTION_1,1,56c641da305eaa000bf21231,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 50}"
1vpcglzr,1vpcglzr,DECEPTION_1,1,616d5c54f2953f6447f27402,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 36}"
1x9qxjro,1x9qxjro,DECEPTION_1,1,5ed69d3e9ef2ea0e828d06b6,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 20}"
1yvz0kg0,1yvz0kg0,DECEPTION_1,1,5ffcac9fed52b11468dec167,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 46}"
1zlqopmr,1zlqopmr,DECEPTION_1,1,5f58ad1de350f30278169535,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 51}"
210xd8ez,210xd8ez,DECEPTION_1,1,6094f14e5f0014a68821c2c1,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 51}"
22ouau7w,22ouau7w,DECEPTION_1,1,5f71ef0c07055f08f2cf1629,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B""], ""bret_boxes"": 39}"
23okulnd,23okulnd,DECEPTION_1,1,629f9d0e292a1846040223b7,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A""], ""bret_boxes"": 35}"
26r71848,26r71848,DECEPTION_1,1,603ae31e6aba3a7010516055,"{""bonus_game_choices"": [""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A""], ""bret_boxes"": 25}"
2708iiwq,2708iiwq,DECEPTION_1,1,62e29d780e50bbd7da9f2c81,"{""bonus_game_choices"": [""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 76}"
294nell3,294nell3,DECEPTION_1,1,615b2767fab8e27015ae6286,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B""], ""bret_boxes"": 47}"
2bn971kb,2bn971kb,DECEPTION_1,1,5cc53cf3291607001757c712,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 50}"
2gi5g2ld,2gi5g2ld,DECEPTION_1,1,5d45ed2a23a1260018201b2c,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B""], ""bret_boxes"": 26}"
2j4t3zmn,2j4t3zmn,DECEPTION_1,1,5eeb6965645c11097b4bae82,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 74}"
2jbah1pp,2jbah1pp,DECEPTION_1,1,5ed12660a41e2603213e1f87,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 66}"
2k7fryav,2k7fryav,DECEPTION_1,1,5dc536643317733bf089de4f,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B""], ""bret_boxes"": 47}"
2kae79yg,2kae79yg,DECEPTION_1,1,6158654883a52df1e1cb1ee8,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 100}"
2lh51euy,2lh51euy,DECEPTION_1,1,5ee91869ec57d2169fca4494,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 57}"
2mniysq2,2mniysq2,DECEPTION_1,1,5b1d5fabbdf4e10001638a19,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 100}"
2ouckgdt,2ouckgdt,DECEPTION_1,1,5e95ccb9aa4d5d01e37f9b1e,"{""bonus_game_choices"": [""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 72}"
2p0761ge,2p0761ge,DECEPTION_1,1,5ecb7a2d7a32d26eca7526ba,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A""], ""bret_boxes"": 50}"
2rqk6fqj,2rqk6fqj,DECEPTION_1,1,62e0230b16c7be0cfce852f5,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 51}"
2sjpvqic,2sjpvqic,DECEPTION_1,1,61015472646d44c5b7c1d9f2,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B""], ""bret_boxes"": 37}"
2tuat5fp,2tuat5fp,DECEPTION_1,1,57b71e418f963300014c8eaf,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 41}"
2x9hxwwz,2x9hxwwz,DECEPTION_1,1,62ea57db8ebcd07b26b66eec,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 28}"
2xlyy6yc,2xlyy6yc,DECEPTION_1,1,62b05c79ad2d2e5b985caccc,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 31}"
2y11xhwe,2y11xhwe,DECEPTION_1,1,5d8dff0be825f000175a14ab,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 22}"
2yghmlow,2yghmlow,DECEPTION_1,1,5efb8358f81cbe0f08950fe4,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 25}"
30hedylr,30hedylr,DECEPTION_1,1,6027ffc8f5361f64d504ae36,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A""], ""bret_boxes"": 26}"
35ijno4k,35ijno4k,DECEPTION_1,1,5ea07fc202b8bd05bb59bc38,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 100}"
36j511xb,36j511xb,DECEPTION_1,1,62c2f6fe6ff99b928d65047f,"{""bonus_game_choices"": [""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A""], ""bret_boxes"": 75}"
373e2gl1,373e2gl1,DECEPTION_1,1,57509aade19ee9000680df04,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 44}"
39e1bdbi,39e1bdbi,DECEPTION_1,1,62ce97db1fa788670dea28c2,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 50}"
39sp7orn,39sp7orn,DECEPTION_1,1,61059784fd4a489bfad21fcd,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 100}"
3bguxf0u,3bguxf0u,DECEPTION_1,1,5a70b6b882968f0001a6b12f,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 85}"
3cpdy6pw,3cpdy6pw,DECEPTION_1,1,5f9c35b22f672b090721a5d0,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 41}"
3fspir4a,3fspir4a,DECEPTION_1,1,5c1ab5f17adf6d0001093f8e,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 20}"
3gx6rr85,3gx6rr85,DECEPTION_1,1,5707c536374137000ebbbc46,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 52}"
3hc43voz,3hc43voz,DECEPTION_1,1,5e32df6cc802ed000c6817f4,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 50}"
3hjuo9rw,3hjuo9rw,DECEPTION_1,1,60bbdb37286980cc3ba6f309,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 28}"
3k7mg7re,3k7mg7re,DECEPTION_1,1,5b0e44a81e55760001b99568,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 15}"
3l4j9q1z,3l4j9q1z,DECEPTION_1,1,5a553e7976d1c60001aad777,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 57}"
3laok1jn,3laok1jn,DECEPTION_1,1,5f74b3a0d780450b219f8616,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 64}"
3o7ornze,3o7ornze,DECEPTION_1,1,60e02d7931b0152927b4425d,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 40}"
3qz3n066,3qz3n066,DECEPTION_1,1,5e796b8a1c906f52e486f1ec,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 38}"
3uvcpoza,3uvcpoza,DECEPTION_1,1,5d7874252f037f0016637125,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B""], ""bret_boxes"": 61}"
3xuwpe0s,3xuwpe0s,DECEPTION_1,1,62fb791ae2e74874f29e5ba1,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 38}"
3y65xjvx,3y65xjvx,DECEPTION_1,1,5bf50c187ea49f0001ba734a,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 37}"
3zwr7ikz,3zwr7ikz,DECEPTION_1,1,5ea2c1119a49751e74bb17c5,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 20}"
41dexphs,41dexphs,DECEPTION_1,1,5fd7772607bd47085d6397ff,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 30}"
425edmj1,425edmj1,DECEPTION_1,1,5db325a56c8068000db18295,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 32}"
46yo2kl1,46yo2kl1,DECEPTION_1,1,5d5ff8b32c4db6001a4c9ca5,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A""], ""bret_boxes"": 32}"
48wwi2sy,48wwi2sy,DECEPTION_1,1,5961076cee166f00019591bf,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 56}"
4a6ngv02,4a6ngv02,DECEPTION_1,1,5d51a96b5054110015905fd9,"{""bonus_game_choices"": [""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 45}"
4ahquxd3,4ahquxd3,DECEPTION_1,1,6020ef67ef1d8d7191658435,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 26}"
4bitjxys,4bitjxys,DECEPTION_1,1,62ea837838c76b3e4bdc3fd5,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 20}"
4fny327w,4fny327w,DECEPTION_1,1,5f612fe73bb6c60afeafb0e9,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 35}"
4hrygd5r,4hrygd5r,DECEPTION_1,1,5dbb0562b1df1b110ead5bba,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A""], ""bret_boxes"": 20}"
4jvcj2b0,4jvcj2b0,DECEPTION_1,1,613fe7ddfdcd3eed0dbbe207,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 81}"
4mendzo7,4mendzo7,DECEPTION_1,1,57deea8589fea700017296dc,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B""], ""bret_boxes"": 61}"
4mx3ble3,4mx3ble3,DECEPTION_1,1,62c8428d972953f72bbc71c5,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A""], ""bret_boxes"": 51}"
4q113srf,4q113srf,DECEPTION_1,1,5f9f2e59fd1500562480c96b,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 41}"
4t5ygxi6,4t5ygxi6,DECEPTION_1,1,5a201c7bc9199b00010810e8,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A""], ""bret_boxes"": 37}"
4t5zskve,4t5zskve,DECEPTION_1,1,5d3f0f10baf11000191edb34,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 48}"
4t9isy8d,4t9isy8d,DECEPTION_1,1,6129250af722358dd0a6433b,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 25}"
4urtrsp4,4urtrsp4,DECEPTION_1,1,629622da2e85a479fa80b307,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""], ""bret_boxes"": 80}"
4wnr2tik,4wnr2tik,DECEPTION_1,1,6303bcf97c4ee19d1dda9a4a,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B""], ""bret_boxes"": 45}"
4xl8ga43,4xl8ga43,DECEPTION_1,1,5e9b1378b0f218000c570018,"{""bonus_game_choices"": [""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 46}"
4yvahvvy,4yvahvvy,DECEPTION_1,1,62eac867210f0e2e8d322d44,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 11}"
503s3z35,503s3z35,DECEPTION_1,1,5c4b987538878c0001c7883b,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B""], ""bret_boxes"": 29}"
50wyt45r,50wyt45r,DECEPTION_1,1,62dae78d1b3a661e64d8844b,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A""], ""bret_boxes"": 18}"
512caa79,512caa79,DECEPTION_1,1,630685b066d5d19877a13f8c,"{""bonus_game_choices"": [""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""], ""bret_boxes"": 37}"
528qojre,528qojre,DECEPTION_1,1,62b418961b4cc512a166dacd,"{""bonus_game_choices"": [""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A""], ""bret_boxes"": 60}"
53c9w3pn,53c9w3pn,DECEPTION_1,1,60e49deb007ba3db7bb73016,"{""bonus_game_choices"": [""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B""], ""bret_boxes"": 68}"
