unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
E3A__A__265,two_stage_trust_punishment_y2hgu_demo_profile_00431,"39-year-old, female.",two_stage_demo_source_04161,30-49,female,
E3A__A__283,two_stage_trust_punishment_y2hgu_demo_profile_00432,"35-year-old, female.",two_stage_demo_source_05166,30-49,female,
E3A__A__289,two_stage_trust_punishment_y2hgu_demo_profile_00433,"45-year-old, female.",two_stage_demo_source_12804,30-49,female,
E3A__A__29,two_stage_trust_punishment_y2hgu_demo_profile_00434,"38-year-old, female.",two_stage_demo_source_11420,30-49,female,
E3A__A__336,two_stage_trust_punishment_y2hgu_demo_profile_00435,"31-year-old, male.",two_stage_demo_source_03021,30-49,male,
E3A__A__354,two_stage_trust_punishment_y2hgu_demo_profile_00436,"28-year-old, female.",two_stage_demo_source_06175,18-29,female,
E3A__A__36,two_stage_trust_punishment_y2hgu_demo_profile_00437,"23-year-old, male.",two_stage_demo_source_07843,18-29,male,
E3A__A__367,two_stage_trust_punishment_y2hgu_demo_profile_00438,"49-year-old, female.",two_stage_demo_source_11931,30-49,female,
E3A__A__410,two_stage_trust_punishment_y2hgu_demo_profile_00439,"34-year-old, female.",two_stage_demo_source_01766,30-49,female,
E3A__A__414,two_stage_trust_punishment_y2hgu_demo_profile_00440,"30-year-old, male.",two_stage_demo_source_10013,30-49,male,
E3A__A__425,two_stage_trust_punishment_y2hgu_demo_profile_00441,"33-year-old, female.",two_stage_demo_source_12096,30-49,female,
E3A__A__430,two_stage_trust_punishment_y2hgu_demo_profile_00442,"51-year-old, female.",two_stage_demo_source_11967,50-64,female,
E3A__A__44,two_stage_trust_punishment_y2hgu_demo_profile_00443,"26-year-old, male.",two_stage_demo_source_03622,18-29,male,
E3A__A__444,two_stage_trust_punishment_y2hgu_demo_profile_00444,"35-year-old, female.",two_stage_demo_source_01666,30-49,female,
E3A__A__481,two_stage_trust_punishment_y2hgu_demo_profile_00445,"39-year-old, male.",two_stage_demo_source_07763,30-49,male,
E3A__A__483,two_stage_trust_punishment_y2hgu_demo_profile_00446,"32-year-old, male.",two_stage_demo_source_00962,30-49,male,
E3A__A__5,two_stage_trust_punishment_y2hgu_demo_profile_00447,"28-year-old, female.",two_stage_demo_source_01700,18-29,female,
E3A__A__511,two_stage_trust_punishment_y2hgu_demo_profile_00448,"56-year-old, male.",two_stage_demo_source_00920,50-64,male,
E3A__A__512,two_stage_trust_punishment_y2hgu_demo_profile_00449,"41-year-old, male.",two_stage_demo_source_02758,30-49,male,
E3A__A__52,two_stage_trust_punishment_y2hgu_demo_profile_00450,"47-year-old, female.",two_stage_demo_source_11359,30-49,female,
E3A__A__522,two_stage_trust_punishment_y2hgu_demo_profile_00451,"26-year-old, female.",two_stage_demo_source_08794,18-29,female,
E3A__A__53,two_stage_trust_punishment_y2hgu_demo_profile_00452,"40-year-old, female.",two_stage_demo_source_08290,30-49,female,
E3A__A__537,two_stage_trust_punishment_y2hgu_demo_profile_00453,"34-year-old, male.",two_stage_demo_source_12883,30-49,male,
E3A__A__538,two_stage_trust_punishment_y2hgu_demo_profile_00454,"31-year-old, female.",two_stage_demo_source_06492,30-49,female,
E3A__A__539,two_stage_trust_punishment_y2hgu_demo_profile_00455,"54-year-old, male.",two_stage_demo_source_00523,50-64,male,
E3A__A__545,two_stage_trust_punishment_y2hgu_demo_profile_00456,"42-year-old, male.",two_stage_demo_source_02139,30-49,male,
E3A__A__551,two_stage_trust_punishment_y2hgu_demo_profile_00457,"33-year-old, male.",two_stage_demo_source_03403,30-49,male,
E3A__A__557,two_stage_trust_punishment_y2hgu_demo_profile_00458,"35-year-old, male.",two_stage_demo_source_08808,30-49,male,
E3A__A__558,two_stage_trust_punishment_y2hgu_demo_profile_00459,"63-year-old, male.",two_stage_demo_source_04668,50-64,male,
E3A__A__568,two_stage_trust_punishment_y2hgu_demo_profile_00460,"44-year-old, female.",two_stage_demo_source_04158,30-49,female,
E3A__A__574,two_stage_trust_punishment_y2hgu_demo_profile_00461,"47-year-old, female.",two_stage_demo_source_01467,30-49,female,
E3A__A__578,two_stage_trust_punishment_y2hgu_demo_profile_00462,"68-year-old, male.",two_stage_demo_source_09294,65+,male,
E3A__A__590,two_stage_trust_punishment_y2hgu_demo_profile_00463,"62-year-old, male.",two_stage_demo_source_00321,50-64,male,
E3A__A__606,two_stage_trust_punishment_y2hgu_demo_profile_00464,"46-year-old, female.",two_stage_demo_source_06019,30-49,female,
E3A__A__617,two_stage_trust_punishment_y2hgu_demo_profile_00465,"29-year-old, female.",two_stage_demo_source_09732,18-29,female,
E3A__A__633,two_stage_trust_punishment_y2hgu_demo_profile_00466,"35-year-old, female.",two_stage_demo_source_06635,30-49,female,
E3A__A__644,two_stage_trust_punishment_y2hgu_demo_profile_00467,"32-year-old, other.",two_stage_demo_source_08982,30-49,,
E3A__A__655,two_stage_trust_punishment_y2hgu_demo_profile_00468,"40-year-old, male.",two_stage_demo_source_10324,30-49,male,
E3A__A__663,two_stage_trust_punishment_y2hgu_demo_profile_00469,"33-year-old, female.",two_stage_demo_source_02940,30-49,female,
E3A__A__673,two_stage_trust_punishment_y2hgu_demo_profile_00470,"24-year-old, female.",two_stage_demo_source_01213,18-29,female,
E3A__A__68,two_stage_trust_punishment_y2hgu_demo_profile_00471,"43-year-old, female.",two_stage_demo_source_00737,30-49,female,
E3A__A__685,two_stage_trust_punishment_y2hgu_demo_profile_00472,"46-year-old, male.",two_stage_demo_source_07567,30-49,male,
E3A__A__69,two_stage_trust_punishment_y2hgu_demo_profile_00473,"49-year-old, male.",two_stage_demo_source_03452,30-49,male,
E3A__A__700,two_stage_trust_punishment_y2hgu_demo_profile_00474,"49-year-old, male.",two_stage_demo_source_02579,30-49,male,
E3A__A__701,two_stage_trust_punishment_y2hgu_demo_profile_00475,"32-year-old, male.",two_stage_demo_source_09608,30-49,male,
E3A__A__714,two_stage_trust_punishment_y2hgu_demo_profile_00476,"76-year-old, female.",two_stage_demo_source_10565,65+,female,
E3A__A__76,two_stage_trust_punishment_y2hgu_demo_profile_00477,"32-year-old, male.",two_stage_demo_source_12477,30-49,male,
E3A__A__769,two_stage_trust_punishment_y2hgu_demo_profile_00478,"36-year-old, male.",two_stage_demo_source_06391,30-49,male,
E3A__A__777,two_stage_trust_punishment_y2hgu_demo_profile_00479,"24-year-old, male.",two_stage_demo_source_06832,18-29,male,
E3A__A__778,two_stage_trust_punishment_y2hgu_demo_profile_00480,"57-year-old, male.",two_stage_demo_source_12926,50-64,male,
E3A__A__790,two_stage_trust_punishment_y2hgu_demo_profile_00481,"22-year-old, male.",two_stage_demo_source_06586,18-29,male,
E3A__A__802,two_stage_trust_punishment_y2hgu_demo_profile_00482,"34-year-old, female.",two_stage_demo_source_02392,30-49,female,
E3A__A__836,two_stage_trust_punishment_y2hgu_demo_profile_00483,"33-year-old, female.",two_stage_demo_source_03344,30-49,female,
E3A__A__860,two_stage_trust_punishment_y2hgu_demo_profile_00484,"36-year-old, male.",two_stage_demo_source_12590,30-49,male,
E3A__A__862,two_stage_trust_punishment_y2hgu_demo_profile_00485,"37-year-old, female.",two_stage_demo_source_00565,30-49,female,
E3A__A__865,two_stage_trust_punishment_y2hgu_demo_profile_00486,"40-year-old, female.",two_stage_demo_source_10471,30-49,female,
E3A__A__868,two_stage_trust_punishment_y2hgu_demo_profile_00487,"28-year-old, female.",two_stage_demo_source_08465,18-29,female,
E3A__A__880,two_stage_trust_punishment_y2hgu_demo_profile_00488,"52-year-old, female.",two_stage_demo_source_06292,50-64,female,
E3A__A__882,two_stage_trust_punishment_y2hgu_demo_profile_00489,"54-year-old, male.",two_stage_demo_source_10897,50-64,male,
E3A__A__886,two_stage_trust_punishment_y2hgu_demo_profile_00490,"65-year-old, male.",two_stage_demo_source_10636,65+,male,
E3A__A__928,two_stage_trust_punishment_y2hgu_demo_profile_00491,"41-year-old, female.",two_stage_demo_source_05753,30-49,female,
E3A__A__955,two_stage_trust_punishment_y2hgu_demo_profile_00492,"63-year-old, male.",two_stage_demo_source_07882,50-64,male,
E3A__A__958,two_stage_trust_punishment_y2hgu_demo_profile_00493,"24-year-old, male.",two_stage_demo_source_09984,18-29,male,
E3A__A__973,two_stage_trust_punishment_y2hgu_demo_profile_00494,"25-year-old, female.",two_stage_demo_source_08565,18-29,female,
E3A__A__989,two_stage_trust_punishment_y2hgu_demo_profile_00495,"23-year-old, male.",two_stage_demo_source_06348,18-29,male,
E3A__A__99,two_stage_trust_punishment_y2hgu_demo_profile_00496,"49-year-old, female.",two_stage_demo_source_11945,30-49,female,
E3A__A__990,two_stage_trust_punishment_y2hgu_demo_profile_00497,"32-year-old, female.",two_stage_demo_source_11541,30-49,female,
E3A__A__992,two_stage_trust_punishment_y2hgu_demo_profile_00498,"52-year-old, male.",two_stage_demo_source_00854,50-64,male,
E3A__A__996,two_stage_trust_punishment_y2hgu_demo_profile_00499,"47-year-old, female.",two_stage_demo_source_07153,30-49,female,
E3A__A__997,two_stage_trust_punishment_y2hgu_demo_profile_00500,"22-year-old, female.",two_stage_demo_source_10916,18-29,female,
E3B__B__1021,two_stage_trust_punishment_y2hgu_demo_profile_00501,"18-year-old, male.",two_stage_demo_source_01104,18-29,male,
E3B__B__1027,two_stage_trust_punishment_y2hgu_demo_profile_00502,"25-year-old, male.",two_stage_demo_source_04992,18-29,male,
E3B__B__1087,two_stage_trust_punishment_y2hgu_demo_profile_00503,"39-year-old, female.",two_stage_demo_source_06651,30-49,female,
E3B__B__1092,two_stage_trust_punishment_y2hgu_demo_profile_00504,"32-year-old, male.",two_stage_demo_source_04256,30-49,male,
E3B__B__1112,two_stage_trust_punishment_y2hgu_demo_profile_00505,"46-year-old, female.",two_stage_demo_source_09091,30-49,female,
E3B__B__1114,two_stage_trust_punishment_y2hgu_demo_profile_00506,"57-year-old, female.",two_stage_demo_source_12995,50-64,female,
E3B__B__1131,two_stage_trust_punishment_y2hgu_demo_profile_00507,"31-year-old, male.",two_stage_demo_source_04757,30-49,male,
E3B__B__1137,two_stage_trust_punishment_y2hgu_demo_profile_00508,"28-year-old, female.",two_stage_demo_source_10213,18-29,female,
E3B__B__1139,two_stage_trust_punishment_y2hgu_demo_profile_00509,"34-year-old, male.",two_stage_demo_source_01532,30-49,male,
E3B__B__1144,two_stage_trust_punishment_y2hgu_demo_profile_00510,"23-year-old, male.",two_stage_demo_source_06348,18-29,male,
E3B__B__1149,two_stage_trust_punishment_y2hgu_demo_profile_00511,"31-year-old, male.",two_stage_demo_source_00071,30-49,male,
E3B__B__1158,two_stage_trust_punishment_y2hgu_demo_profile_00512,"46-year-old, male.",two_stage_demo_source_05526,30-49,male,
E3B__B__1181,two_stage_trust_punishment_y2hgu_demo_profile_00513,"29-year-old, female.",two_stage_demo_source_00184,18-29,female,
E3B__B__1189,two_stage_trust_punishment_y2hgu_demo_profile_00514,"27-year-old, female.",two_stage_demo_source_11472,18-29,female,
E3B__B__1225,two_stage_trust_punishment_y2hgu_demo_profile_00515,"33-year-old, female.",two_stage_demo_source_12673,30-49,female,
E3B__B__1233,two_stage_trust_punishment_y2hgu_demo_profile_00516,"25-year-old, female.",two_stage_demo_source_01135,18-29,female,
E3B__B__1281,two_stage_trust_punishment_y2hgu_demo_profile_00517,"54-year-old, female.",two_stage_demo_source_10695,50-64,female,
E3B__B__1283,two_stage_trust_punishment_y2hgu_demo_profile_00518,"33-year-old, female.",two_stage_demo_source_09262,30-49,female,
E3B__B__1304,two_stage_trust_punishment_y2hgu_demo_profile_00519,"41-year-old, female.",two_stage_demo_source_03933,30-49,female,
E3B__B__132,two_stage_trust_punishment_y2hgu_demo_profile_00520,"31-year-old, female.",two_stage_demo_source_10317,30-49,female,
E3B__B__134,two_stage_trust_punishment_y2hgu_demo_profile_00521,"48-year-old, female.",two_stage_demo_source_12581,30-49,female,
E3B__B__140,two_stage_trust_punishment_y2hgu_demo_profile_00522,"43-year-old, female.",two_stage_demo_source_10448,30-49,female,
E3B__B__170,two_stage_trust_punishment_y2hgu_demo_profile_00523,"39-year-old, female.",two_stage_demo_source_09054,30-49,female,
E3B__B__174,two_stage_trust_punishment_y2hgu_demo_profile_00524,"41-year-old, male.",two_stage_demo_source_04214,30-49,male,
E3B__B__190,two_stage_trust_punishment_y2hgu_demo_profile_00525,"52-year-old, male.",two_stage_demo_source_07929,50-64,male,
E3B__B__193,two_stage_trust_punishment_y2hgu_demo_profile_00526,"29-year-old, female.",two_stage_demo_source_10415,18-29,female,
E3B__B__194,two_stage_trust_punishment_y2hgu_demo_profile_00527,"32-year-old, male.",two_stage_demo_source_09343,30-49,male,
E3B__B__198,two_stage_trust_punishment_y2hgu_demo_profile_00528,"30-year-old, male.",two_stage_demo_source_02946,30-49,male,
E3B__B__266,two_stage_trust_punishment_y2hgu_demo_profile_00529,"30-year-old, female.",two_stage_demo_source_05387,30-49,female,
E3B__B__27,two_stage_trust_punishment_y2hgu_demo_profile_00530,"34-year-old, female.",two_stage_demo_source_04737,30-49,female,
E3B__B__271,two_stage_trust_punishment_y2hgu_demo_profile_00531,"31-year-old, female.",two_stage_demo_source_09083,30-49,female,
E3B__B__272,two_stage_trust_punishment_y2hgu_demo_profile_00532,"30-year-old, female.",two_stage_demo_source_05458,30-49,female,
E3B__B__273,two_stage_trust_punishment_y2hgu_demo_profile_00533,"30-year-old, female.",two_stage_demo_source_05484,30-49,female,
E3B__B__276,two_stage_trust_punishment_y2hgu_demo_profile_00534,"45-year-old, female.",two_stage_demo_source_07078,30-49,female,
E3B__B__35,two_stage_trust_punishment_y2hgu_demo_profile_00535,"34-year-old, male.",two_stage_demo_source_07575,30-49,male,
E3B__B__353,two_stage_trust_punishment_y2hgu_demo_profile_00536,"30-year-old, male.",two_stage_demo_source_01473,30-49,male,
E3B__B__36,two_stage_trust_punishment_y2hgu_demo_profile_00537,"35-year-old, male.",two_stage_demo_source_12092,30-49,male,
E3B__B__365,two_stage_trust_punishment_y2hgu_demo_profile_00538,"30-year-old, male.",two_stage_demo_source_05321,30-49,male,
E3B__B__416,two_stage_trust_punishment_y2hgu_demo_profile_00539,"36-year-old, male.",two_stage_demo_source_02294,30-49,male,
E3B__B__419,two_stage_trust_punishment_y2hgu_demo_profile_00540,"28-year-old, male.",two_stage_demo_source_00004,18-29,male,
E3B__B__420,two_stage_trust_punishment_y2hgu_demo_profile_00541,"23-year-old, female.",two_stage_demo_source_05685,18-29,female,
E3B__B__425,two_stage_trust_punishment_y2hgu_demo_profile_00542,"29-year-old, female.",two_stage_demo_source_09732,18-29,female,
E3B__B__440,two_stage_trust_punishment_y2hgu_demo_profile_00543,"26-year-old, female.",two_stage_demo_source_03874,18-29,female,
E3B__B__447,two_stage_trust_punishment_y2hgu_demo_profile_00544,"32-year-old, male.",two_stage_demo_source_11137,30-49,male,
E3B__B__480,two_stage_trust_punishment_y2hgu_demo_profile_00545,"42-year-old, female.",two_stage_demo_source_02610,30-49,female,
E3B__B__483,two_stage_trust_punishment_y2hgu_demo_profile_00546,"37-year-old, female.",two_stage_demo_source_01817,30-49,female,
E3B__B__505,two_stage_trust_punishment_y2hgu_demo_profile_00547,"36-year-old, male.",two_stage_demo_source_05113,30-49,male,
E3B__B__506,two_stage_trust_punishment_y2hgu_demo_profile_00548,"26-year-old, male.",two_stage_demo_source_09201,18-29,male,
E3B__B__523,two_stage_trust_punishment_y2hgu_demo_profile_00549,"22-year-old, female.",two_stage_demo_source_03917,18-29,female,
E3B__B__524,two_stage_trust_punishment_y2hgu_demo_profile_00550,"60-year-old, male.",two_stage_demo_source_10735,50-64,male,
E3B__B__525,two_stage_trust_punishment_y2hgu_demo_profile_00551,"42-year-old, male.",two_stage_demo_source_00274,30-49,male,
E3B__B__527,two_stage_trust_punishment_y2hgu_demo_profile_00552,"21-year-old, male.",two_stage_demo_source_12836,18-29,male,
E3B__B__538,two_stage_trust_punishment_y2hgu_demo_profile_00553,"26-year-old, female.",two_stage_demo_source_00617,18-29,female,
E3B__B__539,two_stage_trust_punishment_y2hgu_demo_profile_00554,"28-year-old, female.",two_stage_demo_source_11031,18-29,female,
E3B__B__542,two_stage_trust_punishment_y2hgu_demo_profile_00555,"49-year-old, female.",two_stage_demo_source_00047,30-49,female,
E3B__B__545,two_stage_trust_punishment_y2hgu_demo_profile_00556,"23-year-old, male.",two_stage_demo_source_05545,18-29,male,
E3B__B__549,two_stage_trust_punishment_y2hgu_demo_profile_00557,"35-year-old, female.",two_stage_demo_source_04046,30-49,female,
E3B__B__552,two_stage_trust_punishment_y2hgu_demo_profile_00558,"27-year-old, female.",two_stage_demo_source_12808,18-29,female,
E3B__B__558,two_stage_trust_punishment_y2hgu_demo_profile_00559,"34-year-old, female.",two_stage_demo_source_08562,30-49,female,
E3B__B__559,two_stage_trust_punishment_y2hgu_demo_profile_00560,"29-year-old, male.",two_stage_demo_source_12733,18-29,male,
E3B__B__57,two_stage_trust_punishment_y2hgu_demo_profile_00561,"26-year-old, male.",two_stage_demo_source_05420,18-29,male,
E3B__B__571,two_stage_trust_punishment_y2hgu_demo_profile_00562,"38-year-old, male.",two_stage_demo_source_06585,30-49,male,
E3B__B__591,two_stage_trust_punishment_y2hgu_demo_profile_00563,"40-year-old, female.",two_stage_demo_source_06567,30-49,female,
E3B__B__593,two_stage_trust_punishment_y2hgu_demo_profile_00564,"29-year-old, female.",two_stage_demo_source_09850,18-29,female,
E3B__B__623,two_stage_trust_punishment_y2hgu_demo_profile_00565,"27-year-old, female.",two_stage_demo_source_06657,18-29,female,
E3B__B__630,two_stage_trust_punishment_y2hgu_demo_profile_00566,"44-year-old, female.",two_stage_demo_source_11947,30-49,female,
E3B__B__639,two_stage_trust_punishment_y2hgu_demo_profile_00567,"29-year-old, male.",two_stage_demo_source_02510,18-29,male,
E3B__B__646,two_stage_trust_punishment_y2hgu_demo_profile_00568,"47-year-old, female.",two_stage_demo_source_06225,30-49,female,
E3B__B__669,two_stage_trust_punishment_y2hgu_demo_profile_00569,"30-year-old, female.",two_stage_demo_source_03226,30-49,female,
E3B__B__674,two_stage_trust_punishment_y2hgu_demo_profile_00570,"25-year-old, male.",two_stage_demo_source_11293,18-29,male,
E3B__B__680,two_stage_trust_punishment_y2hgu_demo_profile_00571,"28-year-old, male.",two_stage_demo_source_01796,18-29,male,
E3B__B__683,two_stage_trust_punishment_y2hgu_demo_profile_00572,"64-year-old, male.",two_stage_demo_source_09172,50-64,male,
E3B__B__691,two_stage_trust_punishment_y2hgu_demo_profile_00573,"26-year-old, male.",two_stage_demo_source_11921,18-29,male,
E3B__B__697,two_stage_trust_punishment_y2hgu_demo_profile_00574,"34-year-old, female.",two_stage_demo_source_03843,30-49,female,
E3B__B__709,two_stage_trust_punishment_y2hgu_demo_profile_00575,"41-year-old, male.",two_stage_demo_source_03650,30-49,male,
E3B__B__71,two_stage_trust_punishment_y2hgu_demo_profile_00576,"33-year-old, female.",two_stage_demo_source_10036,30-49,female,
E3B__B__764,two_stage_trust_punishment_y2hgu_demo_profile_00577,"42-year-old, male.",two_stage_demo_source_07731,30-49,male,
E3B__B__771,two_stage_trust_punishment_y2hgu_demo_profile_00578,"31-year-old, female.",two_stage_demo_source_07461,30-49,female,
E3B__B__772,two_stage_trust_punishment_y2hgu_demo_profile_00579,"20-year-old, male.",two_stage_demo_source_11559,18-29,male,
E3B__B__781,two_stage_trust_punishment_y2hgu_demo_profile_00580,"32-year-old, female.",two_stage_demo_source_01227,30-49,female,
E3B__B__783,two_stage_trust_punishment_y2hgu_demo_profile_00581,"18-year-old, female.",two_stage_demo_source_03570,18-29,female,
E3B__B__79,two_stage_trust_punishment_y2hgu_demo_profile_00582,"24-year-old, male.",two_stage_demo_source_05117,18-29,male,
E3B__B__852,two_stage_trust_punishment_y2hgu_demo_profile_00583,"40-year-old, female.",two_stage_demo_source_11995,30-49,female,
E3B__B__856,two_stage_trust_punishment_y2hgu_demo_profile_00584,"52-year-old, male.",two_stage_demo_source_00965,50-64,male,
E3B__B__870,two_stage_trust_punishment_y2hgu_demo_profile_00585,"50-year-old, male.",two_stage_demo_source_05918,50-64,male,
E3B__B__871,two_stage_trust_punishment_y2hgu_demo_profile_00586,"47-year-old, female.",two_stage_demo_source_06225,30-49,female,
E3B__B__872,two_stage_trust_punishment_y2hgu_demo_profile_00587,"37-year-old, male.",two_stage_demo_source_00190,30-49,male,
E3B__B__877,two_stage_trust_punishment_y2hgu_demo_profile_00588,"34-year-old, male.",two_stage_demo_source_05603,30-49,male,
E3B__B__879,two_stage_trust_punishment_y2hgu_demo_profile_00589,"28-year-old, female.",two_stage_demo_source_08481,18-29,female,
E3B__B__88,two_stage_trust_punishment_y2hgu_demo_profile_00590,"42-year-old, other.",two_stage_demo_source_05540,30-49,,
E3B__B__942,two_stage_trust_punishment_y2hgu_demo_profile_00591,"49-year-old, female.",two_stage_demo_source_03996,30-49,female,
E3B__B__946,two_stage_trust_punishment_y2hgu_demo_profile_00592,"79-year-old, female.",two_stage_demo_source_07665,65+,female,
E3B__B__966,two_stage_trust_punishment_y2hgu_demo_profile_00593,"48-year-old, male.",two_stage_demo_source_12824,30-49,male,
E3B__B__97,two_stage_trust_punishment_y2hgu_demo_profile_00594,"39-year-old, male.",two_stage_demo_source_01604,30-49,male,
E3B__B__988,two_stage_trust_punishment_y2hgu_demo_profile_00595,"19-year-old, female.",two_stage_demo_source_03742,18-29,female,
E3B__B__989,two_stage_trust_punishment_y2hgu_demo_profile_00596,"37-year-old, female.",two_stage_demo_source_12208,30-49,female,
E3B__B__991,two_stage_trust_punishment_y2hgu_demo_profile_00597,"31-year-old, male.",two_stage_demo_source_03876,30-49,male,
E3B__B__993,two_stage_trust_punishment_y2hgu_demo_profile_00598,"28-year-old, female.",two_stage_demo_source_08943,18-29,female,
E3B__B__994,two_stage_trust_punishment_y2hgu_demo_profile_00599,"23-year-old, female.",two_stage_demo_source_04594,18-29,female,
E3B__B__998,two_stage_trust_punishment_y2hgu_demo_profile_00600,"26-year-old, male.",two_stage_demo_source_10770,18-29,male,
E4__A__1033,two_stage_trust_punishment_y2hgu_demo_profile_00601,"34-year-old, female.",two_stage_demo_source_07653,30-49,female,
E4__A__1059,two_stage_trust_punishment_y2hgu_demo_profile_00602,"22-year-old, female.",two_stage_demo_source_11724,18-29,female,
E4__A__114,two_stage_trust_punishment_y2hgu_demo_profile_00603,"31-year-old, female.",two_stage_demo_source_08335,30-49,female,
E4__A__1178,two_stage_trust_punishment_y2hgu_demo_profile_00604,"56-year-old, female.",two_stage_demo_source_07626,50-64,female,
E4__A__1196,two_stage_trust_punishment_y2hgu_demo_profile_00605,"41-year-old, female.",two_stage_demo_source_06387,30-49,female,
E4__A__1236,two_stage_trust_punishment_y2hgu_demo_profile_00606,"21-year-old, female.",two_stage_demo_source_00526,18-29,female,
E4__A__1238,two_stage_trust_punishment_y2hgu_demo_profile_00607,"58-year-old, male.",two_stage_demo_source_01578,50-64,male,
E4__A__1254,two_stage_trust_punishment_y2hgu_demo_profile_00608,"32-year-old, female.",two_stage_demo_source_09302,30-49,female,
E4__A__1274,two_stage_trust_punishment_y2hgu_demo_profile_00609,"32-year-old, male.",two_stage_demo_source_08362,30-49,male,
E4__A__1286,two_stage_trust_punishment_y2hgu_demo_profile_00610,"69-year-old, male.",two_stage_demo_source_07439,65+,male,
E4__A__1299,two_stage_trust_punishment_y2hgu_demo_profile_00611,"26-year-old, female.",two_stage_demo_source_01528,18-29,female,
E4__A__1321,two_stage_trust_punishment_y2hgu_demo_profile_00612,"26-year-old, male.",two_stage_demo_source_10798,18-29,male,
E4__A__1346,two_stage_trust_punishment_y2hgu_demo_profile_00613,"43-year-old, female.",two_stage_demo_source_10409,30-49,female,
E4__A__1386,two_stage_trust_punishment_y2hgu_demo_profile_00614,"56-year-old, female.",two_stage_demo_source_06957,50-64,female,
E4__A__1427,two_stage_trust_punishment_y2hgu_demo_profile_00615,"48-year-old, female.",two_stage_demo_source_03325,30-49,female,
E4__A__1449,two_stage_trust_punishment_y2hgu_demo_profile_00616,"53-year-old, female.",two_stage_demo_source_10632,50-64,female,
E4__A__1538,two_stage_trust_punishment_y2hgu_demo_profile_00617,"34-year-old, female.",two_stage_demo_source_06821,30-49,female,
E4__A__1578,two_stage_trust_punishment_y2hgu_demo_profile_00618,"54-year-old, male.",two_stage_demo_source_13034,50-64,male,
E4__A__1586,two_stage_trust_punishment_y2hgu_demo_profile_00619,"44-year-old, male.",two_stage_demo_source_03668,30-49,male,
E4__A__159,two_stage_trust_punishment_y2hgu_demo_profile_00620,"30-year-old, male.",two_stage_demo_source_04583,30-49,male,
E4__A__163,two_stage_trust_punishment_y2hgu_demo_profile_00621,"25-year-old, male.",two_stage_demo_source_10506,18-29,male,
E4__A__1654,two_stage_trust_punishment_y2hgu_demo_profile_00622,"34-year-old, female.",two_stage_demo_source_02236,30-49,female,
E4__A__1679,two_stage_trust_punishment_y2hgu_demo_profile_00623,"68-year-old, male.",two_stage_demo_source_04208,65+,male,
E4__A__1706,two_stage_trust_punishment_y2hgu_demo_profile_00624,"39-year-old, female.",two_stage_demo_source_05121,30-49,female,
E4__A__1709,two_stage_trust_punishment_y2hgu_demo_profile_00625,"46-year-old, male.",two_stage_demo_source_09494,30-49,male,
E4__A__1712,two_stage_trust_punishment_y2hgu_demo_profile_00626,"71-year-old, male.",two_stage_demo_source_09845,65+,male,
E4__A__1759,two_stage_trust_punishment_y2hgu_demo_profile_00627,"42-year-old, male.",two_stage_demo_source_10308,30-49,male,
E4__A__1760,two_stage_trust_punishment_y2hgu_demo_profile_00628,"35-year-old, male.",two_stage_demo_source_05743,30-49,male,
E4__A__188,two_stage_trust_punishment_y2hgu_demo_profile_00629,"42-year-old, male.",two_stage_demo_source_08045,30-49,male,
E4__A__1883,two_stage_trust_punishment_y2hgu_demo_profile_00630,"42-year-old, male.",two_stage_demo_source_07692,30-49,male,
E4__A__1890,two_stage_trust_punishment_y2hgu_demo_profile_00631,"25-year-old, male.",two_stage_demo_source_10094,18-29,male,
E4__A__1910,two_stage_trust_punishment_y2hgu_demo_profile_00632,"39-year-old, male.",two_stage_demo_source_01665,30-49,male,
E4__A__1913,two_stage_trust_punishment_y2hgu_demo_profile_00633,"33-year-old, female.",two_stage_demo_source_04160,30-49,female,
E4__A__1916,two_stage_trust_punishment_y2hgu_demo_profile_00634,"31-year-old, female.",two_stage_demo_source_09493,30-49,female,
E4__A__1961,two_stage_trust_punishment_y2hgu_demo_profile_00635,"29-year-old, female.",two_stage_demo_source_02638,18-29,female,
E4__A__1993,two_stage_trust_punishment_y2hgu_demo_profile_00636,"30-year-old, female.",two_stage_demo_source_03662,30-49,female,
E4__A__2021,two_stage_trust_punishment_y2hgu_demo_profile_00637,"29-year-old, female.",two_stage_demo_source_12793,18-29,female,
E4__A__203,two_stage_trust_punishment_y2hgu_demo_profile_00638,"28-year-old, female.",two_stage_demo_source_02492,18-29,female,
E4__A__2031,two_stage_trust_punishment_y2hgu_demo_profile_00639,"36-year-old, female.",two_stage_demo_source_13048,30-49,female,
E4__A__2052,two_stage_trust_punishment_y2hgu_demo_profile_00640,"28-year-old, female.",two_stage_demo_source_11282,18-29,female,
E4__A__2067,two_stage_trust_punishment_y2hgu_demo_profile_00641,"33-year-old, female.",two_stage_demo_source_02041,30-49,female,
E4__A__2073,two_stage_trust_punishment_y2hgu_demo_profile_00642,"53-year-old, female.",two_stage_demo_source_07379,50-64,female,
E4__A__2078,two_stage_trust_punishment_y2hgu_demo_profile_00643,"63-year-old, female.",two_stage_demo_source_04233,50-64,female,
E4__A__2152,two_stage_trust_punishment_y2hgu_demo_profile_00644,"59-year-old, female.",two_stage_demo_source_06334,50-64,female,
