custom_id,persona_pid,persona_source,condition,profile_mode,persona_index,source_key,name,raw_profile_chars,raw_profile_sha1,game_id,treatment_name,config_id,num_rounds,players,model,top_k,match_rank,player,probability,is_top1
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7oRFMBwqmesGX7t3H__p015__g013,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,3,SLOTH,0.15,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_fMhhGrfpZH9ign2AK__p015__g014,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,1,SLOTH,0.7,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_fMhhGrfpZH9ign2AK__p015__g014,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,2,MOOSE,0.2,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_fMhhGrfpZH9ign2AK__p015__g014,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3,3,COW,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_i7C4Y4NiesraiSwwb__p015__g015,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,1,SLOTH,0.7,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_i7C4Y4NiesraiSwwb__p015__g015,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,2,MOOSE,0.2,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_i7C4Y4NiesraiSwwb__p015__g015,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,3,DOG,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7tfDsTHHnxsgrhE3d__p015__g016,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,1,PARROT,0.65,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7tfDsTHHnxsgrhE3d__p015__g016,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,2,SLOTH,0.2,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7tfDsTHHnxsgrhE3d__p015__g016,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3,3,OWL,0.15,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_r7Bk7fEwX3HSRrXMZ__p015__g017,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3,1,OWL,0.5,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_r7Bk7fEwX3HSRrXMZ__p015__g017,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3,2,COW,0.3,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_r7Bk7fEwX3HSRrXMZ__p015__g017,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3,3,ELEPHANT,0.2,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7FQezekfKk3zctLN8__p015__g018,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3,1,GORILLA,0.7,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7FQezekfKk3zctLN8__p015__g018,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3,2,RABBIT,0.2,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7FQezekfKk3zctLN8__p015__g018,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3,3,WHALE,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2khRAszouj8vP8ZfP__p015__g019,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,CHICKEN,0.6,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2khRAszouj8vP8ZfP__p015__g019,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,GORILLA,0.3,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2khRAszouj8vP8ZfP__p015__g019,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,SLOTH,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_CoHyYysb84APn5gDE__p015__g020,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,SLOTH,0.7,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_CoHyYysb84APn5gDE__p015__g020,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,GORILLA,0.2,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_CoHyYysb84APn5gDE__p015__g020,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,DUCK,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2KKC9nMd8nRXfgH5G__p015__g021,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,GORILLA,0.75,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2KKC9nMd8nRXfgH5G__p015__g021,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,CHICKEN,0.15,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2KKC9nMd8nRXfgH5G__p015__g021,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,DUCK,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_PrfKWppTZdvPhe4oN__p015__g022,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,DUCK,0.65,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_PrfKWppTZdvPhe4oN__p015__g022,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,SLOTH,0.25,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_PrfKWppTZdvPhe4oN__p015__g022,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,CHICKEN,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_6Pxb9DsQpyk22cJNr__p015__g023,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3,1,SLOTH,0.7,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_6Pxb9DsQpyk22cJNr__p015__g023,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3,2,DUCK,0.2,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_6Pxb9DsQpyk22cJNr__p015__g023,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3,3,GORILLA,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_Fm7uYc98E2b6kcoDE__p015__g024,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3,1,SLOTH,0.75,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_Fm7uYc98E2b6kcoDE__p015__g024,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3,2,GORILLA,0.25,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_9oyspxPncwXdAkruR__p015__g025,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,DUCK,0.75,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_9oyspxPncwXdAkruR__p015__g025,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,GORILLA,0.15,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_9oyspxPncwXdAkruR__p015__g025,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,SLOTH,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2TDnnb4wn9rwy3CYZ__p015__g026,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,1,DUCK,0.7,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2TDnnb4wn9rwy3CYZ__p015__g026,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,2,GORILLA,0.25,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_2TDnnb4wn9rwy3CYZ__p015__g026,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3,3,CHICKEN,0.05,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7ywewvEuctuz4Rq8j__p015__g027,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,1,SLOTH,0.6,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7ywewvEuctuz4Rq8j__p015__g027,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,2,GORILLA,0.3,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_7ywewvEuctuz4Rq8j__p015__g027,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,3,DUCK,0.1,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_AJ4ikZuWJeJcEXhgZ__p015__g028,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,1,CHICKEN,0.7,True
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_AJ4ikZuWJeJcEXhgZ__p015__g028,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,2,PARROT,0.2,False
concordia_compact_pgg_match__pid_concordia_1da940c0ec5d__game_AJ4ikZuWJeJcEXhgZ__p015__g028,concordia_1da940c0ec5d,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,compact,15,concordia_pgg_game_grounded_alphaevolve_5:015:Priya the Silent Moralist,Priya the Silent Moralist,715,547de684b14bf809b25bfdac52b1556d340c84f5,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3,3,DUCK,0.1,False
