tag,cluster_id,cluster_title,cluster_n,config_column,config_value,count,pct_within_cluster,pct_of_all_rows_for_value,n_all_rows_with_value,config_value_str
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_playerCount,6,2,0.018518518518518517,0.004434589800443459,451,6
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_playerCount,4,1,0.009259259259259259,0.0029498525073746312,339,4
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentCost,2,38,0.35185185185185186,0.008015186669479013,4741,2
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentCost,3,28,0.25925925925925924,0.006196061075459172,4519,3
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentCost,4,25,0.23148148148148148,0.009067827348567283,2757,4
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentCost,1,17,0.1574074074074074,0.0069359445124439,2451,1
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentExists,False,79,0.7314814814814815,0.013186446336170924,5991,False
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentExists,True,29,0.26851851851851855,0.003421021587825882,8477,True
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,6.0,23,0.21296296296296297,0.014348097317529632,1603,6.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,3.0,13,0.12037037037037036,0.0066157760814249365,1965,3.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,2.0,11,0.10185185185185185,0.0075394105551747775,1459,2.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,4.0,11,0.10185185185185185,0.006358381502890174,1730,4.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,5.0,8,0.07407407407407407,0.006369426751592357,1256,5.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,12.0,7,0.06481481481481481,0.020895522388059702,335,12.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,15.0,7,0.06481481481481481,0.030434782608695653,230,15.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,7.0,5,0.046296296296296294,0.0034891835310537334,1433,7.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,8.0,5,0.046296296296296294,0.0051440329218107,972,8.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,9.0,5,0.046296296296296294,0.005387931034482759,928,9.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,11.0,4,0.037037037037037035,0.003147128245476003,1271,11.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,13.0,4,0.037037037037037035,0.028169014084507043,142,13.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,1.0,3,0.027777777777777776,0.0078125,384,1.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_punishmentMagnitude,10.0,2,0.018518518518518517,0.003389830508474576,590,10.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardCost,2,38,0.35185185185185186,0.008015186669479013,4741,2
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardCost,3,28,0.25925925925925924,0.006196061075459172,4519,3
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardCost,4,25,0.23148148148148148,0.009067827348567283,2757,4
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardCost,1,17,0.1574074074074074,0.0069359445124439,2451,1
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardExists,False,72,0.6666666666666666,0.011873350923482849,6064,False
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardExists,True,36,0.3333333333333333,0.004283674440742504,8404,True
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardMagnitude,2.0,35,0.32407407407407407,0.008443908323281062,4145,2.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardMagnitude,1.0,24,0.2222222222222222,0.00641025641025641,3744,1.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardMagnitude,4.0,19,0.17592592592592593,0.009290953545232274,2045,4.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardMagnitude,3.0,18,0.16666666666666666,0.0051888152205246466,3469,3.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardMagnitude,5.0,8,0.07407407407407407,0.01045751633986928,765,5.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_rewardMagnitude,6.0,4,0.037037037037037035,0.013333333333333334,300,6.0
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_showNRounds,True,108,1.0,0.01292484442316898,8356,True
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_showOtherSummaries,False,70,0.6481481481481481,0.01100975149418056,6358,False
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_showOtherSummaries,True,38,0.35185185185185186,0.00468557336621455,8110,True
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_showPunishmentId,False,55,0.5092592592592593,0.008539046731873933,6441,False
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_showPunishmentId,True,53,0.49074074074074076,0.006602715834060047,8027,True
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_showRewardId,False,55,0.5092592592592593,0.008539046731873933,6441,False
RESPONSE_TO_END_GAME,0,Consistent Cooperation Until the End,108,CONFIG_showRewardId,True,53,0.49074074074074076,0.006602715834060047,8027,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.32,14,0.10687022900763359,0.06222222222222222,225,0.32
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.63,8,0.061068702290076333,0.015810276679841896,506,0.63
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.67,8,0.061068702290076333,0.0326530612244898,245,0.67
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.3,7,0.05343511450381679,0.01804123711340206,388,0.3
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.52,7,0.05343511450381679,0.01928374655647383,363,0.52
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.22,6,0.04580152671755725,0.018518518518518517,324,0.22
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.4,6,0.04580152671755725,0.01092896174863388,549,0.4
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.28,5,0.03816793893129771,0.07142857142857142,70,0.28
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.59,5,0.03816793893129771,0.01488095238095238,336,0.59
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.06,4,0.030534351145038167,0.03076923076923077,130,0.06
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.11,4,0.030534351145038167,0.012779552715654952,313,0.11
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.23,4,0.030534351145038167,0.010101010101010102,396,0.23
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.36,4,0.030534351145038167,0.007858546168958742,509,0.36
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.45,4,0.030534351145038167,0.01556420233463035,257,0.45
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.1,3,0.022900763358778626,0.011406844106463879,263,0.1
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.13,3,0.022900763358778626,0.011811023622047244,254,0.13
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.17,3,0.022900763358778626,0.018072289156626505,166,0.17
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.48,3,0.022900763358778626,0.01327433628318584,226,0.48
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.62,3,0.022900763358778626,0.008547008547008548,351,0.62
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.68,3,0.022900763358778626,0.020689655172413793,145,0.68
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.2,2,0.015267175572519083,0.006711409395973154,298,0.2
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.24,2,0.015267175572519083,0.0041841004184100415,478,0.24
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.25,2,0.015267175572519083,0.005649717514124294,354,0.25
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.34,2,0.015267175572519083,0.00625,320,0.34
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.38,2,0.015267175572519083,0.005847953216374269,342,0.38
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.56,2,0.015267175572519083,0.005208333333333333,384,0.56
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.57,2,0.015267175572519083,0.014084507042253521,142,0.57
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.6,2,0.015267175572519083,0.005865102639296188,341,0.6
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.69,2,0.015267175572519083,0.010869565217391304,184,0.69
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.16,1,0.007633587786259542,0.005,200,0.16
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.37,1,0.007633587786259542,0.011494252873563218,87,0.37
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.43,1,0.007633587786259542,0.004273504273504274,234,0.43
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.46,1,0.007633587786259542,0.002136752136752137,468,0.46
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.49,1,0.007633587786259542,0.009615384615384616,104,0.49
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.51,1,0.007633587786259542,0.004132231404958678,242,0.51
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.64,1,0.007633587786259542,0.004484304932735426,223,0.64
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.65,1,0.007633587786259542,0.008849557522123894,113,0.65
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_MPCR,0.7,1,0.007633587786259542,0.011904761904761904,84,0.7
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_allOrNothing,False,73,0.5572519083969466,0.010039884472562233,7271,False
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_allOrNothing,True,58,0.44274809160305345,0.008058913436153952,7197,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_chat,False,79,0.6030534351145038,0.012291893573984752,6427,False
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_chat,True,52,0.3969465648854962,0.006466857356050243,8041,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_defaultContribProp,1,72,0.549618320610687,0.010561830717324337,6817,1
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_defaultContribProp,0,59,0.45038167938931295,0.007711410273166906,7651,0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_endowment,20,131,1.0,0.009054465026264861,14468,20
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,28,13,0.09923664122137404,0.040880503144654086,318,28
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,10,10,0.07633587786259542,0.013175230566534914,759,10
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,17,10,0.07633587786259542,0.014044943820224719,712,17
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,12,8,0.061068702290076333,0.009535160905840286,839,12
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,21,8,0.061068702290076333,0.013245033112582781,604,21
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,16,6,0.04580152671755725,0.013157894736842105,456,16
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,23,6,0.04580152671755725,0.014598540145985401,411,23
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,29,6,0.04580152671755725,0.011494252873563218,522,29
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,15,5,0.03816793893129771,0.013089005235602094,382,15
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,20,5,0.03816793893129771,0.011547344110854504,433,20
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,26,5,0.03816793893129771,0.011111111111111112,450,26
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,8,5,0.03816793893129771,0.00825082508250825,606,8
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,13,4,0.030534351145038167,0.011627906976744186,344,13
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,14,4,0.030534351145038167,0.005277044854881266,758,14
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,27,4,0.030534351145038167,0.006956521739130435,575,27
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,3,4,0.030534351145038167,0.01084010840108401,369,3
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,30,4,0.030534351145038167,0.011494252873563218,348,30
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,2,3,0.022900763358778626,0.004934210526315789,608,2
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,4,3,0.022900763358778626,0.005555555555555556,540,4
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,5,3,0.022900763358778626,0.005253940455341506,571,5
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,6,3,0.022900763358778626,0.0071090047393364926,422,6
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,1,2,0.015267175572519083,0.010752688172043012,186,1
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,11,2,0.015267175572519083,0.005555555555555556,360,11
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,24,2,0.015267175572519083,0.004008016032064128,499,24
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,18,1,0.007633587786259542,0.0027624309392265192,362,18
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,19,1,0.007633587786259542,0.0025575447570332483,391,19
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,22,1,0.007633587786259542,0.002421307506053269,413,22
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,25,1,0.007633587786259542,0.0030581039755351682,327,25
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,7,1,0.007633587786259542,0.001941747572815534,515,7
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_numRounds,9,1,0.007633587786259542,0.002577319587628866,388,9
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,10,14,0.10687022900763359,0.01856763925729443,754,10
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,15,14,0.10687022900763359,0.013448607108549471,1041,15
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,19,14,0.10687022900763359,0.008945686900958467,1565,19
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,18,11,0.08396946564885496,0.009251471825063078,1189,18
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,17,9,0.06870229007633588,0.007103393843725336,1267,17
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,8,9,0.06870229007633588,0.01361573373676248,661,8
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,16,8,0.061068702290076333,0.006389776357827476,1252,16
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,12,7,0.05343511450381679,0.007616974972796518,919,12
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,6,7,0.05343511450381679,0.015521064301552107,451,6
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,7,7,0.05343511450381679,0.012048192771084338,581,7
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,14,6,0.04580152671755725,0.00641025641025641,936,14
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,9,6,0.04580152671755725,0.009230769230769232,650,9
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,11,5,0.03816793893129771,0.006963788300835654,718,11
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,20,4,0.030534351145038167,0.005934718100890208,674,20
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,4,3,0.022900763358778626,0.008849557522123894,339,4
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,5,3,0.022900763358778626,0.008928571428571428,336,5
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,13,2,0.015267175572519083,0.0022197558268590455,901,13
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,2,1,0.007633587786259542,0.012048192771084338,83,2
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_playerCount,3,1,0.007633587786259542,0.006622516556291391,151,3
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentCost,3,51,0.3893129770992366,0.011285682673157778,4519,3
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentCost,2,34,0.2595419847328244,0.007171482809533854,4741,2
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentCost,4,27,0.20610687022900764,0.009793253536452665,2757,4
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentCost,1,19,0.1450381679389313,0.007751937984496124,2451,1
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentExists,False,73,0.5572519083969466,0.012184944082790854,5991,False
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentExists,True,58,0.44274809160305345,0.006842043175651764,8477,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,7.0,18,0.13740458015267176,0.01256106071179344,1433,7.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,9.0,18,0.13740458015267176,0.01939655172413793,928,9.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,2.0,16,0.12213740458015267,0.010966415352981495,1459,2.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,3.0,14,0.10687022900763359,0.0071246819338422395,1965,3.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,11.0,12,0.0916030534351145,0.00944138473642801,1271,11.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,5.0,11,0.08396946564885496,0.00875796178343949,1256,5.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,6.0,11,0.08396946564885496,0.006862133499688085,1603,6.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,4.0,10,0.07633587786259542,0.005780346820809248,1730,4.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,15.0,5,0.03816793893129771,0.021739130434782608,230,15.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,8.0,5,0.03816793893129771,0.0051440329218107,972,8.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,12.0,4,0.030534351145038167,0.011940298507462687,335,12.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,13.0,4,0.030534351145038167,0.028169014084507043,142,13.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,10.0,2,0.015267175572519083,0.003389830508474576,590,10.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_punishmentMagnitude,1.0,1,0.007633587786259542,0.0026041666666666665,384,1.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardCost,3,51,0.3893129770992366,0.011285682673157778,4519,3
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardCost,2,34,0.2595419847328244,0.007171482809533854,4741,2
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardCost,4,27,0.20610687022900764,0.009793253536452665,2757,4
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardCost,1,19,0.1450381679389313,0.007751937984496124,2451,1
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardExists,False,77,0.5877862595419847,0.012697889182058048,6064,False
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardExists,True,54,0.4122137404580153,0.006425511661113755,8404,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardMagnitude,1.0,33,0.25190839694656486,0.008814102564102564,3744,1.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardMagnitude,2.0,31,0.2366412213740458,0.007478890229191798,4145,2.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardMagnitude,3.0,30,0.22900763358778625,0.008648025367541078,3469,3.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardMagnitude,4.0,26,0.1984732824427481,0.012713936430317848,2045,4.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardMagnitude,5.0,7,0.05343511450381679,0.009150326797385621,765,5.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_rewardMagnitude,6.0,4,0.030534351145038167,0.013333333333333334,300,6.0
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_showNRounds,True,131,1.0,0.015677357587362373,8356,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_showOtherSummaries,False,85,0.648854961832061,0.013368983957219251,6358,False
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_showOtherSummaries,True,46,0.3511450381679389,0.005672009864364982,8110,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_showPunishmentId,True,74,0.5648854961832062,0.009218886258876293,8027,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_showPunishmentId,False,57,0.4351145038167939,0.008849557522123894,6441,False
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_showRewardId,True,74,0.5648854961832062,0.009218886258876293,8027,True
RESPONSE_TO_END_GAME,1,Consistent Cooperation in Final Game Rounds,131,CONFIG_showRewardId,False,57,0.4351145038167939,0.008849557522123894,6441,False
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,165,CONFIG_MPCR,0.38,15,0.09090909090909091,0.043859649122807015,342,0.38
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,165,CONFIG_MPCR,0.4,12,0.07272727272727272,0.02185792349726776,549,0.4
RESPONSE_TO_END_GAME,2,Consistent Cooperation Through Final Rounds,165,CONFIG_MPCR,0.56,11,0.06666666666666667,0.028645833333333332,384,0.56
