tag,cluster_id,cluster_title,config_column,config_value,count,cluster_n,pct_within_cluster
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_numRounds,1,12,100,0.12
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_playerCount,20,18,100,0.18
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_punishmentCost,2,42,100,0.42
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_punishmentExists,False,59,100,0.59
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_punishmentMagnitude,5.0,19,100,0.19
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_rewardCost,2,42,100,0.42
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_rewardExists,False,60,100,0.6
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_rewardMagnitude,1.0,36,100,0.36
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_showNRounds,True,100,100,1.0
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_showOtherSummaries,True,55,100,0.55
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_showPunishmentId,False,57,100,0.57
RESPONSE_TO_END_GAME,13,End-Game Behavior in Cooperative Games,CONFIG_showRewardId,False,57,100,0.57
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_MPCR,0.52,9,124,0.07258064516129033
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_allOrNothing,True,69,124,0.5564516129032258
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_chat,True,71,124,0.5725806451612904
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_defaultContribProp,1,75,124,0.6048387096774194
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_endowment,20,124,124,1.0
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_numRounds,10,15,124,0.12096774193548387
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_playerCount,14,17,124,0.13709677419354838
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_punishmentCost,3,43,124,0.3467741935483871
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_punishmentExists,True,124,124,1.0
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_punishmentMagnitude,11.0,18,124,0.14516129032258066
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_rewardCost,3,43,124,0.3467741935483871
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_rewardExists,True,68,124,0.5483870967741935
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_rewardMagnitude,2.0,51,124,0.4112903225806452
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_showNRounds,True,124,124,1.0
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_showOtherSummaries,True,76,124,0.6129032258064516
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_showPunishmentId,True,67,124,0.5403225806451613
RESPONSE_TO_END_GAME,14,Consistent Cooperation Through Final Rounds,CONFIG_showRewardId,True,67,124,0.5403225806451613
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_MPCR,0.59,10,115,0.08695652173913043
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_allOrNothing,False,61,115,0.5304347826086957
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_chat,False,62,115,0.5391304347826087
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_defaultContribProp,1,58,115,0.5043478260869565
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_endowment,20,115,115,1.0
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_numRounds,12,11,115,0.09565217391304348
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_playerCount,18,11,115,0.09565217391304348
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_punishmentCost,2,39,115,0.3391304347826087
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_punishmentExists,True,115,115,1.0
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_punishmentMagnitude,5.0,21,115,0.1826086956521739
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_rewardCost,2,39,115,0.3391304347826087
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_rewardExists,True,65,115,0.5652173913043478
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_rewardMagnitude,3.0,34,115,0.2956521739130435
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_showNRounds,True,78,115,0.6782608695652174
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_showOtherSummaries,True,115,115,1.0
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_showPunishmentId,True,62,115,0.5391304347826087
RESPONSE_TO_OTHERS_OUTCOME,0,Monitoring Contributions and Enforcing Fairness,CONFIG_showRewardId,True,62,115,0.5391304347826087
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_MPCR,0.34,12,127,0.09448818897637795
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_allOrNothing,True,66,127,0.5196850393700787
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_chat,False,110,127,0.8661417322834646
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_defaultContribProp,0,73,127,0.5748031496062992
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_endowment,20,127,127,1.0
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_numRounds,4,14,127,0.11023622047244094
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_playerCount,16,17,127,0.13385826771653545
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_punishmentCost,2,49,127,0.3858267716535433
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_punishmentExists,True,127,127,1.0
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_punishmentMagnitude,5.0,20,127,0.15748031496062992
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_rewardCost,2,49,127,0.3858267716535433
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_rewardExists,False,66,127,0.5196850393700787
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_rewardMagnitude,2.0,37,127,0.29133858267716534
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_showNRounds,False,73,127,0.5748031496062992
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_showOtherSummaries,True,127,127,1.0
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_showPunishmentId,False,75,127,0.5905511811023622
RESPONSE_TO_OTHERS_OUTCOME,1,Behavioral Patterns in Contribution and Punishment,CONFIG_showRewardId,False,75,127,0.5905511811023622
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_MPCR,0.07,14,107,0.1308411214953271
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_allOrNothing,False,62,107,0.5794392523364486
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_chat,True,106,107,0.9906542056074766
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_defaultContribProp,0,75,107,0.7009345794392523
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_endowment,20,107,107,1.0
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_numRounds,22,12,107,0.11214953271028037
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_playerCount,17,23,107,0.21495327102803738
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_punishmentCost,3,36,107,0.3364485981308411
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_punishmentExists,True,102,107,0.9532710280373832
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_punishmentMagnitude,3.0,18,107,0.16822429906542055
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_rewardCost,3,36,107,0.3364485981308411
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_rewardExists,False,64,107,0.5981308411214953
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_rewardMagnitude,1.0,44,107,0.411214953271028
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_showNRounds,False,60,107,0.5607476635514018
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_showOtherSummaries,True,107,107,1.0
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_showPunishmentId,True,59,107,0.5514018691588785
RESPONSE_TO_OTHERS_OUTCOME,2,Observant Players in Cooperative Dynamics,CONFIG_showRewardId,True,59,107,0.5514018691588785
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_MPCR,0.47,8,106,0.07547169811320754
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_allOrNothing,False,56,106,0.5283018867924528
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_chat,True,67,106,0.6320754716981132
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_defaultContribProp,1,55,106,0.5188679245283019
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_endowment,20,106,106,1.0
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_numRounds,14,10,106,0.09433962264150944
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_playerCount,19,19,106,0.1792452830188679
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_punishmentCost,2,31,106,0.29245283018867924
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_punishmentExists,True,106,106,1.0
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_punishmentMagnitude,3.0,18,106,0.16981132075471697
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_rewardCost,2,31,106,0.29245283018867924
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_rewardExists,True,58,106,0.5471698113207547
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_rewardMagnitude,1.0,38,106,0.3584905660377358
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_showNRounds,True,64,106,0.6037735849056604
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_showOtherSummaries,True,106,106,1.0
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_showPunishmentId,True,59,106,0.5566037735849056
RESPONSE_TO_OTHERS_OUTCOME,3,Observing Contributions and Group Dynamics,CONFIG_showRewardId,True,59,106,0.5566037735849056
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_MPCR,0.66,12,126,0.09523809523809523
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_allOrNothing,True,66,126,0.5238095238095238
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_chat,True,126,126,1.0
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_defaultContribProp,0,67,126,0.5317460317460317
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_endowment,20,126,126,1.0
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_numRounds,19,14,126,0.1111111111111111
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_playerCount,19,17,126,0.1349206349206349
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_punishmentCost,2,40,126,0.31746031746031744
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_punishmentExists,False,105,126,0.8333333333333334
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_punishmentMagnitude,3.0,20,126,0.15873015873015872
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_rewardCost,2,40,126,0.31746031746031744
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_rewardExists,False,64,126,0.5079365079365079
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_rewardMagnitude,1.0,42,126,0.3333333333333333
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_showNRounds,False,76,126,0.6031746031746031
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_showOtherSummaries,True,126,126,1.0
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_showPunishmentId,False,65,126,0.5158730158730159
RESPONSE_TO_OTHERS_OUTCOME,4,Monitoring Contributions for Group Success,CONFIG_showRewardId,False,65,126,0.5158730158730159
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_MPCR,0.52,9,107,0.08411214953271028
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_allOrNothing,False,69,107,0.6448598130841121
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_chat,False,89,107,0.8317757009345794
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_defaultContribProp,0,61,107,0.5700934579439252
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_endowment,20,107,107,1.0
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_numRounds,12,14,107,0.1308411214953271
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_playerCount,18,15,107,0.14018691588785046
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_punishmentCost,3,34,107,0.3177570093457944
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_punishmentExists,True,107,107,1.0
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_punishmentMagnitude,4.0,16,107,0.14953271028037382
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_rewardCost,3,34,107,0.3177570093457944
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_rewardExists,False,59,107,0.5514018691588785
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_rewardMagnitude,2.0,32,107,0.29906542056074764
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_showNRounds,False,61,107,0.5700934579439252
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_showOtherSummaries,True,107,107,1.0
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_showPunishmentId,True,58,107,0.5420560747663551
RESPONSE_TO_OTHERS_OUTCOME,5,Behavioral Patterns in Cooperative Groups,CONFIG_showRewardId,True,58,107,0.5420560747663551
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_MPCR,0.6,16,141,0.11347517730496454
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_allOrNothing,False,72,141,0.5106382978723404
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_chat,True,138,141,0.9787234042553191
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_defaultContribProp,0,84,141,0.5957446808510638
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_endowment,20,141,141,1.0
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_numRounds,6,15,141,0.10638297872340426
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_playerCount,17,20,141,0.14184397163120568
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_punishmentCost,3,49,141,0.3475177304964539
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_punishmentExists,False,111,141,0.7872340425531915
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_punishmentMagnitude,3.0,23,141,0.16312056737588654
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_rewardCost,3,49,141,0.3475177304964539
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_rewardExists,False,81,141,0.574468085106383
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_rewardMagnitude,3.0,40,141,0.28368794326241137
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_showNRounds,True,86,141,0.6099290780141844
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_showOtherSummaries,True,141,141,1.0
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_showPunishmentId,True,73,141,0.5177304964539007
RESPONSE_TO_OTHERS_OUTCOME,6,Passive Observers in Cooperative Environments,CONFIG_showRewardId,True,73,141,0.5177304964539007
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_MPCR,0.6,10,145,0.06896551724137931
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_allOrNothing,True,85,145,0.5862068965517241
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_chat,True,97,145,0.6689655172413793
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_defaultContribProp,1,83,145,0.5724137931034483
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_endowment,20,145,145,1.0
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_numRounds,5,13,145,0.0896551724137931
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_playerCount,17,18,145,0.12413793103448276
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_punishmentCost,3,50,145,0.3448275862068966
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_punishmentExists,True,145,145,1.0
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_punishmentMagnitude,3.0,29,145,0.2
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_rewardCost,3,50,145,0.3448275862068966
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_rewardExists,False,74,145,0.5103448275862069
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_rewardMagnitude,3.0,39,145,0.2689655172413793
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_showNRounds,True,76,145,0.5241379310344828
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_showOtherSummaries,True,145,145,1.0
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_showPunishmentId,True,77,145,0.5310344827586206
RESPONSE_TO_OTHERS_OUTCOME,7,Behavioral Detachment in Cooperative Dynamics,CONFIG_showRewardId,True,77,145,0.5310344827586206
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_MPCR,0.34,14,133,0.10526315789473684
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_allOrNothing,False,101,133,0.7593984962406015
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_chat,False,107,133,0.8045112781954887
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_defaultContribProp,0,78,133,0.5864661654135338
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_endowment,20,133,133,1.0
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_numRounds,12,23,133,0.17293233082706766
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_playerCount,13,14,133,0.10526315789473684
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_punishmentCost,3,40,133,0.3007518796992481
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_punishmentExists,False,126,133,0.9473684210526315
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_punishmentMagnitude,3.0,22,133,0.16541353383458646
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_rewardCost,3,40,133,0.3007518796992481
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_rewardExists,True,103,133,0.7744360902255639
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_rewardMagnitude,3.0,42,133,0.3157894736842105
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_showNRounds,False,82,133,0.6165413533834586
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_showOtherSummaries,True,133,133,1.0
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_showPunishmentId,False,71,133,0.5338345864661654
RESPONSE_TO_OTHERS_OUTCOME,8,Cooperative Players and Reward Dynamics,CONFIG_showRewardId,False,71,133,0.5338345864661654
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_MPCR,0.52,8,118,0.06779661016949153
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_allOrNothing,False,60,118,0.5084745762711864
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_chat,False,80,118,0.6779661016949152
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_defaultContribProp,0,63,118,0.5338983050847458
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_endowment,20,118,118,1.0
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_numRounds,2,11,118,0.09322033898305085
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_playerCount,16,19,118,0.16101694915254236
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_punishmentCost,3,36,118,0.3050847457627119
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_punishmentExists,True,118,118,1.0
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_punishmentMagnitude,3.0,23,118,0.19491525423728814
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_rewardCost,3,36,118,0.3050847457627119
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_rewardExists,True,61,118,0.5169491525423728
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_rewardMagnitude,1.0,42,118,0.3559322033898305
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_showNRounds,True,65,118,0.5508474576271186
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_showOtherSummaries,True,118,118,1.0
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_showPunishmentId,False,68,118,0.576271186440678
RESPONSE_TO_OTHERS_OUTCOME,9,Indifferent Players in Cooperative Settings,CONFIG_showRewardId,False,68,118,0.576271186440678
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_MPCR,0.42,12,138,0.08695652173913043
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_allOrNothing,False,72,138,0.5217391304347826
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_chat,False,78,138,0.5652173913043478
RESPONSE_TO_OTHERS_OUTCOME,10,Adaptive Players in Cooperative Environments,CONFIG_defaultContribProp,0,69,138,0.5
