custom_id,parse_success,parse_errors,validation_errors,text,parsed_target,record_id,unit_id,treatment_name,variant,model,TreatmentCode,Treatment,PersonalizedTreatment,num_scenarios,scenario_manifest_json,data_source,UGProposer_delegated,UGResponder_delegated,TGSender_delegated,TGReceiver_delegated,PD_delegated,SH_delegated,C_delegated
multi_game_llm_fvk2c__2166,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 4, 'UGResponder_decision': 2, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2166,2166,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__2250,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 3,
      ""UGResponder_decision"": 1,
      ""TGSender_decision"": ""NO"",
      ""TGReceiver_decision"": 1,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Mars""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 2, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 3, 'UGResponder_decision': 1, 'TGReceiver_decision': 1, 'TGSender_decision': 'NO', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Mars'}]}",2250,2250,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__2360,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""NO"",
      ""TGReceiver_decision"": 1,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Mars""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 2, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 4, 'UGResponder_decision': 2, 'TGReceiver_decision': 1, 'TGSender_decision': 'NO', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Mars'}]}",2360,2360,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__2410,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""NO"",
      ""TGReceiver_decision"": 0,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 4, 'UGResponder_decision': 2, 'TGReceiver_decision': 0, 'TGSender_decision': 'NO', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",2410,2410,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__2419,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 4,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 3,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""NO"",
      ""TGReceiver_decision"": 1,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 3, 'UGResponder_decision': 2, 'TGReceiver_decision': 1, 'TGSender_decision': 'NO', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",2419,2419,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__2445,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 2, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 4, 'UGResponder_decision': 2, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2445,2445,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__2448,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 3,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""NO"",
      ""TGReceiver_decision"": 1,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 3, 'UGResponder_decision': 2, 'TGReceiver_decision': 1, 'TGSender_decision': 'NO', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}]}",2448,2448,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__2522,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}]}",2522,2522,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__257,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 3,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""NO"",
      ""TGReceiver_decision"": 1,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Mars""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 3, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 3, 'UGResponder_decision': 2, 'TGReceiver_decision': 1, 'TGSender_decision': 'NO', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Mars'}]}",257,257,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
multi_game_llm_fvk2c__2713,True,[],[],"{
  ""UGProposer_delegated"": null,
  ""UGResponder_delegated"": null,
  ""TGSender_delegated"": null,
  ""TGReceiver_delegated"": null,
  ""PD_delegated"": null,
  ""SH_delegated"": null,
  ""C_delegated"": null,
  ""scenario_outputs"": [
    {
      ""scenario"": ""AISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 5,
      ""UGResponder_decision"": 4,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 3,
      ""PD_decision"": ""A"",
      ""SH_decision"": ""X"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstHuman"",
      ""UGProposer_decision"": 4,
      ""UGResponder_decision"": 3,
      ""TGSender_decision"": ""YES"",
      ""TGReceiver_decision"": 2,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Earth""
    },
    {
      ""scenario"": ""NoAISupport"",
      ""case"": ""AgainstAI"",
      ""UGProposer_decision"": 3,
      ""UGResponder_decision"": 2,
      ""TGSender_decision"": ""NO"",
      ""TGReceiver_decision"": 1,
      ""PD_decision"": ""B"",
      ""SH_decision"": ""Y"",
      ""C_decision"": ""Mars""
    }
  ]
}","{'UGProposer_delegated': None, 'UGResponder_delegated': None, 'TGSender_delegated': None, 'TGReceiver_delegated': None, 'PD_delegated': None, 'SH_delegated': None, 'C_delegated': None, 'scenario_outputs': [{'scenario': 'AISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 5, 'UGResponder_decision': 4, 'TGReceiver_decision': 3, 'TGSender_decision': 'YES', 'PD_decision': 'A', 'SH_decision': 'X', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstHuman', 'UGProposer_decision': 4, 'UGResponder_decision': 3, 'TGReceiver_decision': 2, 'TGSender_decision': 'YES', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Earth'}, {'scenario': 'NoAISupport', 'case': 'AgainstAI', 'UGProposer_decision': 3, 'UGResponder_decision': 2, 'TGReceiver_decision': 1, 'TGSender_decision': 'NO', 'PD_decision': 'B', 'SH_decision': 'Y', 'C_decision': 'Mars'}]}",2713,2713,TRP,baseline,gpt-5-mini,TRP,TransparentRandom,1,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]",generated,,,,,,,
