custom_id,estimated_input_chars,estimated_input_tokens_char4
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_6Pxb9DsQpyk22cJNr__p018__g023,9039,2260
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_Fm7uYc98E2b6kcoDE__p018__g024,9880,2470
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_9oyspxPncwXdAkruR__p018__g025,9309,2327
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_2TDnnb4wn9rwy3CYZ__p018__g026,10249,2562
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_7ywewvEuctuz4Rq8j__p018__g027,12672,3168
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_AJ4ikZuWJeJcEXhgZ__p018__g028,12150,3038
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_3v9ji6wNY7sXHe8cM__p018__g029,11406,2852
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_8GneB6qmtDLSnbcJT__p018__g030,10293,2573
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_6sSM4xSyZQkaxyHav__p018__g031,9496,2374
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_3EQGxadfbmAKaACgZ__p018__g032,9328,2332
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_Aj2G7CTuhLZ7Z2SPK__p018__g033,9824,2456
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_FAuuG8S2iw8wkGRnA__p018__g034,12161,3040
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_SFohXkBYvScM7Y7rC__p018__g035,11289,2822
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_5R7YRmti4R5GiJKpi__p018__g036,12522,3130
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_6BxRfLcBtXYodAS8h__p018__g037,8470,2118
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_7Y6PBvgZNqtriKzaZ__p018__g038,8955,2239
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_HmA52oSS75D5Z2W8a__p018__g039,12697,3174
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_6pQRuemJv5faRcZft__p018__g040,12643,3161
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_5mhtM66ewYHNxSp4q__p019__g001,9565,2391
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_2TquMDieEiixty8AN__p019__g002,12493,3123
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_65crAkEscRbHNJXbW__p019__g003,9273,2318
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_3EG5RaDj4z7hkT2JD__p019__g004,9906,2476
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_PmcxhmDRj2tN3cECC__p019__g005,20677,5169
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_925LF9k9CXpz8KjQm__p019__g006,26146,6536
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_ASQtYBWx6cGN27KxL__p019__g007,11133,2783
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_DYFJDsdGg8bppBJ7P__p019__g008,11962,2990
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_CbDvrXGkphmfGtH3G__p019__g009,18168,4542
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_FvbM5EM5aB5pcjLpA__p019__g010,15090,3772
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_C5Cd8Yq5dDbdycXKB__p019__g011,12723,3181
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_AyQkFs97hRTki5zWR__p019__g012,13830,3458
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_7oRFMBwqmesGX7t3H__p019__g013,20990,5248
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_fMhhGrfpZH9ign2AK__p019__g014,14640,3660
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_i7C4Y4NiesraiSwwb__p019__g015,12924,3231
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_7tfDsTHHnxsgrhE3d__p019__g016,15317,3829
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_r7Bk7fEwX3HSRrXMZ__p019__g017,10541,2635
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_7FQezekfKk3zctLN8__p019__g018,16696,4174
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_2khRAszouj8vP8ZfP__p019__g019,12068,3017
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_CoHyYysb84APn5gDE__p019__g020,12072,3018
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_2KKC9nMd8nRXfgH5G__p019__g021,13206,3302
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_PrfKWppTZdvPhe4oN__p019__g022,14539,3635
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_6Pxb9DsQpyk22cJNr__p019__g023,10174,2544
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_Fm7uYc98E2b6kcoDE__p019__g024,11015,2754
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_9oyspxPncwXdAkruR__p019__g025,10444,2611
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_2TDnnb4wn9rwy3CYZ__p019__g026,11384,2846
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_7ywewvEuctuz4Rq8j__p019__g027,13807,3452
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_AJ4ikZuWJeJcEXhgZ__p019__g028,13285,3321
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_3v9ji6wNY7sXHe8cM__p019__g029,12541,3135
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_8GneB6qmtDLSnbcJT__p019__g030,11428,2857
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_6sSM4xSyZQkaxyHav__p019__g031,10631,2658
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_3EQGxadfbmAKaACgZ__p019__g032,10463,2616
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_Aj2G7CTuhLZ7Z2SPK__p019__g033,10959,2740
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_FAuuG8S2iw8wkGRnA__p019__g034,13296,3324
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_SFohXkBYvScM7Y7rC__p019__g035,12424,3106
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_5R7YRmti4R5GiJKpi__p019__g036,13657,3414
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_6BxRfLcBtXYodAS8h__p019__g037,9605,2401
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_7Y6PBvgZNqtriKzaZ__p019__g038,10090,2522
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_HmA52oSS75D5Z2W8a__p019__g039,13832,3458
nemotron_pgg_match__pid_nemotron_e3335d41b6cb__game_6pQRuemJv5faRcZft__p019__g040,13778,3444
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_5mhtM66ewYHNxSp4q__p020__g001,8154,2038
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_2TquMDieEiixty8AN__p020__g002,11082,2770
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_65crAkEscRbHNJXbW__p020__g003,7862,1966
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_3EG5RaDj4z7hkT2JD__p020__g004,8495,2124
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_PmcxhmDRj2tN3cECC__p020__g005,19266,4816
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_925LF9k9CXpz8KjQm__p020__g006,24735,6184
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_ASQtYBWx6cGN27KxL__p020__g007,9722,2430
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_DYFJDsdGg8bppBJ7P__p020__g008,10551,2638
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_CbDvrXGkphmfGtH3G__p020__g009,16757,4189
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_FvbM5EM5aB5pcjLpA__p020__g010,13679,3420
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_C5Cd8Yq5dDbdycXKB__p020__g011,11312,2828
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_AyQkFs97hRTki5zWR__p020__g012,12419,3105
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_7oRFMBwqmesGX7t3H__p020__g013,19579,4895
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_fMhhGrfpZH9ign2AK__p020__g014,13229,3307
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_i7C4Y4NiesraiSwwb__p020__g015,11513,2878
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_7tfDsTHHnxsgrhE3d__p020__g016,13906,3476
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_r7Bk7fEwX3HSRrXMZ__p020__g017,9130,2282
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_7FQezekfKk3zctLN8__p020__g018,15285,3821
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_2khRAszouj8vP8ZfP__p020__g019,10657,2664
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_CoHyYysb84APn5gDE__p020__g020,10661,2665
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_2KKC9nMd8nRXfgH5G__p020__g021,11795,2949
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_PrfKWppTZdvPhe4oN__p020__g022,13128,3282
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_6Pxb9DsQpyk22cJNr__p020__g023,8763,2191
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_Fm7uYc98E2b6kcoDE__p020__g024,9604,2401
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_9oyspxPncwXdAkruR__p020__g025,9033,2258
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_2TDnnb4wn9rwy3CYZ__p020__g026,9973,2493
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_7ywewvEuctuz4Rq8j__p020__g027,12396,3099
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_AJ4ikZuWJeJcEXhgZ__p020__g028,11874,2968
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_3v9ji6wNY7sXHe8cM__p020__g029,11130,2782
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_8GneB6qmtDLSnbcJT__p020__g030,10017,2504
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_6sSM4xSyZQkaxyHav__p020__g031,9220,2305
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_3EQGxadfbmAKaACgZ__p020__g032,9052,2263
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_Aj2G7CTuhLZ7Z2SPK__p020__g033,9548,2387
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_FAuuG8S2iw8wkGRnA__p020__g034,11885,2971
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_SFohXkBYvScM7Y7rC__p020__g035,11013,2753
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_5R7YRmti4R5GiJKpi__p020__g036,12246,3062
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_6BxRfLcBtXYodAS8h__p020__g037,8194,2048
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_7Y6PBvgZNqtriKzaZ__p020__g038,8679,2170
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_HmA52oSS75D5Z2W8a__p020__g039,12421,3105
nemotron_pgg_match__pid_nemotron_4b99d3783c9f__game_6pQRuemJv5faRcZft__p020__g040,12367,3092
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_5mhtM66ewYHNxSp4q__p021__g001,8715,2179
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_2TquMDieEiixty8AN__p021__g002,11643,2911
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_65crAkEscRbHNJXbW__p021__g003,8423,2106
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_3EG5RaDj4z7hkT2JD__p021__g004,9056,2264
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_PmcxhmDRj2tN3cECC__p021__g005,19827,4957
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_925LF9k9CXpz8KjQm__p021__g006,25296,6324
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_ASQtYBWx6cGN27KxL__p021__g007,10283,2571
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_DYFJDsdGg8bppBJ7P__p021__g008,11112,2778
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_CbDvrXGkphmfGtH3G__p021__g009,17318,4330
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_FvbM5EM5aB5pcjLpA__p021__g010,14240,3560
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_C5Cd8Yq5dDbdycXKB__p021__g011,11873,2968
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_AyQkFs97hRTki5zWR__p021__g012,12980,3245
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_7oRFMBwqmesGX7t3H__p021__g013,20140,5035
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_fMhhGrfpZH9ign2AK__p021__g014,13790,3448
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_i7C4Y4NiesraiSwwb__p021__g015,12074,3018
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_7tfDsTHHnxsgrhE3d__p021__g016,14467,3617
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_r7Bk7fEwX3HSRrXMZ__p021__g017,9691,2423
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_7FQezekfKk3zctLN8__p021__g018,15846,3962
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_2khRAszouj8vP8ZfP__p021__g019,11218,2804
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_CoHyYysb84APn5gDE__p021__g020,11222,2806
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_2KKC9nMd8nRXfgH5G__p021__g021,12356,3089
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_PrfKWppTZdvPhe4oN__p021__g022,13689,3422
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_6Pxb9DsQpyk22cJNr__p021__g023,9324,2331
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_Fm7uYc98E2b6kcoDE__p021__g024,10165,2541
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_9oyspxPncwXdAkruR__p021__g025,9594,2398
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_2TDnnb4wn9rwy3CYZ__p021__g026,10534,2634
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_7ywewvEuctuz4Rq8j__p021__g027,12957,3239
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_AJ4ikZuWJeJcEXhgZ__p021__g028,12435,3109
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_3v9ji6wNY7sXHe8cM__p021__g029,11691,2923
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_8GneB6qmtDLSnbcJT__p021__g030,10578,2644
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_6sSM4xSyZQkaxyHav__p021__g031,9781,2445
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_3EQGxadfbmAKaACgZ__p021__g032,9613,2403
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_Aj2G7CTuhLZ7Z2SPK__p021__g033,10109,2527
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_FAuuG8S2iw8wkGRnA__p021__g034,12446,3112
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_SFohXkBYvScM7Y7rC__p021__g035,11574,2894
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_5R7YRmti4R5GiJKpi__p021__g036,12807,3202
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_6BxRfLcBtXYodAS8h__p021__g037,8755,2189
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_7Y6PBvgZNqtriKzaZ__p021__g038,9240,2310
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_HmA52oSS75D5Z2W8a__p021__g039,12982,3246
nemotron_pgg_match__pid_nemotron_b87e2f5e1097__game_6pQRuemJv5faRcZft__p021__g040,12928,3232
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_5mhtM66ewYHNxSp4q__p022__g001,9257,2314
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_2TquMDieEiixty8AN__p022__g002,12185,3046
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_65crAkEscRbHNJXbW__p022__g003,8965,2241
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_3EG5RaDj4z7hkT2JD__p022__g004,9598,2400
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_PmcxhmDRj2tN3cECC__p022__g005,20369,5092
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_925LF9k9CXpz8KjQm__p022__g006,25838,6460
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_ASQtYBWx6cGN27KxL__p022__g007,10825,2706
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_DYFJDsdGg8bppBJ7P__p022__g008,11654,2914
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_CbDvrXGkphmfGtH3G__p022__g009,17860,4465
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_FvbM5EM5aB5pcjLpA__p022__g010,14782,3696
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_C5Cd8Yq5dDbdycXKB__p022__g011,12415,3104
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_AyQkFs97hRTki5zWR__p022__g012,13522,3380
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_7oRFMBwqmesGX7t3H__p022__g013,20682,5170
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_fMhhGrfpZH9ign2AK__p022__g014,14332,3583
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_i7C4Y4NiesraiSwwb__p022__g015,12616,3154
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_7tfDsTHHnxsgrhE3d__p022__g016,15009,3752
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_r7Bk7fEwX3HSRrXMZ__p022__g017,10233,2558
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_7FQezekfKk3zctLN8__p022__g018,16388,4097
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_2khRAszouj8vP8ZfP__p022__g019,11760,2940
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_CoHyYysb84APn5gDE__p022__g020,11764,2941
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_2KKC9nMd8nRXfgH5G__p022__g021,12898,3224
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_PrfKWppTZdvPhe4oN__p022__g022,14231,3558
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_6Pxb9DsQpyk22cJNr__p022__g023,9866,2466
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_Fm7uYc98E2b6kcoDE__p022__g024,10707,2677
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_9oyspxPncwXdAkruR__p022__g025,10136,2534
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_2TDnnb4wn9rwy3CYZ__p022__g026,11076,2769
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_7ywewvEuctuz4Rq8j__p022__g027,13499,3375
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_AJ4ikZuWJeJcEXhgZ__p022__g028,12977,3244
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_3v9ji6wNY7sXHe8cM__p022__g029,12233,3058
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_8GneB6qmtDLSnbcJT__p022__g030,11120,2780
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_6sSM4xSyZQkaxyHav__p022__g031,10323,2581
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_3EQGxadfbmAKaACgZ__p022__g032,10155,2539
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_Aj2G7CTuhLZ7Z2SPK__p022__g033,10651,2663
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_FAuuG8S2iw8wkGRnA__p022__g034,12988,3247
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_SFohXkBYvScM7Y7rC__p022__g035,12116,3029
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_5R7YRmti4R5GiJKpi__p022__g036,13349,3337
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_6BxRfLcBtXYodAS8h__p022__g037,9297,2324
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_7Y6PBvgZNqtriKzaZ__p022__g038,9782,2446
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_HmA52oSS75D5Z2W8a__p022__g039,13524,3381
nemotron_pgg_match__pid_nemotron_8a8f1e8d7b3c__game_6pQRuemJv5faRcZft__p022__g040,13470,3368
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_5mhtM66ewYHNxSp4q__p023__g001,7828,1957
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_2TquMDieEiixty8AN__p023__g002,10756,2689
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_65crAkEscRbHNJXbW__p023__g003,7536,1884
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_3EG5RaDj4z7hkT2JD__p023__g004,8169,2042
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_PmcxhmDRj2tN3cECC__p023__g005,18940,4735
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_925LF9k9CXpz8KjQm__p023__g006,24409,6102
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_ASQtYBWx6cGN27KxL__p023__g007,9396,2349
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_DYFJDsdGg8bppBJ7P__p023__g008,10225,2556
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_CbDvrXGkphmfGtH3G__p023__g009,16431,4108
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_FvbM5EM5aB5pcjLpA__p023__g010,13353,3338
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_C5Cd8Yq5dDbdycXKB__p023__g011,10986,2746
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_AyQkFs97hRTki5zWR__p023__g012,12093,3023
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_7oRFMBwqmesGX7t3H__p023__g013,19253,4813
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_fMhhGrfpZH9ign2AK__p023__g014,12903,3226
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_i7C4Y4NiesraiSwwb__p023__g015,11187,2797
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_7tfDsTHHnxsgrhE3d__p023__g016,13580,3395
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_r7Bk7fEwX3HSRrXMZ__p023__g017,8804,2201
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_7FQezekfKk3zctLN8__p023__g018,14959,3740
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_2khRAszouj8vP8ZfP__p023__g019,10331,2583
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_CoHyYysb84APn5gDE__p023__g020,10335,2584
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_2KKC9nMd8nRXfgH5G__p023__g021,11469,2867
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_PrfKWppTZdvPhe4oN__p023__g022,12802,3200
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_6Pxb9DsQpyk22cJNr__p023__g023,8437,2109
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_Fm7uYc98E2b6kcoDE__p023__g024,9278,2320
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_9oyspxPncwXdAkruR__p023__g025,8707,2177
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_2TDnnb4wn9rwy3CYZ__p023__g026,9647,2412
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_7ywewvEuctuz4Rq8j__p023__g027,12070,3018
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_AJ4ikZuWJeJcEXhgZ__p023__g028,11548,2887
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_3v9ji6wNY7sXHe8cM__p023__g029,10804,2701
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_8GneB6qmtDLSnbcJT__p023__g030,9691,2423
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_6sSM4xSyZQkaxyHav__p023__g031,8894,2224
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_3EQGxadfbmAKaACgZ__p023__g032,8726,2182
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_Aj2G7CTuhLZ7Z2SPK__p023__g033,9222,2306
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_FAuuG8S2iw8wkGRnA__p023__g034,11559,2890
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_SFohXkBYvScM7Y7rC__p023__g035,10687,2672
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_5R7YRmti4R5GiJKpi__p023__g036,11920,2980
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_6BxRfLcBtXYodAS8h__p023__g037,7868,1967
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_7Y6PBvgZNqtriKzaZ__p023__g038,8353,2088
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_HmA52oSS75D5Z2W8a__p023__g039,12095,3024
nemotron_pgg_match__pid_nemotron_757ffdd9b825__game_6pQRuemJv5faRcZft__p023__g040,12041,3010
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_5mhtM66ewYHNxSp4q__p024__g001,9366,2342
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_2TquMDieEiixty8AN__p024__g002,12294,3074
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_65crAkEscRbHNJXbW__p024__g003,9074,2268
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_3EG5RaDj4z7hkT2JD__p024__g004,9707,2427
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_PmcxhmDRj2tN3cECC__p024__g005,20478,5120
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_925LF9k9CXpz8KjQm__p024__g006,25947,6487
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_ASQtYBWx6cGN27KxL__p024__g007,10934,2734
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_DYFJDsdGg8bppBJ7P__p024__g008,11763,2941
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_CbDvrXGkphmfGtH3G__p024__g009,17969,4492
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_FvbM5EM5aB5pcjLpA__p024__g010,14891,3723
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_C5Cd8Yq5dDbdycXKB__p024__g011,12524,3131
nemotron_pgg_match__pid_nemotron_7b89f6756a11__game_AyQkFs97hRTki5zWR__p024__g012,13631,3408
