text,umap_x,umap_y,cluster_id,cluster_title,cluster_intro,cluster_size
"Awareness of the game horizon does not lead them to a simple end‑game defection pattern. They do not steadily ramp down cooperation as the end approaches. Instead, late in the game they sometimes revert to full cooperation and sometimes to moderate contributions, with no clear final‑round collapse. They continue to spend on rewards right at the end, even when they have no future rounds to influence, which is inconsistent with purely forward‑looking strategic reinforcement. This points to at least partly intrinsic motives: they appear willing to pay for expressive or principled actions (such as rewarding someone they value) even when there is no instrumental future payoff. There is no strong evidence that they strategically exploit the final round by free‑riding to maximize private payoff. Their end‑game behavior remains broadly cooperative with some experimentation.",0.8086125,0.14157008,4,End / End / Horizon,"This cluster groups personas with related strategy patterns around game, end, end game, horizon, contributions.",273
"This player exhibits no end-game decay in cooperation. They maintain full contributions through the final round, despite knowing how many rounds remain and facing increasing variance in others’ contributions and sanctioning patterns. They do not become more self-serving or cautious as the game approaches its end, nor do they increase or decrease use of punishment or reward; instead, they keep their original no-sanction strategy. This suggests that their cooperative rule is not strategically time-contingent: they do not treat late rounds as opportunities to exploit others, nor as special moments to “teach a lesson” through sanctions. Horizon awareness does not translate into behavioral adjustment, implying either that they prioritize a stable cooperative identity over dynamic optimization or that they are not actively using backward induction or end-game reasoning. They effectively behave as if the game’s length does not matter for how they should contribute or sanction.",-1.933001,0.83276856,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
"They clearly exhibit horizon awareness and adjust behavior over time, but not in a simple monotonic “cooperation decay” pattern. They mix moderate contributions and zero contributions throughout, including at the end. In the final stage, when others remain highly cooperative, they fully free-ride and abstain from punishment or reward, effectively maximizing their final payoff while letting others bear the cooperation cost. They do not show any last-round “thank you” rewards or symbolic gestures. The pattern suggests that as the game approaches its end, they increasingly prioritize personal payoff over maintaining or rewarding the cooperative norm, while still tolerating being punished a bit in exchange for high earnings.",0.81468236,-0.88863647,5,End / Cooperation / Round,"This cluster groups personas with related strategy patterns around game, end, cooperation, round, final.",219
"The player shows clear awareness of the finite horizon and explicitly notes the final round. Despite this awareness, they do not reduce contributions; they continue to contribute the maximum amount through to the last round. However, their punishment behavior changes at the end: after having refrained from punishing throughout despite multiple opportunities, they suddenly spend a substantial amount on punishment in the final round. This suggests they do not rely on future-round deterrence when deciding to punish at the end; instead, they treat the last round as an opportunity to deliver accumulated moral judgment without concern for long-run incentives or future cooperation. Cooperation does not decay, but willingness to incur costly retributive punishment increases sharply in the final period.",1.9193248,0.7498248,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They maintain full contributions through the known final rounds without any visible end‑game defection. Even when others start using punishment heavily and when a disruptive player escalates antisocial punishment, they keep contributing the maximum in the last rounds. This implies either a sincere preference for cooperative efficiency independent of horizon, or a strong internalized norm of “always contribute fully” that is not relaxed at the end. There is no evidence that they exploit the final round to free‑ride or to shift to more selfish play. They show no visible change in their approach or in their communication when the end of the game is mentioned, suggesting low sensitivity to finite‑horizon incentives or at least no willingness to act on them.",0.51396054,1.4176282,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They show no end-game decay in cooperation. Their contribution pattern in the final rounds remains fully cooperative, matching their earlier standard rather than exploiting the finite horizon. They do not appear to adjust their strategy when the final round is explicitly noted, suggesting either limited strategic focus on horizon effects, a preference for maintaining cooperative identity regardless of remaining rounds, or a belief that consistency is preferable to last-round defection. They also do not use the last rounds to engage in additional punishment or retaliation, even when antisocial punishment by another player becomes salient, which aligns with a stable-cooperation rather than “last chance to settle scores” mindset.",0.7433462,1.6813214,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"They explicitly acknowledge the final round and continue to contribute the maximum, showing no end-game unraveling of cooperation. Instead of exploiting the last round to free-ride, they maintain the cooperative norm and even escalate norm enforcement through punishment when a peer behaves antagonistically. They appear to treat the horizon information as a signal to finalize “justice” against a disruptive player rather than a chance to personally profit. Their end-game behavior suggests that maintaining fairness and reciprocity norms matters more than short-run payoff maximization.",1.2633276,0.86770636,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They remain fully cooperative through the final rounds, explicitly acknowledging the last round while still committing to contribute the maximum. There is no visible end-game unraveling in their behavior: they do not reduce their own contribution, nor do they escalate punishment in a self-interested way. They mention that it is the last round, indicating clear horizon awareness, yet they still behave in line with the established cooperative norm. This suggests that maintaining fairness and group efficiency outweighs short-term end-game exploitation for them, at least in this environment. Any strategic adjustment to punishment specifically because it is the last round is unknown; they themselves do not use the final round to retaliate or to grab extra payoff.",1.0305558,0.92022693,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They show no end‑game decay in contributions: they continue contributing the maximum even in the final round, despite prior unjust punishment. However, their use of punishment changes sharply in the last round: after being targeted by what they view as unjust punishment, they explicitly announce and implement a retaliatory deduction on the punisher. This indicates end‑game awareness: they delay direct retaliation until the final round, when future cooperation is irrelevant. Their cooperative action (full contribution) is thus time‑invariant, but their willingness to spend on punishment increases at the end when it cannot harm future group efficiency.",1.5389806,1.5081187,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"Awareness of the final-round horizon does not lead them to a clear strategic pivot toward either fully exploiting or fully cooperating. They continue to contribute the maximum at the end while facing retaliation for prior behavior, suggesting no sophisticated end-game defection strategy. They do not appear to time their antisocial actions around the known endpoint; their most provocative punishment occurs just before the final round rather than as a deliberate last-moment exploitation when future sanctions are impossible. Their brief acknowledgment after being heavily punished at the very end is resigned rather than reflective, and they do not use the end-game to repair reputation or to pursue a last cooperative stand. Overall, horizon awareness is present (the group mentions the final round), but it does not meaningfully change their pattern.",1.4127007,-0.18055,4,End / End / Horizon,"This cluster groups personas with related strategy patterns around game, end, end game, horizon, contributions.",273
"They show no behavioral change as the horizon becomes short and as the final round approaches; they continue to contribute the maximum without hesitation. Awareness of the final round is evident in the surrounding chat, but they do not comment on it or use it to justify any strategy shift. They neither exploit the last round to free-ride nor escalate punishment at the end. Their behavior is time-consistent: future-round incentives or lack thereof do not affect their chosen contribution or their previously low use of punishment. This suggests either a principled rule (“always give max”) or a preference for social efficiency that overrides end-game logic.",0.51934963,1.1981658,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"They show no visible end-game defection. Knowing it is the last round does not change their contribution behavior or trigger additional punishment. They maintain full cooperation up to and including the final round. They do not explicitly reflect on the end horizon; instead, they behave as if the social and fairness norms established earlier still apply. They do, however, support retaliatory punishment by others against a norm violator in the final round via positive comments, indicating they see “closing accounts” as appropriate when someone has broken norms late in the game. Their own behavior remains prosocial and consistent rather than exploitative, suggesting that end-game awareness affects their approval of others’ retaliation more than their own cooperative choices.",1.0156168,1.0110087,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"Awareness of the final-round horizon is present in the environment but is not explicitly referenced by this player. Behaviorally, their contribution pattern does not change at the end: they maintain maximum contributions through the final round and do not appear to exploit the last round for selfish gain. They also refrain from engaging in last-round punitive escalation themselves, even as others heavily punish a historically problematic member. This indicates that their cooperative strategy is relatively stable over the horizon and not strongly driven by backward induction. Whether this is due to principle, habit, or inattention to the end-game structure is unknown. There is no evidence of late-game retaliation or “settling scores”; they end the game behaving as they did in the cooperative core of the session.",-1.3218985,-0.46208784,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"They show no end-game decay. Their contribution rule remains unchanged in the final rounds, including the last round, despite full knowledge of the game horizon and others’ earlier deviations and punishment conflicts. They do not shift to selfish play, do not test lowering contributions, and do not use the end as an opportunity for retribution or strategic experimentation. Their communication in the late game remains sparse and focused on reiterating full contribution, indicating that their cooperative strategy is not contingent on future interaction or long-term incentives.",0.35435495,1.7544976,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"There is no discernible end-game effect in this player’s strategy. They continue to contribute the maximum amount in the final rounds, including the very last one, despite visible round counters and others explicitly talking about the game nearing its end and about “last round.” They do not shift to more selfish play or attempt a final-round exploitation of cooperators. This indicates either (a) a deliberate commitment to cooperation that is independent of horizon considerations, or (b) an absence of sophisticated backward induction in their actual behavior. They may conceptually understand the endpoint (unknown), but their choices show no sign of decaying cooperation. Instead, they maintain a consistent, principled pattern from start to finish.",-1.7578932,0.86058897,0,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, round.",350
"They clearly track the game horizon: they comment on being real when others discuss bots and acknowledge the progression toward the end through participation in “almost done” and farewell talk. Their contributions near the end show some end‑game adjustment but not a pure last‑round defection. In the late phase, they alternate between full contributions and mid‑level ones, including in the final rounds. This indicates some awareness that incentives to cooperate weaken as the game closes, but they do not collapse to zero or minimal contributions. Instead, they maintain a moderate to high level of cooperation up to the end, with slight self‑favoring adjustments rather than a full unraveling. This is consistent with a player who understands the logic of end‑game decay but is not purely payoff‑maximizing; they retain a cooperative identity even when future reciprocity is almost irrelevant.",-0.46212646,-0.6463267,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"The player clearly tracks the game horizon and adjusts behavior slightly but not dramatically. Despite others explicitly announcing the approaching end, they maintain high cooperation through the penultimate round, even after previously lowering contributions when group cooperation dipped. In the final stretch they do not “defect hard.” Their last two round contributions are somewhat below their earlier all-in pattern but remain high and close to the cooperative norm of those rounds. This pattern suggests weak end-game decay: they partially exploit the final information but do not abandon the cooperative frame or try to maximize individual advantage aggressively. Their chat near the end focuses on social closure rather than strategic discussion, implying that by this stage they treat the game as effectively decided and are more interested in wrapping up pleasantly than squeezing out marginal gains. Overall, they show horizon awareness but maintain a cooperative identity through the last round.",-0.3991535,-0.92611337,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"They are clearly horizon-aware: they refer to the game’s remaining length and explicitly frame late contributions in terms of the game nearing its end. Near the end, they verbally announce that they are going “all in” and treat the final stretch as a chance to reaffirm high cooperation and social closure rather than to secretly exploit others. Their behavior in the last rounds is consistent with a “cooperate through the finish” approach rather than classic end-game defection. They do not exhibit the typical decay in contributions that many players show when they know the game is almost over. Instead, they increase to full contributions and maintain them, signaling a preference for ending on a mutually beneficial and socially positive note. They do show some mid-to-late-game variability (dropping to partial contributions at one point despite earlier “all in” statements), but this does not align specifically with the final round incentives; it appears more related to situational ambiguity or momentary adjustment than a calculated end-game pullback. In the explicit final opportunities, they act in line with strong cooperation and emphasize the social experience, suggesting that reputational or self-image motives (“I finish as a cooperator”) matter to them even without future interaction.",-0.09612917,-0.2624669,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show awareness of the game horizon via behavior, not words. As the number of remaining rounds shrinks and other players explicitly talk about “going all in” toward the end, the group’s contributions remain very high. Instead of following the typical pattern of “end-game defection spike” to the minimum, this player continues with an opportunistic but not extreme approach: they sometimes under-contribute sharply right before and during the late game, but they also maintain or even slightly increase contributions in some final rounds. They do not adopt the fully cooperative “let’s all contribute max at the end” norm, nor do they slide into a total defection cascade. Instead, they continue to exploit the stable cooperation of others and occasionally adjust upward. This suggests that their strategy is less about end-game logic in the formal sense and more about a consistent opportunistic rule that does not fundamentally change with the nearing end: contribute something, usually less than others, ensure high payoffs, and avoid the psychological or reputational cost (if any) of being purely zero. There is no observable sentimental or reciprocal “farewell” effect on their contributions: even as others express camaraderie and say goodbye, they do not shift into fully cooperative mode. Overall, their end-game behavior is: horizon-aware but not dramatically different from their mid-game pattern—still mildly exploitative and indifferent to the group’s final-round cooperation narrative.",-0.41176528,-1.1746193,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"They are clearly aware of the finite horizon: they refer to how the game becomes boring after the initial novelty and recognize the remaining duration as something to be endured. However, they do not show a pronounced end-game defection pattern. In late rounds, they still support or enact high contributions, including in the final round. Their end-game behavior suggests that their cooperation is not purely a backward-induction calculation. Even after explicit reminders that the game is about to end, they continue to cooperate fully rather than sharply reducing contributions. They do not explicitly discuss changing strategy because the game is ending, nor do they signal any plan to “cash out” by keeping everything for themselves at the end. If anything, their late-game chat highlights boredom more than strategic shift, and they continue to frame the game as one where everyone is going to do well regardless. This supports a view that their cooperation is guided more by a stable efficiency/“we all win enough” outlook and social engagement than by optimizing final-round relative advantage.",0.40967202,-0.05942558,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show clear awareness of the finite horizon and impending end, as seen in their participation in closing social rituals and in explicitly marking the end of the interaction. Despite this awareness, they do not reduce contributions in the last rounds; instead, they continue to contribute at or near their maximum level. There is no evidence of classic end-game defection or of a strategic shift towards self-interested play when the future shadow is short. Their farewell and continued high cooperation suggest they treat the end of the game as an opportunity to maintain a consistent cooperative identity rather than to exploit others. They appear more concerned with sustaining a prosocial pattern and leaving on good terms than with extracting final-round advantages.",0.6145033,0.30158645,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show high horizon awareness: they explicitly note when the game is near the end and label a penultimate round as the “last” one. Knowing that there is effectively no future opportunity for retaliation or reward, they still advocate and personally execute full contributions. In the true final round, they again contribute fully without any need for reciprocal assurances, suggesting that, by this point, contributing the maximum has become either an internalized norm or a default heuristic. They do not exhibit the classic strong end-game decay in cooperation; instead, they lean into high contributions at the end and continue to talk cooperatively as the game closes. This pattern suggests that, when the structure is clear and others are still mostly cooperative, they are willing to keep maximizing group welfare right up to the terminal period, even under full awareness that there is no subsequent feedback loop.",-0.054218564,0.2948245,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"They show clear awareness of the game horizon and exhibit a stable non‑cooperative stance through the late stage. Unlike many players who increase contributions or reinforce norms as the game nears its end, they mostly maintain the strategy of keeping their full endowment, including in the final rounds. There is no visible “end‑game generosity” or final‑round reciprocity toward the group that has been highly cooperative overall. Any late‑game deviations from pure free‑riding are small and not systematically tied to the approaching final round; they occur while there are still multiple rounds left and then revert back to keeping everything once more. They do not react strategically to others’ explicit comments that the game is almost over or to the farewell atmosphere; their contributions remain individually self‑interested rather than symbolic or social. This pattern indicates that their planning horizon is aligned with maximizing cumulative private payoff all the way to the end, rather than seeking reputational closure or fairness in the final rounds. They treat the last rounds like any other payoff opportunity under fixed rules, not as a chance to repair or affirm cooperation.",0.62725097,-0.8948796,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"The player clearly recognizes the game horizon: they comment explicitly when it seems nearly finished, and they respond behaviorally when others announce that the last rounds are coming. In the final segment, they consistently choose high contributions, despite standard game-theoretic predictions that end-game incentives favor defection. Their contributions in the last few rounds do not show a collapse into pure free-riding. Instead, they align with the emergent “all-in” narrative that some others adopt. This suggests that by the end they are either: (a) prioritizing conformity with the group cooperative norm, (b) valuing the social/experimental experience over marginal payoff, or (c) experiencing enough fatigue or indifference to stop micromanaging exploitation opportunities. Their explicit mention of the time cost and the hope for a “better” bonus indicates that end-game thinking is oriented toward total experiment payoff rather than marginal round-level gains. This could support a strategy of “finish cooperatively and get this over with,” shifting behavior from opportunistic exploitation earlier to more straightforward cooperation later, when the game is nearly resolved. Overall, the player shows horizon awareness but does not follow a strict backward-induction logic. Instead, their end-game behavior is cooperative and norm-conforming, shaped more by social signals and session fatigue than by pure payoff maximization in the last rounds.",-0.36011893,-1.1353242,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"The player clearly recognizes the finite horizon; they comment on their “time on the ranch” being short in a way that shows awareness of limited remaining rounds and stakes. Despite this, they do not exhibit the typical end-game decay in cooperation. They maintain full contributions up to and including the final round, aside from one small reduction shortly before the end that does not evolve into a sustained defection phase. They treat the latter rounds as an opportunity to reinforce cooperative norms rather than to exploit them. Even after many observations of systematic free-riding by specific others, they do not switch to a self-focused end-game strategy. This suggests a type that either (a) places intrinsic value on cooperative consistency or (b) heavily discounts the benefit of late defection relative to the simplicity of “always contribute.” There is no sign that end-game information about remaining rounds alters their fundamental approach.",-1.1684102,-0.22522096,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"They show limited classic end‑game defection. Once the group discusses harsh punishment for non‑contributors near the end, they respond by fully contributing and keeping that behavior stable through the final rounds. There is no sign that they intentionally exploit the very last round for extra private gain once it is clear the game is ending. Instead, their end‑game behavior is consistent with a “follow the agreed rule under threat of punishment” approach. They demonstrate horizon awareness earlier by explicitly referencing their future behavior, but at the actual end they behave as if reputational or normative concerns, or fear of coordinated punishment, still matter. Overall, their cooperation does not decay in the final phase and even improves compared to their mid‑game free‑riding.",1.13144,0.23995014,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They demonstrate awareness of the game horizon but do not show strong end-game decay in cooperation. Their contribution pattern at the end is similar to earlier rounds: still below the cooperative norm and not collapsing to zero. Punishment intensity does not taper off; they actually spend heavily on sanctions in the final round, indicating no shift toward pure payoff maximization as the game ends. This suggests a stable preference for norm enforcement or expressing disapproval, rather than a purely instrumental use of punishment to shape future behavior. They do not appear to strategically relax cooperation or punishment because future retaliation or learning opportunities are disappearing. Instead, they carry their pattern through to the final round, consistent with a type that maintains their own “rule of thumb” rather than dynamically optimizing with respect to the horizon.",1.739888,1.0800744,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They treat the end game like any other part of the game: they continue to contribute fully and do not display the typical end‑game decline in cooperation. Even when others begin explicitly planning to use punishment in late rounds and discussing threats toward under‑contributors, this does not alter their own pattern of contribution or punishment. They are aware that the game has a fixed horizon, but they do not exploit it strategically; there is no evidence of “last‑round defection” or of ramping up punishment specifically because the game is ending. Their horizon awareness does not translate into opportunism, suggesting a rule‑based approach (“always contribute fully”) rather than a backward‑induction or outcome‑contingent approach.",1.0387546,0.8019037,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"The player shows clear horizon awareness: once it is known that the game is nearing its end and others openly propose strong punishment for under‑contributors in the final stage, they still continue to free‑ride rather than shifting to cooperative “reputation maintenance.” They verbally agree to the proposed end‑game punishment scheme but then choose not to conform with the contribution rule that is supposed to protect them from sanctions. Their strategy in the late rounds does not become more cooperative; if anything, it solidifies into full free‑riding. They also do not escalate their own punishment usage at the end, indicating that end‑game for them is about maximizing personal take from the public fund while absorbing whatever punishment occurs, rather than about enforcing norms or maintaining mutual cooperation.",1.4310621,-0.17089833,5,End / Cooperation / Round,"This cluster groups personas with related strategy patterns around game, end, cooperation, round, final.",219
"Awareness of the finite horizon does not lead them to reduce contributions. They continue to give the maximum through the final stages, with no visible end‑game defection. They do respond to increasingly strong group discussions about sanctioning late‑stage non‑contributors, but personally they do not escalate punitive behavior in the final rounds. Their contribution pattern in the last rounds remains aligned with the cooperative norm rather than exploitative opportunism. Whether this reflects explicit forward‑looking reasoning about reputation within the finite game or a more rule‑based “always contribute” heuristic is unknown, but behaviorally they resist the typical end‑game decay in cooperation and do not attempt to cash in on others just before the game ends.",0.785913,0.4791664,4,End / End / Horizon,"This cluster groups personas with related strategy patterns around game, end, end game, horizon, contributions.",273
"They do not exhibit end‑game defection: contributions remain maximal through to the last round. Even when others discuss using the final rounds for coordinated punishment of low contributors, this does not change their own contribution pattern. They appear aware of the finite horizon (the interface and group talk make this salient), but they do not exploit it; their strategy is horizon‑insensitive with respect to contribution. There is no observable attempt to time‑shift behavior (e.g., cooperate early, defect late, or vice versa); they treat the final rounds the same as the earlier ones in terms of giving.",0.41107562,1.1483773,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"There is no observable end-game drop in their cooperation: they keep contributing the maximum through the final rounds. They do not shift toward self-interested hoarding as the horizon approaches, nor do they escalate or join in last-round punishment campaigns that others openly discuss and endorse. Even when another player tries to coordinate a “punish all low contributors at the end” strategy and several participants verbally agree, they do not change either their contribution pattern or their (non-)punishment behavior in the final rounds. This indicates either weak sensitivity to standard backward-induction logic or a deliberate commitment to consistent cooperative principles regardless of remaining rounds.",0.7042703,1.6269878,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"The player shows no end‑game shift toward cooperation. Their contribution pattern remains at zero even in the final rounds despite explicit group threats that non‑contributors will have their payoffs heavily reduced. They verbally endorse a plan to punish low contributors near the end but still do not contribute, implying either that they discount others’ threats, misunderstand the implication for themselves, or simply prioritize maintaining their free‑rider identity over avoiding punishment. There is no observable decay pattern because their cooperation is already at the minimum from the start; the horizon information does not change their strategy. Their behavior suggests that knowledge of the remaining rounds does not materially affect their choices.",1.8217084,-0.7956927,5,End / Cooperation / Round,"This cluster groups personas with related strategy patterns around game, end, cooperation, round, final.",219
"There is no visible cooperation decay because they are already at near‑minimal contribution for most of the game. Knowledge that the game has a fixed horizon does not appear to trigger any last‑round cooperation; instead, they maintain zero contributions through to the final round. Even after others explicitly coordinate a threat to punish anyone who contributes less than the maximum in the remaining rounds, the player does not adjust. Their end‑game behavior is thus consistent with their mid‑game behavior: continue free riding as long as the expected payoff remains positive, regardless of social sanctions or stated group plans. Horizon awareness is present (the number of rounds is visible), but it does not produce strategic “reputation management” or a final attempt to conform.",1.6499301,-0.50367975,4,End / End / Horizon,"This cluster groups personas with related strategy patterns around game, end, end game, horizon, contributions.",273
"They show clear awareness of the finite horizon and treat late rounds as an opportunity to harden cooperation via threatened punishment rather than to personally defect. When others propose harsh end-game deductions for under-contributors, they explicitly endorse this plan but do not themselves respond by reducing their own contributions; instead, they maintain full cooperation. There is no evidence of end-game decay in their contributions; if anything, they become more rigidly cooperative and enforcement-oriented near the end once a sanctioning scheme is articulated. This suggests they prioritize norm consistency and group payoff even when there is no future round in which reputational or reciprocity benefits can be realized. They use the known end of the game to coordinate a final, strict standard (“everyone must contribute fully or be punished”) rather than to exploit others’ trust. Their strategy in the final phase is thus: full contribution, support for punitive deterrence, and some cognitive updating about others’ possible inactivity.",1.4257867,0.5247478,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They are clearly aware of the game horizon and adapt their stance as the end approaches. When another player proposes that contributions below the maximum in the final phase should be punished heavily, they promptly and explicitly endorse this. They continue to contribute the maximum themselves in the late game and signal that they are following through on the agreed punitive strategy. There is no visible decay in their own cooperation at the end; instead, they support escalating punishment threats as a way to lock in full contributions in the final rounds. This pattern suggests they treat the end-game not as an opportunity to defect but as a moment to enforce norms more strictly and secure collective payoff, even if that requires costly sanctioning.",1.5662072,0.63157785,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"As the game approaches the final rounds, the player does not shift toward lower contributions. In the last rounds, they maintain or return to full contributions even though the horizon is clearly known and others are discussing harsh punishment for end-game defectors. This implies at least two possibilities: they either value maintaining the cooperative norm through the end, or they respond to the strong collective threat of punishment by fully complying. There is no evidence of classic end-game unraveling in their behavior. Instead, they finish on a cooperative footing and do not attempt to exploit the final opportunity to free ride. Their punishment behavior remains unchanged as well (they never punish, including at the end), so there is no late-game escalation in sanctioning. Overall, their strategy is relatively stable across the horizon, with no dramatic end-game effect.",1.2816279,0.8153172,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They are clearly horizon-aware and bring the end of the game into their normative enforcement strategy. While their own contributions remain maximally cooperative through the final round (no decay in cooperation), they explicitly propose tying harsh punishment to the last round: anyone who does not contribute the maximum in the final stage should be collectively punished. This indicates they think strategically about how the finite horizon might invite last-round defection and aim to preempt it with a credible threat of strong sanctions. They do not themselves increase punishment spending in the last round and, in fact, use less punishment than in a prior round, suggesting that their main adjustment to the end-game is rhetorical and coordinative (threats and norm statements) rather than a change in their own costly actions. Their cooperation thus does not unravel as the game ends; instead, they try to sustain or even strengthen cooperation norms with end-game-focused punishment planning.",1.7318461,0.6678523,6,End / Punishment / Round,"This cluster groups personas with related strategy patterns around end, game, punishment, round, rounds.",198
"They appear aware of the horizon, as later-round coordination talk in the group explicitly references the last round and threats of heavy punishment for low contributors, and their own behavior aligns with a “finish strong” cooperative stance rather than an endgame defection. In the final part of the game, they maintain full contributions even when some others continue to give nothing, and they do not exploit the final round to reduce their contribution for personal gain. Their punishment behavior does not escalate in the very last round; they use strong punishment earlier and then cease punishing later, even when coordination talk suggests continued sanctioning of low contributors. This pattern suggests that, by the end, they prioritize securing stable, high returns through cooperation rather than pursuing additional retaliation or deterrence, and they do not display the classic late-game collapse of cooperation.",1.2345792,0.3466562,3,End / Round / Final,"This cluster groups personas with related strategy patterns around end, game, round, final, end game.",160
"This player is clearly horizon-aware. Near the end of the game, they experiment with full free-riding for a single round, exploiting the high remaining cooperation of others without contributing themselves. This shows they understand that future retaliation or norm enforcement opportunities are limited and are willing to deviate from their earlier cooperative pattern when the shadow of the future is weaker. However, they do not simply slide into full defection for the remainder of the game; after this exploit, they return to a substantial contribution in the final round. This mix suggests they balance opportunism with a desire to maintain a cooperative pattern or identity, even when future payoffs no longer strictly require it. They do not dramatically ramp down contributions over multiple rounds; instead, the end-game adjustment is brief and tactical rather than a full decay of cooperation.",-0.7265202,-1.6666397,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
"Awareness of the horizon does not lead them into a straightforward end-game defection spiral. They reduce their contribution somewhat in the second-to-last phase of the game, but this drop is limited rather than a full shift to zero, and they then return to full giving in the final round. This last-round recommitment to high contribution, despite no future rounds left to benefit from reputation or deterrence, suggests that they either value cooperation as a terminal norm or wish to “exit” as a cooperator regardless of others’ behavior. Overall, their end-game response is atypical of pure payoff maximizers and more consistent with a stable cooperative identity that overrides backward induction logic.",0.5297114,0.17043218,4,End / End / Horizon,"This cluster groups personas with related strategy patterns around game, end, end game, horizon, contributions.",273
"Awareness of the horizon does not lead them to a simple end-game collapse of cooperation. They continue to contribute a nontrivial, above-minimum amount in the closing stages and maintain their sanctioning pattern against chronic low contributors up through the final period. There is a modest fluctuation (including a low contribution in the penultimate phase), but not a monotone decline. Instead, the end-game is used as an opportunity to punish norm violators strongly, rather than to exploit the group. This suggests they think in terms of maintaining or expressing norms even when future material incentives are limited. They do not appear to strategically “cash out” by free-riding at the end; the final decisions are consistent with their earlier preferences for high contribution combined with strong anti-free-rider enforcement.",1.6988964,0.42483544,4,End / End / Horizon,"This cluster groups personas with related strategy patterns around game, end, end game, horizon, contributions.",273
"There is no visible end‑game decay in their contributions; they keep contributing fully through the final round. They do not appear to use the known horizon to shift toward self‑regarding behavior or to “cash out” at the end. Their pattern is horizon‑insensitive: the last rounds look behaviorally identical to the early ones in terms of contribution. If they adjust beliefs or emotions as the game approaches its end, this does not translate into observable strategic change. This suggests either that they follow a fixed rule (“always give the maximum”) or that they place intrinsic value on cooperative behavior independent of remaining rounds. Whether they anticipate others’ end‑game defection and choose to ignore it, or fail to anticipate it at all, is unknown.",0.051105887,1.2556535,2,End / Round / End,"This cluster groups personas with related strategy patterns around end, game, round, end game, rounds.",346
"The player shows awareness of the finite horizon but does not follow a simple monotonic end-game decay from early cooperation to late defection. Instead, their pattern is already mixed mid-game, and the final rounds continue this strategic alternation. Near the end, they briefly increase contribution from zero to a moderate level, then drop back to zero in the last round. This suggests they do not simply “give up” on cooperation as the game ends, but also do not invest in a final cooperative gesture. The return to zero in the last round is consistent with standard end-game defection, but the prior partial contribution just before that indicates some ongoing experimentation or a residual belief that cooperation may still yield benefit even late. Overall, end-game behavior indicates a payoff-focused type that knows defection is safe in the final round, yet does not fully collapse cooperation beforehand, perhaps because they still expect others to contribute or because they continue to test how punishers react.",-0.57675403,-1.4265957,1,End / End / Cooperation,"This cluster groups personas with related strategy patterns around end, game, end game, cooperation, final.",340
