game_id,treatment_name,config_id,created_at,num_rounds,num_players,avatars,valid_number_of_starting_players,has_complete_gold_trajectory,repeat_count
RStPzcSWsgnZpozDg,VALIDATION_14_T,14,2024-07-12T14:39:37Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,2024-07-12T14:39:48Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
N6cjH6QoG5RrFovDa,VALIDATION_12_T,12,2024-07-12T14:40:18Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
Q6nu8Hw3Tr2ef4wNm,VALIDATION_8_T,8,2024-07-12T14:40:54Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
zZi9i6kMGmSc4w78o,VALIDATION_14_T,14,2024-07-12T14:40:59Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
QA3nrDNkEGfdfRctt,VALIDATION_8_C,8,2024-07-12T14:41:05Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
WMTcLuYRiY2RdSqs2,VALIDATION_14_C,14,2024-07-12T14:41:10Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
XSabP8mGgLEZc59Fq,VALIDATION_14_C,14,2024-07-12T14:41:18Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2024-07-12T14:41:30Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
mPEf7hhKpRwmdAGw2,VALIDATION_8_T,8,2024-07-12T14:41:35Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
H4TrYALKg6irvLpzA,VALIDATION_12_T,12,2024-07-12T14:42:01Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,2024-07-12T14:42:02Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
Nja95D3Bt25BufuDS,VALIDATION_8_C,8,2024-07-12T14:42:27Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
AyQkFs97hRTki5zWR,VALIDATION_14_T,14,2024-07-12T14:44:06Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
T8RpnDhSrnavwJQL2,VALIDATION_8_T,8,2024-07-12T14:46:11Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
PqDK6bkR3gXPNng4F,VALIDATION_12_C,12,2024-07-12T15:16:32Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
gnPsSsTjfGxNtntHM,VALIDATION_12_T,12,2024-07-12T15:16:46Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
yX8NPNKTbyWzsKLSx,VALIDATION_8_T,8,2024-07-12T15:16:46Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
Pu2EYfbvqDn5duudf,VALIDATION_14_C,14,2024-07-12T15:16:47Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
rNRuBfonGaB2vPorM,VALIDATION_12_C,12,2024-07-12T15:17:13Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,2024-07-12T15:17:36Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
zLizWLetCFSNFTb8G,VALIDATION_8_C,8,2024-07-12T15:17:46Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
qifdzNTJxMn9kXwzv,VALIDATION_14_C,14,2024-07-12T15:17:47Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
RWQ2vFkinzDJatdiK,VALIDATION_14_T,14,2024-07-12T15:17:56Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
uLLQDXfD8u8xvPmu4,VALIDATION_8_T,8,2024-07-12T15:18:04Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
NdjTHt2X5pGWSTnuN,VALIDATION_8_T,8,2024-07-12T15:18:18Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
uwTnwBFdLcqtTZALa,VALIDATION_14_T,14,2024-07-12T15:18:44Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
ruMMYez5kuSd3D4SF,VALIDATION_12_C,12,2024-07-12T15:18:56Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
DiZcdJmkbGqTWxsGm,VALIDATION_8_C,8,2024-07-12T15:20:21Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
tomGidqaeJHBa5YMr,VALIDATION_12_T,12,2024-07-12T15:21:07Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,14,2024-07-12T15:22:56Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
PzzDYXv4xnPNfs7Nv,VALIDATION_8_C,8,2024-07-12T15:24:12Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
zxAZxpenZ3cNvqNjo,VALIDATION_14_C,14,2024-07-12T16:14:23Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
ttXGfxDEFfnMg6J88,VALIDATION_12_T,12,2024-07-12T16:14:44Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
MvrdEf6hvyxTWEe4f,VALIDATION_8_T,8,2024-07-12T16:14:59Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
CpuEjrhZfGAXgYQpz,VALIDATION_8_C,8,2024-07-12T16:15:02Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
jLW7uN5mLX4JmjFo7,VALIDATION_12_T,12,2024-07-12T16:15:14Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
Pu9yJgjnFXn4AnZmT,VALIDATION_12_T,12,2024-07-12T16:15:16Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
o73iA6ZktS8eD8Tvx,VALIDATION_12_C,12,2024-07-12T16:15:17Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
S3Ra4SKoNnkYYWomD,VALIDATION_12_C,12,2024-07-12T16:15:21Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
qAS7ooo4pQoNr7irP,VALIDATION_8_C,8,2024-07-12T16:15:25Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
HTtkxtikNSPDLw9Eh,VALIDATION_14_T,14,2024-07-12T16:16:05Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
8wL3nijxWrRTyL9oe,VALIDATION_8_T,8,2024-07-12T16:16:20Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
FYHQtKWP82LiMEuKo,VALIDATION_14_T,14,2024-07-12T16:16:28Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
Rk4MAmPGpNdxdfXXv,VALIDATION_12_C,12,2024-07-12T16:16:58Z,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
PQ93ThPn8QmfsftYP,VALIDATION_14_C,14,2024-07-12T16:17:18Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
S7A9a6ZNDDAjQAMbL,VALIDATION_14_C,14,2024-07-12T16:18:33Z,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,1
RtNmMHnodup8EFSKu,VALIDATION_8_C,8,2024-07-12T16:18:51Z,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,1
gxzeL8rz3g55zaHbc,VALIDATION_15_T,15,2024-07-15T14:05:28Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
bZeQW3cPKFvjmGLAb,VALIDATION_11_C,11,2024-07-15T14:05:48Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
yaQyBxNTDTxL5kGEf,VALIDATION_11_T,11,2024-07-15T14:06:01Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
zXKx7QTLiHXMeeBKe,VALIDATION_15_T,15,2024-07-15T14:06:28Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,True,1
uuFnNSL3pd89FQDzh,VALIDATION_11_C,11,2024-07-15T14:06:39Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
YQBQFPHF6DmDPGqzD,VALIDATION_15_C,15,2024-07-15T14:06:45Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
jhp4bSLQXoeqJXPiv,VALIDATION_11_T,11,2024-07-15T14:06:47Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
MWomfyTc2C42TTBtq,VALIDATION_11_T,11,2024-07-15T14:07:05Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
x3WySMfHnrfdQD84r,VALIDATION_15_T,15,2024-07-15T14:07:06Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
8CLRcukgR3Gg6skJF,VALIDATION_15_C,15,2024-07-15T14:09:46Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
9wK3bW5urC94Lk2Cy,VALIDATION_15_C,15,2024-07-15T14:10:12Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
WCmwZHJibant7PcCz,VALIDATION_11_C,11,2024-07-15T14:12:48Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
9XMnEWPTXRNwzbTga,VALIDATION_15_T,15,2024-07-15T15:28:40Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
nKNZgqRYgmCXC2AFx,VALIDATION_11_T,11,2024-07-15T15:29:21Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
SarhFuA3JJGTkcpWt,VALIDATION_11_T,11,2024-07-15T15:29:35Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
aWtvB8Rxqn2PWgqEd,VALIDATION_15_C,15,2024-07-15T15:29:44Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
2YKNNw2fCqfipoCoZ,VALIDATION_15_C,15,2024-07-15T15:30:37Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
Y5BvaaimsGSJ9ihD2,VALIDATION_11_C,11,2024-07-15T15:30:47Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
xW5htd9A3FkNWRsJb,VALIDATION_11_T,11,2024-07-15T15:31:01Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
5fdwb2HXQnvKEm7oJ,VALIDATION_15_T,15,2024-07-15T15:32:14Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
PdbAdMZstpx5oFGsp,VALIDATION_11_C,11,2024-07-15T15:33:01Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,15,2024-07-15T15:35:34Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,True,1
he2AChYcnGZZFjgmL,VALIDATION_11_T,11,2024-07-15T16:37:17Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
w4tPoXdxfgDECJdEy,VALIDATION_15_T,15,2024-07-15T16:37:26Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
NbmZpmM63fRp778Yh,VALIDATION_11_C,11,2024-07-15T16:37:41Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
ANFyqbuHEsXYNuNcn,VALIDATION_15_T,15,2024-07-15T16:37:45Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,2024-07-15T16:38:38Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,1
GqAf4oMK2S8jxx46u,VALIDATION_11_C,11,2024-07-15T16:38:55Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
925LF9k9CXpz8KjQm,VALIDATION_11_T,11,2024-07-15T16:40:42Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,1
Yh9by9L6JA36bzaRx,VALIDATION_15_C,15,2024-07-15T16:40:43Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
sK4HkHNiJQK2inDFe,VALIDATION_15_C,15,2024-07-15T16:41:13Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,2024-07-15T16:43:40Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,True,1
qqdGcErMMiFvQuwur,VALIDATION_11_C,11,2024-07-15T17:38:27Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,1
JN3dDQAwB9DcPf23L,VALIDATION_11_C,11,2024-07-15T17:38:50Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
AnjtqGQm62oCiT59X,VALIDATION_15_T,15,2024-07-15T17:38:55Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,2024-07-15T17:39:42Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,True,1
KMCzN6AwYEhG8ET4M,VALIDATION_11_T,11,2024-07-15T17:39:58Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
LtbYdsQtWdqMFC3ne,VALIDATION_15_C,15,2024-07-15T17:40:31Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
M5nb4WYwnnXKPa72q,VALIDATION_11_T,11,2024-07-15T17:41:42Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
bkA8aQW56kreGvApx,VALIDATION_15_C,15,2024-07-15T17:43:59Z,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",True,False,1
cQiRidaNG8FaXiePW,VALIDATION_11_T,11,2024-07-15T17:44:22Z,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,1
b3fPn8Eyio69NdD96,VALIDATION_16_C,16,2024-07-17T14:04:35Z,15,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,1
qoTJwdP3XM8k6njtR,VALIDATION_9_C,9,2024-07-17T14:04:51Z,9,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",True,True,1
LtQBueHEbRyuNZFPs,VALIDATION_9_C,9,2024-07-17T14:06:51Z,9,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",True,True,1
uKizK2CKpzyzL79ZH,VALIDATION_9_T,9,2024-07-17T14:06:58Z,9,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",True,False,1
CapNW6NsJ4cku7sjt,VALIDATION_16_T,16,2024-07-17T14:07:01Z,15,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,1
hqoPbc8aJ4afe2iWA,VALIDATION_16_T,16,2024-07-17T14:07:23Z,15,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,1
FuxWRpzAtR7tRwN5v,VALIDATION_16_C,16,2024-07-17T14:07:37Z,15,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,1
gboiENSBYnTX9R7s5,VALIDATION_16_T,16,2024-07-17T14:08:06Z,15,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,False,1
6pQRuemJv5faRcZft,VALIDATION_9_T,9,2024-07-17T14:09:22Z,9,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",True,True,1
HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,2024-07-17T14:10:13Z,9,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",True,True,1
rk28XFsjoeBNZ7wCx,VALIDATION_16_C,16,2024-07-17T14:47:04Z,15,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",True,True,1
jiNCarYFWT4wgWtHY,VALIDATION_9_C,9,2024-07-17T14:47:40Z,9,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",True,False,1
