custom_id,response_id,scenario_hash,scenario_index,sample_within_scenario,left_action,right_action,option_a_action,option_b_action,gold_choice,gold_action,predicted_choice,predicted_action,correct,scenario_type,scenario_type_strict,attribute_level,pedped,parse_success,parse_error,raw_content,exact_format
mm_individual_demo_053_01_ab,BihQw7TRSNtjsbfDd,15a88991e22d59dbb6d745694d5a522f,53,1,stay,swerve,stay,swerve,A,stay,B,swerve,False,Social Status,Social Status,High,1,True,,B,True
mm_individual_demo_053_02_ab,bMKRd9yaov8LiYoBj,15a88991e22d59dbb6d745694d5a522f,53,2,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Social Status,Social Status,High,1,True,,B,True
mm_individual_demo_053_03_ab,eRnZZS8LPJWHttBbz,15a88991e22d59dbb6d745694d5a522f,53,3,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Social Status,Social Status,High,1,True,,B,True
mm_individual_demo_053_04_ab,prfdHKfPweZMscswd,15a88991e22d59dbb6d745694d5a522f,53,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Social Status,Social Status,High,1,True,,B,True
mm_individual_demo_053_05_ab,yCy4JjfCRq29KcfMS,15a88991e22d59dbb6d745694d5a522f,53,5,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Social Status,Social Status,High,1,True,,B,True
mm_individual_demo_054_01_ab,6AnirwtaeJqGCZasY,d1949bd05782cf154d2f7a9a4ac8841a,54,1,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fit,1,True,,A,True
mm_individual_demo_054_02_ab,EbZKYCu7dSnb2FAyY,d1949bd05782cf154d2f7a9a4ac8841a,54,2,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fit,1,True,,B,True
mm_individual_demo_054_03_ab,cZnaQgNF6j2fsv7kp,d1949bd05782cf154d2f7a9a4ac8841a,54,3,swerve,stay,swerve,stay,B,stay,A,swerve,False,Fitness,Fitness,Fit,1,True,,A,True
mm_individual_demo_054_04_ab,eRNgR4cLzT7WEq8NQ,d1949bd05782cf154d2f7a9a4ac8841a,54,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Fitness,Fitness,Fit,1,True,,B,True
mm_individual_demo_054_05_ab,ksZApqauSb7ewx4yG,d1949bd05782cf154d2f7a9a4ac8841a,54,5,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Fitness,Fitness,Fit,1,True,,A,True
mm_individual_demo_055_01_ab,4iyYyLLAg4dPJmXEJ,9d8468cc906db2cb7c6a2365ced65bcc,55,1,swerve,stay,swerve,stay,B,stay,B,stay,True,Social Status,Social Status,Low,1,True,,B,True
mm_individual_demo_055_02_ab,8XB7759RqxiYDWRsH,9d8468cc906db2cb7c6a2365ced65bcc,55,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Social Status,Social Status,Low,1,True,,A,True
mm_individual_demo_055_03_ab,DsuhoMfCKR6Fqh7mw,9d8468cc906db2cb7c6a2365ced65bcc,55,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Social Status,Social Status,Low,1,True,,A,True
mm_individual_demo_055_04_ab,ftdeT2BZ8umo8vyu6,9d8468cc906db2cb7c6a2365ced65bcc,55,4,stay,swerve,stay,swerve,A,stay,A,stay,True,Social Status,Social Status,Low,1,True,,A,True
mm_individual_demo_055_05_ab,oLdSqukR2D5nGdSuq,9d8468cc906db2cb7c6a2365ced65bcc,55,5,swerve,stay,swerve,stay,B,stay,B,stay,True,Social Status,Social Status,Low,1,True,,B,True
mm_individual_demo_056_01_ab,4uGSTnGto8hTXxFKg,5a5f61daf68d6fb6c41d66b5b4ac76d2,56,1,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fit,1,True,,B,True
mm_individual_demo_056_02_ab,CMyw6XpE3bFiyjFW7,5a5f61daf68d6fb6c41d66b5b4ac76d2,56,2,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fit,1,True,,B,True
mm_individual_demo_056_03_ab,YySFKzPMj2wQRLs7X,5a5f61daf68d6fb6c41d66b5b4ac76d2,56,3,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fit,1,True,,B,True
mm_individual_demo_056_04_ab,i6DnAjskCFFSjovhH,5a5f61daf68d6fb6c41d66b5b4ac76d2,56,4,swerve,stay,swerve,stay,B,stay,A,swerve,False,Fitness,Fitness,Fit,1,True,,A,True
mm_individual_demo_056_05_ab,i9yHcwAMpLTi3SZSJ,5a5f61daf68d6fb6c41d66b5b4ac76d2,56,5,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fit,1,True,,B,True
mm_individual_demo_057_01_ab,5QRuQPFuc8YhdS33o,ac6d88a9168648a2f7afc3aad00c7b56,57,1,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,1,True,,B,True
mm_individual_demo_057_02_ab,bMrd3Xxay533SzyrM,ac6d88a9168648a2f7afc3aad00c7b56,57,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,1,True,,A,True
mm_individual_demo_057_03_ab,j8QP2v9vs5MymSS3n,ac6d88a9168648a2f7afc3aad00c7b56,57,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,1,True,,A,True
mm_individual_demo_057_04_ab,num7xdbgmLpXvzbjE,ac6d88a9168648a2f7afc3aad00c7b56,57,4,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,1,True,,B,True
mm_individual_demo_057_05_ab,sCr4qyqZBgXLYPgdp,ac6d88a9168648a2f7afc3aad00c7b56,57,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,1,True,,A,True
mm_individual_demo_058_01_ab,Zh5Z5MxiKdgoxtL5E,e8bcad3ad064da201e0804c259112303,58,1,swerve,stay,swerve,stay,B,stay,A,swerve,False,Age,Age,Young,1,True,,A,True
mm_individual_demo_058_02_ab,iw4ErXt9Esn2PtHJB,e8bcad3ad064da201e0804c259112303,58,2,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_058_03_ab,kgoLarKQXJTjBac7d,e8bcad3ad064da201e0804c259112303,58,3,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_058_04_ab,mWqtAytt29GA6Rw2D,e8bcad3ad064da201e0804c259112303,58,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_058_05_ab,twd4Rq8KnTEWWjh3E,e8bcad3ad064da201e0804c259112303,58,5,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_059_01_ab,42MYBkvrGetbCCTnF,f85361318cebd5d73c6d046c6a64ffe1,59,1,swerve,stay,swerve,stay,B,stay,B,stay,True,Fitness,Fitness,Fat,1,True,,B,True
mm_individual_demo_059_02_ab,4dZSxZAWWKoJS4kiL,f85361318cebd5d73c6d046c6a64ffe1,59,2,swerve,stay,swerve,stay,B,stay,B,stay,True,Fitness,Fitness,Fat,1,True,,B,True
mm_individual_demo_059_03_ab,9g7KCug4PBXSB8WKJ,f85361318cebd5d73c6d046c6a64ffe1,59,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,1,True,,A,True
mm_individual_demo_059_04_ab,bunQ5tAq8Ee32RzWM,f85361318cebd5d73c6d046c6a64ffe1,59,4,swerve,stay,swerve,stay,B,stay,B,stay,True,Fitness,Fitness,Fat,1,True,,B,True
mm_individual_demo_059_05_ab,vZiR87Jw6jNWNgT4W,f85361318cebd5d73c6d046c6a64ffe1,59,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,1,True,,A,True
mm_individual_demo_060_01_ab,4v3DrojmRaNaNSz2Y,46cec61da948a5798024bcfc7ab7737d,60,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_060_02_ab,8qPnCR46EZs4YzdQL,46cec61da948a5798024bcfc7ab7737d,60,2,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_060_03_ab,dXi3s79BhQ384CpNS,46cec61da948a5798024bcfc7ab7737d,60,3,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_060_04_ab,mKiEFrdvmmJ92drb6,46cec61da948a5798024bcfc7ab7737d,60,4,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_060_05_ab,nBaRww7s7nKD5fSpj,46cec61da948a5798024bcfc7ab7737d,60,5,swerve,stay,swerve,stay,B,stay,A,swerve,False,Age,Age,Young,1,True,,A,True
mm_individual_demo_061_01_ab,67rxNwAopENoXqbwu,2833e281fb9c21f930a613e3d21906ad,61,1,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_061_02_ab,fR7tBmJxEfLGfnBvx,2833e281fb9c21f930a613e3d21906ad,61,2,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_061_03_ab,o2YikwJDenTookTXx,2833e281fb9c21f930a613e3d21906ad,61,3,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_061_04_ab,tuF7EMqJvAFxgjTPe,2833e281fb9c21f930a613e3d21906ad,61,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_061_05_ab,vnBnqhSR2E9PyjyDA,2833e281fb9c21f930a613e3d21906ad,61,5,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_062_01_ab,AEHymt53rGbs3uudZ,ffaf426a31ff53d4d7698292978d817f,62,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Random,Age,Rand,1,True,,B,True
mm_individual_demo_062_02_ab,aeRK4h2S5Lt2Khu6S,ffaf426a31ff53d4d7698292978d817f,62,2,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Random,Age,Rand,1,True,,A,True
mm_individual_demo_062_03_ab,fCyktraKkdieSTiud,ffaf426a31ff53d4d7698292978d817f,62,3,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Random,Age,Rand,1,True,,B,True
mm_individual_demo_062_04_ab,ra5TL5mALXbFGKYsj,ffaf426a31ff53d4d7698292978d817f,62,4,swerve,stay,swerve,stay,B,stay,A,swerve,False,Random,Age,Rand,1,True,,A,True
mm_individual_demo_062_05_ab,uQmh64LSok5FkPY9G,ffaf426a31ff53d4d7698292978d817f,62,5,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Random,Age,Rand,1,True,,B,True
mm_individual_demo_063_01_ab,7qpbu3YivBmbrFxtH,57b635852ad54f8541552a5f6e71dbb0,63,1,swerve,stay,swerve,stay,A,swerve,B,stay,False,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_063_02_ab,8pN72LWdZEBMdqvPG,57b635852ad54f8541552a5f6e71dbb0,63,2,swerve,stay,swerve,stay,A,swerve,B,stay,False,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_063_03_ab,a4zjzfHYf9ob88c89,57b635852ad54f8541552a5f6e71dbb0,63,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_063_04_ab,foj5ktyJJSHhWjfiX,57b635852ad54f8541552a5f6e71dbb0,63,4,swerve,stay,swerve,stay,A,swerve,B,stay,False,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_063_05_ab,zpRjDff8jR6jdkgsN,57b635852ad54f8541552a5f6e71dbb0,63,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_064_01_ab,2u4CWM9ERCimvDHD5,44fe3937250ade7da89b139ad5d4568c,64,1,stay,swerve,stay,swerve,B,swerve,A,stay,False,Age,Age,Young,0,True,,A,True
mm_individual_demo_064_02_ab,AgHvx2AvSxDftZMWt,44fe3937250ade7da89b139ad5d4568c,64,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Young,0,True,,A,True
mm_individual_demo_064_03_ab,Av3hranQCGYGb3NNE,44fe3937250ade7da89b139ad5d4568c,64,3,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Young,0,True,,B,True
mm_individual_demo_064_04_ab,foSjnikFYyjBttbMz,44fe3937250ade7da89b139ad5d4568c,64,4,stay,swerve,stay,swerve,A,stay,B,swerve,False,Age,Age,Young,0,True,,B,True
mm_individual_demo_064_05_ab,pgsJ7xszjzXThP8Ls,44fe3937250ade7da89b139ad5d4568c,64,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Young,0,True,,A,True
mm_individual_demo_065_01_ab,DPsKpXi5GMvPbnKCc,3e0c5465a62a205260ee74a0071a1b5a,65,1,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,0,True,,B,True
mm_individual_demo_065_02_ab,DvqJuezZQtGncfGHJ,3e0c5465a62a205260ee74a0071a1b5a,65,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
mm_individual_demo_065_03_ab,Ee3YctespxCkBWJoz,3e0c5465a62a205260ee74a0071a1b5a,65,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
mm_individual_demo_065_04_ab,mYrXN2s8Xb5JsoNtm,3e0c5465a62a205260ee74a0071a1b5a,65,4,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
mm_individual_demo_065_05_ab,rGygitHXzPMCxSE9j,3e0c5465a62a205260ee74a0071a1b5a,65,5,stay,swerve,stay,swerve,B,swerve,A,stay,False,Age,Age,Old,0,True,,A,True
mm_individual_demo_066_01_ab,ZzNwTYRzeYjEGsw4e,6f3de36a8dca725f5e5c7c821a25c2e3,66,1,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Young,0,True,,A,True
mm_individual_demo_066_02_ab,f8wxQ2d6jacAvmvjj,6f3de36a8dca725f5e5c7c821a25c2e3,66,2,stay,swerve,stay,swerve,B,swerve,A,stay,False,Age,Age,Young,0,True,,A,True
mm_individual_demo_066_03_ab,iJk2e3PX6MfTEoeCn,6f3de36a8dca725f5e5c7c821a25c2e3,66,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Young,0,True,,A,True
mm_individual_demo_066_04_ab,kj6BcxBtci83cKPyc,6f3de36a8dca725f5e5c7c821a25c2e3,66,4,stay,swerve,stay,swerve,B,swerve,A,stay,False,Age,Age,Young,0,True,,A,True
mm_individual_demo_066_05_ab,oxnMzQNoaJWE2YHhK,6f3de36a8dca725f5e5c7c821a25c2e3,66,5,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Young,0,True,,B,True
mm_individual_demo_067_01_ab,EDAabs6DzWFEWW7Gt,af1ecc4748b89e799b89b9fc4f035175,67,1,swerve,stay,swerve,stay,A,swerve,B,stay,False,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_067_02_ab,giewJ4acSCCB2Lspx,af1ecc4748b89e799b89b9fc4f035175,67,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_067_03_ab,ibbj5pCtoHvXeXq4Z,af1ecc4748b89e799b89b9fc4f035175,67,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_067_04_ab,sNhmXWCTHzE8TE7Kf,af1ecc4748b89e799b89b9fc4f035175,67,4,swerve,stay,swerve,stay,B,stay,B,stay,True,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_067_05_ab,u9KPNGnmphWReL9eq,af1ecc4748b89e799b89b9fc4f035175,67,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_068_01_ab,92iNiF9y2c5pBnNju,e4cf7ee350c9036203166165fca9f95d,68,1,swerve,stay,swerve,stay,B,stay,B,stay,True,Random,Fitness,Rand,0,True,,B,True
mm_individual_demo_068_02_ab,dKJedrLFmaerEbtEL,e4cf7ee350c9036203166165fca9f95d,68,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_068_03_ab,jxDJ3tL46MmLoXKT3,e4cf7ee350c9036203166165fca9f95d,68,3,stay,swerve,stay,swerve,B,swerve,A,stay,False,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_068_04_ab,nbxnZJHKM9KLoizE8,e4cf7ee350c9036203166165fca9f95d,68,4,swerve,stay,swerve,stay,B,stay,B,stay,True,Random,Fitness,Rand,0,True,,B,True
mm_individual_demo_068_05_ab,waN5putJJCrYprKnN,e4cf7ee350c9036203166165fca9f95d,68,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_069_01_ab,BpkDNfGFHTf37sryz,df3b5a305483e45022f39329245535fc,69,1,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
mm_individual_demo_069_02_ab,b3zH3W3pvs877tPtr,df3b5a305483e45022f39329245535fc,69,2,swerve,stay,swerve,stay,A,swerve,B,stay,False,Age,Age,Old,0,True,,B,True
mm_individual_demo_069_03_ab,bLJrCoGHkZcgFARKY,df3b5a305483e45022f39329245535fc,69,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
mm_individual_demo_069_04_ab,yh8R8Fr252y2ZZo9E,df3b5a305483e45022f39329245535fc,69,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Old,0,True,,B,True
mm_individual_demo_069_05_ab,zjanGFq44htdSpvwX,df3b5a305483e45022f39329245535fc,69,5,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,0,True,,B,True
mm_individual_demo_070_01_ab,5bncZ4T6zrJDAMRFA,42da6f052586a1bb2343fd93c2cfd098,70,1,stay,swerve,stay,swerve,A,stay,B,swerve,False,Random,Fitness,Rand,0,True,,B,True
mm_individual_demo_070_02_ab,6ZBmNop5cnmfd84D6,42da6f052586a1bb2343fd93c2cfd098,70,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_070_03_ab,ee9creovBGJZRGQHF,42da6f052586a1bb2343fd93c2cfd098,70,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_070_04_ab,nxTCrBhXQLwkcKoZZ,42da6f052586a1bb2343fd93c2cfd098,70,4,stay,swerve,stay,swerve,B,swerve,A,stay,False,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_070_05_ab,wnqap24PjsjP6gFHK,42da6f052586a1bb2343fd93c2cfd098,70,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_071_01_ab,555BZn3YXDuTBw8Ry,a3d54dd408bcbde97398ad443aee2d6d,71,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,0,True,,B,True
mm_individual_demo_071_02_ab,72fG8qBTA36pK9Hhr,a3d54dd408bcbde97398ad443aee2d6d,71,2,swerve,stay,swerve,stay,B,stay,A,swerve,False,Age,Age,Young,0,True,,A,True
mm_individual_demo_071_03_ab,phePEZMF6naGKgcAs,a3d54dd408bcbde97398ad443aee2d6d,71,3,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,0,True,,A,True
mm_individual_demo_071_04_ab,rt88tf4i7PBoZcyNM,a3d54dd408bcbde97398ad443aee2d6d,71,4,swerve,stay,swerve,stay,A,swerve,B,stay,False,Age,Age,Young,0,True,,B,True
mm_individual_demo_071_05_ab,tjJt8x5HPQeR2NDW9,a3d54dd408bcbde97398ad443aee2d6d,71,5,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,0,True,,B,True
mm_individual_demo_072_01_ab,38kqn2X2JcKrWLivs,0d7d635efcf87f111b3aedc7ae87090d,72,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Random,Fitness,Rand,1,True,,B,True
mm_individual_demo_072_02_ab,6BFiNRv3X9hEA3aKm,0d7d635efcf87f111b3aedc7ae87090d,72,2,stay,swerve,stay,swerve,A,stay,B,swerve,False,Random,Fitness,Rand,1,True,,B,True
mm_individual_demo_072_03_ab,FA2FYBYQszLwcbuN6,0d7d635efcf87f111b3aedc7ae87090d,72,3,swerve,stay,swerve,stay,B,stay,A,swerve,False,Random,Fitness,Rand,1,True,,A,True
mm_individual_demo_072_04_ab,sCsrmdd6jnu2wo6e9,0d7d635efcf87f111b3aedc7ae87090d,72,4,swerve,stay,swerve,stay,B,stay,A,swerve,False,Random,Fitness,Rand,1,True,,A,True
mm_individual_demo_072_05_ab,ybowYu2xE3srzpCqk,0d7d635efcf87f111b3aedc7ae87090d,72,5,stay,swerve,stay,swerve,A,stay,B,swerve,False,Random,Fitness,Rand,1,True,,B,True
mm_individual_demo_073_01_ab,5d6gz2R5mKm78crAe,47ff10003e1cf5ae5bc5187cf16a53bb,73,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_073_02_ab,Aesav5J6ZjD8pFRfu,47ff10003e1cf5ae5bc5187cf16a53bb,73,2,swerve,stay,swerve,stay,B,stay,A,swerve,False,Age,Age,Young,1,True,,A,True
mm_individual_demo_073_03_ab,Ya24RWMcYE3LEmRLu,47ff10003e1cf5ae5bc5187cf16a53bb,73,3,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_073_04_ab,d7nSJ45YodYgxonJW,47ff10003e1cf5ae5bc5187cf16a53bb,73,4,stay,swerve,stay,swerve,A,stay,B,swerve,False,Age,Age,Young,1,True,,B,True
mm_individual_demo_073_05_ab,pj4SRvcfxm9eydZiK,47ff10003e1cf5ae5bc5187cf16a53bb,73,5,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_074_01_ab,34ffkYxWSZ2MYgtSf,d770fde4f23ba47b8f738a410622b44e,74,1,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_074_02_ab,3DrMvXWZif7Nj3efx,d770fde4f23ba47b8f738a410622b44e,74,2,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_074_03_ab,4BrpBiWMFjBFnpNyR,d770fde4f23ba47b8f738a410622b44e,74,3,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_074_04_ab,7LxbWvHwD3wxzsCFJ,d770fde4f23ba47b8f738a410622b44e,74,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,1,True,,B,True
mm_individual_demo_074_05_ab,sJCzxGvC6umzfFkQb,d770fde4f23ba47b8f738a410622b44e,74,5,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Young,1,True,,A,True
mm_individual_demo_075_01_ab,4Qphe2kKgYQHzWEL6,da0f242ac407177b23c2f03477707383,75,1,stay,swerve,stay,swerve,A,stay,B,swerve,False,Random,Fitness,Rand,0,True,,B,True
mm_individual_demo_075_02_ab,E7WmRd4ktsWQ6yD75,da0f242ac407177b23c2f03477707383,75,2,swerve,stay,swerve,stay,B,stay,B,stay,True,Random,Fitness,Rand,0,True,,B,True
mm_individual_demo_075_03_ab,EDBxyYanYPYerPuAE,da0f242ac407177b23c2f03477707383,75,3,swerve,stay,swerve,stay,B,stay,A,swerve,False,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_075_04_ab,EXqE6chTAMHbvHogD,da0f242ac407177b23c2f03477707383,75,4,stay,swerve,stay,swerve,A,stay,B,swerve,False,Random,Fitness,Rand,0,True,,B,True
mm_individual_demo_075_05_ab,YQN6TdL5Y2fSWkJYt,da0f242ac407177b23c2f03477707383,75,5,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_076_01_ab,8kg4yNovhmmJmAgWw,6dfd2a42768065eb9eca222c2ec78fb5,76,1,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Fitness,Fitness,Fat,1,True,,A,True
mm_individual_demo_076_02_ab,DRA6zCnuXT4dKeJFx,6dfd2a42768065eb9eca222c2ec78fb5,76,2,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Fitness,Fitness,Fat,1,True,,A,True
mm_individual_demo_076_03_ab,EqYF6xpakyjxpXnuf,6dfd2a42768065eb9eca222c2ec78fb5,76,3,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fat,1,True,,B,True
mm_individual_demo_076_04_ab,awbcoQMKRSYZLpm2N,6dfd2a42768065eb9eca222c2ec78fb5,76,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Fitness,Fitness,Fat,1,True,,B,True
mm_individual_demo_076_05_ab,cpgwAWaAXoWnJHW5k,6dfd2a42768065eb9eca222c2ec78fb5,76,5,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Fitness,Fitness,Fat,1,True,,A,True
mm_individual_demo_077_01_ab,7uunwei8gJDMzc4JF,ab459e8ad43c894a308a1d6f7c02f3bd,77,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,0,True,,B,True
mm_individual_demo_077_02_ab,8oLsfSTRGJQwWMGbY,ab459e8ad43c894a308a1d6f7c02f3bd,77,2,stay,swerve,stay,swerve,A,stay,B,swerve,False,Age,Age,Young,0,True,,B,True
mm_individual_demo_077_03_ab,qvumsf9d8TGxDiZhC,ab459e8ad43c894a308a1d6f7c02f3bd,77,3,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,0,True,,B,True
mm_individual_demo_077_04_ab,vT78RGriBxTz9hLdr,ab459e8ad43c894a308a1d6f7c02f3bd,77,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Young,0,True,,B,True
mm_individual_demo_077_05_ab,ygarXZ4Md3MTbaPjx,ab459e8ad43c894a308a1d6f7c02f3bd,77,5,stay,swerve,stay,swerve,A,stay,B,swerve,False,Age,Age,Young,0,True,,B,True
mm_individual_demo_078_01_ab,bM58eGctahyPfDRSA,6a735cb05a4f2ec78bdc8b4e7b01e498,78,1,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
mm_individual_demo_078_02_ab,pZgJtZhxWpRcqLAMx,6a735cb05a4f2ec78bdc8b4e7b01e498,78,2,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,0,True,,B,True
mm_individual_demo_078_03_ab,qKgwfLrocPrRtyrXi,6a735cb05a4f2ec78bdc8b4e7b01e498,78,3,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,0,True,,B,True
mm_individual_demo_078_04_ab,wW9BqMCitzKLb5W7j,6a735cb05a4f2ec78bdc8b4e7b01e498,78,4,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,0,True,,B,True
mm_individual_demo_078_05_ab,whLjGB6Yd93HRFRki,6a735cb05a4f2ec78bdc8b4e7b01e498,78,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
