scope,config_feature,config_value,n_games,n_players,delta_vs_scope_mean,mean,std,min,p01,p05,p10,p25,p50,p75,p90,p95,p99,max
valid_only,CONFIG_playerCount,9,19,171,-1.2294133889704675,13.644008547747205,6.696943191956845,0.0,0.0,1.2578369905956115,3.36,7.928571428571429,16.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentExists,False,171,1886,-0.7572994522941592,14.116122484423514,6.325124337262407,0.0,0.0,0.34714285714285714,4.0,10.0,16.470588235294116,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentExists,True,164,1796,0.7952487566964273,15.6686706934141,5.566279832731881,0.0,0.0,3.3333333333333335,6.598039215686274,12.810064935064936,18.5,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,1,8,101,-0.6583944843156839,14.215027452401989,6.84880429423442,0.0,0.0,0.0,2.608695652173913,8.695652173913043,17.692307692307693,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,10,18,194,0.06819843553918403,14.941620372256857,6.172816735797483,0.0,0.0,0.0,4.474747474747475,10.507575757575758,17.92857142857143,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,11,28,275,0.24275649850692105,15.116178435224594,5.571273601457655,0.0,0.0,3.460576923076924,6.666666666666667,11.9375,17.142857142857142,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,12,10,105,1.564572520324404,16.437994457042077,5.4358678872721065,0.0,0.0,4.428571428571429,8.742857142857142,15.0,19.296296296296298,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,13,2,34,1.7589310044587982,16.63235294117647,5.3806736419666565,0.5833333333333334,0.6658333333333334,4.679166666666667,7.75,17.708333333333332,19.041666666666668,19.291666666666664,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,14,2,12,0.1352586188378826,15.008680555555555,4.559238130499178,4.875,5.52125,8.10625,10.93125,13.015625,14.21875,19.0625,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,15,6,66,1.3742723979331828,16.247694334650856,6.586271451055351,0.0,0.0,0.0,2.608695652173913,16.0,20.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,16,2,32,-0.03636836528910159,14.837053571428571,5.21978032181104,0.0,0.775,4.425000000000001,7.307142857142857,12.96875,16.5625,18.75,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,2,32,350,0.4587568837240372,15.33217882044171,5.851875222159536,0.0,0.0,2.4191176470588234,6.1990740740740735,11.764705882352942,18.666666666666668,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,3,45,531,-0.6447550152291086,14.228666921488564,6.200518052449576,0.0,0.0,1.834733893557423,4.92,9.346666666666668,16.666666666666668,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,4,40,425,-0.4980626954773175,14.375359241240355,6.093241700826321,0.0,0.0,1.2121212121212126,4.048000000000001,10.0,16.666666666666668,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,5,30,336,-1.0160008860324403,13.857421050685232,6.5102179288565,0.0,0.0,0.0,3.92,9.99,16.35064935064935,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,6,39,418,0.37793532522885087,15.251357261946524,5.8234444925472415,0.0,0.0,1.8144230769230776,6.666666666666667,11.375,18.0625,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,7,30,335,0.972765493223049,15.846187429940722,5.3275885764434046,0.0,0.0,5.0,7.142857142857143,12.857142857142858,18.823529411764707,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,8,22,232,-0.43252300964605617,14.440898927071617,6.367007907187174,0.0,0.0,0.0,4.444444444444445,10.258620689655173,17.16517857142857,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_punishmentMagnitude,9,21,236,0.09580137998445615,14.969223316702129,5.76283566659059,0.0,0.0,3.1375,6.521428571428572,11.776785714285715,17.142857142857142,19.892857142857142,20.0,20.0,20.0,20.0
valid_only,CONFIG_rewardExists,False,174,1914,-0.25865667968567685,14.614765257031996,6.138270174382741,0.0,0.0,1.3333333333333333,4.48,10.324843260188088,17.391304347826086,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_rewardExists,True,161,1768,0.28001633762352185,15.153438274341195,5.870753167516959,0.0,0.0,1.4058333333333335,5.6800000000000015,11.613486842105264,17.857142857142858,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_rewardMagnitude,1,83,918,-0.2686164814326233,14.60480545528505,6.180429860344819,0.0,0.0,0.9928571428571429,4.444444444444445,10.0,17.30952380952381,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_rewardMagnitude,2,94,1071,0.6525981078584469,15.52602004457612,5.616517120189811,0.0,0.0,3.1346153846153846,6.666666666666667,12.397372742200329,18.363636363636363,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_rewardMagnitude,3,86,900,-0.46899097409841417,14.404430962619259,6.225327410372406,0.0,0.0,1.0730769230769233,4.444,10.0,16.909090909090907,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_rewardMagnitude,4,53,565,-0.1926025037752268,14.680819432942446,6.199838396426513,0.0,0.0,0.0,4.434920634920635,11.285714285714286,17.142857142857142,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_rewardMagnitude,5,13,160,0.5678340660514891,15.441256002769162,5.387404272166288,1.0526315789473684,1.0526315789473684,3.3205128205128207,6.666666666666667,12.346153846153847,18.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_rewardMagnitude,6,6,68,-0.18064415893989505,14.692777777777778,6.152524304382107,0.0,0.39083333333333337,3.08,5.492,8.70888888888889,18.333333333333332,19.233333333333334,20.0,20.0,20.0,20.0
valid_only,CONFIG_showNRounds,False,159,1772,0.3683980401527833,15.241819976870456,5.882818797426371,0.0,0.0,1.6928571428571433,5.422058823529413,11.666666666666666,18.0,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_showNRounds,True,176,1910,-0.34178079955535523,14.531641137162318,6.119671012744264,0.0,0.0,1.0346153846153847,4.992000000000001,10.0,17.12912087912088,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_showOtherSummaries,False,165,1830,0.1793500470323206,15.052771983749993,6.121166038244098,0.0,0.0,1.0,5.0,11.11111111111111,18.167832167832167,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_showOtherSummaries,True,170,1852,-0.17721953891422437,14.696202397803448,5.907586425866297,0.0,0.0,1.6666666666666667,5.104895104895108,10.807142857142857,16.849624060150376,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_showPunishmentId,False,165,1828,0.12239650361553878,14.995818440333212,6.019856215598876,0.0,0.0,1.4759090909090926,5.0,11.11111111111111,17.825757575757574,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_showPunishmentId,True,170,1854,-0.12068004779352925,14.752741888924144,6.012395795588678,0.0,0.0,1.363218390804598,5.0,10.714285714285714,17.333333333333332,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_showRewardId,False,165,1828,0.12239650361553878,14.995818440333212,6.019856215598876,0.0,0.0,1.4759090909090926,5.0,11.11111111111111,17.825757575757574,20.0,20.0,20.0,20.0,20.0
valid_only,CONFIG_showRewardId,True,170,1854,-0.12068004779352925,14.752741888924144,6.012395795588678,0.0,0.0,1.363218390804598,5.0,10.714285714285714,17.333333333333332,20.0,20.0,20.0,20.0,20.0
