custom_id,persona_pid,persona_source,source_record_id,num_backstory_statements,backstory_sha1,game_id,treatment_name,config_id,num_rounds,players,model,max_persona_chars,top_k,match_rank,player,probability,is_top1
argyle_pgg_match__pid_argyle_anes2016_403122__game_r7Bk7fEwX3HSRrXMZ__p016__g017,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,2,COW,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_r7Bk7fEwX3HSRrXMZ__p016__g017,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,3,ELEPHANT,0.15,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_7FQezekfKk3zctLN8__p016__g018,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,1,GORILLA,0.7,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_7FQezekfKk3zctLN8__p016__g018,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,2,RABBIT,0.2,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_7FQezekfKk3zctLN8__p016__g018,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,3,COW,0.1,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_2khRAszouj8vP8ZfP__p016__g019,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,SLOTH,0.6,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_2khRAszouj8vP8ZfP__p016__g019,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,GORILLA,0.25,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_2khRAszouj8vP8ZfP__p016__g019,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,DUCK,0.15,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_CoHyYysb84APn5gDE__p016__g020,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,GORILLA,0.55,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_CoHyYysb84APn5gDE__p016__g020,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,CHICKEN,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_CoHyYysb84APn5gDE__p016__g020,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,SLOTH,0.15,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_2KKC9nMd8nRXfgH5G__p016__g021,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,GORILLA,0.6,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_2KKC9nMd8nRXfgH5G__p016__g021,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,DUCK,0.25,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_2KKC9nMd8nRXfgH5G__p016__g021,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,CHICKEN,0.15,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_PrfKWppTZdvPhe4oN__p016__g022,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,SLOTH,0.62,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_PrfKWppTZdvPhe4oN__p016__g022,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,CHICKEN,0.23,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_PrfKWppTZdvPhe4oN__p016__g022,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,DUCK,0.15,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_6Pxb9DsQpyk22cJNr__p016__g023,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3,1,SLOTH,0.72,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_6Pxb9DsQpyk22cJNr__p016__g023,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3,2,GORILLA,0.22,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_6Pxb9DsQpyk22cJNr__p016__g023,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3,3,DUCK,0.06,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_Fm7uYc98E2b6kcoDE__p016__g024,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3,1,SLOTH,0.7,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_Fm7uYc98E2b6kcoDE__p016__g024,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3,2,GORILLA,0.25,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_Fm7uYc98E2b6kcoDE__p016__g024,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3,3,DUCK,0.05,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_9oyspxPncwXdAkruR__p016__g025,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,SLOTH,0.62,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_9oyspxPncwXdAkruR__p016__g025,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,DUCK,0.26,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_9oyspxPncwXdAkruR__p016__g025,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,CHICKEN,0.12,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_2TDnnb4wn9rwy3CYZ__p016__g026,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,DUCK,0.6,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_2TDnnb4wn9rwy3CYZ__p016__g026,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,GORILLA,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_2TDnnb4wn9rwy3CYZ__p016__g026,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,CHICKEN,0.1,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_7ywewvEuctuz4Rq8j__p016__g027,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,SLOTH,0.55,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_7ywewvEuctuz4Rq8j__p016__g027,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,CHICKEN,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_7ywewvEuctuz4Rq8j__p016__g027,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,DUCK,0.15,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_AJ4ikZuWJeJcEXhgZ__p016__g028,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,GORILLA,0.7,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_AJ4ikZuWJeJcEXhgZ__p016__g028,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,CHICKEN,0.2,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_AJ4ikZuWJeJcEXhgZ__p016__g028,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,PARROT,0.1,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_3v9ji6wNY7sXHe8cM__p016__g029,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,1,SLOTH,0.72,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_3v9ji6wNY7sXHe8cM__p016__g029,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,2,DUCK,0.18,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_3v9ji6wNY7sXHe8cM__p016__g029,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,3,GORILLA,0.1,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_8GneB6qmtDLSnbcJT__p016__g030,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,1,MOOSE,0.55,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_8GneB6qmtDLSnbcJT__p016__g030,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,2,DOG,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_8GneB6qmtDLSnbcJT__p016__g030,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,3,3,CHICKEN,0.15,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_6sSM4xSyZQkaxyHav__p016__g031,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,DUCK,0.6,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_6sSM4xSyZQkaxyHav__p016__g031,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,SLOTH,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_6sSM4xSyZQkaxyHav__p016__g031,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,CHICKEN,0.1,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_3EQGxadfbmAKaACgZ__p016__g032,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,SLOTH,0.7,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_3EQGxadfbmAKaACgZ__p016__g032,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,GORILLA,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_Aj2G7CTuhLZ7Z2SPK__p016__g033,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,1,SLOTH,0.5,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_Aj2G7CTuhLZ7Z2SPK__p016__g033,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,2,DOG,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_Aj2G7CTuhLZ7Z2SPK__p016__g033,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,3,DUCK,0.2,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_FAuuG8S2iw8wkGRnA__p016__g034,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,1,MOOSE,0.6,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_FAuuG8S2iw8wkGRnA__p016__g034,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,2,SLOTH,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_FAuuG8S2iw8wkGRnA__p016__g034,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,3,GORILLA,0.1,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_SFohXkBYvScM7Y7rC__p016__g035,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,1,DOG,0.5,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_SFohXkBYvScM7Y7rC__p016__g035,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,2,RABBIT,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_SFohXkBYvScM7Y7rC__p016__g035,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,3,SLOTH,0.2,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_5R7YRmti4R5GiJKpi__p016__g036,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,1,OWL,0.55,True
argyle_pgg_match__pid_argyle_anes2016_403122__game_5R7YRmti4R5GiJKpi__p016__g036,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,2,DUCK,0.3,False
argyle_pgg_match__pid_argyle_anes2016_403122__game_5R7YRmti4R5GiJKpi__p016__g036,argyle_anes2016_403122,argyle_anes2016_first_person_backstory,403122,10,298561d4520533e7f51e07bbf6d6c70db18cbb9c,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,3,SLOTH,0.15,False
