gameId,playerId,n_observed_rounds,min_contribution,max_contribution,expected_rounds,endowment,valid_number_of_starting_players,CONFIG_chat,CONFIG_punishmentExists,CONFIG_showRewardId,CONFIG_showNRounds,CONFIG_showPunishmentId,CONFIG_rewardExists,CONFIG_showOtherSummaries,CONFIG_allOrNothing,CONFIG_defaultContribProp,complete_round_coverage,always_full,always_zero
TfJ9kt4FGHsbBXX7s,T9d5KZHRkYX9KJCBX,9,20.0,20.0,9.0,20.0,False,True,False,False,False,False,False,False,True,1.0,True,True,False
TfJ9kt4FGHsbBXX7s,Typ6obreN9iupTrfg,9,20.0,20.0,9.0,20.0,False,True,False,False,False,False,False,False,True,1.0,True,True,False
TfJ9kt4FGHsbBXX7s,njK9w8kw5P7HhtaH8,9,0.0,20.0,9.0,20.0,False,True,False,False,False,False,False,False,True,1.0,True,False,False
TzHwDYFvukpQXXmHg,C2ihfLukrHyzuF79E,15,20.0,20.0,15.0,20.0,True,False,True,False,True,False,False,True,True,1.0,True,True,False
TzHwDYFvukpQXXmHg,Gay4GDRfgahAxe3BZ,15,0.0,20.0,15.0,20.0,True,False,True,False,True,False,False,True,True,1.0,True,False,False
TzHwDYFvukpQXXmHg,XDXwuGqMNRex4h7Eh,15,20.0,20.0,15.0,20.0,True,False,True,False,True,False,False,True,True,1.0,True,True,False
TzHwDYFvukpQXXmHg,yK9TacEn7Wm7nJkoz,15,0.0,20.0,15.0,20.0,True,False,True,False,True,False,False,True,True,1.0,True,False,False
W34DkPMEtYuz57TaK,5QZLJZgvbvEirYAEz,8,20.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,True,False
W34DkPMEtYuz57TaK,6L3ewe5Bj23Ha5eEL,8,10.0,12.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
W34DkPMEtYuz57TaK,Lwmr5XsFepFxGJioh,8,4.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
W34DkPMEtYuz57TaK,Ppop9yvuB62cH4fi8,8,1.0,12.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
W34DkPMEtYuz57TaK,ejRaxPP4qDfzhoX37,8,5.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
W34DkPMEtYuz57TaK,iiuTjaFHCPRBCsMRT,8,0.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
W34DkPMEtYuz57TaK,r8dHwr8rjEFBkt7mw,8,5.0,15.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
W34DkPMEtYuz57TaK,s3rWXoAEN2CLrKPRq,8,10.0,10.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
W5dH6qRjx9pHLdkay,4T96fk7suiz8Gjg69,4,20.0,20.0,4.0,20.0,True,False,True,True,True,True,False,True,True,0.0,True,True,False
W5dH6qRjx9pHLdkay,NChD66gTkajWZPamF,4,0.0,20.0,4.0,20.0,True,False,True,True,True,True,False,True,True,0.0,True,False,False
W5dH6qRjx9pHLdkay,cDvkXw2PbsyRTRBiC,4,0.0,20.0,4.0,20.0,True,False,True,True,True,True,False,True,True,0.0,True,False,False
W5dH6qRjx9pHLdkay,fmwffZuA69FYCiZe6,4,0.0,20.0,4.0,20.0,True,False,True,True,True,True,False,True,True,0.0,True,False,False
W5dH6qRjx9pHLdkay,y7rTzZu8nu72eCQQH,4,0.0,20.0,4.0,20.0,True,False,True,True,True,True,False,True,True,0.0,True,False,False
WLCQkELwKKco9q6aq,AiKKZQ26a4W9xWD3g,18,0.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,False,False
WLCQkELwKKco9q6aq,EjW7fbCyFMmfyGvyb,18,0.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,False,False
WLCQkELwKKco9q6aq,Lv7bXSnY7ieYbsXXW,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WLCQkELwKKco9q6aq,MXtE5TczAJdjfq7p2,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WLCQkELwKKco9q6aq,PZXecsQqR3qXPL8Y2,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WLCQkELwKKco9q6aq,h3pQchiSFoN3DY4so,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WLCQkELwKKco9q6aq,ixkPnuBLdd7xPomR3,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WLCQkELwKKco9q6aq,jEjqHquMBMGZzwFDh,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WLCQkELwKKco9q6aq,m4iSYrqC9DsE27bTS,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WLCQkELwKKco9q6aq,nzfbk6dnJXDKx7A3D,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WLCQkELwKKco9q6aq,rWT3ENJGLXzfFyerk,18,20.0,20.0,18.0,20.0,True,True,True,False,False,False,False,True,True,0.0,True,True,False
WWMQML8rnpAFP2YMF,3Gjfzakpa6K3LhaSe,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
WWMQML8rnpAFP2YMF,5Mv8NfzQqvhmaLqG6,24,20.0,20.0,24.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,True,False
WWMQML8rnpAFP2YMF,EtutfRvMxNz3c2tKX,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
WWMQML8rnpAFP2YMF,FDwHxSZrBuc5aH269,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
WWMQML8rnpAFP2YMF,s5z55ENsXXt9CBn4h,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
WWMQML8rnpAFP2YMF,uC4EnftBNjPWaThBH,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
WWMQML8rnpAFP2YMF,vNocfGXzCC8PQLsu4,1,20.0,20.0,24.0,20.0,True,False,True,True,False,True,True,True,True,1.0,False,False,False
WZwqGocuWKmCDKx55,5zTRPTZ64rmosrRrC,6,20.0,20.0,6.0,20.0,True,True,True,True,False,True,False,False,True,0.0,True,True,False
WZwqGocuWKmCDKx55,7dcBwaw4nPR8puBCi,6,20.0,20.0,6.0,20.0,True,True,True,True,False,True,False,False,True,0.0,True,True,False
WZwqGocuWKmCDKx55,AzwdNDYWmjrpp4x5m,6,20.0,20.0,6.0,20.0,True,True,True,True,False,True,False,False,True,0.0,True,True,False
WZwqGocuWKmCDKx55,eiF2usFedvbtTCbNF,6,20.0,20.0,6.0,20.0,True,True,True,True,False,True,False,False,True,0.0,True,True,False
Wh693tc2FgzWxBzS4,4PhSt6imvggt2EBx7,11,10.0,10.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,6HurysWi7GHfRtq8Z,11,9.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,7FHXR5PpJCDpqXdNv,11,0.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,Ft8GKrPQh74b3xvKX,11,0.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,JHL3AoWTpc7nEonER,11,5.0,15.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,JLyJYyHgizMt6riAC,11,13.0,15.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,PAtdHjjmwzSpf49ky,11,0.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,RRJQfQeGL7WTytMF2,11,20.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,True,False
Wh693tc2FgzWxBzS4,YC3qYF3DEsqWgg62C,11,20.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,True,False
Wh693tc2FgzWxBzS4,YHx36HrJqPqMXqPQ2,11,0.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,bphDZzbdrCbdTbu4L,11,0.0,10.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,cJ57Ebtz6MxLB4obp,11,1.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,h3FpophpEuTb4AKnv,11,0.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,kH2DbA2ahXWdjXXxb,11,0.0,15.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,kfZ7Cixfx4DMmFWCn,11,0.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,md5FFDJrpR4NRM7c2,11,5.0,15.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,sk3vjy2yjZSe4ewRc,11,0.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,yyvv5L3vLBXodAamt,11,10.0,20.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
Wh693tc2FgzWxBzS4,zhLG9DZgTgPaDDGKx,11,6.0,15.0,11.0,20.0,True,False,False,True,False,True,False,True,False,1.0,True,False,False
X2zpj7ZG8apBebrzD,AdozFpg2qFuM3xwWp,13,10.0,20.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,False,False
X2zpj7ZG8apBebrzD,AuFHrgPKFick84C8H,13,0.0,20.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,False,False
X2zpj7ZG8apBebrzD,FZT6T9qYQhCFfhaki,13,20.0,20.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,True,False
X2zpj7ZG8apBebrzD,Kqqzf5QyzYbFpTcGF,13,12.0,20.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,False,False
X2zpj7ZG8apBebrzD,LsAFFHsmxMJdj8BeZ,13,0.0,10.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,False,False
X2zpj7ZG8apBebrzD,b2bAAPuoKBehqfAPN,1,0.0,0.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,False,False,False
X2zpj7ZG8apBebrzD,bGxXsXXQZ8x4iN5o3,13,10.0,20.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,False,False
X2zpj7ZG8apBebrzD,cv3C2TKgTgvP4yP3W,13,0.0,20.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,False,False
X2zpj7ZG8apBebrzD,dPR75PMBjvP36WuLT,1,0.0,0.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,False,False,False
X2zpj7ZG8apBebrzD,uLxMM43MoPp8iarkd,13,0.0,20.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,False,False
X2zpj7ZG8apBebrzD,wsEfozLMgZGQ24vvq,13,0.0,20.0,13.0,20.0,False,False,False,True,False,True,True,False,False,0.0,True,False,False
X8wnkwk35Xc764NDm,3mPXRBZcKxrJDG6gt,6,20.0,20.0,6.0,20.0,True,True,False,False,False,False,True,True,True,0.0,True,True,False
X8wnkwk35Xc764NDm,PQCGuEzBGw53SQbvv,6,0.0,0.0,6.0,20.0,True,True,False,False,False,False,True,True,True,0.0,True,False,True
X8wnkwk35Xc764NDm,Q8nxYs4iD4sQJtX6q,6,20.0,20.0,6.0,20.0,True,True,False,False,False,False,True,True,True,0.0,True,True,False
X8wnkwk35Xc764NDm,ZqQ8zHvjDh8Xw5vja,6,20.0,20.0,6.0,20.0,True,True,False,False,False,False,True,True,True,0.0,True,True,False
X8wnkwk35Xc764NDm,cc3bBvkcZ3SC86Dm8,6,20.0,20.0,6.0,20.0,True,True,False,False,False,False,True,True,True,0.0,True,True,False
X8wnkwk35Xc764NDm,cnQHrFvK44MmqsExS,6,0.0,20.0,6.0,20.0,True,True,False,False,False,False,True,True,True,0.0,True,False,False
X8wnkwk35Xc764NDm,koheMDKpF3EQJXY2B,6,20.0,20.0,6.0,20.0,True,True,False,False,False,False,True,True,True,0.0,True,True,False
XLvxd9EmkPHvF6pew,26q5Nt7K23CRj47ry,21,20.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,True,False
XLvxd9EmkPHvF6pew,9JtgnDKRZBtTPSWBZ,21,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,False,False
XLvxd9EmkPHvF6pew,9Lb6i5e3Fs2bHjeHo,21,20.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,True,False
XLvxd9EmkPHvF6pew,BhkGBb8FgN8KLhcWv,21,20.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,True,False
XLvxd9EmkPHvF6pew,CnmsBqFRf2rXRx3H7,21,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,False,False
XLvxd9EmkPHvF6pew,CzzrJoQ6SuQ8jcTrc,21,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,False,False
XLvxd9EmkPHvF6pew,HZkXsh3cmEp378Mcg,21,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,False,False
XLvxd9EmkPHvF6pew,LwErMRFZWa8MF3gDR,21,20.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,True,False
XLvxd9EmkPHvF6pew,PtxsBYzMjHXtj4Pw3,21,20.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,True,False
XLvxd9EmkPHvF6pew,WZT8Km9kDd77NLuFa,21,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,False,False
XLvxd9EmkPHvF6pew,YBFrRQDhHLwRTFqJT,21,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,False,False
XLvxd9EmkPHvF6pew,ZDfM8Mrn7uaxdq3N2,21,20.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,True,False
XLvxd9EmkPHvF6pew,aAaeRZY53Y9LLKmwi,8,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,False,False,False
XLvxd9EmkPHvF6pew,aDpJdTmRa5Y5Z5cCs,21,20.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,True,False
XLvxd9EmkPHvF6pew,b3kwDYtQBYxFHJwcM,21,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,False,False
XLvxd9EmkPHvF6pew,keAuypD3RAD6AKHxc,7,0.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,False,False,False
XLvxd9EmkPHvF6pew,svKrZgp3nfWdCRe27,21,20.0,20.0,21.0,20.0,True,True,True,False,False,False,True,False,True,1.0,True,True,False
XSBNh3n7r4FXve28j,6SDTk59PSihTMYqQm,4,20.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,True,False
XSBNh3n7r4FXve28j,9S8aY52S7RmBaQKEQ,4,20.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,True,False
XSBNh3n7r4FXve28j,F2h2T2J49wrJ9mkPT,4,0.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,False,False
XSBNh3n7r4FXve28j,Nj7r33EN45pug3Emj,4,20.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,True,False
XSBNh3n7r4FXve28j,WYhRZzAkfLnNRs5Rs,4,0.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,False,False
XSBNh3n7r4FXve28j,Ykxe4AZNh745i4vH3,4,0.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,False,False
XSBNh3n7r4FXve28j,ZF2Bh64cn93gPMCcv,4,0.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,False,False
XSBNh3n7r4FXve28j,a6y26PyTLCJm6zCA9,4,20.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,True,False
XSBNh3n7r4FXve28j,d2zDdAYu4dL5Lk9TJ,4,20.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,True,False
XSBNh3n7r4FXve28j,gzH3pCZMAyzJs9SpE,4,20.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,True,False
XSBNh3n7r4FXve28j,gzswZPAb66meLe2Xu,4,20.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,True,False
XSBNh3n7r4FXve28j,riTN64QK43kMHaDYH,4,0.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,False,False
XSBNh3n7r4FXve28j,w6uP4vJEzJZWCERpF,4,0.0,20.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,False,False
XSBNh3n7r4FXve28j,wKMHykZyRLoKYArjS,4,0.0,0.0,4.0,20.0,True,False,True,False,False,False,False,True,True,0.0,True,False,True
Xh4ppwSFKbzJGxPzB,EzQLmdT4pGnv6AM9y,16,0.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,FQY9gKadreZQxqvoF,16,0.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,KWNNYQn7CFZTKcoee,16,10.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,Nfm3NZWFn9uDobQHq,16,1.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,TyujzopAYr4FKmECm,16,0.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,XWuRKEvMiihLDw325,16,14.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,kB8S652fvfTysQ33y,16,2.0,11.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,rKtrYGKSQGwKf2GKw,16,0.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,rPmqeeYvQFkwrB5o6,16,0.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,szj8jQ5NKs8xATewk,16,6.0,9.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,uRNxXiWWorvpyR34c,16,0.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,v4EtBc7rLdoTNmN7c,16,0.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
Xh4ppwSFKbzJGxPzB,vDapdFjvYAJYhTLEh,16,0.0,20.0,16.0,20.0,False,False,True,False,True,False,True,False,False,0.0,True,False,False
XnSFtNHhqjrvmYWFX,WBiLMshgX8GDNzjjT,6,0.0,20.0,6.0,20.0,True,False,True,False,True,False,True,True,True,1.0,True,False,False
XnSFtNHhqjrvmYWFX,b3aKEKDDu82iZFy6i,6,20.0,20.0,6.0,20.0,True,False,True,False,True,False,True,True,True,1.0,True,True,False
XnSFtNHhqjrvmYWFX,irjjQxvfmDmXE4FKL,6,0.0,20.0,6.0,20.0,True,False,True,False,True,False,True,True,True,1.0,True,False,False
XnSFtNHhqjrvmYWFX,v5HoAb7benGbowPpp,6,0.0,20.0,6.0,20.0,True,False,True,False,True,False,True,True,True,1.0,True,False,False
Xut3K98uPfJMEcaLp,3dS8k8wZbxifQQGfJ,5,0.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,False,False
Xut3K98uPfJMEcaLp,774oKg5vvNFhxdXzP,5,20.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,True,False
Xut3K98uPfJMEcaLp,BEmkCnNdhuPDX8TJF,5,20.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,True,False
Xut3K98uPfJMEcaLp,BqdwYZTWTdqDp88mC,5,0.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,False,False
Xut3K98uPfJMEcaLp,CmcyJBxTWiEAbsJ7J,5,0.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,False,False
Xut3K98uPfJMEcaLp,EAssTxtGWbvjtRBct,5,20.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,True,False
Xut3K98uPfJMEcaLp,EzC3NFbR8FXY7CnxQ,5,0.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,False,False
Xut3K98uPfJMEcaLp,LepRuwmN2MYbCWKM2,5,0.0,0.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,False,True
Xut3K98uPfJMEcaLp,QNNu9EtXQPMQbRX6w,5,20.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,True,False
Xut3K98uPfJMEcaLp,XosDDW42GkWGhMXWe,5,0.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,False,False
Xut3K98uPfJMEcaLp,cYotXgpFjNk26rfBQ,5,0.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,False,False
Xut3K98uPfJMEcaLp,gcxvdjogigMSbHtCD,5,20.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,True,False
Xut3K98uPfJMEcaLp,jmeshD2nmXXRQvJFS,1,20.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,False,False,False
Xut3K98uPfJMEcaLp,kPPwjf8idMkhxASz2,5,20.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,True,False
Xut3K98uPfJMEcaLp,kcL7ReB4a5x6PcJ45,5,20.0,20.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,True,False
Xut3K98uPfJMEcaLp,zHSeHXdRZWDzqvkcX,5,0.0,0.0,5.0,20.0,True,True,False,False,True,False,False,True,True,1.0,True,False,True
XvMGfuWMRnj7Zze5T,4TKcKoPt2Rbit5Rsy,9,0.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,False,False
XvMGfuWMRnj7Zze5T,7BW9BTaQQYn7bYvZN,9,20.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,True,False
XvMGfuWMRnj7Zze5T,D4NJoks7dQuWER64j,9,20.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,True,False
XvMGfuWMRnj7Zze5T,Gabgv9Wj7cz5byz8K,9,0.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,False,False
XvMGfuWMRnj7Zze5T,NfpoWi24AHfzCyGb6,9,20.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,True,False
XvMGfuWMRnj7Zze5T,TMhvFD77jHZbnmhDN,9,0.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,False,False
XvMGfuWMRnj7Zze5T,Z5yXoGqg94ijxz3tW,1,20.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,False,False,False
XvMGfuWMRnj7Zze5T,fkn7L2noSDzbuwTsA,9,0.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,False,False
XvMGfuWMRnj7Zze5T,uDNDpanFa9p4uKpdR,9,20.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,True,False
XvMGfuWMRnj7Zze5T,uh3vDvbCQtkaegjQz,9,0.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,False,False
XvMGfuWMRnj7Zze5T,zWCLoofiRkv7BQAjy,9,20.0,20.0,9.0,20.0,True,True,True,True,False,True,False,True,True,1.0,True,True,False
XxFqhCuRceBqcZKXJ,29QaiNqHRi9AYsMAr,2,3.0,5.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,BdPByorsCjwRSpMkN,2,0.0,1.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,Eon89khRKK4XSh364,2,1.0,10.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,GNe6Knv4FtMHQJTM5,2,20.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,True,False
XxFqhCuRceBqcZKXJ,GQb6zJZZBkbFYiCc6,2,10.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,Gitj4FNj8keGx2LcN,2,20.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,True,False
XxFqhCuRceBqcZKXJ,HxXWkMKB8MxmxCHhP,2,0.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,bQuxmd9rqS2jp95to,2,15.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,cnZibq9LXAyCjyqkY,2,10.0,10.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,e36ygyHREwx5xmi4a,2,10.0,10.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,fa6R9LuTMtvvSCrAe,2,10.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,hREcyHePBw7Y3SDqD,2,11.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
XxFqhCuRceBqcZKXJ,kZqZymjmbku8jH6Gc,2,20.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,True,False
XxFqhCuRceBqcZKXJ,oWin7FKKf3vrha8Lz,2,20.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,True,False
XxFqhCuRceBqcZKXJ,pC5qhoZfgLkKndmrM,2,20.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,True,False
XxFqhCuRceBqcZKXJ,pTQsjzvWyJRDFxhrx,2,20.0,20.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,True,False
XxFqhCuRceBqcZKXJ,zgNbYj7xS6gzhuwMZ,2,10.0,10.0,2.0,20.0,True,True,False,False,True,False,True,False,False,0.0,True,False,False
