simbench_row_id,simbench_split_baseline,dataset_name_baseline,group_size_baseline,option_count_baseline,expected_request_count_baseline,completed_request_count_baseline,missing_request_count_baseline,full_request_success_count_baseline,full_request_failure_count_baseline,valid_prediction_count_baseline,invalid_or_missing_prediction_count_baseline,completion_rate_baseline,parse_success_rate_baseline,full_request_success_rate_baseline,valid_prediction_rate_baseline,evaluated_baseline,predicted_distribution_json_baseline,gold_distribution_json_baseline,predicted_modal_label_baseline,gold_modal_label_baseline,modal_match_baseline,predicted_entropy_baseline,gold_entropy_baseline,uniform_baseline_tvd_baseline,dataset_uniform_baseline_tvd_mean_baseline,tvd_baseline,jsd_baseline,simbench_score_raw_baseline,simbench_score_baseline,simbench_split_persona_summary,dataset_name_persona_summary,group_size_persona_summary,option_count_persona_summary,expected_request_count_persona_summary,completed_request_count_persona_summary,missing_request_count_persona_summary,full_request_success_count_persona_summary,full_request_failure_count_persona_summary,valid_prediction_count_persona_summary,invalid_or_missing_prediction_count_persona_summary,completion_rate_persona_summary,parse_success_rate_persona_summary,full_request_success_rate_persona_summary,valid_prediction_rate_persona_summary,evaluated_persona_summary,predicted_distribution_json_persona_summary,gold_distribution_json_persona_summary,predicted_modal_label_persona_summary,gold_modal_label_persona_summary,modal_match_persona_summary,predicted_entropy_persona_summary,gold_entropy_persona_summary,uniform_baseline_tvd_persona_summary,dataset_uniform_baseline_tvd_mean_persona_summary,tvd_persona_summary,jsd_persona_summary,simbench_score_raw_persona_summary,simbench_score_persona_summary
simbenchpop_001867,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.16, ""B"": 0.84}",A,B,0.0,0.6474466390346325,0.439669879401343,0.3399999999999999,0.3836666666666667,0.49,0.1314287212863513,-0.2771503040834056,-27.715030408340557,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.34381713211600434, ""B"": 0.6561828678839956}","{""A"": 0.16, ""B"": 0.84}",B,B,1,0.6435349524805245,0.439669879401343,0.3399999999999999,0.3836666666666667,0.1838171321160043,0.0228198055440646,0.520893660861848,52.0893660861848
simbenchpop_001868,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.17, ""B"": 0.02, ""C"": 0.81}",C,C,1.0,0.8018185525433373,0.5501571586026602,0.4766666666666667,0.3836666666666667,0.11,0.0171690213533085,0.7132927888792353,71.32927888792354,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.29531250000000014, ""B"": 0.18578124999999995, ""C"": 0.5189062499999999}","{""A"": 0.17, ""B"": 0.02, ""C"": 0.81}",C,C,1,1.0133223178510469,0.5501571586026602,0.4766666666666667,0.3836666666666667,0.2910937500000001,0.0631228655234155,0.2412847523892264,24.128475238922643
simbenchpop_001869,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.03, ""B"": 0.57, ""C"": 0.4}",C,B,0.0,0.8018185525433373,0.7921208130167801,0.3033333333333333,0.3836666666666667,0.47,0.1469296202543232,-0.2250217202432665,-22.50217202432665,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.20921874999999998, ""B"": 0.66671875, ""C"": 0.12406249999999994}","{""A"": 0.03, ""B"": 0.57, ""C"": 0.4}",B,B,1,0.856490362554966,0.7921208130167801,0.3033333333333333,0.3836666666666667,0.2759375,0.077860396467216,0.2807884448305821,28.07884448305821
simbenchpop_001870,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.14, ""B"": 0.0, ""C"": 0.86}",C,C,1.0,0.8018185525433373,0.4049634850639385,0.5266666666666666,0.3836666666666667,0.16,0.04142811825531,0.5829713292788878,58.29713292788878,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7651562500000002, ""B"": 0.09874999999999995, ""C"": 0.13609374999999999}","{""A"": 0.14, ""B"": 0.0, ""C"": 0.86}",A,C,0,0.7048627102656393,0.4049634850639385,0.5266666666666666,0.3836666666666667,0.7239062500000001,0.2995929729942239,-0.8868103822762814,-88.68103822762814
simbenchpop_001871,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.65, ""B"": 0.03, ""C"": 0.32}",C,A,0.0,0.8018185525433373,0.7498246029999716,0.3166666666666667,0.3836666666666667,0.4499999999999999,0.1089111617580196,-0.1728931364031274,-17.28931364031274,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7768750000000001, ""B"": 0.09921874999999997, ""C"": 0.12390625}","{""A"": 0.65, ""B"": 0.03, ""C"": 0.32}",A,A,1,0.6841247094207872,0.7498246029999716,0.3166666666666667,0.3836666666666667,0.19609375,0.0350192258466045,0.4888955256298871,48.88955256298871
simbenchpop_001872,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.73, ""B"": 0.0, ""C"": 0.27}",C,A,0.0,0.8018185525433373,0.583258840128597,0.3966666666666666,0.3836666666666667,0.53,0.1642558266719626,-0.3814074717636837,-38.14074717636837,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.6362500000000001, ""B"": 0.19218749999999998, ""C"": 0.1715625}","{""A"": 0.73, ""B"": 0.0, ""C"": 0.27}",A,A,1,0.9070925825294732,0.583258840128597,0.3966666666666666,0.3836666666666667,0.1921874999999999,0.0737491582440039,0.4990768896611645,49.907688966116446
simbenchpop_001873,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.96, ""B"": 0.04}",A,A,1.0,0.6474466390346325,0.167944147734173,0.4599999999999999,0.3836666666666667,0.3099999999999999,0.0856969383558602,0.1920069504778455,19.200695047784556,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7659767909356726, ""B"": 0.23402320906432747}","{""A"": 0.96, ""B"": 0.04}",A,A,1,0.5440921171900805,0.167944147734173,0.4599999999999999,0.3836666666666667,0.1940232090643274,0.0434832380798961,0.4942922439678695,49.42922439678695
simbenchpop_001874,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.94, ""B"": 0.06}",A,A,1.0,0.6474466390346325,0.2269675225006044,0.4399999999999999,0.3836666666666667,0.2899999999999999,0.0700491713409511,0.2441355343179846,24.413553431798466,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.8087985029538131, ""B"": 0.19120149704618689}","{""A"": 0.94, ""B"": 0.06}",A,A,1,0.4879604651034563,0.2269675225006044,0.4399999999999999,0.3836666666666667,0.1312014970461869,0.0204735225393727,0.6580325880638048,65.80325880638048
simbenchpop_001875,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.48, ""B"": 0.06, ""C"": 0.46}",C,A,0.0,0.8018185525433373,0.8783130902136367,0.2733333333333333,0.3836666666666667,0.2799999999999999,0.0447295167887994,0.2701998262380541,27.019982623805415,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7784375, ""B"": 0.10078124999999998, ""C"": 0.12078124999999997}","{""A"": 0.48, ""B"": 0.06, ""C"": 0.46}",A,A,1,0.6815499759919537,0.8783130902136367,0.2733333333333333,0.3836666666666667,0.33921875,0.0733001537505747,0.1158503475238923,11.585034752389234
simbenchpop_001876,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.32, ""B"": 0.68}",A,B,0.0,0.6474466390346325,0.6268694575724263,0.18,0.3836666666666667,0.33,0.0555390647321042,0.1398783666377062,13.987836663770626,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7818713450292398, ""B"": 0.21812865497076026}","{""A"": 0.32, ""B"": 0.68}",A,B,0,0.5245292383198392,0.6268694575724263,0.18,0.3836666666666667,0.4618713450292397,0.1122499348366216,-0.2038349566357247,-20.38349566357247
simbenchpop_001877,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.25, ""B"": 0.09, ""C"": 0.66}",C,C,1.0,0.8018185525433373,0.8375288880733405,0.3266666666666666,0.3836666666666667,0.0499999999999999,0.0018175607200486,0.8696785403996525,86.96785403996526,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.48609375000000005, ""B"": 0.13593749999999993, ""C"": 0.37796875000000013}","{""A"": 0.25, ""B"": 0.09, ""C"": 0.66}",A,C,0,0.989659341980808,0.8375288880733405,0.3266666666666666,0.3836666666666667,0.2820312499999999,0.0410221717691227,0.26490551694179,26.490551694178997
simbenchpop_001878,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.06, ""B"": 0.02, ""C"": 0.92}",C,C,1.0,0.8018185525433373,0.323756183338092,0.5866666666666667,0.3836666666666667,0.22,0.0419300181390181,0.4265855777584708,42.658557775847086,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.21015624999999993, ""B"": 0.4498437500000001, ""C"": 0.3400000000000001}","{""A"": 0.06, ""B"": 0.02, ""C"": 0.92}",B,C,0,1.053978774438981,0.323756183338092,0.5866666666666667,0.3836666666666667,0.5800000000000001,0.2129128929049509,-0.5117289313640312,-51.17289313640312
simbenchpop_001879,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.7, ""B"": 0.02, ""C"": 0.28}",C,A,0.0,0.8018185525433373,0.6843433100932841,0.3666666666666666,0.3836666666666667,0.4999999999999999,0.1345936200452464,-0.3032145960034749,-30.321459600347488,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7792187500000001, ""B"": 0.09765624999999996, ""C"": 0.12312499999999997}","{""A"": 0.7, ""B"": 0.02, ""C"": 0.28}",A,A,1,0.6794566074490486,0.6843433100932841,0.3666666666666666,0.3836666666666667,0.156875,0.0306924871242027,0.5911164205039096,59.111642050390955
simbenchpop_001880,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.85, ""B"": 0.02, ""C"": 0.13}",C,A,0.0,0.8018185525433373,0.4816102578901237,0.5166666666666666,0.3836666666666667,0.6499999999999999,0.2303605262757381,-0.6941789748045173,-69.41789748045173,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7671875000000001, ""B"": 0.09921874999999997, ""C"": 0.13359375}","{""A"": 0.85, ""B"": 0.02, ""C"": 0.13}",A,A,1,0.7014787217993803,0.4816102578901237,0.5166666666666666,0.3836666666666667,0.0828124999999999,0.0154287457970994,0.7841550825369247,78.41550825369247
simbenchpop_001881,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.0, ""B"": 0.29, ""C"": 0.71}",C,C,1.0,0.8018185525433373,0.60215168259268,0.3766666666666666,0.3836666666666667,0.2,0.0934887779127392,0.4787141615986099,47.87141615986099,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.20296875, ""B"": 0.676875, ""C"": 0.12015624999999998}","{""A"": 0.0, ""B"": 0.29, ""C"": 0.71}",B,C,0,0.8424445897251683,0.60215168259268,0.3766666666666666,0.3836666666666667,0.58984375,0.2262348104015198,-0.5373859687228495,-53.73859687228495
simbenchpop_001882,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.81, ""B"": 0.02, ""C"": 0.17}",C,A,0.0,0.8018185525433373,0.5501571586026602,0.4766666666666667,0.3836666666666667,0.61,0.1999292193681778,-0.5899218071242396,-58.99218071242396,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7714062500000002, ""B"": 0.09874999999999995, ""C"": 0.12984374999999998}","{""A"": 0.81, ""B"": 0.02, ""C"": 0.17}",A,A,1,0.6938993911899978,0.5501571586026602,0.4766666666666667,0.3836666666666667,0.0787499999999999,0.0158205576648377,0.7947437011294529,79.4743701129453
simbenchpop_001883,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.6, ""B"": 0.08, ""C"": 0.32}",C,A,0.0,0.8018185525433373,0.8731726364245316,0.2666666666666666,0.3836666666666667,0.3999999999999999,0.0891415252089164,-0.0425716768027799,-4.257167680277996,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.26000000000000006, ""B"": 0.20890625000000007, ""C"": 0.5310937499999998}","{""A"": 0.6, ""B"": 0.08, ""C"": 0.32}",C,A,0,1.0134441185695389,0.8731726364245316,0.2666666666666666,0.3836666666666667,0.3399999999999998,0.062665503025157,0.1138140747176372,11.381407471763726
simbenchpop_001884,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.53, ""B"": 0.0, ""C"": 0.47}",C,A,0.0,0.8018185525433373,0.6913460990017393,0.3333333333333333,0.3836666666666667,0.33,0.084716338249946,0.1398783666377063,13.987836663770636,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.76828125, ""B"": 0.09796874999999992, ""C"": 0.13374999999999998}","{""A"": 0.53, ""B"": 0.0, ""C"": 0.47}",A,A,1,0.6991863023135945,0.6913460990017393,0.3333333333333333,0.3836666666666667,0.3362499999999999,0.0945490530739791,0.1235881841876631,12.358818418766315
simbenchpop_001885,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.05, ""B"": 0.48, ""C"": 0.47}",C,B,0.0,0.8018185525433373,0.8569524323268711,0.2833333333333333,0.3836666666666667,0.38,0.1031721710892584,0.0095569070373588,0.9556907037358896,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.2307812500000001, ""B"": 0.18375000000000002, ""C"": 0.5854687499999999}","{""A"": 0.05, ""B"": 0.48, ""C"": 0.47}",C,B,0,0.963122786309314,0.8569524323268711,0.2833333333333333,0.3836666666666667,0.29625,0.0689599897102999,0.2278453518679409,22.7845351867941
simbenchpop_001886,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.95, ""B"": 0.05}",A,A,1.0,0.6474466390346325,0.1985152433458726,0.4499999999999999,0.3836666666666667,0.2999999999999999,0.0774214823479352,0.2180712423979151,21.80712423979151,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.772063753529594, ""B"": 0.22793624647040603}","{""A"": 0.95, ""B"": 0.05}",A,A,1,0.5367706351287295,0.1985152433458726,0.4499999999999999,0.3836666666666667,0.1779362464704059,0.0354429593578681,0.5362217728833902,53.622177288339024
simbenchpop_001887,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.65, ""B"": 0.19, ""C"": 0.16}",C,A,0.0,0.8018185525433373,0.8887608589559386,0.3166666666666666,0.3836666666666667,0.54,0.1612736440529671,-0.4074717636837532,-40.74717636837533,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7784375000000001, ""B"": 0.09843749999999996, ""C"": 0.12312499999999996}","{""A"": 0.65, ""B"": 0.19, ""C"": 0.16}",A,A,1,0.6810756287842077,0.8887608589559386,0.3166666666666666,0.3836666666666667,0.1284375000000001,0.0114888154815218,0.665236750651607,66.5236750651607
simbenchpop_001888,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.2, ""B"": 0.8}",A,B,0.0,0.6474466390346325,0.5004024235381879,0.3,0.3836666666666667,0.45,0.1079300774443732,-0.1728931364031276,-17.289313640312763,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.5266022575276846, ""B"": 0.47339774247231536}","{""A"": 0.2, ""B"": 0.8}",A,B,0,0.6917311518433991,0.5004024235381879,0.3,0.3836666666666667,0.3266022575276847,0.0592271406249639,0.1487343418044709,14.8734341804471
simbenchpop_001889,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.79, ""B"": 0.21}",A,A,1.0,0.6474466390346325,0.5139566706172256,0.29,0.3836666666666667,0.14,0.0122516626215454,0.6350999131190269,63.509991311902695,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.559965687236074, ""B"": 0.44003431276392607}","{""A"": 0.79, ""B"": 0.21}",A,A,1,0.6859380727999747,0.5139566706172256,0.29,0.3836666666666667,0.230034312763926,0.0306461953918256,0.4004318520488461,40.043185204884615
simbenchpop_001890,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.57, ""B"": 0.01, ""C"": 0.42}",C,A,0.0,0.8018185525433373,0.730809723643383,0.3233333333333333,0.3836666666666667,0.37,0.0853945331118448,0.0356211989574284,3.5621198957428435,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.4284375000000002, ""B"": 0.14999999999999994, ""C"": 0.4215625}","{""A"": 0.57, ""B"": 0.01, ""C"": 0.42}",A,A,1,1.0118563876699662,0.730809723643383,0.3233333333333333,0.3836666666666667,0.1415624999999998,0.0417839413590512,0.6310273675065164,63.10273675065165
simbenchpop_001891,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.69, ""B"": 0.03, ""C"": 0.28}",C,A,0.0,0.8018185525433373,0.7176610663068821,0.3566666666666666,0.3836666666666667,0.4899999999999999,0.1277785998085447,-0.2771503040834053,-27.715030408340535,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.785, ""B"": 0.09703124999999997, ""C"": 0.11796874999999997}","{""A"": 0.69, ""B"": 0.03, ""C"": 0.28}",A,A,1,0.6685119249259772,0.7176610663068821,0.3566666666666666,0.3836666666666667,0.16203125,0.0278191945168753,0.5776770199826237,57.76770199826237
simbenchpop_001892,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.08, ""B"": 0.09, ""C"": 0.83}",C,C,1.0,0.8018185525433373,0.5734269462222685,0.4966666666666666,0.3836666666666667,0.13,0.0161792728546803,0.6611642050390965,66.11642050390965,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7729687500000001, ""B"": 0.09874999999999995, ""C"": 0.12828124999999999}","{""A"": 0.08, ""B"": 0.09, ""C"": 0.83}",A,C,0,0.6911041778313988,0.5734269462222685,0.4966666666666666,0.3836666666666667,0.70171875,0.3064789668299028,-0.828980234578627,-82.8980234578627
simbenchpop_001893,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.01, ""B"": 0.78, ""C"": 0.21}",C,B,0.0,0.8018185525433373,0.567587589248291,0.4466666666666666,0.3836666666666667,0.68,0.2714701658556855,-0.7723718505647263,-77.23718505647264,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.20375000000000001, ""B"": 0.6760937499999999, ""C"": 0.12015624999999995}","{""A"": 0.01, ""B"": 0.78, ""C"": 0.21}",B,B,1,0.8433836015812881,0.567587589248291,0.4466666666666666,0.3836666666666667,0.19375,0.0619330202075358,0.4950043440486532,49.50043440486533
simbenchpop_001894,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.03, ""B"": 0.04, ""C"": 0.93}",C,C,1.0,0.8018185525433373,0.3014425142507244,0.5966666666666667,0.3836666666666667,0.23,0.0499645715885742,0.4005212858384014,40.052128583840144,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.2350000000000001, ""B"": 0.16843749999999996, ""C"": 0.5965624999999999}","{""A"": 0.03, ""B"": 0.04, ""C"": 0.93}",C,C,1,0.94850621790573,0.3014425142507244,0.5966666666666667,0.3836666666666667,0.3334375000000001,0.084681209949719,0.1309187662901823,13.091876629018229
simbenchpop_001895,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.19, ""B"": 0.01, ""C"": 0.8}",C,C,1.0,0.8018185525433373,0.5401054722073624,0.4666666666666667,0.3836666666666667,0.1,0.0231001226013035,0.7393570807993048,73.93570807993048,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.4531250000000001, ""B"": 0.11406249999999994, ""C"": 0.4328125}","{""A"": 0.19, ""B"": 0.01, ""C"": 0.8}",A,C,0,0.9687777762254736,0.5401054722073624,0.4666666666666667,0.3836666666666667,0.3671875,0.0810931058092895,0.0429517810599477,4.295178105994779
simbenchpop_001896,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.01, ""B"": 0.1, ""C"": 0.89}",C,C,1.0,0.8018185525433373,0.3800253076270823,0.5566666666666666,0.3836666666666667,0.19,0.0583685123813843,0.5047784535186794,50.47784535186794,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.22140625, ""B"": 0.20562500000000006, ""C"": 0.5729687499999999}","{""A"": 0.01, ""B"": 0.1, ""C"": 0.89}",C,C,1,0.978164015097724,0.3800253076270823,0.5566666666666666,0.3836666666666667,0.3170312500000001,0.0862305189847754,0.1736804952215462,17.368049522154628
simbenchpop_001897,SimBenchPop,ChaosNLI,100,3,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.2, ""B"": 0.1, ""C"": 0.7}","{""A"": 0.69, ""B"": 0.01, ""C"": 0.3}",C,A,0.0,0.8018185525433373,0.6632774833173358,0.3566666666666666,0.3836666666666667,0.49,0.1338568310889418,-0.2771503040834056,-27.715030408340557,SimBenchPop,ChaosNLI,100,3,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7693750000000001, ""B"": 0.10156249999999994, ""C"": 0.12906249999999994}","{""A"": 0.69, ""B"": 0.01, ""C"": 0.3}",A,A,1,0.6982440283644485,0.6632774833173358,0.3566666666666666,0.3836666666666667,0.1709375,0.0404224950989492,0.5544635099913118,55.44635099913118
simbenchpop_001898,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.0, ""B"": 1.0}",A,B,0.0,0.6474466390346325,0.0,0.5,0.3836666666666667,0.65,0.3068577088686985,-0.6941789748045177,-69.41789748045177,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.2866159539473685, ""B"": 0.7133840460526315}","{""A"": 0.0, ""B"": 1.0}",B,B,1,0.5990937882214218,0.0,0.5,0.3836666666666667,0.2866159539473685,0.1113763812582052,0.252955810736659,25.295581073665907
simbenchpop_001899,SimBenchPop,ChaosNLI,100,2,1,1,0,0,1,1,0,1.0,0.0,0.0,1.0,True,"{""A"": 0.65, ""B"": 0.35}","{""A"": 0.95, ""B"": 0.05}",A,A,1.0,0.6474466390346325,0.1985152433458726,0.4499999999999999,0.3836666666666667,0.2999999999999999,0.0774214823479352,0.2180712423979151,21.80712423979151,SimBenchPop,ChaosNLI,100,2,64,64,0,8,56,64,0,1.0,0.125,0.125,1.0,True,"{""A"": 0.7449652777777778, ""B"": 0.25503472222222223}","{""A"": 0.95, ""B"": 0.05}",A,A,1,0.5677990555131908,0.1985152433458726,0.4499999999999999,0.3836666666666667,0.2050347222222222,0.0438938177183574,0.4655915146249638,46.55915146249639
