custom_id,persona_pid,persona_source,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,max_persona_chars,top_k,match_rank,player,probability,is_top1,player_key,match_probability,final_surplus,final_welfare,proposer_mean_net_surplus,proposer_acceptance_rate,proposer_mean_trade_ratio,response_acceptance_rate,response_mean_net_surplus_if_accepted,received_trade_rate
persona_chip_match__pid_411__record_chip4__cohort_02_m89542__game_1__p015__g033,411,twin_direct_persona_summary,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,0,3,1,dog-red-9959,0.68,True,chip4__cohort_02_m89542__game_1::dog-red-9959,0.68,4.399999999999999,30.4,1.5,0.3333333333333333,0.4777777777777778,0.3333333333333333,0.4500000000000002,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_02_m89542__game_1__p015__g033,411,twin_direct_persona_summary,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,0,3,2,otter-yellow-9944,0.24,False,chip4__cohort_02_m89542__game_1::otter-yellow-9944,0.24,4.300000000000001,31.3,2.2666666666666666,0.6666666666666666,0.9444444444444445,0.0,nan,0.0
persona_chip_match__pid_411__record_chip4__cohort_02_m89542__game_1__p015__g033,411,twin_direct_persona_summary,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,0,3,3,bear-blue-8468,0.08,False,chip4__cohort_02_m89542__game_1::bear-blue-8468,0.08,1.8999999999999986,25.9,3.0,0.0,0.7277777777777779,0.16666666666666666,1.9000000000000004,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_04_m8aboy__game_1__p015__g034,411,twin_direct_persona_summary,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,0,3,1,ram-red-1301,0.72,True,chip4__cohort_04_m8aboy__game_1::ram-red-1301,0.72,-0.1999999999999993,17.8,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,-0.6333333333333332,0.5
persona_chip_match__pid_411__record_chip4__cohort_04_m8aboy__game_1__p015__g034,411,twin_direct_persona_summary,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,0,3,2,goose-orange-349,0.23,False,chip4__cohort_04_m8aboy__game_1::goose-orange-349,0.23,2.1099999999999994,17.11,0.8666666666666666,1.0,0.9833333333333334,0.16666666666666666,-0.5,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_04_m8aboy__game_1__p015__g034,411,twin_direct_persona_summary,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,0,3,3,butterfly-orange-8262,0.05,False,chip4__cohort_04_m8aboy__game_1::butterfly-orange-8262,0.05,0.0,23.0,0.2666666666666666,0.0,0.5888888888888889,0.16666666666666666,0.2999999999999998,0.0
persona_chip_match__pid_411__record_chip4__cohort_05_m7xlsd__game_1__p015__g035,411,twin_direct_persona_summary,chip4__cohort_05_m7xlsd__game_1,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]",gpt-5-mini,0,3,1,whale-pink-487,0.6,True,chip4__cohort_05_m7xlsd__game_1::whale-pink-487,0.6,1.1099999999999994,19.11,0.6333333333333332,0.6666666666666666,1.0,0.16666666666666666,0.0,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_05_m7xlsd__game_1__p015__g035,411,twin_direct_persona_summary,chip4__cohort_05_m7xlsd__game_1,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]",gpt-5-mini,0,3,2,iguana-red-1430,0.35,False,chip4__cohort_05_m7xlsd__game_1::iguana-red-1430,0.35,2.8000000000000007,20.8,-0.13333333333333333,0.6666666666666666,1.1111111111111112,0.3333333333333333,1.35,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_05_m7xlsd__game_1__p015__g035,411,twin_direct_persona_summary,chip4__cohort_05_m7xlsd__game_1,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]",gpt-5-mini,0,3,3,duck-red-8937,0.05,False,chip4__cohort_05_m7xlsd__game_1::duck-red-8937,0.05,0.3000000000000007,21.3,2.3000000000000003,0.0,0.7222222222222222,0.5,1.1666666666666667,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_05_m89542__game_1__p015__g036,411,twin_direct_persona_summary,chip4__cohort_05_m89542__game_1,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""ram-purple-8899"", ""lion-yellow-9203"", ""owl-yellow-9160""]",gpt-5-mini,0,3,1,ram-purple-8899,0.72,True,chip4__cohort_05_m89542__game_1::ram-purple-8899,0.72,2.3000000000000007,27.3,0.5666666666666668,0.6666666666666666,0.8666666666666667,0.3333333333333333,0.5,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_05_m89542__game_1__p015__g036,411,twin_direct_persona_summary,chip4__cohort_05_m89542__game_1,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""ram-purple-8899"", ""lion-yellow-9203"", ""owl-yellow-9160""]",gpt-5-mini,0,3,2,lion-yellow-9203,0.18,False,chip4__cohort_05_m89542__game_1::lion-yellow-9203,0.18,3.5,21.5,1.3333333333333333,0.6666666666666666,0.8777777777777779,0.3333333333333333,0.95,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_05_m89542__game_1__p015__g036,411,twin_direct_persona_summary,chip4__cohort_05_m89542__game_1,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""ram-purple-8899"", ""lion-yellow-9203"", ""owl-yellow-9160""]",gpt-5-mini,0,3,3,owl-yellow-9160,0.1,False,chip4__cohort_05_m89542__game_1::owl-yellow-9160,0.1,3.6000000000000014,20.6,1.0999999999999999,0.3333333333333333,0.8333333333333334,0.5,0.5333333333333333,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_05_m898xg__game_1__p015__g037,411,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_1,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""butterfly-purple-4350"", ""ram-green-9746"", ""owl-yellow-8687""]",gpt-5-mini,0,3,1,butterfly-purple-4350,0.72,True,chip4__cohort_05_m898xg__game_1::butterfly-purple-4350,0.72,3.710000000000001,18.71,0.43333333333333335,0.6666666666666666,1.3666666666666665,0.16666666666666666,2.8,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_05_m898xg__game_1__p015__g037,411,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_1,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""butterfly-purple-4350"", ""ram-green-9746"", ""owl-yellow-8687""]",gpt-5-mini,0,3,2,ram-green-9746,0.18,False,chip4__cohort_05_m898xg__game_1::ram-green-9746,0.18,1.8999999999999986,17.9,1.933333333333333,0.3333333333333333,1.0555555555555556,0.3333333333333333,1.0499999999999998,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_05_m898xg__game_1__p015__g037,411,twin_direct_persona_summary,chip4__cohort_05_m898xg__game_1,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""butterfly-purple-4350"", ""ram-green-9746"", ""owl-yellow-8687""]",gpt-5-mini,0,3,3,owl-yellow-8687,0.1,False,chip4__cohort_05_m898xg__game_1::owl-yellow-8687,0.1,4.800000000000001,29.8,2.8666666666666667,0.3333333333333333,1.1166666666666665,0.5,1.8333333333333333,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_06_m89b9z__game_1__p015__g038,411,twin_direct_persona_summary,chip4__cohort_06_m89b9z__game_1,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m89b9z,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""duck-purple-3491"", ""swan-green-9081"", ""whale-pink-7682""]",gpt-5-mini,0,3,1,swan-green-9081,0.65,True,chip4__cohort_06_m89b9z__game_1::swan-green-9081,0.65,2.5,18.5,0.46666666666666656,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.0000000000000004,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_06_m89b9z__game_1__p015__g038,411,twin_direct_persona_summary,chip4__cohort_06_m89b9z__game_1,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m89b9z,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""duck-purple-3491"", ""swan-green-9081"", ""whale-pink-7682""]",gpt-5-mini,0,3,2,duck-purple-3491,0.25,False,chip4__cohort_06_m89b9z__game_1::duck-purple-3491,0.25,2.8000000000000007,19.8,1.8666666666666663,0.6666666666666666,0.9999999999999999,0.0,nan,0.0
persona_chip_match__pid_411__record_chip4__cohort_06_m89b9z__game_1__p015__g038,411,twin_direct_persona_summary,chip4__cohort_06_m89b9z__game_1,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m89b9z,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""duck-purple-3491"", ""swan-green-9081"", ""whale-pink-7682""]",gpt-5-mini,0,3,3,whale-pink-7682,0.1,False,chip4__cohort_06_m89b9z__game_1::whale-pink-7682,0.1,-1.6999999999999993,19.3,0.7333333333333333,0.0,0.8611111111111112,0.3333333333333333,-0.8499999999999996,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_06_m8acrp__game_1__p015__g039,411,twin_direct_persona_summary,chip4__cohort_06_m8acrp__game_1,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m8acrp,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""pig-green-499"", ""zebra-red-3364"", ""swan-purple-7217""]",gpt-5-mini,0,3,1,pig-green-499,0.75,True,chip4__cohort_06_m8acrp__game_1::pig-green-499,0.75,6.0,27.0,1.5,1.0,1.277777777777778,0.3333333333333333,0.75,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_06_m8acrp__game_1__p015__g039,411,twin_direct_persona_summary,chip4__cohort_06_m8acrp__game_1,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m8acrp,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""pig-green-499"", ""zebra-red-3364"", ""swan-purple-7217""]",gpt-5-mini,0,3,2,zebra-red-3364,0.15,False,chip4__cohort_06_m8acrp__game_1::zebra-red-3364,0.15,4.899999999999999,31.9,2.1333333333333333,0.3333333333333333,0.6904761904761904,0.8333333333333334,1.4200000000000004,0.6666666666666666
persona_chip_match__pid_411__record_chip4__cohort_06_m8acrp__game_1__p015__g039,411,twin_direct_persona_summary,chip4__cohort_06_m8acrp__game_1,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m8acrp,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""pig-green-499"", ""zebra-red-3364"", ""swan-purple-7217""]",gpt-5-mini,0,3,3,swan-purple-7217,0.1,False,chip4__cohort_06_m8acrp__game_1::swan-purple-7217,0.1,3.3000000000000007,22.3,1.0999999999999999,1.0,1.2277777777777779,0.16666666666666666,0.0,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_07_m8ad4g__game_1__p015__g040,411,twin_direct_persona_summary,chip4__cohort_07_m8ad4g__game_1,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 07-m8ad4g,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""kangaroo-red-5113"", ""frog-orange-8868"", ""unicorn-yellow-3690""]",gpt-5-mini,0,3,1,kangaroo-red-5113,0.7,True,chip4__cohort_07_m8ad4g__game_1::kangaroo-red-5113,0.7,11.299999999999997,32.3,2.0,1.0,0.8333333333333334,0.3333333333333333,2.65,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_07_m8ad4g__game_1__p015__g040,411,twin_direct_persona_summary,chip4__cohort_07_m8ad4g__game_1,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 07-m8ad4g,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""kangaroo-red-5113"", ""frog-orange-8868"", ""unicorn-yellow-3690""]",gpt-5-mini,0,3,2,frog-orange-8868,0.2,False,chip4__cohort_07_m8ad4g__game_1::frog-orange-8868,0.2,6.600000000000001,26.6,1.7666666666666668,1.0,1.1203703703703705,0.5,1.4333333333333333,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_07_m8ad4g__game_1__p015__g040,411,twin_direct_persona_summary,chip4__cohort_07_m8ad4g__game_1,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 07-m8ad4g,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""kangaroo-red-5113"", ""frog-orange-8868"", ""unicorn-yellow-3690""]",gpt-5-mini,0,3,3,unicorn-yellow-3690,0.1,False,chip4__cohort_07_m8ad4g__game_1::unicorn-yellow-3690,0.1,5.5,19.5,1.0666666666666667,0.3333333333333333,0.6666666666666666,0.5,1.3,0.5
persona_chip_match__pid_411__record_chip4__cohort_01_m898xg__game_2_alt_profile__p015__g041,411,twin_direct_persona_summary,chip4__cohort_01_m898xg__game_2_alt_profile,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 01-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""buffalo-yellow-4552"", ""goose-green-9189"", ""bear-red-8738""]",gpt-5-mini,0,3,1,goose-green-9189,0.7,True,chip4__cohort_01_m898xg__game_2_alt_profile::goose-green-9189,0.7,3.0,35.0,1.0,0.0,1.0,0.16666666666666666,3.0,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_01_m898xg__game_2_alt_profile__p015__g041,411,twin_direct_persona_summary,chip4__cohort_01_m898xg__game_2_alt_profile,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 01-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""buffalo-yellow-4552"", ""goose-green-9189"", ""bear-red-8738""]",gpt-5-mini,0,3,2,buffalo-yellow-4552,0.2,False,chip4__cohort_01_m898xg__game_2_alt_profile::buffalo-yellow-4552,0.2,6.0,29.0,3.5,0.3333333333333333,1.0,0.0,nan,0.0
persona_chip_match__pid_411__record_chip4__cohort_01_m898xg__game_2_alt_profile__p015__g041,411,twin_direct_persona_summary,chip4__cohort_01_m898xg__game_2_alt_profile,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 01-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""buffalo-yellow-4552"", ""goose-green-9189"", ""bear-red-8738""]",gpt-5-mini,0,3,3,bear-red-8738,0.1,False,chip4__cohort_01_m898xg__game_2_alt_profile::bear-red-8738,0.1,0.0,27.0,2.1666666666666665,0.0,1.0,0.0,nan,0.0
persona_chip_match__pid_411__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p015__g042,411,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_2_alt_profile,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""peacock-red-7894"", ""otter-orange-7286"", ""squid-pink-8454""]",gpt-5-mini,0,3,1,peacock-red-7894,0.62,True,chip4__cohort_02_m7xl5i__game_2_alt_profile::peacock-red-7894,0.62,7.0,35.0,1.1666666666666667,0.6666666666666666,1.0,0.5,1.3333333333333333,0.5
persona_chip_match__pid_411__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p015__g042,411,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_2_alt_profile,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""peacock-red-7894"", ""otter-orange-7286"", ""squid-pink-8454""]",gpt-5-mini,0,3,2,squid-pink-8454,0.28,False,chip4__cohort_02_m7xl5i__game_2_alt_profile::squid-pink-8454,0.28,7.0,30.0,2.0,0.6666666666666666,1.0,0.5,1.8333333333333333,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p015__g042,411,twin_direct_persona_summary,chip4__cohort_02_m7xl5i__game_2_alt_profile,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""peacock-red-7894"", ""otter-orange-7286"", ""squid-pink-8454""]",gpt-5-mini,0,3,3,otter-orange-7286,0.1,False,chip4__cohort_02_m7xl5i__game_2_alt_profile::otter-orange-7286,0.1,6.0,30.0,5.333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.5,0.0
persona_chip_match__pid_411__record_chip4__cohort_02_m89542__game_2_alt_profile__p015__g043,411,twin_direct_persona_summary,chip4__cohort_02_m89542__game_2_alt_profile,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""bear-blue-8468"", ""otter-yellow-9944"", ""dog-red-9959""]",gpt-5-mini,0,3,1,otter-yellow-9944,0.62,True,chip4__cohort_02_m89542__game_2_alt_profile::otter-yellow-9944,0.62,3.1999999999999993,20.2,2.0666666666666664,0.3333333333333333,0.7269841269841271,0.3333333333333333,1.2,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_02_m89542__game_2_alt_profile__p015__g043,411,twin_direct_persona_summary,chip4__cohort_02_m89542__game_2_alt_profile,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""bear-blue-8468"", ""otter-yellow-9944"", ""dog-red-9959""]",gpt-5-mini,0,3,2,bear-blue-8468,0.26,False,chip4__cohort_02_m89542__game_2_alt_profile::bear-blue-8468,0.26,1.0,20.0,0.49999999999999994,0.3333333333333333,0.6944444444444443,0.3333333333333333,0.35,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_02_m89542__game_2_alt_profile__p015__g043,411,twin_direct_persona_summary,chip4__cohort_02_m89542__game_2_alt_profile,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""bear-blue-8468"", ""otter-yellow-9944"", ""dog-red-9959""]",gpt-5-mini,0,3,3,dog-red-9959,0.12,False,chip4__cohort_02_m89542__game_2_alt_profile::dog-red-9959,0.12,-0.10000000000000142,23.9,0.1333333333333333,0.3333333333333333,1.0277777777777777,0.16666666666666666,2.5,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p015__g044,411,twin_direct_persona_summary,chip4__cohort_02_m8aboy__game_2_alt_profile,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""camel-yellow-4406"", ""otter-orange-6095"", ""badger-purple-8825""]",gpt-5-mini,0,3,1,badger-purple-8825,0.65,True,chip4__cohort_02_m8aboy__game_2_alt_profile::badger-purple-8825,0.65,-0.28999999999999915,22.71,0.2333333333333331,0.3333333333333333,1.1666666666666665,0.16666666666666666,-0.3999999999999999,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p015__g044,411,twin_direct_persona_summary,chip4__cohort_02_m8aboy__game_2_alt_profile,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""camel-yellow-4406"", ""otter-orange-6095"", ""badger-purple-8825""]",gpt-5-mini,0,3,2,otter-orange-6095,0.3,False,chip4__cohort_02_m8aboy__game_2_alt_profile::otter-orange-6095,0.3,2.6999999999999993,19.7,1.0666666666666667,0.6666666666666666,1.1666666666666667,0.16666666666666666,0.5,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p015__g044,411,twin_direct_persona_summary,chip4__cohort_02_m8aboy__game_2_alt_profile,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""camel-yellow-4406"", ""otter-orange-6095"", ""badger-purple-8825""]",gpt-5-mini,0,3,3,camel-yellow-4406,0.05,False,chip4__cohort_02_m8aboy__game_2_alt_profile::camel-yellow-4406,0.05,0.0,25.0,1.4666666666666668,0.0,0.5833333333333334,0.16666666666666666,0.0,0.16666666666666666
persona_chip_match__pid_411__record_chip4__cohort_03_m898xg__game_2_alt_profile__p015__g045,411,twin_direct_persona_summary,chip4__cohort_03_m898xg__game_2_alt_profile,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""camel-blue-7414"", ""squid-orange-6967"", ""lion-green-7491""]",gpt-5-mini,0,3,1,camel-blue-7414,0.7,True,chip4__cohort_03_m898xg__game_2_alt_profile::camel-blue-7414,0.7,4.399999999999999,23.4,1.4666666666666666,1.0,1.111111111111111,0.0,nan,0.0
persona_chip_match__pid_411__record_chip4__cohort_03_m898xg__game_2_alt_profile__p015__g045,411,twin_direct_persona_summary,chip4__cohort_03_m898xg__game_2_alt_profile,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""camel-blue-7414"", ""squid-orange-6967"", ""lion-green-7491""]",gpt-5-mini,0,3,2,squid-orange-6967,0.2,False,chip4__cohort_03_m898xg__game_2_alt_profile::squid-orange-6967,0.2,1.7100000000000009,16.71,0.46666666666666673,0.3333333333333333,0.40740740740740744,0.6666666666666666,2.0,0.3333333333333333
persona_chip_match__pid_411__record_chip4__cohort_03_m898xg__game_2_alt_profile__p015__g045,411,twin_direct_persona_summary,chip4__cohort_03_m898xg__game_2_alt_profile,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""camel-blue-7414"", ""squid-orange-6967"", ""lion-green-7491""]",gpt-5-mini,0,3,3,lion-green-7491,0.1,False,chip4__cohort_03_m898xg__game_2_alt_profile::lion-green-7491,0.1,3.1000000000000014,29.1,4.6000000000000005,0.3333333333333333,0.5333333333333333,0.5,0.3666666666666667,0.5
persona_chip_match__pid_411__record_chip4__cohort_04_m89542__game_2_alt_profile__p015__g046,411,twin_direct_persona_summary,chip4__cohort_04_m89542__game_2_alt_profile,chip4__cohort_04_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 04-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""butterfly-yellow-2785"", ""badger-blue-8654"", ""cat-pink-5829""]",gpt-5-mini,0,3,1,butterfly-yellow-2785,0.7,True,chip4__cohort_04_m89542__game_2_alt_profile::butterfly-yellow-2785,0.7,1.1999999999999993,15.2,0.5333333333333332,0.3333333333333333,1.0222222222222221,0.3333333333333333,0.35000000000000014,0.3333333333333333
