unit_id,twin_pid,headline,summary,background_summary,age_bracket,sex_assigned_at_birth,education_harmonized,match_level,reuse_count_before,reuse_count_after,sampled_target_source_row_id,target_matching_age_bracket,target_matching_sex,target_matching_education
2304,1203,"Patient, guarded against exploitation, structure-seeking","Strongest supported tendencies are patient, guarded against exploitation, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01225,18-29,male,college/postsecondary
231,1286,"Empathic, behaviorally stable, cooperation-oriented","Strongest supported tendencies are empathic, behaviorally stable, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: High school graduate.,30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01317,30-49,male,high school
2310,238,"Reflective, empathic, behaviorally stable","Strongest supported tendencies are reflective, empathic, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: Postgraduate.,50-64,female,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01418,50-64,female,postgraduate
2317,1847,"Strong logical reasoner, structure-seeking, behaviorally stable","Strongest supported tendencies are strong logical reasoner, structure-seeking, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02854,30-49,male,postgraduate
2336,1670,"Short-horizon, empathic, cooperation-oriented","Strongest supported tendencies are short-horizon, empathic, and cooperation-oriented. Cooperative self-report is stronger than direct allocation behavior.",Age: 18-29; Sex assigned at birth: Female; Completed education: Associate's degree.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00586,18-29,female,college/postsecondary
2343,1764,"More intuitive, structure-seeking, short-horizon","Strongest supported tendencies are more intuitive, structure-seeking, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: Postgraduate.,18-29,male,postgraduate,matching_age_bracket+matching_sex+matching_education,1,2,multi_game_demo_source_01495,18-29,male,postgraduate
2346,1914,"Reflective, empathic, cooperation-oriented","Strongest supported tendencies are reflective, empathic, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00149,30-49,female,high school
2347,1379,"Cooperation-oriented, empathic, patient","Strongest supported tendencies are cooperation-oriented, empathic, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01272,30-49,female,college/postsecondary
2348,67,"Empathic, reflective, behaviorally stable","Strongest supported tendencies are empathic, reflective, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02826,30-49,male,high school
2352,1561,"Empathic, reflective, patient","Strongest supported tendencies are empathic, reflective, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Associate's degree.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01854,30-49,female,college/postsecondary
2354,1298,"Patient, comfortable with uncertainty, reflective","Strongest supported tendencies are patient, comfortable with uncertainty, and reflective. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01045,30-49,female,high school
236,1751,"More intuitive, inequality-tolerant, resource-protective","Strongest supported tendencies are more intuitive, inequality-tolerant, and resource-protective. Cooperative self-report is stronger than direct allocation behavior. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02975,30-49,female,college/postsecondary
2360,985,"Reflective, less guarded, moderately cooperative","Strongest supported tendencies are reflective, less guarded, and moderately cooperative. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01805,50-64,male,high school
2371,1707,"Reflective, cooperation-oriented, empathic","Strongest supported tendencies are reflective, cooperation-oriented, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02837,30-49,male,postgraduate
2376,2037,"Cooperation-oriented, empathic, behaviorally stable","Strongest supported tendencies are cooperation-oriented, empathic, and behaviorally stable. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00049,50-64,female,college/postsecondary
2404,928,"Structure-seeking, empathic, cooperation-oriented","Strongest supported tendencies are structure-seeking, empathic, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01376,18-29,male,high school
2406,443,"Behaviorally stable, strong logical reasoner, moderately cooperative","Strongest supported tendencies are behaviorally stable, strong logical reasoner, and moderately cooperative. Social evidence is mixed between self-report and direct allocation tasks.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02496,30-49,male,high school
2410,768,"Cooperation-oriented, structure-seeking, short-horizon","Strongest supported tendencies are cooperation-oriented, structure-seeking, and short-horizon. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02265,30-49,female,postgraduate
2419,1666,"Inequality-tolerant, patient, cooperation-oriented","Strongest supported tendencies are inequality-tolerant, patient, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 18-29; Sex assigned at birth: Female; Completed education: Some college, no degree.",18-29,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01218,18-29,female,high school
2436,924,"Inequality-tolerant, strong logical reasoner, empathic","Strongest supported tendencies are inequality-tolerant, strong logical reasoner, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01487,30-49,male,college/postsecondary
2438,1021,"Structure-seeking, empathic, more behaviorally variable","Strongest supported tendencies are structure-seeking, empathic, and more behaviorally variable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01257,30-49,male,postgraduate
2443,248,"Reflective, cooperation-oriented, guarded against exploitation","Strongest supported tendencies are reflective, cooperation-oriented, and guarded against exploitation. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,matching_age_bracket+matching_education,0,1,multi_game_demo_source_01583,50-64,,postgraduate
2444,1393,"Guarded against exploitation, structure-seeking, socially adaptive","Strongest supported tendencies are guarded against exploitation, structure-seeking, and socially adaptive. Cooperative self-report is stronger than direct allocation behavior. Fairness-enforcement signals are relatively strong.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00689,50-64,male,college/postsecondary
2445,434,"Strong logical reasoner, inequality-tolerant, behaviorally stable","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02349,50-64,male,postgraduate
2448,364,"More intuitive, behaviorally stable, patient","Strongest supported tendencies are more intuitive, behaviorally stable, and patient. Cooperative self-report is stronger than direct allocation behavior.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00233,50-64,female,college/postsecondary
2475,1752,"Patient, structure-seeking, cooperation-oriented","Strongest supported tendencies are patient, structure-seeking, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01240,50-64,female,college/postsecondary
2486,1183,"Inequality-tolerant, cooperation-oriented, behaviorally stable","Strongest supported tendencies are inequality-tolerant, cooperation-oriented, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00843,50-64,female,college/postsecondary
2508,1583,"Reflective, behaviorally stable, cooperation-oriented","Strongest supported tendencies are reflective, behaviorally stable, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 18-29; Sex assigned at birth: Male; Completed education: Postgraduate.,18-29,male,postgraduate,matching_age_bracket+matching_sex+matching_education,2,3,multi_game_demo_source_02196,18-29,male,postgraduate
2520,1827,"Patient, inequality-tolerant, structure-seeking","Strongest supported tendencies are patient, inequality-tolerant, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02240,30-49,male,postgraduate
2522,70,"Empathic, socially adaptive, structure-seeking","Strongest supported tendencies are empathic, socially adaptive, and structure-seeking. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02126,50-64,male,high school
2540,1156,"Strong logical reasoner, inequality-tolerant, patient","Strongest supported tendencies are strong logical reasoner, inequality-tolerant, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02764,30-49,male,postgraduate
2546,694,"Strong logical reasoner, cooperation-oriented, patient","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02786,30-49,male,college/postsecondary
2549,358,"Inequality-tolerant, reflective, generosity-forward","Strongest supported tendencies are inequality-tolerant, reflective, and generosity-forward. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: Postgraduate.,30-49,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00552,30-49,male,postgraduate
2557,1491,"More intuitive, empathic, inequality-tolerant","Strongest supported tendencies are more intuitive, empathic, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00344,18-29,male,college/postsecondary
257,713,"Reflective, behaviorally stable, short-horizon","Strongest supported tendencies are reflective, behaviorally stable, and short-horizon. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,1,2,multi_game_demo_source_00396,50-64,female,college/postsecondary
2578,932,"Cooperation-oriented, moderately empathic, moderately stable","Strongest supported tendencies are cooperation-oriented, moderately empathic, and moderately stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Female; Completed education: High school graduate.,18-29,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02180,18-29,female,high school
258,2007,"Reflective, patient, resource-protective","Strongest supported tendencies are reflective, patient, and resource-protective. Both self-report and direct allocation behavior lean resource-protective rather than generous.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02901,18-29,male,college/postsecondary
2580,444,"Reflective, empathic, cooperation-oriented","Strongest supported tendencies are reflective, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: Postgraduate.,18-29,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02773,18-29,male,postgraduate
2588,769,"Cooperation-oriented, behaviorally stable, empathic","Strongest supported tendencies are cooperation-oriented, behaviorally stable, and empathic. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01998,50-64,male,college/postsecondary
2590,16,"Cooperation-oriented, behaviorally stable, patient","Strongest supported tendencies are cooperation-oriented, behaviorally stable, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02894,50-64,male,high school
2599,428,"Strong logical reasoner, cooperation-oriented, structure-seeking","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02605,18-29,male,college/postsecondary
2644,1886,"Behaviorally stable, empathic, cooperation-oriented","Strongest supported tendencies are behaviorally stable, empathic, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.","Age: 18-29; Sex assigned at birth: Male; Completed education: Some college, no degree.",18-29,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00044,18-29,male,high school
2666,1615,"Inequality-tolerant, behaviorally stable, patient","Strongest supported tendencies are inequality-tolerant, behaviorally stable, and patient. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Female; Completed education: Postgraduate.,30-49,female,postgraduate,matching_age_bracket+matching_sex+matching_education,1,2,multi_game_demo_source_00357,30-49,female,postgraduate
2686,1024,"Reflective, structure-seeking, guarded against exploitation","Strongest supported tendencies are reflective, structure-seeking, and guarded against exploitation. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02582,50-64,male,postgraduate
2693,576,"Cooperation-oriented, empathic, structure-seeking","Strongest supported tendencies are cooperation-oriented, empathic, and structure-seeking. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively strong.",Age: 30-49; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,30-49,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00247,30-49,female,college/postsecondary
2699,1258,"Reflective, structure-seeking, resource-protective","Strongest supported tendencies are reflective, structure-seeking, and resource-protective. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: High school graduate.,18-29,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02933,18-29,male,high school
2713,12,"Behaviorally stable, cooperation-oriented, reflective","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and reflective. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02474,50-64,male,postgraduate
2718,1533,"More behaviorally variable, strong logical reasoner, cooperation-oriented","Strongest supported tendencies are more behaviorally variable, strong logical reasoner, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02862,18-29,male,college/postsecondary
2727,1265,"Strong logical reasoner, cooperation-oriented, empathic","Strongest supported tendencies are strong logical reasoner, cooperation-oriented, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 50-64; Sex assigned at birth: Female; Completed education: Some college, no degree.",50-64,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01078,50-64,female,high school
2738,1479,"Inequality-tolerant, empathic, behaviorally stable","Strongest supported tendencies are inequality-tolerant, empathic, and behaviorally stable. Cooperative self-report is stronger than direct allocation behavior. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00445,30-49,female,high school
2741,1083,"Behaviorally stable, cooperation-oriented, moderately generous","Strongest supported tendencies are behaviorally stable, cooperation-oriented, and moderately generous. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 50-64; Sex assigned at birth: Male; Completed education: Postgraduate.,50-64,male,postgraduate,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01545,50-64,male,postgraduate
2750,141,"Cooperation-oriented, behaviorally stable, empathic","Strongest supported tendencies are cooperation-oriented, behaviorally stable, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02908,30-49,male,high school
2761,594,"Patient, inequality-tolerant, reflective","Strongest supported tendencies are patient, inequality-tolerant, and reflective. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01098,30-49,male,high school
2763,1213,"Strong logical reasoner, empathic, behaviorally stable","Strongest supported tendencies are strong logical reasoner, empathic, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 50-64; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02661,50-64,female,college/postsecondary
2768,1028,"Reflective, socially adaptive, empathic","Strongest supported tendencies are reflective, socially adaptive, and empathic. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01148,30-49,female,high school
2802,2026,"Strong logical reasoner, patient, inequality-tolerant","Strongest supported tendencies are strong logical reasoner, patient, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.","Age: 30-49; Sex assigned at birth: Male; Completed education: Some college, no degree.",30-49,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02459,30-49,male,high school
2811,1912,"Patient, reflective, guarded against exploitation","Strongest supported tendencies are patient, reflective, and guarded against exploitation. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00687,30-49,male,college/postsecondary
2816,267,"Socially adaptive, empathic, more intuitive","Strongest supported tendencies are socially adaptive, empathic, and more intuitive. Cooperative self-report and direct allocation behavior point in the same general direction.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01435,30-49,male,college/postsecondary
2821,1226,"Structure-seeking, strong logical reasoner, empathic","Strongest supported tendencies are structure-seeking, strong logical reasoner, and empathic. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Female; Completed education: Associate's degree.,50-64,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00977,50-64,female,college/postsecondary
2823,1416,"Behaviorally stable, patient, cooperation-oriented","Strongest supported tendencies are behaviorally stable, patient, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00695,30-49,male,college/postsecondary
2827,247,"Empathic, socially adaptive, behaviorally stable","Strongest supported tendencies are empathic, socially adaptive, and behaviorally stable. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Male; Completed education: Associate's degree.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02669,30-49,male,college/postsecondary
2835,883,"Reflective, inequality-tolerant, socially adaptive","Strongest supported tendencies are reflective, inequality-tolerant, and socially adaptive. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,18-29,male,college/postsecondary,matching_age_bracket+matching_education,0,1,multi_game_demo_source_02397,18-29,,college/postsecondary
284,1705,"Guarded against exploitation, patient, fairness-enforcing","Strongest supported tendencies are guarded against exploitation, patient, and fairness-enforcing. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively strong.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00418,18-29,female,college/postsecondary
2846,1778,"Empathic, socially adaptive, strong logical reasoner","Strongest supported tendencies are empathic, socially adaptive, and strong logical reasoner. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 50-64; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,50-64,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02761,50-64,male,college/postsecondary
285,760,"Behaviorally stable, patient, cooperation-oriented","Strongest supported tendencies are behaviorally stable, patient, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02903,30-49,male,college/postsecondary
2857,385,"Strong logical reasoner, behaviorally stable, resource-protective","Strongest supported tendencies are strong logical reasoner, behaviorally stable, and resource-protective. Social evidence is mixed between self-report and direct allocation tasks.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00796,50-64,male,high school
2859,1746,"Cooperation-oriented, behaviorally stable, socially adaptive","Strongest supported tendencies are cooperation-oriented, behaviorally stable, and socially adaptive. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 30-49; Sex assigned at birth: Female; Completed education: Some college, no degree.",30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01275,30-49,female,high school
2867,1487,"Reflective, patient, cooperation-oriented","Strongest supported tendencies are reflective, patient, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01611,18-29,female,college/postsecondary
2869,1038,"Generosity-forward, behaviorally stable, patient","Strongest supported tendencies are generosity-forward, behaviorally stable, and patient. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01965,30-49,male,college/postsecondary
288,553,"Behaviorally stable, resource-protective, inequality-tolerant","Strongest supported tendencies are behaviorally stable, resource-protective, and inequality-tolerant. Social evidence is mixed between self-report and direct allocation tasks. Fairness-enforcement signals are relatively weak.",Age: 30-49; Sex assigned at birth: Male; Completed education: College graduate/some postgrad.,30-49,male,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_01324,30-49,male,college/postsecondary
2889,263,"Patient, behaviorally stable, cooperation-oriented","Strongest supported tendencies are patient, behaviorally stable, and cooperation-oriented. Social evidence is mixed between self-report and direct allocation tasks.",Age: 30-49; Sex assigned at birth: Female; Completed education: High school graduate.,30-49,female,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_00445,30-49,female,high school
2913,41,"Reflective, patient, cooperation-oriented","Strongest supported tendencies are reflective, patient, and cooperation-oriented. Cooperative self-report and direct allocation behavior point in the same general direction. Fairness-enforcement signals are relatively weak.",Age: 18-29; Sex assigned at birth: Female; Completed education: College graduate/some postgrad.,18-29,female,college/postsecondary,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02783,18-29,female,college/postsecondary
2916,1111,"Cooperation-oriented, socially adaptive, empathic","Strongest supported tendencies are cooperation-oriented, socially adaptive, and empathic. Cooperative self-report and direct allocation behavior point in the same general direction.","Age: 50-64; Sex assigned at birth: Male; Completed education: Some college, no degree.",50-64,male,high school,matching_age_bracket+matching_sex+matching_education,0,1,multi_game_demo_source_02069,50-64,male,high school
