custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_14_C__J7ssZCGxWqgxkk8Kt__k0__rep1,J7ssZCGxWqgxkk8Kt,VALIDATION_14_C,True,False,True,6,19,gpt_5_1_k0,0.5631578947368421,0.0,0.07894736842105263,0.0,0.07894736842105263,114,0.5631578947368421,0.1795526399356149,0.20833333333333334,0.5685307017543861,0.22916666666666674,0.0038596491228070177,3.263157894736842,1.0,19,-0.5797368421052631,-0.6000000000000001,0.3287377053564163,0.505952965662901
trajectory_completion_compact__VALIDATION_14_T__FYHQtKWP82LiMEuKo__k0__rep1,FYHQtKWP82LiMEuKo,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.7521929824561403,0.02631578947368421,0.0,0.02631578947368421,0.0,114,0.7521929824561403,0.150506991766619,0.25,0.7412280701754388,0.25000000000000006,0.01052266081871345,3.0526315789473686,1.0,19,-0.3963157894736841,-0.41019736842105264,0.23571861942549138,0.3324422333905045
trajectory_completion_compact__VALIDATION_14_T__zZi9i6kMGmSc4w78o__k0__rep1,zZi9i6kMGmSc4w78o,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.9122807017543859,0.017543859649122806,0.0,0.02631578947368421,0.0,114,0.9122807017543859,0.05794787566636401,0.75,0.9073464912280705,0.7500000000000002,0.008771929824561403,2.6842105263157894,1.0,19,-0.15736842105263155,-0.1615131578947369,0.11216747477616149,0.24244330835643385
trajectory_completion_compact__VALIDATION_14_T__CpcpNpmXaYtr3JqsB__k0__rep1,CpcpNpmXaYtr3JqsB,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.4337719298245614,0.0,0.0,0.0,0.0,114,0.4337719298245614,0.18615204917189512,0.03333333333333333,0.42982456140350894,0.02083333333333334,0.006421783625730993,2.473684210526316,1.0,19,-0.5860526315789473,-0.5953947368421054,0.5169046919174906,0.5608190221480279
trajectory_completion_compact__VALIDATION_14_T__uwTnwBFdLcqtTZALa__k0__rep1,uwTnwBFdLcqtTZALa,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.8118421052631579,0.017543859649122806,0.0,0.017543859649122806,0.0,114,0.8118421052631579,0.1425620771084863,0.26666666666666666,0.8037280701754388,0.29166666666666674,0.012671783625730994,1.8421052631578947,1.0,19,-0.22973684210526313,-0.2411184210526316,0.17984022717384873,0.28242642604647666
trajectory_completion_compact__VALIDATION_14_T__RWQ2vFkinzDJatdiK__k0__rep1,RWQ2vFkinzDJatdiK,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.7657894736842105,0.008771929824561403,0.0,0.008771929824561403,0.0,114,0.7657894736842106,0.17278029894077093,0.2916666666666667,0.7686403508771932,0.29166666666666674,0.009985380116959064,4.2105263157894735,1.0,19,-0.41184210526315773,-0.40657894736842104,0.23852855150493188,0.3370465094116522
trajectory_completion_compact__VALIDATION_14_T__AyQkFs97hRTki5zWR__k0__rep1,AyQkFs97hRTki5zWR,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.6043859649122808,0.02631578947368421,0.0,0.02631578947368421,0.0,114,0.6043859649122807,0.18079115485653977,0.05,0.5975877192982457,0.06250000000000001,0.019619883040935673,2.0,1.0,19,-0.43236842105263146,-0.39802631578947373,0.35863160780522263,0.4148515535645046
trajectory_completion_compact__VALIDATION_14_T__tCFnJifRgNRyrz7WY__k0__rep1,tCFnJifRgNRyrz7WY,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.5644736842105262,0.0,0.0,0.0,0.0,114,0.5644736842105263,0.1196010090018594,0.23333333333333334,0.5674342105263159,0.2083333333333334,0.012744883040935672,1.4736842105263157,0.9473684210526315,19,-0.356578947368421,-0.3694078947368422,0.37155587011899444,0.416298052408761
trajectory_completion_compact__VALIDATION_14_T__Pc3ZtY7HxvMXPyYXu__k0__rep1,Pc3ZtY7HxvMXPyYXu,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.8469298245614035,0.008771929824561403,0.0,0.008771929824561403,0.0,114,0.8469298245614034,0.0785565374639934,0.6083333333333333,0.8382675438596493,0.6145833333333335,0.007437865497076024,2.5789473684210527,1.0,19,-0.2228947368421053,-0.24144736842105266,0.1380327266474549,0.2595837073368937
trajectory_completion_compact__VALIDATION_14_T__HTtkxtikNSPDLw9Eh__k0__rep1,HTtkxtikNSPDLw9Eh,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.7030701754385965,0.008771929824561403,0.0,0.008771929824561403,0.0,114,0.7030701754385964,0.1094313627146407,0.3,0.7006578947368423,0.3125000000000001,0.00637061403508772,2.8947368421052633,1.0,19,-0.23131578947368417,-0.2266447368421053,0.2395728258565418,0.30186088679127543
trajectory_completion_compact__VALIDATION_14_T__RStPzcSWsgnZpozDg__k0__rep1,RStPzcSWsgnZpozDg,VALIDATION_14_T,True,True,True,6,19,gpt_5_1_k0,0.7201754385964911,0.05263157894736842,0.008771929824561403,0.05263157894736842,0.008771929824561403,114,0.7201754385964912,0.12924985406898692,0.3,0.7066885964912283,0.3125000000000001,0.011483918128654971,1.894736842105263,1.0,19,-0.24,-0.24901315789473688,0.23197214177871342,0.31217742488674305
trajectory_completion_compact__VALIDATION_15_C__bkA8aQW56kreGvApx__k0__rep1,bkA8aQW56kreGvApx,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.2857142857142857,0.0,0.06043956043956044,0.0,0.06043956043956044,182,0.2857142857142857,0.32169848721548244,0.0,0.2876030219780219,0.0,0.10059171597633136,0.0,0.0,14,-0.9450549450549454,-0.951304945054945,0.45029815315378247,0.5507221651283069
trajectory_completion_compact__VALIDATION_15_C__LtbYdsQtWdqMFC3ne__k0__rep1,LtbYdsQtWdqMFC3ne,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.8626373626373627,0.0,0.12087912087912088,0.0,0.12087912087912088,182,0.8626373626373626,0.15971914124998499,0.38461538461538464,0.8664148351648349,0.3846153846153845,0.09298393913778528,0.0,0.0,14,-0.38461538461538464,-0.392032967032967,0.2361857527856422,0.15859568463166931
trajectory_completion_compact__VALIDATION_15_C__YQBQFPHF6DmDPGqzD__k0__rep1,YQBQFPHF6DmDPGqzD,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.8406593406593407,0.0,0.038461538461538464,0.0,0.038461538461538464,182,0.8406593406593407,0.01981072129375816,0.8461538461538461,0.8418612637362636,0.8509615384615382,0.1335587489433643,0.0,0.0,14,0.028571428571428557,0.02987637362637361,0.2110128802338458,0.11443592685650081
trajectory_completion_compact__VALIDATION_15_C__sK4HkHNiJQK2inDFe__k0__rep1,sK4HkHNiJQK2inDFe,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.532967032967033,0.0,0.0,0.0,0.0,182,0.532967032967033,0.2085742076494759,0.07692307692307693,0.5329670329670327,0.0769230769230769,0.2054099746407439,0.0,0.0,14,-0.6483516483516484,-0.6483516483516482,0.18086595034018396,0.27609978620946235
trajectory_completion_compact__VALIDATION_15_C__Yh9by9L6JA36bzaRx__k0__rep1,Yh9by9L6JA36bzaRx,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.7307692307692307,0.0,0.027472527472527472,0.0,0.027472527472527472,182,0.7307692307692308,0.22284944824915656,0.38461538461538464,0.731627747252747,0.3846153846153845,0.14708368554522402,0.0,0.0,14,-0.7054945054945054,-0.7063873626373625,0.16585051320515884,0.1650101607098908
trajectory_completion_compact__VALIDATION_15_C__Lb5CGirJ4pRHAdHzC__k0__rep1,Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.8131868131868132,0.0,0.0,0.0,0.0,182,0.8131868131868132,0.14743305346152463,0.5384615384615384,0.813186813186813,0.5384615384615383,0.13017751479289943,0.0,0.0,14,-0.38241758241758245,-0.3824175824175823,0.18884783208903497,0.1112459941980134
trajectory_completion_compact__VALIDATION_15_C__8CLRcukgR3Gg6skJF__k0__rep1,8CLRcukgR3Gg6skJF,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.5,0.0,0.09340659340659341,0.0,0.1043956043956044,182,0.5,0.2410704502030803,0.0,0.5032623626373625,0.0,0.1918850380388842,0.0,0.0,14,-0.70989010989011,-0.7186126373626373,0.2347041524796268,0.3213508352506757
trajectory_completion_compact__VALIDATION_15_C__9wK3bW5urC94Lk2Cy__k0__rep1,9wK3bW5urC94Lk2Cy,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.25824175824175827,0.0,0.0,0.0,0.0,182,0.25824175824175827,0.29017024014309656,0.0,0.25824175824175816,0.0,0.1073541842772612,0.0,0.0,14,-0.8637362637362639,-0.8637362637362636,0.45528742108405645,0.5609011633994933
trajectory_completion_compact__VALIDATION_15_C__2YKNNw2fCqfipoCoZ__k0__rep1,2YKNNw2fCqfipoCoZ,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.5274725274725275,0.0,0.0,0.0,0.0,182,0.5274725274725275,0.28613662783058325,0.0,0.5274725274725273,0.0,0.16737109044801352,0.0,0.0,14,-0.8879120879120881,-0.8879120879120878,0.24843315647626701,0.32799206827918
trajectory_completion_compact__VALIDATION_15_C__aWtvB8Rxqn2PWgqEd__k0__rep1,aWtvB8Rxqn2PWgqEd,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.9230769230769231,0.0,0.0,0.0,0.0,182,0.9230769230769231,0.09194066225649182,0.6153846153846154,0.9230769230769228,0.6153846153846152,0.06255283178360102,0.0,0.0,14,-0.1846153846153846,-0.18461538461538468,0.27685298966344174,0.17056577928689742
trajectory_completion_compact__VALIDATION_15_C__7oRFMBwqmesGX7t3H__k0__rep1,7oRFMBwqmesGX7t3H,VALIDATION_15_C,False,False,True,13,14,gpt_5_1_k0,0.8131868131868132,0.0,0.06043956043956044,0.0,0.06043956043956044,182,0.8131868131868132,0.06312706204986843,0.6153846153846154,0.8150755494505493,0.6153846153846152,0.14792899408284024,0.0,0.0,14,-0.10549450549450547,-0.10940934065934063,0.17555056120253468,0.0822787866871536
trajectory_completion_compact__VALIDATION_15_T__9XMnEWPTXRNwzbTga__k0__rep1,9XMnEWPTXRNwzbTga,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.6208791208791209,0.02197802197802198,0.0,0.02197802197802198,0.0,182,0.620879120879121,0.30969715760531763,0.0,0.6112637362637361,0.0,0.13947590870667795,0.0,0.0,14,-0.7010989010989012,-0.6953296703296702,0.4059766639733391,0.4623029468626949
trajectory_completion_compact__VALIDATION_15_T__ANFyqbuHEsXYNuNcn__k0__rep1,ANFyqbuHEsXYNuNcn,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.6648351648351648,0.0,0.0,0.0,0.0,182,0.6648351648351649,0.2736793275914785,0.0,0.6648351648351646,0.0,0.14792899408284024,0.0,0.0,14,-0.6395604395604396,-0.6395604395604395,0.35095441816939277,0.41783029046675846
trajectory_completion_compact__VALIDATION_15_T__zXKx7QTLiHXMeeBKe__k0__rep1,zXKx7QTLiHXMeeBKe,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.978021978021978,0.005494505494505495,0.0,0.005494505494505495,0.0,182,0.9780219780219781,0.03475030395789425,1.0,0.9756181318681316,0.9999999999999998,0.02028740490278952,0.0,0.0,14,-0.004395604395604393,-0.01304945054945055,0.14494330610620085,0.34058417063800467
trajectory_completion_compact__VALIDATION_15_T__fMhhGrfpZH9ign2AK__k0__rep1,fMhhGrfpZH9ign2AK,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.8956043956043956,0.038461538461538464,0.0,0.038461538461538464,0.0,182,0.8956043956043956,0.13514696567306422,0.46153846153846156,0.8787774725274723,0.4615384615384614,0.07523245984784446,0.0,0.0,14,-0.11648351648351644,-0.11552197802197801,0.15540748835115248,0.30030347384834144
trajectory_completion_compact__VALIDATION_15_T__gxzeL8rz3g55zaHbc__k0__rep1,gxzeL8rz3g55zaHbc,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.8956043956043956,0.038461538461538464,0.0,0.038461538461538464,0.0,182,0.8956043956043956,0.1184827398508122,0.9230769230769231,0.8787774725274723,0.8894230769230766,0.07945900253592561,0.0,0.0,14,0.2923076923076924,0.2971153846153846,0.11673062783292222,0.23994149752638216
trajectory_completion_compact__VALIDATION_15_T__5fdwb2HXQnvKEm7oJ__k0__rep1,5fdwb2HXQnvKEm7oJ,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.5989010989010989,0.027472527472527472,0.01098901098901099,0.03296703296703297,0.01098901098901099,182,0.5989010989010989,0.250407227804524,0.3076923076923077,0.5848214285714285,0.3076923076923076,0.1775147928994083,0.0,0.0,14,-0.7582417582417583,-0.7173076923076923,0.37666314105034837,0.4206400492218787
trajectory_completion_compact__VALIDATION_15_T__x3WySMfHnrfdQD84r__k0__rep1,x3WySMfHnrfdQD84r,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.8846153846153846,0.038461538461538464,0.0,0.038461538461538464,0.0,182,0.8846153846153847,0.13559299647530842,0.6153846153846154,0.8677884615384613,0.5480769230769229,0.08368554522400677,0.0,0.0,14,0.11208791208791213,0.08804945054945051,0.1417511544495224,0.2535321675766191
trajectory_completion_compact__VALIDATION_15_T__w4tPoXdxfgDECJdEy__k0__rep1,w4tPoXdxfgDECJdEy,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.9340659340659341,0.016483516483516484,0.0,0.016483516483516484,0.0,182,0.9340659340659341,0.1359265590862965,0.46153846153846156,0.9268543956043953,0.4615384615384614,0.043110735418427734,0.0,0.0,14,-0.1406593406593407,-0.1377747252747252,0.17193375296736862,0.3157334609289217
trajectory_completion_compact__VALIDATION_15_T__AnjtqGQm62oCiT59X__k0__rep1,AnjtqGQm62oCiT59X,VALIDATION_15_T,False,True,True,13,14,gpt_5_1_k0,0.9285714285714286,0.027472527472527472,0.0,0.027472527472527472,0.0,182,0.9285714285714286,0.07392101124765774,0.7692307692307693,0.9165521978021977,0.769230769230769,0.06086221470836856,0.0,0.0,14,0.03736263736263741,0.04024725274725276,0.12030965203973931,0.2901651763736956
trajectory_completion_compact__VALIDATION_16_C__AfraiKcnCmXFPxP6A__k0__rep1,AfraiKcnCmXFPxP6A,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.43333333333333335,0.0,0.0,0.0,0.0,150,0.43333333333333335,0.4422166387140533,0.2,0.43333333333333335,0.2222222222222222,0.05000000000000001,5.066666666666666,1.0,15,-1.27,-1.258333333333333,0.5935497608053703,0.7923761615494767
trajectory_completion_compact__VALIDATION_16_C__igzR4gy2oRnE6uN85__k0__rep1,igzR4gy2oRnE6uN85,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.7933333333333333,0.0,0.0,0.0,0.0,150,0.7933333333333333,0.35112517552703176,0.0,0.7925925925925926,0.0,0.04066666666666667,3.0,1.0,15,-0.88,-0.8805555555555555,0.2988244092219061,0.4157287607285415
trajectory_completion_compact__VALIDATION_16_C__53ApueW6mJbX6RZgo__k0__rep1,53ApueW6mJbX6RZgo,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.8466666666666667,0.0,0.0,0.0,0.0,150,0.8466666666666666,0.33638602164114306,0.0,0.8444444444444444,0.0,0.016666666666666666,3.2,1.0,15,-0.7199999999999999,-0.7277777777777779,0.2785311929217607,0.36551111795589863
trajectory_completion_compact__VALIDATION_16_C__rk28XFsjoeBNZ7wCx__k0__rep1,rk28XFsjoeBNZ7wCx,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.92,0.0,0.0,0.0,0.0,150,0.92,0.15143755588800728,0.4,0.9148148148148147,0.3888888888888889,0.05066666666666667,3.466666666666667,1.0,15,-0.32499999999999996,-0.3416666666666667,0.13376416913227024,0.21575060938034155
trajectory_completion_compact__VALIDATION_16_C__b3fPn8Eyio69NdD96__k0__rep1,b3fPn8Eyio69NdD96,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.7066666666666667,0.0,0.0,0.0,0.0,150,0.7066666666666667,0.3193048003954146,0.0,0.7037037037037037,0.0,0.10533333333333333,3.2,1.0,15,-0.8499999999999999,-0.8416666666666668,0.29718030447344085,0.46201264925043056
trajectory_completion_compact__VALIDATION_16_C__om8AfSWEMSXcYqQ9z__k0__rep1,om8AfSWEMSXcYqQ9z,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.7333333333333333,0.0,0.0,0.0,0.0,150,0.7333333333333333,0.3753516869402466,0.0,0.7333333333333333,0.0,0.05466666666666666,3.466666666666667,1.0,15,-0.9950000000000002,-0.986111111111111,0.33916602672494683,0.47263104585242377
trajectory_completion_compact__VALIDATION_16_C__qn3ZZ26WLFCPKeBWM__k0__rep1,qn3ZZ26WLFCPKeBWM,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.22666666666666666,0.0,0.0,0.0,0.0,150,0.22666666666666666,0.3414999593297519,0.0,0.2296296296296296,0.0,0.05866666666666667,1.2,0.8,15,-0.915,-0.9194444444444447,0.7085231275377084,0.9271857418419986
trajectory_completion_compact__VALIDATION_16_C__FuxWRpzAtR7tRwN5v__k0__rep1,FuxWRpzAtR7tRwN5v,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.8,0.0,0.0,0.0,0.0,150,0.8,0.34641016151377546,0.0,0.7962962962962963,0.0,0.04000000000000001,6.066666666666666,1.0,15,-0.8099999999999999,-0.8138888888888888,0.2906310339884431,0.4062450130364556
trajectory_completion_compact__VALIDATION_16_C__i7C4Y4NiesraiSwwb__k0__rep1,i7C4Y4NiesraiSwwb,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.26666666666666666,0.0,0.0,0.0,0.0,150,0.26666666666666666,0.3218004902972579,0.0,0.26666666666666666,0.0,0.09200000000000003,2.466666666666667,1.0,15,-0.9249999999999999,-0.9083333333333332,0.6581670443243508,0.8747257208470645
trajectory_completion_compact__VALIDATION_16_C__Tt75wQK6hP8bChxpt__k0__rep1,Tt75wQK6hP8bChxpt,VALIDATION_16_C,True,False,False,10,15,gpt_5_1_k0,0.14,0.0,0.0,0.0,0.0,150,0.14,0.25508168626278643,0.0,0.14444444444444443,0.0,0.05533333333333333,2.7333333333333334,1.0,15,-0.62,-0.6388888888888888,0.7533858290683474,0.9731197568313931
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,10,15,gpt_5_1_k0,0.8933333333333333,0.06,0.0,0.06,0.0,150,0.8933333333333333,0.16110727964792762,0.4,0.8488888888888888,0.3888888888888889,0.06933333333333333,2.6,1.0,15,-0.11499999999999998,-0.11499999999999998,0.1624976258136153,0.3209031999975484
trajectory_completion_compact__VALIDATION_16_T__ANZmRctEmzi3aXhxq__k0__rep1,ANZmRctEmzi3aXhxq,VALIDATION_16_T,True,True,False,10,15,gpt_5_1_k0,0.48,0.0,0.0,0.0,0.0,150,0.4799999999999999,0.2993325909419153,0.0,0.49259259259259264,0.0,0.16000000000000003,2.3333333333333335,1.0,15,-0.5149999999999999,-0.5277777777777778,0.4938819365839883,0.3694816616908982
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,10,15,gpt_5_1_k0,0.9266666666666666,0.04,0.0,0.04,0.0,150,0.9266666666666666,0.14817407180595246,0.4,0.8955555555555555,0.3888888888888889,0.046000000000000006,2.533333333333333,1.0,15,-0.19999999999999998,-0.1961111111111111,0.15690264930212203,0.3081638251202226
trajectory_completion_compact__VALIDATION_16_T__7tfDsTHHnxsgrhE3d__k0__rep1,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,True,True,False,10,15,gpt_5_1_k0,0.96,0.02,0.0,0.02666666666666667,0.0,150,0.9600000000000001,0.10832051206181283,0.6,0.9414814814814815,0.6111111111111112,0.02666666666666667,2.6,1.0,15,-0.07000000000000002,0.03500000000000003,0.1446992944090231,0.372325515690776
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,10,15,gpt_5_1_k0,0.9666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,150,0.9666666666666667,0.04714045207910316,1.0,0.9407407407407408,1.0,0.030000000000000006,3.2,1.0,15,0.024999999999999998,0.04111111111111113,0.13090821164672295,0.39837095239589204
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,10,15,gpt_5_1_k0,0.92,0.05333333333333334,0.0,0.05333333333333334,0.0,150,0.92,0.10456258094238748,0.7,0.882962962962963,0.6555555555555556,0.06266666666666666,2.466666666666667,1.0,15,0.040000000000000015,0.021111111111111112,0.11400908291734622,0.3012654929071436
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,10,15,gpt_5_1_k0,0.12666666666666668,0.013333333333333334,0.0,0.013333333333333334,0.0,150,0.12666666666666665,0.21746008573733447,0.0,0.11703703703703704,0.0,0.06333333333333332,1.7333333333333334,0.8,15,-0.5449999999999999,-0.5077777777777778,0.7690620289163858,0.5841816562846069
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,10,15,gpt_5_1_k0,0.8933333333333333,0.05333333333333334,0.0,0.05333333333333334,0.0,150,0.8933333333333333,0.118133634311129,0.7,0.857037037037037,0.7222222222222222,0.08133333333333333,3.1333333333333333,1.0,15,-0.15,-0.12999999999999998,0.14375234834367398,0.3155633801904043
trajectory_completion_compact__VALIDATION_17_C__pXJAjuAY9tBT8oDHb__k0__rep1,pXJAjuAY9tBT8oDHb,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.8,0.0,0.0,0.0,0.0,190,0.8,0.25109179877634874,1.0,0.7998111425873466,1.0009442870632672,0.09695290858725762,0.0,0.0,10,0.7062200956937799,0.7095165159873673,0.3315536566652843,0.29292022955152563
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,gtuD76Xj3CHFmqnRp,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.5684210526315789,0.0,0.0,0.0,0.0,190,0.5684210526315789,0.15754346891679755,0.7894736842105263,0.5681377665125988,0.7894736842105263,0.22049861495844877,0.0,0.0,10,0.4822966507177033,0.48523252504167963,0.18863965542546432,0.18117847877173157
trajectory_completion_compact__VALIDATION_17_C__r7Bk7fEwX3HSRrXMZ__k0__rep1,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.4,0.0,0.0,0.0,0.0,190,0.4,0.1841353229951148,0.5789473684210527,0.4003777148253069,0.5780030813577854,0.20609418282548475,0.0,0.0,10,0.5397129186602871,0.5362104720983504,0.3026133057686285,0.31375835561342835
trajectory_completion_compact__VALIDATION_17_C__jiwRB7y9rb4KRCnSs__k0__rep1,jiwRB7y9rb4KRCnSs,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.9789473684210527,0.0,0.0,0.0,0.0,190,0.9789473684210526,0.04823763889427203,1.0,0.9797972267779931,1.0009442870632672,0.018282548476454292,0.0,0.0,10,0.09760765550239238,0.0981742277403526,0.3676212128399281,0.3289178379384988
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,dH76ZByZk7sbtE2gF,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.7789473684210526,0.0,0.0,0.0,0.0,190,0.7789473684210526,0.2732790523315194,1.0,0.7796083693653397,1.0009442870632672,0.09750692520775625,0.0,0.0,10,0.7578947368421053,0.7579462434091925,0.3368163912358463,0.30188398164704916
trajectory_completion_compact__VALIDATION_17_C__w7ap849NmzpjqZbnB__k0__rep1,w7ap849NmzpjqZbnB,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.9578947368421052,0.0,0.0,0.0,0.0,190,0.9578947368421054,0.10989796325169,1.0,0.9586501664927191,1.0009442870632672,0.028254847645429366,0.0,0.0,10,0.20095693779904308,0.20198706914078907,0.3665235514572165,0.3243215132003038
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,i596i4NGEqat8fsWS,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.8421052631578947,0.0,0.0,0.0,0.0,190,0.8421052631578947,0.24003693159981854,1.0,0.8425774066895283,1.0009442870632672,0.07534626038781164,0.0,0.0,10,0.6258373205741626,0.6272279978855199,0.35130393297884444,0.30903699860172273
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.25263157894736843,0.0,0.0,0.0,0.0,190,0.25263157894736843,0.28421052631578947,0.0,0.2528204363600219,0.0,0.10803324099722993,0.0,0.0,10,-0.8267942583732056,-0.8279274028491264,0.4509014689697916,0.4931214699303966
trajectory_completion_compact__VALIDATION_17_C__reMQwbmcbHR3a7KnP__k0__rep1,reMQwbmcbHR3a7KnP,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.8315789473684211,0.0,0.0,0.0,0.0,190,0.8315789473684211,0.08421052631578946,0.7368421052631579,0.8322399483127082,0.7377863923264252,0.1329639889196676,0.0,0.0,10,-0.2526315789473684,-0.25350719058785254,0.2218174766584044,0.19721214775750157
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,SKqMd5Cc66Np7EPZ9,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.6736842105263158,0.0,0.0,0.0,0.0,190,0.6736842105263158,0.2022039232873531,0.47368421052631576,0.6743452114706029,0.47462849758958303,0.17894736842105266,0.0,0.0,10,-0.5971291866028707,-0.5969746669016089,0.1933246631412698,0.20687437789206525
trajectory_completion_compact__VALIDATION_17_C__sPcGDMhmN7LqbzbSM__k0__rep1,sPcGDMhmN7LqbzbSM,VALIDATION_17_C,False,False,False,19,10,gpt_5_1_k0,0.14736842105263157,0.0,0.0,0.0,0.0,190,0.14736842105263157,0.130628143642009,0.0,0.1470851349336514,0.0,0.10858725761772854,0.0,0.0,10,-0.40191387559808606,-0.40114127709177655,0.48699859971452547,0.5263637482073471
trajectory_completion_compact__VALIDATION_17_T__AHQrMQMfvyZE92T5z__k0__rep1,AHQrMQMfvyZE92T5z,VALIDATION_17_T,False,True,False,19,10,gpt_5_1_k0,0.4368421052631579,0.07894736842105263,0.0,0.07894736842105263,0.0,190,0.43684210526315786,0.22947609849043832,0.0,0.4346950946772029,0.0,0.19335180055401663,0.0,0.0,10,-0.617224880382775,-0.6131043550157909,0.3666512647391051,0.3726665950415606
