custom_id,persona_pid,persona_source,game_id,treatment_name,config_id,num_rounds,players,model,max_persona_chars,top_k
persona_match__pid_305__game_RpshqXWYZ9p7q7JZw__p065__g030,305,twin_direct_persona_summary,RpshqXWYZ9p7q7JZw,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,5
persona_match__pid_305__game_YkcNraHtf4nHSiwYQ__p065__g031,305,twin_direct_persona_summary,YkcNraHtf4nHSiwYQ,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_305__game_3EQGxadfbmAKaACgZ__p065__g032,305,twin_direct_persona_summary,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_305__game_SMZBbZw2az8XaF5qY__p065__g033,305,twin_direct_persona_summary,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,5
persona_match__pid_305__game_JbBvp4oGtGfqAvYzK__p065__g034,305,twin_direct_persona_summary,JbBvp4oGtGfqAvYzK,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,5
persona_match__pid_305__game_XXp5gLR8saMAt2pbb__p065__g035,305,twin_direct_persona_summary,XXp5gLR8saMAt2pbb,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_305__game_Dykb225N5mCo3B33S__p065__g036,305,twin_direct_persona_summary,Dykb225N5mCo3B33S,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_305__game_qAS7ooo4pQoNr7irP__p065__g037,305,twin_direct_persona_summary,qAS7ooo4pQoNr7irP,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_305__game_yX8NPNKTbyWzsKLSx__p065__g038,305,twin_direct_persona_summary,yX8NPNKTbyWzsKLSx,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_305__game_nz83XQYEwXs7AZGxo__p065__g039,305,twin_direct_persona_summary,nz83XQYEwXs7AZGxo,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,5
persona_match__pid_305__game_9KfTAYXHFSCbkq5ws__p065__g040,305,twin_direct_persona_summary,9KfTAYXHFSCbkq5ws,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,5
persona_match__pid_1264__game_5mhtM66ewYHNxSp4q__p066__g001,1264,twin_direct_persona_summary,5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_1264__game_5bJPLPSiwHm63WZS4__p066__g002,1264,twin_direct_persona_summary,5bJPLPSiwHm63WZS4,VALIDATION_0_T,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_1264__game_6B7rSLCwjDoRiGG4z__p066__g003,1264,twin_direct_persona_summary,6B7rSLCwjDoRiGG4z,VALIDATION_10_C,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
persona_match__pid_1264__game_NtGt92nYGEjWzrKCe__p066__g004,1264,twin_direct_persona_summary,NtGt92nYGEjWzrKCe,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
persona_match__pid_1264__game_PmcxhmDRj2tN3cECC__p066__g005,1264,twin_direct_persona_summary,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,5
persona_match__pid_1264__game_925LF9k9CXpz8KjQm__p066__g006,1264,twin_direct_persona_summary,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,5
persona_match__pid_1264__game_a2PCpqs4NBBS3qsDJ__p066__g007,1264,twin_direct_persona_summary,a2PCpqs4NBBS3qsDJ,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_1264__game_jLW7uN5mLX4JmjFo7__p066__g008,1264,twin_direct_persona_summary,jLW7uN5mLX4JmjFo7,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_1264__game_CbDvrXGkphmfGtH3G__p066__g009,1264,twin_direct_persona_summary,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,5
persona_match__pid_1264__game_FvbM5EM5aB5pcjLpA__p066__g010,1264,twin_direct_persona_summary,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,5
persona_match__pid_1264__game_qifdzNTJxMn9kXwzv__p066__g011,1264,twin_direct_persona_summary,qifdzNTJxMn9kXwzv,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_1264__game_FYHQtKWP82LiMEuKo__p066__g012,1264,twin_direct_persona_summary,FYHQtKWP82LiMEuKo,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_1264__game_Lb5CGirJ4pRHAdHzC__p066__g013,1264,twin_direct_persona_summary,Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,5
persona_match__pid_1264__game_zXKx7QTLiHXMeeBKe__p066__g014,1264,twin_direct_persona_summary,zXKx7QTLiHXMeeBKe,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,5
persona_match__pid_1264__game_qn3ZZ26WLFCPKeBWM__p066__g015,1264,twin_direct_persona_summary,qn3ZZ26WLFCPKeBWM,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_1264__game_FchxXr9pWNRHCAWnu__p066__g016,1264,twin_direct_persona_summary,FchxXr9pWNRHCAWnu,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_1264__game_r7Bk7fEwX3HSRrXMZ__p066__g017,1264,twin_direct_persona_summary,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,5
persona_match__pid_1264__game_7FQezekfKk3zctLN8__p066__g018,1264,twin_direct_persona_summary,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,5
persona_match__pid_1264__game_2khRAszouj8vP8ZfP__p066__g019,1264,twin_direct_persona_summary,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_1264__game_sX9yfB3XHqdTLM3Ru__p066__g020,1264,twin_direct_persona_summary,sX9yfB3XHqdTLM3Ru,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_1264__game_2KKC9nMd8nRXfgH5G__p066__g021,1264,twin_direct_persona_summary,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_1264__game_mf69tavvQcoqC5iaR__p066__g022,1264,twin_direct_persona_summary,mf69tavvQcoqC5iaR,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_1264__game_ubqE84hRkjXyn8o9L__p066__g023,1264,twin_direct_persona_summary,ubqE84hRkjXyn8o9L,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
persona_match__pid_1264__game_QdqBfTFqaaH2BmeGf__p066__g024,1264,twin_direct_persona_summary,QdqBfTFqaaH2BmeGf,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
persona_match__pid_1264__game_cubAELfJtEiE7Ryz6__p066__g025,1264,twin_direct_persona_summary,cubAELfJtEiE7Ryz6,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_1264__game_MPJPiSumwWJfssC9c__p066__g026,1264,twin_direct_persona_summary,MPJPiSumwWJfssC9c,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_1264__game_urf8ouXom7YTA2ASn__p066__g027,1264,twin_direct_persona_summary,urf8ouXom7YTA2ASn,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_1264__game_GgqMbe6kLtHq97cqW__p066__g028,1264,twin_direct_persona_summary,GgqMbe6kLtHq97cqW,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_1264__game_BJWpJtN2jP8jHntmQ__p066__g029,1264,twin_direct_persona_summary,BJWpJtN2jP8jHntmQ,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,5
persona_match__pid_1264__game_RpshqXWYZ9p7q7JZw__p066__g030,1264,twin_direct_persona_summary,RpshqXWYZ9p7q7JZw,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,5
persona_match__pid_1264__game_YkcNraHtf4nHSiwYQ__p066__g031,1264,twin_direct_persona_summary,YkcNraHtf4nHSiwYQ,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_1264__game_3EQGxadfbmAKaACgZ__p066__g032,1264,twin_direct_persona_summary,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_1264__game_SMZBbZw2az8XaF5qY__p066__g033,1264,twin_direct_persona_summary,SMZBbZw2az8XaF5qY,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,5
persona_match__pid_1264__game_JbBvp4oGtGfqAvYzK__p066__g034,1264,twin_direct_persona_summary,JbBvp4oGtGfqAvYzK,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,5
persona_match__pid_1264__game_XXp5gLR8saMAt2pbb__p066__g035,1264,twin_direct_persona_summary,XXp5gLR8saMAt2pbb,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_1264__game_Dykb225N5mCo3B33S__p066__g036,1264,twin_direct_persona_summary,Dykb225N5mCo3B33S,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_1264__game_qAS7ooo4pQoNr7irP__p066__g037,1264,twin_direct_persona_summary,qAS7ooo4pQoNr7irP,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_1264__game_yX8NPNKTbyWzsKLSx__p066__g038,1264,twin_direct_persona_summary,yX8NPNKTbyWzsKLSx,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_1264__game_nz83XQYEwXs7AZGxo__p066__g039,1264,twin_direct_persona_summary,nz83XQYEwXs7AZGxo,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,5
persona_match__pid_1264__game_9KfTAYXHFSCbkq5ws__p066__g040,1264,twin_direct_persona_summary,9KfTAYXHFSCbkq5ws,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,0,5
persona_match__pid_77__game_5mhtM66ewYHNxSp4q__p067__g001,77,twin_direct_persona_summary,5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_77__game_5bJPLPSiwHm63WZS4__p067__g002,77,twin_direct_persona_summary,5bJPLPSiwHm63WZS4,VALIDATION_0_T,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_77__game_6B7rSLCwjDoRiGG4z__p067__g003,77,twin_direct_persona_summary,6B7rSLCwjDoRiGG4z,VALIDATION_10_C,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
persona_match__pid_77__game_NtGt92nYGEjWzrKCe__p067__g004,77,twin_direct_persona_summary,NtGt92nYGEjWzrKCe,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
persona_match__pid_77__game_PmcxhmDRj2tN3cECC__p067__g005,77,twin_direct_persona_summary,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,5
persona_match__pid_77__game_925LF9k9CXpz8KjQm__p067__g006,77,twin_direct_persona_summary,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,5
persona_match__pid_77__game_a2PCpqs4NBBS3qsDJ__p067__g007,77,twin_direct_persona_summary,a2PCpqs4NBBS3qsDJ,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_77__game_jLW7uN5mLX4JmjFo7__p067__g008,77,twin_direct_persona_summary,jLW7uN5mLX4JmjFo7,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_77__game_CbDvrXGkphmfGtH3G__p067__g009,77,twin_direct_persona_summary,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,5
persona_match__pid_77__game_FvbM5EM5aB5pcjLpA__p067__g010,77,twin_direct_persona_summary,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,5
persona_match__pid_77__game_qifdzNTJxMn9kXwzv__p067__g011,77,twin_direct_persona_summary,qifdzNTJxMn9kXwzv,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_77__game_FYHQtKWP82LiMEuKo__p067__g012,77,twin_direct_persona_summary,FYHQtKWP82LiMEuKo,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_77__game_Lb5CGirJ4pRHAdHzC__p067__g013,77,twin_direct_persona_summary,Lb5CGirJ4pRHAdHzC,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,5
persona_match__pid_77__game_zXKx7QTLiHXMeeBKe__p067__g014,77,twin_direct_persona_summary,zXKx7QTLiHXMeeBKe,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,5
persona_match__pid_77__game_qn3ZZ26WLFCPKeBWM__p067__g015,77,twin_direct_persona_summary,qn3ZZ26WLFCPKeBWM,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_77__game_FchxXr9pWNRHCAWnu__p067__g016,77,twin_direct_persona_summary,FchxXr9pWNRHCAWnu,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,5
persona_match__pid_77__game_r7Bk7fEwX3HSRrXMZ__p067__g017,77,twin_direct_persona_summary,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,5
persona_match__pid_77__game_7FQezekfKk3zctLN8__p067__g018,77,twin_direct_persona_summary,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,5
persona_match__pid_77__game_2khRAszouj8vP8ZfP__p067__g019,77,twin_direct_persona_summary,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_77__game_sX9yfB3XHqdTLM3Ru__p067__g020,77,twin_direct_persona_summary,sX9yfB3XHqdTLM3Ru,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_77__game_2KKC9nMd8nRXfgH5G__p067__g021,77,twin_direct_persona_summary,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_77__game_mf69tavvQcoqC5iaR__p067__g022,77,twin_direct_persona_summary,mf69tavvQcoqC5iaR,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_77__game_ubqE84hRkjXyn8o9L__p067__g023,77,twin_direct_persona_summary,ubqE84hRkjXyn8o9L,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
persona_match__pid_77__game_QdqBfTFqaaH2BmeGf__p067__g024,77,twin_direct_persona_summary,QdqBfTFqaaH2BmeGf,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3
persona_match__pid_77__game_cubAELfJtEiE7Ryz6__p067__g025,77,twin_direct_persona_summary,cubAELfJtEiE7Ryz6,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_77__game_MPJPiSumwWJfssC9c__p067__g026,77,twin_direct_persona_summary,MPJPiSumwWJfssC9c,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
persona_match__pid_77__game_urf8ouXom7YTA2ASn__p067__g027,77,twin_direct_persona_summary,urf8ouXom7YTA2ASn,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_77__game_GgqMbe6kLtHq97cqW__p067__g028,77,twin_direct_persona_summary,GgqMbe6kLtHq97cqW,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,5
persona_match__pid_77__game_BJWpJtN2jP8jHntmQ__p067__g029,77,twin_direct_persona_summary,BJWpJtN2jP8jHntmQ,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,5
persona_match__pid_77__game_RpshqXWYZ9p7q7JZw__p067__g030,77,twin_direct_persona_summary,RpshqXWYZ9p7q7JZw,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,0,5
persona_match__pid_77__game_YkcNraHtf4nHSiwYQ__p067__g031,77,twin_direct_persona_summary,YkcNraHtf4nHSiwYQ,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,4
