custom_id,estimated_input_chars,estimated_input_tokens_char4
concordia_compact_chip_match__pid_concordia_92eb96d14bba__record_chip4__cohort_05_m898xg__game_2_alt_profile__p016__g048,6671,1668
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_01_m7xia7__game_1__p017__g001,5737,1434
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_02_m7xiz2__game_1__p017__g002,6098,1524
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_03_m8aexq__game_1__p017__g003,6152,1538
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_05_m7xjzy__game_1__p017__g004,6096,1524
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_07_m8ag8i__game_1__p017__g005,6260,1565
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_12_m8agmu__game_1__p017__g006,6221,1555
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_14_m8agmu__game_1__p017__g007,6215,1554
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_15_m8agmu__game_1__p017__g008,6278,1570
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p017__g009,6002,1500
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p017__g010,6104,1526
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p017__g011,6235,1559
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p017__g012,6444,1611
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p017__g013,6198,1550
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p017__g014,6027,1507
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p017__g015,5959,1490
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p017__g016,6003,1501
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__cohort_01_m8aiq8__game_1__p017__g017,6163,1541
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__cohort_05_m8aiq8__game_1__p017__g018,6120,1530
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g11_m5wp7b__game_1__p017__g019,6550,1638
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g17_m5wp8w__game_1__p017__g020,6222,1556
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g20_m5wq93__game_1__p017__g021,6293,1573
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g6_m5wp77__game_1__p017__g022,6285,1571
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g7_m5wp78__game_1__p017__g023,6599,1650
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g9_m5wp79__game_1__p017__g024,6186,1546
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p017__g025,5952,1488
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p017__g026,6138,1534
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p017__g027,6016,1504
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p017__g028,6246,1562
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g12_m5wp8p__game_2_alt_profile__p017__g029,6038,1510
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g13_m5wp8q__game_2_alt_profile__p017__g030,6650,1662
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g3_m5wp6q__game_2_alt_profile__p017__g031,6488,1622
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip3__g7_m5wp78__game_2_alt_profile__p017__g032,6700,1675
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_02_m89542__game_1__p017__g033,6206,1552
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_04_m8aboy__game_1__p017__g034,6349,1587
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_05_m7xlsd__game_1__p017__g035,6268,1567
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_05_m89542__game_1__p017__g036,6442,1610
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_05_m898xg__game_1__p017__g037,6437,1609
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_06_m89b9z__game_1__p017__g038,6262,1566
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_06_m8acrp__game_1__p017__g039,6611,1653
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_07_m8ad4g__game_1__p017__g040,6824,1706
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_01_m898xg__game_2_alt_profile__p017__g041,6069,1517
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p017__g042,6523,1631
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_02_m89542__game_2_alt_profile__p017__g043,6218,1554
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p017__g044,6296,1574
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_03_m898xg__game_2_alt_profile__p017__g045,6460,1615
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_04_m89542__game_2_alt_profile__p017__g046,6558,1640
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p017__g047,6419,1605
concordia_compact_chip_match__pid_concordia_fe5eece8a798__record_chip4__cohort_05_m898xg__game_2_alt_profile__p017__g048,6802,1700
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_01_m7xia7__game_1__p018__g001,5660,1415
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_02_m7xiz2__game_1__p018__g002,6021,1505
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_03_m8aexq__game_1__p018__g003,6075,1519
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_05_m7xjzy__game_1__p018__g004,6019,1505
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_07_m8ag8i__game_1__p018__g005,6183,1546
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_12_m8agmu__game_1__p018__g006,6144,1536
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_14_m8agmu__game_1__p018__g007,6138,1534
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_15_m8agmu__game_1__p018__g008,6201,1550
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p018__g009,5925,1481
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p018__g010,6027,1507
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p018__g011,6158,1540
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p018__g012,6367,1592
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p018__g013,6121,1530
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p018__g014,5950,1488
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p018__g015,5882,1470
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p018__g016,5926,1482
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__cohort_01_m8aiq8__game_1__p018__g017,6086,1522
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__cohort_05_m8aiq8__game_1__p018__g018,6043,1511
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g11_m5wp7b__game_1__p018__g019,6473,1618
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g17_m5wp8w__game_1__p018__g020,6145,1536
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g20_m5wq93__game_1__p018__g021,6216,1554
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g6_m5wp77__game_1__p018__g022,6208,1552
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g7_m5wp78__game_1__p018__g023,6522,1630
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g9_m5wp79__game_1__p018__g024,6109,1527
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p018__g025,5875,1469
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p018__g026,6061,1515
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p018__g027,5939,1485
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p018__g028,6169,1542
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g12_m5wp8p__game_2_alt_profile__p018__g029,5961,1490
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g13_m5wp8q__game_2_alt_profile__p018__g030,6573,1643
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g3_m5wp6q__game_2_alt_profile__p018__g031,6411,1603
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip3__g7_m5wp78__game_2_alt_profile__p018__g032,6623,1656
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_02_m89542__game_1__p018__g033,6129,1532
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_04_m8aboy__game_1__p018__g034,6272,1568
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_05_m7xlsd__game_1__p018__g035,6191,1548
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_05_m89542__game_1__p018__g036,6365,1591
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_05_m898xg__game_1__p018__g037,6360,1590
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_06_m89b9z__game_1__p018__g038,6185,1546
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_06_m8acrp__game_1__p018__g039,6534,1634
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_07_m8ad4g__game_1__p018__g040,6747,1687
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_01_m898xg__game_2_alt_profile__p018__g041,5992,1498
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p018__g042,6446,1612
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_02_m89542__game_2_alt_profile__p018__g043,6141,1535
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p018__g044,6219,1555
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_03_m898xg__game_2_alt_profile__p018__g045,6383,1596
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_04_m89542__game_2_alt_profile__p018__g046,6481,1620
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p018__g047,6342,1586
concordia_compact_chip_match__pid_concordia_bbd6f2111e15__record_chip4__cohort_05_m898xg__game_2_alt_profile__p018__g048,6725,1681
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_01_m7xia7__game_1__p019__g001,5678,1420
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_02_m7xiz2__game_1__p019__g002,6039,1510
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_03_m8aexq__game_1__p019__g003,6093,1523
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_05_m7xjzy__game_1__p019__g004,6037,1509
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_07_m8ag8i__game_1__p019__g005,6201,1550
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_12_m8agmu__game_1__p019__g006,6162,1540
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_14_m8agmu__game_1__p019__g007,6156,1539
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_15_m8agmu__game_1__p019__g008,6219,1555
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p019__g009,5943,1486
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p019__g010,6045,1511
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p019__g011,6176,1544
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p019__g012,6385,1596
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p019__g013,6139,1535
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p019__g014,5968,1492
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p019__g015,5900,1475
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p019__g016,5944,1486
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__cohort_01_m8aiq8__game_1__p019__g017,6104,1526
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__cohort_05_m8aiq8__game_1__p019__g018,6061,1515
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g11_m5wp7b__game_1__p019__g019,6491,1623
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g17_m5wp8w__game_1__p019__g020,6163,1541
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g20_m5wq93__game_1__p019__g021,6234,1558
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g6_m5wp77__game_1__p019__g022,6226,1556
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g7_m5wp78__game_1__p019__g023,6540,1635
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g9_m5wp79__game_1__p019__g024,6127,1532
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p019__g025,5893,1473
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p019__g026,6079,1520
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p019__g027,5957,1489
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p019__g028,6187,1547
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g12_m5wp8p__game_2_alt_profile__p019__g029,5979,1495
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g13_m5wp8q__game_2_alt_profile__p019__g030,6591,1648
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g3_m5wp6q__game_2_alt_profile__p019__g031,6429,1607
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip3__g7_m5wp78__game_2_alt_profile__p019__g032,6641,1660
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_02_m89542__game_1__p019__g033,6147,1537
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_04_m8aboy__game_1__p019__g034,6290,1572
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_05_m7xlsd__game_1__p019__g035,6209,1552
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_05_m89542__game_1__p019__g036,6383,1596
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_05_m898xg__game_1__p019__g037,6378,1594
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_06_m89b9z__game_1__p019__g038,6203,1551
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_06_m8acrp__game_1__p019__g039,6552,1638
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_07_m8ad4g__game_1__p019__g040,6765,1691
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_01_m898xg__game_2_alt_profile__p019__g041,6010,1502
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p019__g042,6464,1616
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_02_m89542__game_2_alt_profile__p019__g043,6159,1540
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p019__g044,6237,1559
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_03_m898xg__game_2_alt_profile__p019__g045,6401,1600
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_04_m89542__game_2_alt_profile__p019__g046,6499,1625
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p019__g047,6360,1590
concordia_compact_chip_match__pid_concordia_7261011d7035__record_chip4__cohort_05_m898xg__game_2_alt_profile__p019__g048,6743,1686
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_01_m7xia7__game_1__p020__g001,5713,1428
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_02_m7xiz2__game_1__p020__g002,6074,1518
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_03_m8aexq__game_1__p020__g003,6128,1532
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_05_m7xjzy__game_1__p020__g004,6072,1518
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_07_m8ag8i__game_1__p020__g005,6236,1559
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_12_m8agmu__game_1__p020__g006,6197,1549
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_14_m8agmu__game_1__p020__g007,6191,1548
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_15_m8agmu__game_1__p020__g008,6254,1564
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p020__g009,5978,1494
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p020__g010,6080,1520
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p020__g011,6211,1553
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p020__g012,6420,1605
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p020__g013,6174,1544
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p020__g014,6003,1501
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p020__g015,5935,1484
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p020__g016,5979,1495
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__cohort_01_m8aiq8__game_1__p020__g017,6139,1535
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__cohort_05_m8aiq8__game_1__p020__g018,6096,1524
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g11_m5wp7b__game_1__p020__g019,6526,1632
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g17_m5wp8w__game_1__p020__g020,6198,1550
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g20_m5wq93__game_1__p020__g021,6269,1567
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g6_m5wp77__game_1__p020__g022,6261,1565
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g7_m5wp78__game_1__p020__g023,6575,1644
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g9_m5wp79__game_1__p020__g024,6162,1540
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p020__g025,5928,1482
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p020__g026,6114,1528
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p020__g027,5992,1498
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p020__g028,6222,1556
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g12_m5wp8p__game_2_alt_profile__p020__g029,6014,1504
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g13_m5wp8q__game_2_alt_profile__p020__g030,6626,1656
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g3_m5wp6q__game_2_alt_profile__p020__g031,6464,1616
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip3__g7_m5wp78__game_2_alt_profile__p020__g032,6676,1669
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_02_m89542__game_1__p020__g033,6182,1546
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_04_m8aboy__game_1__p020__g034,6325,1581
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_05_m7xlsd__game_1__p020__g035,6244,1561
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_05_m89542__game_1__p020__g036,6418,1604
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_05_m898xg__game_1__p020__g037,6413,1603
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_06_m89b9z__game_1__p020__g038,6238,1560
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_06_m8acrp__game_1__p020__g039,6587,1647
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_07_m8ad4g__game_1__p020__g040,6800,1700
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_01_m898xg__game_2_alt_profile__p020__g041,6045,1511
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p020__g042,6499,1625
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_02_m89542__game_2_alt_profile__p020__g043,6194,1548
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p020__g044,6272,1568
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_03_m898xg__game_2_alt_profile__p020__g045,6436,1609
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_04_m89542__game_2_alt_profile__p020__g046,6534,1634
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p020__g047,6395,1599
concordia_compact_chip_match__pid_concordia_cbb434920249__record_chip4__cohort_05_m898xg__game_2_alt_profile__p020__g048,6778,1694
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_01_m7xia7__game_1__p021__g001,5707,1427
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_02_m7xiz2__game_1__p021__g002,6068,1517
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_03_m8aexq__game_1__p021__g003,6122,1530
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_05_m7xjzy__game_1__p021__g004,6066,1516
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_07_m8ag8i__game_1__p021__g005,6230,1558
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_12_m8agmu__game_1__p021__g006,6191,1548
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_14_m8agmu__game_1__p021__g007,6185,1546
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_15_m8agmu__game_1__p021__g008,6248,1562
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_04_m8aexq__game_2_alt_profile__p021__g009,5972,1493
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_05_m7xjzy__game_2_alt_profile__p021__g010,6074,1518
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_05_m8aexq__game_2_alt_profile__p021__g011,6205,1551
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_12_m8agmu__game_2_alt_profile__p021__g012,6414,1604
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_14_m8agmu__game_2_alt_profile__p021__g013,6168,1542
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_15_m8agmu__game_2_alt_profile__p021__g014,5997,1499
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_18_m8agzl__game_2_alt_profile__p021__g015,5929,1482
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip2__cohort_20_m8agzl__game_2_alt_profile__p021__g016,5973,1493
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__cohort_01_m8aiq8__game_1__p021__g017,6133,1533
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__cohort_05_m8aiq8__game_1__p021__g018,6090,1522
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__g11_m5wp7b__game_1__p021__g019,6520,1630
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__g17_m5wp8w__game_1__p021__g020,6192,1548
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__g20_m5wq93__game_1__p021__g021,6263,1566
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__g6_m5wp77__game_1__p021__g022,6255,1564
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__g7_m5wp78__game_1__p021__g023,6569,1642
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__g9_m5wp79__game_1__p021__g024,6156,1539
concordia_compact_chip_match__pid_concordia_9b68ba15bea3__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p021__g025,5922,1480
