custom_id,treatment_name,metric,generated_value,human_mean,human_std,human_median,human_q25,human_q75,human_min,human_max,human_game_count,abs_diff_from_human_mean,z_score,abs_z_score,percentile_within_humans,within_human_range,within_human_iqr,chat_enabled,punishment_enabled,reward_enabled,metric_scope
trajectory_completion_compact__VALIDATION_15_T__ANFyqbuHEsXYNuNcn__k0__rep1,VALIDATION_15_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_15_T__AnjtqGQm62oCiT59X__k0__rep1,VALIDATION_15_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_15_T__fMhhGrfpZH9ign2AK__k0__rep1,VALIDATION_15_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_16_C__b3fPn8Eyio69NdD96__k0__rep1,VALIDATION_16_C,messages_per_round,2.1333333333333333,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,0.6000000000000001,-0.3590819239118412,0.3590819239118412,0.4,1,1,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__FuxWRpzAtR7tRwN5v__k0__rep1,VALIDATION_16_C,messages_per_round,2.066666666666667,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,0.6666666666666665,-0.39897991545760114,0.39897991545760114,0.35,1,1,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__rk28XFsjoeBNZ7wCx__k0__rep1,VALIDATION_16_C,messages_per_round,3.2,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,0.4666666666666668,0.27928594082032093,0.27928594082032093,0.6,1,1,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__i7C4Y4NiesraiSwwb__k0__rep1,VALIDATION_16_C,messages_per_round,1.7333333333333334,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,1.0,-0.5984698731864019,0.5984698731864019,0.2,1,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__qn3ZZ26WLFCPKeBWM__k0__rep1,VALIDATION_16_C,messages_per_round,4.2,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,1.4666666666666668,0.8777558140067229,0.8777558140067229,0.85,1,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__om8AfSWEMSXcYqQ9z__k0__rep1,VALIDATION_16_C,messages_per_round,1.5333333333333334,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,1.2,-0.7181638478236823,0.7181638478236823,0.2,1,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__Tt75wQK6hP8bChxpt__k0__rep1,VALIDATION_16_C,messages_per_round,1.6,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,1.1333333333333333,-0.6782658562779221,0.6782658562779221,0.2,1,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__53ApueW6mJbX6RZgo__k0__rep1,VALIDATION_16_C,messages_per_round,1.8,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,0.9333333333333333,-0.5585718816406418,0.5585718816406418,0.2,1,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__igzR4gy2oRnE6uN85__k0__rep1,VALIDATION_16_C,messages_per_round,1.7333333333333334,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,1.0,-0.5984698731864019,0.5984698731864019,0.2,1,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_C__AfraiKcnCmXFPxP6A__k0__rep1,VALIDATION_16_C,messages_per_round,2.7333333333333334,2.7333333333333334,1.6709278859364336,2.966666666666667,2.0166666666666666,3.6166666666666667,0.0,5.866666666666666,10,0.0,0.0,0.0,0.4,1,1,True,False,False,enabled
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,VALIDATION_16_T,messages_per_round,1.9333333333333333,4.475,2.585308384785932,4.533333333333333,2.4,6.0,1.0666666666666667,8.866666666666667,8,2.541666666666666,-0.9831193375706785,0.9831193375706785,0.25,1,0,True,True,False,enabled
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,VALIDATION_16_T,messages_per_round,2.466666666666667,4.475,2.585308384785932,4.533333333333333,2.4,6.0,1.0666666666666667,8.866666666666667,8,2.008333333333333,-0.7768254437853558,0.7768254437853558,0.25,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,VALIDATION_16_T,messages_per_round,0.9333333333333333,4.475,2.585308384785932,4.533333333333333,2.4,6.0,1.0666666666666667,8.866666666666667,8,3.541666666666666,-1.3699203884181586,1.3699203884181586,0.0,0,0,True,True,False,enabled
trajectory_completion_compact__VALIDATION_16_T__7tfDsTHHnxsgrhE3d__k0__rep1,VALIDATION_16_T,messages_per_round,1.5333333333333334,4.475,2.585308384785932,4.533333333333333,2.4,6.0,1.0666666666666667,8.866666666666667,8,2.9416666666666664,-1.1378397579096706,1.1378397579096706,0.25,1,0,True,True,False,enabled
trajectory_completion_compact__VALIDATION_16_T__ANZmRctEmzi3aXhxq__k0__rep1,VALIDATION_16_T,messages_per_round,1.0666666666666667,4.475,2.585308384785932,4.533333333333333,2.4,6.0,1.0666666666666667,8.866666666666667,8,3.408333333333333,-1.318346914971828,1.318346914971828,0.0625,1,0,True,True,False,enabled
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,VALIDATION_16_T,messages_per_round,1.4,4.475,2.585308384785932,4.533333333333333,2.4,6.0,1.0666666666666667,8.866666666666667,8,3.0749999999999997,-1.1894132313560013,1.1894132313560013,0.1875,1,0,True,True,False,enabled
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,VALIDATION_16_T,messages_per_round,2.0,4.475,2.585308384785932,4.533333333333333,2.4,6.0,1.0666666666666667,8.866666666666667,8,2.4749999999999996,-0.9573326008475131,0.9573326008475131,0.25,1,0,True,True,False,enabled
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,VALIDATION_16_T,messages_per_round,1.6666666666666667,4.475,2.585308384785932,4.533333333333333,2.4,6.0,1.0666666666666667,8.866666666666667,8,2.8083333333333327,-1.0862662844633397,1.0862662844633397,0.25,1,0,True,True,False,enabled
trajectory_completion_compact__VALIDATION_17_C__i596i4NGEqat8fsWS__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__sPcGDMhmN7LqbzbSM__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__jiwRB7y9rb4KRCnSs__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__w7ap849NmzpjqZbnB__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__pXJAjuAY9tBT8oDHb__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__gtuD76Xj3CHFmqnRp__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__r7Bk7fEwX3HSRrXMZ__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__dH76ZByZk7sbtE2gF__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__reMQwbmcbHR3a7KnP__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_C__SKqMd5Cc66Np7EPZ9__k0__rep1,VALIDATION_17_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_17_T__GfSjXfMwLDKGQRKCZ__k0__rep1,VALIDATION_17_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_17_T__nPf86RgiE8mLxiA5g__k0__rep1,VALIDATION_17_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_17_T__7FQezekfKk3zctLN8__k0__rep1,VALIDATION_17_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_17_T__pJFEFMc5YWW7XyLuN__k0__rep1,VALIDATION_17_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_17_T__Wb8uFNTfHXHFCZQNW__k0__rep1,VALIDATION_17_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_17_T__XoFuncNEMuRi5i8gE__k0__rep1,VALIDATION_17_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_17_T__H3tK9ay4JRFi6tjAC__k0__rep1,VALIDATION_17_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_17_T__AHQrMQMfvyZE92T5z__k0__rep1,VALIDATION_17_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_18_C__8v9GMEiWGwG2KBXJv__k0__rep1,VALIDATION_18_C,messages_per_round,2.0434782608695654,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,1.5760869565217392,4.311582492512882,4.311582492512882,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__hoYh5A3kzJp7czidB__k0__rep1,VALIDATION_18_C,messages_per_round,1.391304347826087,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,0.9239130434782608,2.527479392162723,2.527479392162723,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__DzCRjHQttCBN587JL__k0__rep1,VALIDATION_18_C,messages_per_round,0.9565217391304348,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,0.48913043478260865,1.3380773252626181,1.3380773252626181,0.8333333333333334,1,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__75Lp6nDFLGvmzj2Bm__k0__rep1,VALIDATION_18_C,messages_per_round,2.260869565217391,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,1.793478260869565,4.906283525962933,4.906283525962933,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__5CF98timgPxWv28MK__k0__rep1,VALIDATION_18_C,messages_per_round,0.9130434782608695,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,0.44565217391304335,1.2191371185726074,1.2191371185726074,0.8333333333333334,1,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__2khRAszouj8vP8ZfP__k0__rep1,VALIDATION_18_C,messages_per_round,0.7391304347826086,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,0.2717391304347825,0.7433762918125654,0.7433762918125654,0.6666666666666666,1,1,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__KK4HShJfMijev4coq__k0__rep1,VALIDATION_18_C,messages_per_round,3.130434782608696,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,2.6630434782608696,7.285087659763144,7.285087659763144,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__pPsoXTn2Pr6iTzqiY__k0__rep1,VALIDATION_18_C,messages_per_round,1.3478260869565217,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,0.8804347826086956,2.408539185472713,2.408539185472713,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__CxdGPvHo36TqhpAmm__k0__rep1,VALIDATION_18_C,messages_per_round,1.1304347826086956,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,0.6630434782608694,1.8138381520226599,1.8138381520226599,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__NZpNLYcXAdipwHiuH__k0__rep1,VALIDATION_18_C,messages_per_round,3.0,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,2.532608695652174,6.928267039693113,6.928267039693113,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__wNsxNofHWZfK3J2p9__k0__rep1,VALIDATION_18_C,messages_per_round,1.6521739130434783,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,1.184782608695652,3.2411206323027866,3.2411206323027866,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_C__hWgX6ZBKFiRT8dQKD__k0__rep1,VALIDATION_18_C,messages_per_round,1.7391304347826086,0.46739130434782616,0.3655472113217443,0.34782608695652173,0.18478260869565216,0.7608695652173912,0.0,1.0434782608695652,12,1.2717391304347825,3.479001045682807,3.479001045682807,1.0,0,0,True,False,False,enabled
trajectory_completion_compact__VALIDATION_18_T__gucxYCpGb5Z3d39ya__k0__rep1,VALIDATION_18_T,messages_per_round,0.43478260869565216,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.665217391304348,-0.7583835268640963,0.7583835268640963,0.3,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__NDZjLyXkq2jq8TPHZ__k0__rep1,VALIDATION_18_T,messages_per_round,1.3478260869565217,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.24782608695652164,0.2825350394199572,0.2825350394199572,0.7,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__q6MFaNc9JLxdrPuxQ__k0__rep1,VALIDATION_18_T,messages_per_round,0.9130434782608695,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.18695652173913058,-0.21314046833435396,0.21314046833435396,0.6,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__sX9yfB3XHqdTLM3Ru__k0__rep1,VALIDATION_18_T,messages_per_round,0.7391304347826086,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.36086956521739144,-0.4114106714360784,0.4114106714360784,0.55,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__W6yW5yAPHDuquwFnB__k0__rep1,VALIDATION_18_T,messages_per_round,0.7391304347826086,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.36086956521739144,-0.4114106714360784,0.4114106714360784,0.55,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__yuHiXoSsCmxdnWBCT__k0__rep1,VALIDATION_18_T,messages_per_round,1.1304347826086956,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.030434782608695476,0.03469728554280158,0.03469728554280158,0.6,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__CoHyYysb84APn5gDE__k0__rep1,VALIDATION_18_T,messages_per_round,1.2173913043478262,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.11739130434782608,0.133832387093664,0.133832387093664,0.6,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__gRaZAaugSyBEdfDhw__k0__rep1,VALIDATION_18_T,messages_per_round,1.8695652173913044,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.7695652173913043,0.8773456487251308,0.8773456487251308,0.7,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__ZvNnTZ4QTMyc2YWhs__k0__rep1,VALIDATION_18_T,messages_per_round,1.0,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.10000000000000009,-0.11400536678349167,0.11400536678349167,0.6,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_18_T__bSN2jEMtheLREPnSz__k0__rep1,VALIDATION_18_T,messages_per_round,0.6956521739130435,1.1,0.8771516887438355,0.717391304347826,0.40217391304347827,1.891304347826087,0.08695652173913043,2.5652173913043477,10,0.40434782608695663,-0.46097822221150947,0.46097822221150947,0.4,1,1,True,True,False,enabled
trajectory_completion_compact__VALIDATION_19_C__HyMH2wFdBsGCcERZ7__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__3Ce6KgbmNCQEwYBfk__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__SxP3u469uffATbuCL__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__WugGwkWo2nM3RgnwF__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__2KKC9nMd8nRXfgH5G__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__ijzJLqMzzatZAeaNi__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__qnwoWA9PooEsojSqN__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__cEQim72euG5jzNSzR__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__jKen5K2Lw8Rmccxh2__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_C__BwwK2gGYkeaWTaxGf__k0__rep1,VALIDATION_19_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,False,True,disabled
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__jvD9GfjCgL4JoEaMq__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__privie8F5995NBXnB__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__zKf8JGD6NqbmcmQAK__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__J9CZkcA8QR3MTvJaH__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__kG5yQvHXGpmRr4rPj__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__eKpH6aKdyd57EP3xW__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__mf69tavvQcoqC5iaR__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__uFaYheSQ6WssQwa7w__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_19_T__v9hzdr6gxdBLtzfBL__k0__rep1,VALIDATION_19_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.5,1,1,False,True,True,disabled
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep1,VALIDATION_1_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_1_C__EZDNBZXqSWEGgM3rB__k0__rep1,VALIDATION_1_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_1_C__gixvAJagenLR4bZqY__k0__rep1,VALIDATION_1_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_1_C__dakGThnA5puHNGNmR__k0__rep1,VALIDATION_1_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_1_C__dcbuervX39CFjNDsD__k0__rep1,VALIDATION_1_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_1_C__LENkaA2TC6u3FfEPn__k0__rep1,VALIDATION_1_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_1_C__6Pxb9DsQpyk22cJNr__k0__rep1,VALIDATION_1_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_1_C__ubqE84hRkjXyn8o9L__k0__rep1,VALIDATION_1_C,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,False,False,disabled
trajectory_completion_compact__VALIDATION_1_T__5Cc83tYuWvA6YkhBj__k0__rep1,VALIDATION_1_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep1,VALIDATION_1_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_1_T__KeCNqo8rknDTPRXCN__k0__rep1,VALIDATION_1_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
trajectory_completion_compact__VALIDATION_1_T__TvaK7RsiSd758hAmp__k0__rep1,VALIDATION_1_T,messages_per_round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.5,1,1,False,True,False,disabled
