participant,cluster_id,cluster_title,weight,non_negligible
rdYrn8T7tnZcSLvW9,12,**Stable High Contribution**,1.0,True
u2C5RpJGrE3ZeEuhX,5,**Moderate Conditional Cooperation**,1.0,True
xYP9RJf6YuYSQpMdD,12,**Stable High Contribution**,1.0,True
2gXTJFQS66tEpym2W,8,**Consistent Free-Riding**,1.0,True
M4zWfaSZXxCPimHLd,10,**Strong High Contribution**,1.0,True
qYmmqs5EJcB8iNtEh,7,**Stable High Contribution**,1.0,True
24sjx7Ft6M4rkSLQb,5,**Moderate Conditional Cooperation**,1.0,True
59jc5vk2dvms57CGw,17,**Conditional High Contribution**,1.0,True
CvLetpzvPorxJgNbM,16,**Rigid Full Cooperation**,1.0,True
DaCeax8uxELwd7MYZ,16,**Rigid Full Cooperation**,1.0,True
DqHybSxcAsRS5Akr2,16,**Rigid Full Cooperation**,1.0,True
FJwJheGmFkDaSsR5g,8,**Consistent Free-Riding**,1.0,True
Fr8dRnNrWAh2teYrv,16,**Rigid Full Cooperation**,1.0,True
aQTGrusETq35FtxMq,16,**Rigid Full Cooperation**,1.0,True
bKzMMbdRwxLjC56Qi,16,**Rigid Full Cooperation**,1.0,True
eJRKxS9RKN7sEvWqD,5,**Moderate Conditional Cooperation**,1.0,True
rJAJYcviBoj8uWAxX,5,**Moderate Conditional Cooperation**,1.0,True
t3PQq4uMF65FyaDSv,17,**Conditional High Contribution**,1.0,True
v8gHji8ci9crQa63o,17,**Conditional High Contribution**,1.0,True
7ZDbwDTzectuGwpgQ,13,**Near-Maximal Cooperation**,1.0,True
B63GWHshSvWkq4SoS,13,**Near-Maximal Cooperation**,1.0,True
CQ7X3gCLFpzpNvSJA,13,**Near-Maximal Cooperation**,1.0,True
J4eCtyDYDd3vmjzmq,13,**Near-Maximal Cooperation**,1.0,True
mQbw8R4mBorhCzi3m,13,**Near-Maximal Cooperation**,1.0,True
n733PNfTBoP6CqBn6,13,**Near-Maximal Cooperation**,1.0,True
sLRdSJPbMAw6NLetW,2,**Steadfast Full Cooperation**,1.0,True
saCa4Q7EaazvXK7Mx,13,**Near-Maximal Cooperation**,1.0,True
wN4QBYkgPw9hDSucX,13,**Near-Maximal Cooperation**,1.0,True
9yZp5TKj6SWn5BaRr,20,**Conditional Cooperative Behavior**,1.0,True
F3GWtpNraLjzhBsMS,9,**Stable Full Cooperation**,1.0,True
Mw8L6jr9e4saDRyth,13,**Near-Maximal Cooperation**,1.0,True
XM2YBBpWvEd9JQW8e,2,**Steadfast Full Cooperation**,1.0,True
k6B7JBCNqB7dMT7BJ,20,**Conditional Cooperative Behavior**,1.0,True
qvuTxckZSQHD3NNWM,22,**Strategic Free-Riding**,1.0,True
sytNMbkHFtZg7ynG9,20,**Conditional Cooperative Behavior**,1.0,True
2Kfi6Fd4CcZmh2ert,17,**Conditional High Contribution**,1.0,True
2tzKMgeq5nYNgL92L,8,**Consistent Free-Riding**,1.0,True
4cz4ac49wePiY2sh7,17,**Conditional High Contribution**,1.0,True
8ut2fgPWLnLT5Nkaj,16,**Rigid Full Cooperation**,1.0,True
qwpu8sRvnqSKW22ZY,17,**Conditional High Contribution**,1.0,True
xfeozGWiE5FCt7oBj,5,**Moderate Conditional Cooperation**,1.0,True
2a2avodpbj3YQ5arj,18,**Predominantly Free-Riding**,1.0,True
3LAa69YdoDaS5BWzH,1,**High Unconditional Cooperation**,1.0,True
3ZuCk9XyrwRhQay3p,10,**Strong High Contribution**,1.0,True
8jPfYqRy8H4AKhjtc,1,**High Unconditional Cooperation**,1.0,True
9zxMMpSv3nFHhXcNw,10,**Strong High Contribution**,1.0,True
E73DH6G4L7yb2mrn9,1,**High Unconditional Cooperation**,1.0,True
J8KaogyEu4XbQnx5m,1,**High Unconditional Cooperation**,1.0,True
L3GAyMghLdCjyv529,1,**High Unconditional Cooperation**,1.0,True
NxKMo6NZonh7mw4Ti,8,**Consistent Free-Riding**,1.0,True
S5SvTraS2PMxCe8GH,1,**High Unconditional Cooperation**,1.0,True
S6BsysCoMhPpfk5S4,10,**Strong High Contribution**,1.0,True
Zab2S2mpTZfkfvp5y,18,**Predominantly Free-Riding**,1.0,True
cesmqNrQ5ZKuFYy6e,1,**High Unconditional Cooperation**,1.0,True
fCdEiHqfQvkkWCJBJ,18,**Predominantly Free-Riding**,1.0,True
iEHixCuSPaemuopBF,1,**High Unconditional Cooperation**,1.0,True
pydDMaqALz4oaSPm6,1,**High Unconditional Cooperation**,1.0,True
ujyJEpuzHvYAGmjeg,10,**Strong High Contribution**,1.0,True
vniZmS96u3H4viMkn,10,**Strong High Contribution**,1.0,True
w43W22SewNYgSPsr9,18,**Predominantly Free-Riding**,1.0,True
y5A958kXskAmLG5qh,4,**Flexible Conditional Contribution**,1.0,True
4WJKdK6EedQPF9seX,6,**Inconsistent Conditional Cooperation**,1.0,True
8HknH9EaERcyJ5Hf5,10,**Strong High Contribution**,1.0,True
AGncZFhcfRwBqzZTN,3,**Strict Full Cooperation**,1.0,True
TiAkdv8yWs9YbCR9W,12,**Stable High Contribution**,1.0,True
X9Swj985jNKbz4vTQ,7,**Stable High Contribution**,1.0,True
XACS5SHmdPtZ2zndv,6,**Inconsistent Conditional Cooperation**,1.0,True
YfvSsacgNDixGRXiF,21,**High Conditional Contribution**,1.0,True
eodd8Cwyp9FLW3Mrz,21,**High Conditional Contribution**,1.0,True
izcR27jXx5yZvuR3t,10,**Strong High Contribution**,1.0,True
k95iMigacKFaLdDSk,1,**High Unconditional Cooperation**,1.0,True
n8Y728XzYMMgoo4XF,21,**High Conditional Contribution**,1.0,True
tghHn5RMwiHrmRwhv,1,**High Unconditional Cooperation**,1.0,True
tt6KNpK3pprzQEX2u,14,**Unwavering Full Cooperation**,1.0,True
vk97FKf8mFGxYT5p3,6,**Inconsistent Conditional Cooperation**,1.0,True
AQv5sTuNcSW3zSa5u,10,**Strong High Contribution**,1.0,True
GdbukCXDYpKdgXqMq,14,**Unwavering Full Cooperation**,1.0,True
MsD4LwfEEaPTtMLN4,10,**Strong High Contribution**,1.0,True
WNvKDxnMQfKe3RPe7,10,**Strong High Contribution**,1.0,True
XNaYzx3eNe8ivQ6f9,10,**Strong High Contribution**,1.0,True
cXPTBYDg5fRHhZoqM,3,**Strict Full Cooperation**,1.0,True
e56ab7Q7tybdmWknR,6,**Inconsistent Conditional Cooperation**,1.0,True
kG2EoYvXjbqEKHwbq,3,**Strict Full Cooperation**,1.0,True
rxF4vdmn6sSZ9uzYG,10,**Strong High Contribution**,1.0,True
wLY9cD7f8beTaFppn,10,**Strong High Contribution**,1.0,True
yZE66z2vBmk5ginM9,14,**Unwavering Full Cooperation**,1.0,True
iLL2Ze3aQZwPpJWg9,16,**Rigid Full Cooperation**,1.0,True
qh5idgnQfYnejpEHE,17,**Conditional High Contribution**,1.0,True
wZPddvPiACNs55zte,16,**Rigid Full Cooperation**,1.0,True
zGyt74wQvcNcMQdyc,17,**Conditional High Contribution**,1.0,True
JEjCh4HCvJsCrLkSH,19,**Rigid Full Cooperation**,1.0,True
RXzmdFQiKfRCEQwCt,20,**Conditional Cooperative Behavior**,1.0,True
Rvs3sqnQP7y3RvERZ,13,**Near-Maximal Cooperation**,1.0,True
WiBdRamAd268HidsX,20,**Conditional Cooperative Behavior**,1.0,True
gpSDdTjF9TM8DeCXY,22,**Strategic Free-Riding**,1.0,True
oonhequrQ8vNm2GQE,20,**Conditional Cooperative Behavior**,1.0,True
qZpC6L82pqs77tWGu,13,**Near-Maximal Cooperation**,1.0,True
tLRAY4Bc47aEiCFnc,20,**Conditional Cooperative Behavior**,1.0,True
uHYTzaRGdC78KgaaK,22,**Strategic Free-Riding**,1.0,True
uXXDZxf66fB6wYoRw,20,**Conditional Cooperative Behavior**,1.0,True
xGQNidD8F2XoJucXH,13,**Near-Maximal Cooperation**,1.0,True
85LnfNgi4zCzm2mf4,4,**Flexible Conditional Contribution**,1.0,True
AugmJyKjqJcQoZvF7,18,**Predominantly Free-Riding**,1.0,True
Brc3AmpF2dtQnQGcX,4,**Flexible Conditional Contribution**,1.0,True
C2jpAoL5XyBtd2DZK,1,**High Unconditional Cooperation**,1.0,True
GdMrijrquM46JyaT2,1,**High Unconditional Cooperation**,1.0,True
H2Qm4oDb9ahqS5ZcF,4,**Flexible Conditional Contribution**,1.0,True
JC52PeRpWrqMgpsog,4,**Flexible Conditional Contribution**,1.0,True
LpxKGMZEqwX2vrCdS,4,**Flexible Conditional Contribution**,1.0,True
a8ZCgdoZnsoit279M,4,**Flexible Conditional Contribution**,1.0,True
cMEwyLtR6CoFRTHxi,18,**Predominantly Free-Riding**,1.0,True
dsRAH3aoXMLreZJt6,4,**Flexible Conditional Contribution**,1.0,True
emXhcKa6ya6nHxtra,18,**Predominantly Free-Riding**,1.0,True
fQSnQSAyZzGCn3APg,4,**Flexible Conditional Contribution**,1.0,True
iMHK9YwJjQrFi3csq,4,**Flexible Conditional Contribution**,1.0,True
ieNAJtXe7R4ZexxcM,1,**High Unconditional Cooperation**,1.0,True
oKkyn3M7JWJNh4eKv,1,**High Unconditional Cooperation**,1.0,True
snefymZGAiJHPsCMY,18,**Predominantly Free-Riding**,1.0,True
zieH5HR2ta4A3YFDe,4,**Flexible Conditional Contribution**,1.0,True
5F4KeBvCSTS2tqbgK,21,**High Conditional Contribution**,1.0,True
Cm7G2Lp4KJfdXhJTD,21,**High Conditional Contribution**,1.0,True
DCYZs2gcTtbAS2YcN,14,**Unwavering Full Cooperation**,1.0,True
HxLdzo2FwxvGjeJpE,6,**Inconsistent Conditional Cooperation**,1.0,True
Lu4KHCZZ7g5PpzqT4,15,**Steadfast High Contribution**,1.0,True
NDRzRMXkZojoDbBYP,14,**Unwavering Full Cooperation**,1.0,True
XHqFKZJQAJcKFdWvj,14,**Unwavering Full Cooperation**,1.0,True
XJxNrH9eRkcrYvMyg,8,**Consistent Free-Riding**,1.0,True
Xu4h5XaLycNqB8Kts,8,**Consistent Free-Riding**,1.0,True
eBRTCnus4vaSYF2yd,10,**Strong High Contribution**,1.0,True
ewKfkt2PuxMJv9BzK,10,**Strong High Contribution**,1.0,True
kqwwnM823earNYM5K,21,**High Conditional Contribution**,1.0,True
kt6dMePACySeEctLw,10,**Strong High Contribution**,1.0,True
vYa9uZPATfE3q8bFg,1,**High Unconditional Cooperation**,1.0,True
3cALMKsZeegqF9fTf,4,**Flexible Conditional Contribution**,1.0,True
3x3ANHMWzeNKf4awq,18,**Predominantly Free-Riding**,1.0,True
4yvy3o2AFhcDoF6rv,8,**Consistent Free-Riding**,1.0,True
xf49vh8hxbd53xZXE,4,**Flexible Conditional Contribution**,1.0,True
zMDPb3b7P73joywjb,4,**Flexible Conditional Contribution**,1.0,True
6oM6zW5kmeimBJ2vR,17,**Conditional High Contribution**,1.0,True
923Meh3EijxCNq3bY,17,**Conditional High Contribution**,1.0,True
JBoE7fpmy7oMaenbJ,5,**Moderate Conditional Cooperation**,1.0,True
LSbcyBbujaEeSikca,17,**Conditional High Contribution**,1.0,True
PxYvGQGJaW9u9eY4t,17,**Conditional High Contribution**,1.0,True
Yst9mypxDQNnXikp2,17,**Conditional High Contribution**,1.0,True
fMiK6qE39u2dDH4wo,7,**Stable High Contribution**,1.0,True
rvphDrenqwMpjEvBF,17,**Conditional High Contribution**,1.0,True
7duaLT3k7Xu2fRBhy,19,**Rigid Full Cooperation**,1.0,True
C923Q8kHybowiaYYu,11,**Conditional High Contribution**,1.0,True
CX9omdbYFZBB6rmzc,8,**Consistent Free-Riding**,1.0,True
JoWMPosavyS6LYtRZ,19,**Rigid Full Cooperation**,1.0,True
LiCWqBpQc6sd43Noz,19,**Rigid Full Cooperation**,1.0,True
dff2F6ATJWQC2GaGn,11,**Conditional High Contribution**,1.0,True
gqHvxbsxqdEKLWhLS,19,**Rigid Full Cooperation**,1.0,True
mHTgFnNAPzznhArnM,19,**Rigid Full Cooperation**,1.0,True
p7XwPXiv2qCAdXAWp,11,**Conditional High Contribution**,1.0,True
t39JzNosq5YcLPPd8,19,**Rigid Full Cooperation**,1.0,True
tihmEGAnQJrDGQeuW,19,**Rigid Full Cooperation**,1.0,True
tmTjpLJg4XNKpeT2p,19,**Rigid Full Cooperation**,1.0,True
zNMjF8xqAiGjrENmw,11,**Conditional High Contribution**,1.0,True
KaMwE5apy8Ynihw4a,8,**Consistent Free-Riding**,1.0,True
LKs2tkJhmHuEZEZT7,6,**Inconsistent Conditional Cooperation**,1.0,True
TD52TjL8ixTn9pfZE,15,**Steadfast High Contribution**,1.0,True
To8zbrazSQPN3SiWT,15,**Steadfast High Contribution**,1.0,True
cwev3BZHk9mjsacng,6,**Inconsistent Conditional Cooperation**,1.0,True
dNzqMvzkmsDZ8JSWu,21,**High Conditional Contribution**,1.0,True
g8qv9hdBpE552waXF,15,**Steadfast High Contribution**,1.0,True
rWwCY6CA9P4y3rbdN,2,**Steadfast Full Cooperation**,1.0,True
4g3EY4MPNqDokiH2w,20,**Conditional Cooperative Behavior**,1.0,True
9Pdq3Ac3u8ChyJEeY,13,**Near-Maximal Cooperation**,1.0,True
JDRZiCoCPc7eSF93p,22,**Strategic Free-Riding**,1.0,True
JGYJhXniFYhxivvu8,20,**Conditional Cooperative Behavior**,1.0,True
QE6PxEGR5yZxb2DEf,22,**Strategic Free-Riding**,1.0,True
RDua6YdWjweNY2ivp,13,**Near-Maximal Cooperation**,1.0,True
ZXX3tc4hEvdwZTpo7,13,**Near-Maximal Cooperation**,1.0,True
bWRJJxbtPPeZYWyX8,13,**Near-Maximal Cooperation**,1.0,True
iXnkzAn4yu3x2BM7y,20,**Conditional Cooperative Behavior**,1.0,True
jcCPvqZvBdPnTbRe3,13,**Near-Maximal Cooperation**,1.0,True
ksMFgm9zQ9NXEKSNT,20,**Conditional Cooperative Behavior**,1.0,True
nAHsDbWjNqXxLc3y4,22,**Strategic Free-Riding**,1.0,True
oLRe4Ph5XrjDpnhf8,9,**Stable Full Cooperation**,1.0,True
qZHFLsyvPw6eCcahR,19,**Rigid Full Cooperation**,1.0,True
wkctNAzBZ3uXem2nY,20,**Conditional Cooperative Behavior**,1.0,True
xkxvehWLJRdaa8Nem,13,**Near-Maximal Cooperation**,1.0,True
zv2Tcg4cyoku48223,13,**Near-Maximal Cooperation**,1.0,True
7CxXryT8gpNa7zrXP,5,**Moderate Conditional Cooperation**,1.0,True
9a46dPoku7FjQPvbH,7,**Stable High Contribution**,1.0,True
9gdnMFXGfaa6oYyAm,16,**Rigid Full Cooperation**,1.0,True
BFzM54h9ejw5uM44D,5,**Moderate Conditional Cooperation**,1.0,True
E6gDvj24LXxivDJqs,5,**Moderate Conditional Cooperation**,1.0,True
FGWK6LXM93Yzfyy3g,8,**Consistent Free-Riding**,1.0,True
PYoALtFJrMAebHFjm,7,**Stable High Contribution**,1.0,True
QQQ9DYmJRjx7ga2hw,7,**Stable High Contribution**,1.0,True
QqvtQQcrXTZYNkcQy,7,**Stable High Contribution**,1.0,True
R4wAHWdLgt98CzLxq,7,**Stable High Contribution**,1.0,True
XkZQXuG22rmhR8AbM,7,**Stable High Contribution**,1.0,True
ez8ttgDiLr9FHNLaP,12,**Stable High Contribution**,1.0,True
hnwFrHAvYkFmyTF58,16,**Rigid Full Cooperation**,1.0,True
i3Nxr9kYbm54EQydJ,5,**Moderate Conditional Cooperation**,1.0,True
q9Jp2iptNNyxDxbvt,12,**Stable High Contribution**,1.0,True
vEwDCs4ySzCpBaeij,7,**Stable High Contribution**,1.0,True
zY6w82Gc6h3BWFeek,16,**Rigid Full Cooperation**,1.0,True
zod6mT7CcZePT2yB3,7,**Stable High Contribution**,1.0,True
zsZSGj4hR5RKZAkbp,7,**Stable High Contribution**,1.0,True
BrNnECj5QXXkigYAd,12,**Stable High Contribution**,1.0,True
DifAPXsXiKZdmvrn3,7,**Stable High Contribution**,1.0,True
FZ93QRkZSarwX7Mru,12,**Stable High Contribution**,1.0,True
JLAgnLkw66koakLgn,3,**Strict Full Cooperation**,1.0,True
N6m5WKQRuQ4dG649e,5,**Moderate Conditional Cooperation**,1.0,True
T2tvCzcd7F9semhri,8,**Consistent Free-Riding**,1.0,True
WhfcuaojKkJAnKd6b,12,**Stable High Contribution**,1.0,True
iCL7oYiXXtTP676ZA,12,**Stable High Contribution**,1.0,True
jKgtqcLQXmBaAKmvZ,16,**Rigid Full Cooperation**,1.0,True
sbQTGPgryqQg5RFte,16,**Rigid Full Cooperation**,1.0,True
svSK9CNxmyWMjphv3,7,**Stable High Contribution**,1.0,True
4gndQzsJyjxsuZ62G,12,**Stable High Contribution**,1.0,True
9z9Kcbww5G9Lj38Mt,10,**Strong High Contribution**,1.0,True
AyhMZhGb5PW4uXXbK,14,**Unwavering Full Cooperation**,1.0,True
CK2gyYknFdY6SenQa,10,**Strong High Contribution**,1.0,True
QZCCG8tKBroQ2cEZe,18,**Predominantly Free-Riding**,1.0,True
SuEZgu5qfLoZreMq8,10,**Strong High Contribution**,1.0,True
e2G5tAC9rF9RXjMBW,10,**Strong High Contribution**,1.0,True
erT5FMkJcyEqBuptz,6,**Inconsistent Conditional Cooperation**,1.0,True
feQ69S3PKdoikj6SJ,10,**Strong High Contribution**,1.0,True
i9v8xSpL7Ah3kD4hi,10,**Strong High Contribution**,1.0,True
kmiMhBm2WnRQF3BnX,14,**Unwavering Full Cooperation**,1.0,True
mQ9mxdJuYDXrNtD33,14,**Unwavering Full Cooperation**,1.0,True
pJacZ3voobrJxrarw,10,**Strong High Contribution**,1.0,True
urJuSkkjDSSSasZnM,12,**Stable High Contribution**,1.0,True
wgRjv9nbRgfZMv6Fo,12,**Stable High Contribution**,1.0,True
wtCFab37s2PnfdrG6,10,**Strong High Contribution**,1.0,True
z2x9Xe6KcgYPrbZve,10,**Strong High Contribution**,1.0,True
db4BX937fJdQnLWMi,2,**Steadfast Full Cooperation**,1.0,True
iFCJRGSL83iZ5oEyt,2,**Steadfast Full Cooperation**,1.0,True
v64YZwcMPWGKftZDu,2,**Steadfast Full Cooperation**,1.0,True
2iaeqmjiWPcBNt6GB,0,**Volatile Conditional Cooperation**,1.0,True
76iM8LpQyvL2KRgvQ,11,**Conditional High Contribution**,1.0,True
7TdFZx4tdaaMFGtCL,9,**Stable Full Cooperation**,1.0,True
DwH3xBMwQQKDKMk2i,0,**Volatile Conditional Cooperation**,1.0,True
Fu2hoCRKZnYrZ5xya,0,**Volatile Conditional Cooperation**,1.0,True
GmYXoXdfKnyFDAcLf,0,**Volatile Conditional Cooperation**,1.0,True
JgNcKRWLBH9MD63FX,0,**Volatile Conditional Cooperation**,1.0,True
S9xcsQ5vGD6C9sdY7,0,**Volatile Conditional Cooperation**,1.0,True
WxtQgTY7oPHFuDN5M,9,**Stable Full Cooperation**,1.0,True
bSdRRkbvhwDewnENo,0,**Volatile Conditional Cooperation**,1.0,True
kK9ND3G7mBpZfCZzs,0,**Volatile Conditional Cooperation**,1.0,True
koPrD4uJ8HaTns7z4,0,**Volatile Conditional Cooperation**,1.0,True
nQfX73nuHRNDEzYS6,0,**Volatile Conditional Cooperation**,1.0,True
qocovKhGBT5rLAyAq,0,**Volatile Conditional Cooperation**,1.0,True
sxpo88GAf2zhvo2KS,0,**Volatile Conditional Cooperation**,1.0,True
tTLHPH3WviRhRgQYa,9,**Stable Full Cooperation**,1.0,True
wBaw9GQ7m3hNKeY6b,0,**Volatile Conditional Cooperation**,1.0,True
yaRd58gRYJZjbt4tG,9,**Stable Full Cooperation**,1.0,True
2iS55AodFkdYZn4TL,17,**Conditional High Contribution**,1.0,True
49iW9P6t6v8iHS4M8,17,**Conditional High Contribution**,1.0,True
GedYobk3QLYHu4HaC,17,**Conditional High Contribution**,1.0,True
HPEcvswM4ANZ3YJkS,7,**Stable High Contribution**,1.0,True
KtDuSjxjH6D54pQdL,17,**Conditional High Contribution**,1.0,True
XNeC952BNYFMYXze8,17,**Conditional High Contribution**,1.0,True
xR4qzXotdKA9f3WLA,5,**Moderate Conditional Cooperation**,1.0,True
3QJn2dAJkDJbHrtrc,14,**Unwavering Full Cooperation**,1.0,True
4HdAZfNsWd2fLrGJm,14,**Unwavering Full Cooperation**,1.0,True
67RhXwn7nefHXc9XY,6,**Inconsistent Conditional Cooperation**,1.0,True
AeSsB3tkderiqiAs2,14,**Unwavering Full Cooperation**,1.0,True
Nxge4KbWWT3FunYsp,14,**Unwavering Full Cooperation**,1.0,True
RE2wKcXzwFo8mKJKG,3,**Strict Full Cooperation**,1.0,True
ehq9k8SzDPnBcHJY5,6,**Inconsistent Conditional Cooperation**,1.0,True
hHvRacn8mut2aALHT,14,**Unwavering Full Cooperation**,1.0,True
jXxCFLMvKHc55eMBS,10,**Strong High Contribution**,1.0,True
mj3YYgsre2LEgCfbk,14,**Unwavering Full Cooperation**,1.0,True
mqMxLDRMtKyWXA5bG,6,**Inconsistent Conditional Cooperation**,1.0,True
rKbD7vRcLkhqDpfor,14,**Unwavering Full Cooperation**,1.0,True
sC47opG6Lb5WhEe3E,3,**Strict Full Cooperation**,1.0,True
uTK7zyCAkpbrkh3rh,14,**Unwavering Full Cooperation**,1.0,True
84RmRYGjGRqsjqXuF,15,**Steadfast High Contribution**,1.0,True
b79Y3GPXscQcpKdRN,21,**High Conditional Contribution**,1.0,True
by8ZNxDFQdZX5kYfG,8,**Consistent Free-Riding**,1.0,True
d95Am7ovTwaHXWz5s,21,**High Conditional Contribution**,1.0,True
f75bZiyBeXNGLs73n,6,**Inconsistent Conditional Cooperation**,1.0,True
i6ocxAWHHSbDYPmjX,15,**Steadfast High Contribution**,1.0,True
mxoLMwLso7CEBLNsK,15,**Steadfast High Contribution**,1.0,True
2DENd7tCoxLKmkDjr,20,**Conditional Cooperative Behavior**,1.0,True
2tPsbDHz45P2PvP5S,13,**Near-Maximal Cooperation**,1.0,True
EgcDEoi69RLypMCup,13,**Near-Maximal Cooperation**,1.0,True
GvgZqRZxdtWRTDxbj,22,**Strategic Free-Riding**,1.0,True
PZsYmMS22qP2KkZfr,13,**Near-Maximal Cooperation**,1.0,True
bYr7TnFjef5bpP6Kq,13,**Near-Maximal Cooperation**,1.0,True
eu4PC2D8qbnMoPteB,13,**Near-Maximal Cooperation**,1.0,True
gkird6LrfsNRLtd9B,13,**Near-Maximal Cooperation**,1.0,True
hyfefMSE4iWWLE8yv,13,**Near-Maximal Cooperation**,1.0,True
m9LxExbEBnA8Cz45c,13,**Near-Maximal Cooperation**,1.0,True
mm26MiNvSeaiCjPkf,13,**Near-Maximal Cooperation**,1.0,True
pBM2dZXmF2M3d8w6a,13,**Near-Maximal Cooperation**,1.0,True
5eYZ7eNWMRFDpuSgP,10,**Strong High Contribution**,1.0,True
9zhLSPRkzKKEKx5Yr,18,**Predominantly Free-Riding**,1.0,True
Fzr4nuGCgg9NN8nPQ,4,**Flexible Conditional Contribution**,1.0,True
KkLe7ZY8JGnDD44Pi,18,**Predominantly Free-Riding**,1.0,True
LsCTH8EeJRorSr7oh,18,**Predominantly Free-Riding**,1.0,True
iAv4FPyewmQzxzenA,18,**Predominantly Free-Riding**,1.0,True
myvMKiPLFTn9BLq3N,1,**High Unconditional Cooperation**,1.0,True
r52cbvfnhQYpAEjHs,12,**Stable High Contribution**,1.0,True
spK9fPYKRihkEnjnp,18,**Predominantly Free-Riding**,1.0,True
v3yjGZqqixn3arAab,1,**High Unconditional Cooperation**,1.0,True
wkwD5jtGbR7RM3TJM,18,**Predominantly Free-Riding**,1.0,True
6RuorZ25uWafNCfQ3,16,**Rigid Full Cooperation**,1.0,True
74eHhGZ5QiQXHhcoJ,16,**Rigid Full Cooperation**,1.0,True
9ZJzbHPSTAPAxMuK7,16,**Rigid Full Cooperation**,1.0,True
Ckf5viEBgAqMgBw4d,16,**Rigid Full Cooperation**,1.0,True
bXdgXcH3KGwhTfhN3,16,**Rigid Full Cooperation**,1.0,True
h9Jv38MkKQMBbn64k,16,**Rigid Full Cooperation**,1.0,True
kX445bREaBFQnuvFc,16,**Rigid Full Cooperation**,1.0,True
sFfjGz9jSBqA7BfqW,16,**Rigid Full Cooperation**,1.0,True
tgSg6xLEqYnNrrLsG,16,**Rigid Full Cooperation**,1.0,True
CBpLKaTejFxeQ3XB4,12,**Stable High Contribution**,1.0,True
KuGBdjYc7pEj9RmQj,14,**Unwavering Full Cooperation**,1.0,True
a4c47us8jdxXK6PbC,6,**Inconsistent Conditional Cooperation**,1.0,True
fwJFqh3v6fbcjR9yi,14,**Unwavering Full Cooperation**,1.0,True
s2CSHeEDG87ZBYYY9,21,**High Conditional Contribution**,1.0,True
sJFnjf7waB6iLTNzP,14,**Unwavering Full Cooperation**,1.0,True
yaHW7J8BGzdtkQHPY,14,**Unwavering Full Cooperation**,1.0,True
JQXTtdaMAdePmf6oA,14,**Unwavering Full Cooperation**,1.0,True
SEWG5bQrnPMtq6Zt5,8,**Consistent Free-Riding**,1.0,True
jsmjqpnATqQ866tna,14,**Unwavering Full Cooperation**,1.0,True
D7QAkZkqPirBSoT7p,8,**Consistent Free-Riding**,1.0,True
KAXFKcMPdJxJio5Kw,18,**Predominantly Free-Riding**,1.0,True
KNihGtmYZkKvyDCvv,18,**Predominantly Free-Riding**,1.0,True
PFvcABmfBDopRTmax,1,**High Unconditional Cooperation**,1.0,True
WDC8u94WF27aEFrDp,18,**Predominantly Free-Riding**,1.0,True
ctfu4ZYRpihBBgmt9,18,**Predominantly Free-Riding**,1.0,True
dok8B7wZDnuteZjM7,1,**High Unconditional Cooperation**,1.0,True
heFkWYbXkSeHMvMXF,18,**Predominantly Free-Riding**,1.0,True
kfE44jGWALuFiTvWk,1,**High Unconditional Cooperation**,1.0,True
mRrZRzBPyX89b6hWz,18,**Predominantly Free-Riding**,1.0,True
nrmpLCTEp9EYLZrKY,4,**Flexible Conditional Contribution**,1.0,True
sFJChzvQEHEDtSnyQ,18,**Predominantly Free-Riding**,1.0,True
sKdETa6bpGvE6ss8x,18,**Predominantly Free-Riding**,1.0,True
9ptMvfoD4CygjirmR,15,**Steadfast High Contribution**,1.0,True
JvdtTrv8B3GTZFaMc,6,**Inconsistent Conditional Cooperation**,1.0,True
Kwqg4e8mewzLN94Ns,2,**Steadfast Full Cooperation**,1.0,True
PGB8cyAbpgbJierPy,8,**Consistent Free-Riding**,1.0,True
aGTRLB2q2HT9s8gHH,15,**Steadfast High Contribution**,1.0,True
g2N6WF4N5D9Hyp9rm,6,**Inconsistent Conditional Cooperation**,1.0,True
psDH5SoGuxhFbfcfT,12,**Stable High Contribution**,1.0,True
qdfwv8zRuKQDeaXCd,15,**Steadfast High Contribution**,1.0,True
uzhA2WhMTb4ZXzjH3,21,**High Conditional Contribution**,1.0,True
Hfxed5WsqPPfkisM3,19,**Rigid Full Cooperation**,1.0,True
Je85EA9kcneh8dHrS,9,**Stable Full Cooperation**,1.0,True
PsLsrZf3oDKyWhE4q,0,**Volatile Conditional Cooperation**,1.0,True
Q5YqLzjJgvejqji2W,9,**Stable Full Cooperation**,1.0,True
TFAbXZQSAimFaJohb,9,**Stable Full Cooperation**,1.0,True
piEGFN7PhfzhtAmpx,7,**Stable High Contribution**,1.0,True
tPcQreEmcJrrQQ6Lz,5,**Moderate Conditional Cooperation**,1.0,True
7Kof79o6P8Y9hygcJ,18,**Predominantly Free-Riding**,1.0,True
H3Cp9HYcdgnxt32Xs,12,**Stable High Contribution**,1.0,True
fPZ6ndqXMCfsHA8cL,7,**Stable High Contribution**,1.0,True
66fwGpKjnAsFzeYNF,3,**Strict Full Cooperation**,1.0,True
rbM9crYxjHXZ9EJtv,17,**Conditional High Contribution**,1.0,True
rnpYy9gGibNuw5LEa,3,**Strict Full Cooperation**,1.0,True
rvjYX786WgtC8cN2G,16,**Rigid Full Cooperation**,1.0,True
