record_id,treatment_code,case_group,game,role_slice,expected_payoff,data_source,variant,model
2942,TDP,TD,SH,both,6.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2946,TDP,TD,SH,both,6.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
308,TDU,TD,SH,both,6.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
31,TDP,TD,SH,both,6.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
329,TDP,TD,SH,both,6.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
400,TDU,TD,SH,both,5.173469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
412,TDP,TD,SH,both,6.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
436,TDU,TD,SH,both,6.13265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
45,TDP,TD,SH,both,5.989795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
482,TDU,TD,SH,both,6.13265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
546,TDU,TD,SH,both,4.8061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
59,TDU,TD,SH,both,6.214285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
612,TDP,TD,SH,both,5.928571428571429,human,demographic_only_row_resampled_seed_0,gpt-5-mini
62,TDP,TD,SH,both,6.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
627,TDP,TD,SH,both,6.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
650,TDU,TD,SH,both,6.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
667,TDU,TD,SH,both,6.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
758,TDP,TD,SH,both,6.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
763,TDU,TD,SH,both,6.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
767,TDP,TD,SH,both,5.663265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
8,TDU,TD,SH,both,6.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
846,TDU,TD,SH,both,5.663265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
857,TDP,TD,SH,both,5.928571428571429,human,demographic_only_row_resampled_seed_0,gpt-5-mini
871,TDU,TD,SH,both,6.13265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
980,TDU,TD,SH,both,6.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
985,TDP,TD,SH,both,5.051020408163265,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1003,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1013,TDU,TD,C,both,3.13265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1022,TDP,TD,C,both,2.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1024,TDP,TD,C,both,2.1530612244897958,human,demographic_only_row_resampled_seed_0,gpt-5-mini
103,TDP,TD,C,both,2.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
107,TDP,TD,C,both,2.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1072,TDU,TD,C,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1100,TDU,TD,C,both,2.704081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1155,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1179,TDU,TD,C,both,3.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1238,TDU,TD,C,both,3.6530612244897958,human,demographic_only_row_resampled_seed_0,gpt-5-mini
124,TDU,TD,C,both,3.13265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1370,TDU,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1404,TDP,TD,C,both,3.7142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1422,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1454,TDU,TD,C,both,3.0408163265306123,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1470,TDU,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1479,TDU,TD,C,both,2.0306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
149,TDU,TD,C,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1518,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1525,TDU,TD,C,both,2.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1530,TDP,TD,C,both,2.2142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
158,TDU,TD,C,both,3.13265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1599,TDP,TD,C,both,3.7142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1611,TDU,TD,C,both,3.6530612244897958,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1636,TDP,TD,C,both,2.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1668,TDP,TD,C,both,2.3979591836734695,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1742,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1746,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1777,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1781,TDP,TD,C,both,2.2448979591836733,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1784,TDP,TD,C,both,3.0714285714285716,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1802,TDU,TD,C,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1805,TDU,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1836,TDP,TD,C,both,2.183673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1840,TDU,TD,C,both,2.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1850,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1915,TDU,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2025,TDU,TD,C,both,3.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2036,TDU,TD,C,both,2.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
205,TDP,TD,C,both,2.2448979591836733,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2066,TDP,TD,C,both,2.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2078,TDU,TD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2086,TDU,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2140,TDU,TD,C,both,2.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2178,TDU,TD,C,both,3.7142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2241,TDU,TD,C,both,3.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2259,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2343,TDU,TD,C,both,2.4285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2346,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2348,TDP,TD,C,both,2.704081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2352,TDP,TD,C,both,2.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2354,TDU,TD,C,both,3.193877551020408,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2371,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2438,TDU,TD,C,both,2.8877551020408165,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2486,TDP,TD,C,both,3.9591836734693877,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2508,TDP,TD,C,both,2.4285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2520,TDP,TD,C,both,2.0306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2578,TDU,TD,C,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2666,TDU,TD,C,both,2.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2693,TDU,TD,C,both,2.704081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2699,TDU,TD,C,both,3.0714285714285716,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2741,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2750,TDU,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2768,TDP,TD,C,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2811,TDU,TD,C,both,2.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2816,TDU,TD,C,both,2.6122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2821,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2827,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
284,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
285,TDP,TD,C,both,2.2448979591836733,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2869,TDU,TD,C,both,2.4285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2913,TDU,TD,C,both,3.0714285714285716,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2916,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2942,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2946,TDP,TD,C,both,2.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
308,TDU,TD,C,both,3.5918367346938775,human,demographic_only_row_resampled_seed_0,gpt-5-mini
31,TDP,TD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
329,TDP,TD,C,both,2.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
400,TDU,TD,C,both,2.8877551020408165,human,demographic_only_row_resampled_seed_0,gpt-5-mini
412,TDP,TD,C,both,2.3979591836734695,human,demographic_only_row_resampled_seed_0,gpt-5-mini
436,TDU,TD,C,both,3.3469387755102042,human,demographic_only_row_resampled_seed_0,gpt-5-mini
45,TDP,TD,C,both,3.7142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
482,TDU,TD,C,both,3.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
546,TDU,TD,C,both,3.622448979591837,human,demographic_only_row_resampled_seed_0,gpt-5-mini
59,TDU,TD,C,both,2.826530612244898,human,demographic_only_row_resampled_seed_0,gpt-5-mini
612,TDP,TD,C,both,3.0408163265306123,human,demographic_only_row_resampled_seed_0,gpt-5-mini
62,TDP,TD,C,both,3.7142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
627,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
650,TDU,TD,C,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
667,TDU,TD,C,both,3.0408163265306123,human,demographic_only_row_resampled_seed_0,gpt-5-mini
758,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
763,TDU,TD,C,both,3.622448979591837,human,demographic_only_row_resampled_seed_0,gpt-5-mini
767,TDP,TD,C,both,2.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
8,TDU,TD,C,both,3.4693877551020407,human,demographic_only_row_resampled_seed_0,gpt-5-mini
846,TDU,TD,C,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
857,TDP,TD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
871,TDU,TD,C,both,2.4285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
980,TDU,TD,C,both,2.979591836734694,human,demographic_only_row_resampled_seed_0,gpt-5-mini
985,TDP,TD,C,both,2.7653061224489797,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1003,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1013,TDU,TD,Proposer,both,1.4081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1022,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1024,TDP,TD,Proposer,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
103,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
107,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1072,TDU,TD,Proposer,both,4.73469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1100,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1155,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1179,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1238,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
124,TDU,TD,Proposer,both,4.23469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1370,TDU,TD,Proposer,both,4.23469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1404,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1422,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1454,TDU,TD,Proposer,both,1.510204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1470,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1479,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
149,TDU,TD,Proposer,both,2.3469387755102042,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1518,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1525,TDU,TD,Proposer,both,4.23469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1530,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
158,TDU,TD,Proposer,both,3.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1599,TDP,TD,Proposer,both,0.21428571428571427,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1611,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1636,TDP,TD,Proposer,both,1.2653061224489797,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1668,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1742,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1746,TDP,TD,Proposer,both,3.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1777,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1781,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1784,TDP,TD,Proposer,both,2.3469387755102042,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1802,TDU,TD,Proposer,both,4.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1805,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1836,TDP,TD,Proposer,both,3.9183673469387754,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1840,TDU,TD,Proposer,both,2.4081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1850,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1915,TDU,TD,Proposer,both,0.5510204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2025,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2036,TDU,TD,Proposer,both,4.23469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
205,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2066,TDP,TD,Proposer,both,0.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2078,TDU,TD,Proposer,both,3.4285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2086,TDU,TD,Proposer,both,2.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2140,TDU,TD,Proposer,both,4.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2178,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2241,TDU,TD,Proposer,both,4.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2259,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2343,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2346,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2348,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2352,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2354,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2371,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2438,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2486,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2508,TDP,TD,Proposer,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2520,TDP,TD,Proposer,both,4.081632653061225,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2578,TDU,TD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2666,TDU,TD,Proposer,both,0.5510204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2693,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2699,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2741,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2750,TDU,TD,Proposer,both,1.346938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2768,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2811,TDU,TD,Proposer,both,1.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2816,TDU,TD,Proposer,both,2.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2821,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2827,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
284,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
285,TDP,TD,Proposer,both,2.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2869,TDU,TD,Proposer,both,1.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2913,TDU,TD,Proposer,both,4.3061224489795915,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2916,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2942,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2946,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
308,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
31,TDP,TD,Proposer,both,0.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
329,TDP,TD,Proposer,both,2.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
400,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
412,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
436,TDU,TD,Proposer,both,4.785714285714286,human,demographic_only_row_resampled_seed_0,gpt-5-mini
45,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
482,TDU,TD,Proposer,both,4.23469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
546,TDU,TD,Proposer,both,2.306122448979592,human,demographic_only_row_resampled_seed_0,gpt-5-mini
59,TDU,TD,Proposer,both,4.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
612,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
62,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
627,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
650,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
667,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
758,TDP,TD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
763,TDU,TD,Proposer,both,4.948979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
767,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
8,TDU,TD,Proposer,both,2.5714285714285716,human,demographic_only_row_resampled_seed_0,gpt-5-mini
846,TDU,TD,Proposer,both,4.775510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
857,TDP,TD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
871,TDU,TD,Proposer,both,2.7857142857142856,human,demographic_only_row_resampled_seed_0,gpt-5-mini
980,TDU,TD,Proposer,both,1.346938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
985,TDP,TD,Proposer,both,2.3469387755102042,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1003,TDP,TD,Responder,both,3.0816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1013,TDU,TD,Responder,both,2.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1022,TDP,TD,Responder,both,1.8775510204081634,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1024,TDP,TD,Responder,both,1.9591836734693877,human,demographic_only_row_resampled_seed_0,gpt-5-mini
103,TDP,TD,Responder,both,3.86734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
107,TDP,TD,Responder,both,0.030612244897959183,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1072,TDU,TD,Responder,both,4.112244897959184,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1100,TDU,TD,Responder,both,6.653061224489796,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1155,TDP,TD,Responder,both,6.438775510204081,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1179,TDU,TD,Responder,both,1.7244897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1238,TDU,TD,Responder,both,2.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
124,TDU,TD,Responder,both,1.7244897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1370,TDU,TD,Responder,both,3.836734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1404,TDP,TD,Responder,both,6.459183673469388,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1422,TDP,TD,Responder,both,3.0816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1454,TDU,TD,Responder,both,2.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1470,TDU,TD,Responder,both,1.7244897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1479,TDU,TD,Responder,both,3.816326530612245,human,demographic_only_row_resampled_seed_0,gpt-5-mini
149,TDU,TD,Responder,both,4.173469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1518,TDP,TD,Responder,both,6.459183673469388,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1525,TDU,TD,Responder,both,4.183673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1530,TDP,TD,Responder,both,3.86734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
158,TDU,TD,Responder,both,3.316326530612245,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1599,TDP,TD,Responder,both,6.459183673469388,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1611,TDU,TD,Responder,both,6.653061224489796,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1636,TDP,TD,Responder,both,4.346938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1668,TDP,TD,Responder,both,6.459183673469388,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1742,TDP,TD,Responder,both,1.8775510204081634,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1746,TDP,TD,Responder,both,4.295918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1777,TDP,TD,Responder,both,1.8775510204081634,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1781,TDP,TD,Responder,both,3.0816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1784,TDP,TD,Responder,both,0.7959183673469388,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1802,TDU,TD,Responder,both,4.122448979591836,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1805,TDU,TD,Responder,both,3.816326530612245,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1836,TDP,TD,Responder,both,1.8775510204081634,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1840,TDU,TD,Responder,both,3.816326530612245,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1850,TDP,TD,Responder,both,6.459183673469388,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1915,TDU,TD,Responder,both,4.183673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2025,TDU,TD,Responder,both,4.122448979591836,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2036,TDU,TD,Responder,both,4.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
205,TDP,TD,Responder,both,1.8775510204081634,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2066,TDP,TD,Responder,both,4.285714285714286,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2078,TDU,TD,Responder,both,4.122448979591836,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2086,TDU,TD,Responder,both,6.8979591836734695,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2140,TDU,TD,Responder,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
