Cohort,Stage ID,Round,Turn (player number),Turn (sender ID),Turn (sender name),Turn (avatar),Offer (timestamp),Buy offer (RED),Buy offer (BLUE),Buy offer (GREEN),Sell offer (RED),Sell offer (BLUE),Sell offer (GREEN),Offer status,Offer recipient,Sender payout before turn,Sender payout after turn,Recipient payout before turn,Recipient payout after turn,player 1,player 2,player 3,player 1 (is sender),player 1 (is selected recipient),player 1 offer timestamp,player 1 offer response,player 1 RED before turn,player 1 RED after turn,player 1 BLUE before turn,player 1 BLUE after turn,player 1 GREEN before turn,player 1 GREEN after turn,player 1 RED value,player 1 BLUE value,player 1 GREEN value,player 1 payout before turn,player 1 payout after turn,player 2 (is sender),player 2 (is selected recipient),player 2 offer timestamp,player 2 offer response,player 2 RED before turn,player 2 RED after turn,player 2 BLUE before turn,player 2 BLUE after turn,player 2 GREEN before turn,player 2 GREEN after turn,player 2 RED value,player 2 BLUE value,player 2 GREEN value,player 2 payout before turn,player 2 payout after turn,player 3 (is sender),player 3 (is selected recipient),player 3 offer timestamp,player 3 offer response,player 3 RED before turn,player 3 RED after turn,player 3 BLUE before turn,player 3 BLUE after turn,player 3 GREEN before turn,player 3 GREEN after turn,player 3 RED value,player 3 BLUE value,player 3 GREEN value,player 3 payout before turn,player 3 payout after turn
g15-m5wp8s,Second negotiation game-negotiation2_alternate_profile,2,2,tiger-red-5171,Tiger,🐯,2025-01-14 09:23:20.000,0,7,0,3,0,0,DECLINED,,19.61,19.61,,,alligator-yellow-2789,otter-green-8822,tiger-red-5171,false,false,2025-01-14 09:23:36.000,false,5,5,13,13,10,10,0.1,0.6000000000000001,0.5,13.3,13.3,false,false,2025-01-14 09:23:25.000,false,8,8,14,14,10,10,0.4,1,0.5,22.2,22.2,true,false,n/a,n/a,17,17,3,3,10,10,0.7000000000000001,0.9,0.5,19.61,19.61
g16-m5wp8t,First negotiation game-negotiation1,0,0,dolphin-green-1598,Dolphin 2,🐬,2025-01-14 09:07:30.000,0,3,0,5,0,0,ACCEPTED,frog-yellow-5901,17,19,18,22.1,dolphin-green-1598,frog-yellow-5901,pig-green-5362,true,false,n/a,n/a,10,5,10,13,10,10,0.2,1,0.5,17,19,false,true,2025-01-14 09:07:45.000,true,10,15,10,7,10,10,1,0.30000000000000004,0.5,18,22.1,false,false,2025-01-14 09:07:51.000,true,10,10,10,10,10,10,0.4,0.4,0.5,13,13
g16-m5wp8t,First negotiation game-negotiation1,0,1,frog-yellow-5901,Frog 2,🐸,2025-01-14 09:08:26.000,2,0,0,0,2,0,ACCEPTED,dolphin-green-1598,22.1,23.5,19,20.6,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,true,2025-01-14 09:08:39.000,true,5,3,13,15,10,10,0.2,1,0.5,19,20.6,true,false,n/a,n/a,15,17,7,5,10,10,1,0.30000000000000004,0.5,22.1,23.5,false,false,2025-01-14 09:08:49.000,true,10,10,10,10,10,10,0.4,0.4,0.5,13,13
g16-m5wp8t,First negotiation game-negotiation1,0,2,pig-green-5362,Pig 2,🐷,2025-01-14 09:09:39.000,0,0,10,7,0,0,ACCEPTED,frog-yellow-5901,13,15.2,23.5,25.5,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,false,2025-01-14 09:09:45.000,false,3,3,15,15,10,10,0.2,1,0.5,20.6,20.6,false,true,2025-01-14 09:10:10.000,true,17,24,5,5,10,0,1,0.30000000000000004,0.5,23.5,25.5,true,false,n/a,n/a,10,3,10,10,10,20,0.4,0.4,0.5,13,15.2
g16-m5wp8t,First negotiation game-negotiation1,1,0,dolphin-green-1598,Dolphin 2,🐬,2025-01-14 09:10:34.000,0,5,0,3,0,0,ACCEPTED,frog-yellow-5901,20.6,25,25.5,27,dolphin-green-1598,frog-yellow-5901,pig-green-5362,true,false,n/a,n/a,3,0,15,20,10,10,0.2,1,0.5,20.6,25,false,true,2025-01-14 09:10:48.000,true,24,27,5,0,0,0,1,0.30000000000000004,0.5,25.5,27,false,false,2025-01-14 09:10:41.000,false,3,3,10,10,20,20,0.4,0.4,0.5,15.2,15.2
g16-m5wp8t,First negotiation game-negotiation1,1,1,frog-yellow-5901,Frog 2,🐸,2025-01-14 09:11:37.000,0,0,1,1,0,0,ACCEPTED,dolphin-green-1598,27,26.5,25,24.7,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,true,2025-01-14 09:12:10.000,true,0,1,20,20,10,9,0.2,1,0.5,25,24.7,true,false,n/a,n/a,27,26,0,0,0,1,1,0.30000000000000004,0.5,27,26.5,false,false,2025-01-14 09:11:43.000,false,3,3,10,10,20,20,0.4,0.4,0.5,15.2,15.2
g16-m5wp8t,First negotiation game-negotiation1,1,2,pig-green-5362,Pig 2,🐷,2025-01-14 09:13:07.000,0,0,9,0,8,0,ACCEPTED,dolphin-green-1598,15.2,16.5,24.7,28.2,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,true,2025-01-14 09:13:13.000,true,1,1,20,28,9,0,0.2,1,0.5,24.7,28.2,false,false,2025-01-14 09:13:13.000,false,26,26,0,0,1,1,1,0.30000000000000004,0.5,26.5,26.5,true,false,n/a,n/a,3,3,10,2,20,29,0.4,0.4,0.5,15.2,16.5
g16-m5wp8t,First negotiation game-negotiation1,2,0,dolphin-green-1598,Dolphin 2,🐬,2025-01-14 09:13:39.000,0,2,0,1,0,0,DECLINED,,28.2,28.2,,,dolphin-green-1598,frog-yellow-5901,pig-green-5362,true,false,n/a,n/a,1,1,28,28,0,0,0.2,1,0.5,28.2,28.2,false,false,2025-01-14 09:13:45.000,false,26,26,0,0,1,1,1,0.30000000000000004,0.5,26.5,26.5,false,false,2025-01-14 09:13:43.000,false,3,3,2,2,29,29,0.4,0.4,0.5,16.5,16.5
g16-m5wp8t,First negotiation game-negotiation1,2,1,frog-yellow-5901,Frog 2,🐸,2025-01-14 09:13:56.000,1,0,0,0,0,1,ACCEPTED,pig-green-5362,26.5,27,16.5,16.61,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,false,2025-01-14 09:14:00.000,true,1,1,28,28,0,0,0.2,1,0.5,28.2,28.2,true,false,n/a,n/a,26,27,0,0,1,0,1,0.30000000000000004,0.5,26.5,27,false,true,2025-01-14 09:13:59.000,true,3,2,2,2,29,30,0.4,0.4,0.5,16.5,16.61
g16-m5wp8t,First negotiation game-negotiation1,2,2,pig-green-5362,Pig 2,🐷,2025-01-14 09:14:15.000,1,0,0,0,1,0,ACCEPTED,dolphin-green-1598,16.61,16.61,28.2,29,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,true,2025-01-14 09:14:22.000,true,1,0,28,29,0,0,0.2,1,0.5,28.2,29,false,false,2025-01-14 09:14:32.000,false,27,27,0,0,0,0,1,0.30000000000000004,0.5,27,27,true,false,n/a,n/a,2,3,2,1,30,30,0.4,0.4,0.5,16.61,16.61
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,0,dolphin-green-1598,Dolphin 2,🐬,2025-01-14 09:15:54.000,0,0,5,5,0,0,ACCEPTED,frog-yellow-5901,7,9,19,21,dolphin-green-1598,frog-yellow-5901,pig-green-5362,true,false,n/a,n/a,10,5,10,10,10,15,0.1,0.1,0.5,7,9,false,true,2025-01-14 09:16:00.000,true,10,15,10,10,10,5,0.9,0.5,0.5,19,21,false,false,2025-01-14 09:16:43.000,false,10,10,10,10,10,10,0.4,0.30000000000000004,0.5,12,12
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,1,frog-yellow-5901,Frog 2,🐸,2025-01-14 09:17:03.000,5,0,0,0,3,0,DECLINED,,21,21,,,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,false,2025-01-14 09:17:10.000,false,5,5,10,10,15,15,0.1,0.1,0.5,9,9,true,false,n/a,n/a,15,15,10,10,5,5,0.9,0.5,0.5,21,21,false,false,2025-01-14 09:17:32.000,false,10,10,10,10,10,10,0.4,0.30000000000000004,0.5,12,12
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,0,2,pig-green-5362,Pig 2,🐷,2025-01-14 09:17:51.000,0,0,10,0,10,0,DECLINED,,12,12,,,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,false,2025-01-14 09:18:03.000,false,5,5,10,10,15,15,0.1,0.1,0.5,9,9,false,false,2025-01-14 09:17:57.000,false,15,15,10,10,5,5,0.9,0.5,0.5,21,21,true,false,n/a,n/a,10,10,10,10,10,10,0.4,0.30000000000000004,0.5,12,12
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,0,dolphin-green-1598,Dolphin 2,🐬,2025-01-14 09:18:20.000,0,0,5,5,0,0,ACCEPTED,frog-yellow-5901,9,11,21,23,dolphin-green-1598,frog-yellow-5901,pig-green-5362,true,false,n/a,n/a,5,0,10,10,15,20,0.1,0.1,0.5,9,11,false,true,2025-01-14 09:18:25.000,true,15,20,10,10,5,0,0.9,0.5,0.5,21,23,false,false,2025-01-14 09:18:27.000,false,10,10,10,10,10,10,0.4,0.30000000000000004,0.5,12,12
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,1,frog-yellow-5901,Frog 2,🐸,2025-01-14 09:18:55.000,5,0,0,0,5,0,DECLINED,,23,23,,,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,false,2025-01-14 09:19:13.000,false,0,0,10,10,20,20,0.1,0.1,0.5,11,11,true,false,n/a,n/a,20,20,10,10,0,0,0.9,0.5,0.5,23,23,false,false,2025-01-14 09:18:58.000,false,10,10,10,10,10,10,0.4,0.30000000000000004,0.5,12,12
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,1,2,pig-green-5362,Pig 2,🐷,2025-01-14 09:20:05.000,10,0,0,0,10,0,DECLINED,,12,12,,,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,false,2025-01-14 09:20:07.000,false,0,0,10,10,20,20,0.1,0.1,0.5,11,11,false,false,2025-01-14 09:20:09.000,false,20,20,10,10,0,0,0.9,0.5,0.5,23,23,true,false,n/a,n/a,10,10,10,10,10,10,0.4,0.30000000000000004,0.5,12,12
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,0,dolphin-green-1598,Dolphin 2,🐬,2025-01-14 09:20:26.000,0,0,10,0,10,0,DECLINED,,11,11,,,dolphin-green-1598,frog-yellow-5901,pig-green-5362,true,false,n/a,n/a,0,0,10,10,20,20,0.1,0.1,0.5,11,11,false,false,2025-01-14 09:20:32.000,false,20,20,10,10,0,0,0.9,0.5,0.5,23,23,false,false,2025-01-14 09:20:39.000,false,10,10,10,10,10,10,0.4,0.30000000000000004,0.5,12,12
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,1,frog-yellow-5901,Frog 2,🐸,2025-01-14 09:21:10.000,2,0,0,0,3,0,ACCEPTED,pig-green-5362,23,23.3,12,12.11,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,false,2025-01-14 09:21:20.000,false,0,0,10,10,20,20,0.1,0.1,0.5,11,11,true,false,n/a,n/a,20,22,10,7,0,0,0.9,0.5,0.5,23,23.3,false,true,2025-01-14 09:21:16.000,true,10,8,10,13,10,10,0.4,0.30000000000000004,0.5,12,12.11
g16-m5wp8t,Second negotiation game-negotiation2_alternate_profile,2,2,pig-green-5362,Pig 2,🐷,2025-01-14 09:21:43.000,7,0,0,0,7,0,DECLINED,,12.11,12.11,,,dolphin-green-1598,frog-yellow-5901,pig-green-5362,false,false,2025-01-14 09:21:45.000,false,0,0,10,10,20,20,0.1,0.1,0.5,11,11,false,false,2025-01-14 09:21:46.000,false,22,22,7,7,0,0,0.9,0.5,0.5,23.3,23.3,true,false,n/a,n/a,8,8,13,13,10,10,0.4,0.30000000000000004,0.5,12.11,12.11
g17-m5wp8w,First negotiation game-negotiation1,0,0,iguana-blue-1059,Iguana 2,🦎,2025-01-14 09:09:15.000,0,0,4,3,0,0,ACCEPTED,owl-green-168,15,16.4,15.01,15.11,iguana-blue-1059,owl-green-168,squid-purple-9957,true,false,n/a,n/a,10,7,10,10,10,14,0.2,0.8,0.5,15,16.4,false,true,2025-01-14 09:09:31.000,true,10,13,10,10,10,6,0.7000000000000001,0.30000000000000004,0.5,15.01,15.11,false,false,2025-01-14 09:09:31.000,false,10,10,10,10,10,10,0.1,0.5,0.5,11,11
g17-m5wp8w,First negotiation game-negotiation1,0,1,owl-green-168,Owl 2,🦉,2025-01-14 09:09:56.000,0,2,0,0,0,1,DECLINED,,15.11,15.11,,,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:10:05.000,false,7,7,10,10,14,14,0.2,0.8,0.5,16.4,16.4,true,false,n/a,n/a,13,13,10,10,6,6,0.7000000000000001,0.30000000000000004,0.5,15.11,15.11,false,false,2025-01-14 09:10:10.000,false,10,10,10,10,10,10,0.1,0.5,0.5,11,11
g17-m5wp8w,First negotiation game-negotiation1,0,2,squid-purple-9957,Squid 2,🦑,2025-01-14 09:10:46.000,0,2,0,5,0,0,ACCEPTED,owl-green-168,11,11.5,15.11,18,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:10:57.000,false,7,7,10,10,14,14,0.2,0.8,0.5,16.4,16.4,false,true,2025-01-14 09:10:56.000,true,13,18,10,8,6,6,0.7000000000000001,0.30000000000000004,0.5,15.11,18,true,false,n/a,n/a,10,5,10,12,10,10,0.1,0.5,0.5,11,11.5
g17-m5wp8w,First negotiation game-negotiation1,1,0,iguana-blue-1059,Iguana 2,🦎,2025-01-14 09:11:17.000,0,0,4,3,0,0,ACCEPTED,owl-green-168,16.4,17.8,18,18.11,iguana-blue-1059,owl-green-168,squid-purple-9957,true,false,n/a,n/a,7,4,10,10,14,18,0.2,0.8,0.5,16.4,17.8,false,true,2025-01-14 09:11:33.000,true,18,21,8,8,6,2,0.7000000000000001,0.30000000000000004,0.5,18,18.11,false,false,2025-01-14 09:11:25.000,false,5,5,12,12,10,10,0.1,0.5,0.5,11.5,11.5
g17-m5wp8w,First negotiation game-negotiation1,1,1,owl-green-168,Owl 2,🦉,2025-01-14 09:11:49.000,0,5,0,2,0,0,DECLINED,,18.11,18.11,,,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:11:54.000,false,4,4,10,10,18,18,0.2,0.8,0.5,17.8,17.8,true,false,n/a,n/a,21,21,8,8,2,2,0.7000000000000001,0.30000000000000004,0.5,18.11,18.11,false,false,2025-01-14 09:12:04.000,false,5,5,12,12,10,10,0.1,0.5,0.5,11.5,11.5
g17-m5wp8w,First negotiation game-negotiation1,1,2,squid-purple-9957,Squid 2,🦑,2025-01-14 09:12:51.000,6,0,0,0,1,0,DECLINED,,11.5,11.5,,,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:13:07.000,false,4,4,10,10,18,18,0.2,0.8,0.5,17.8,17.8,false,false,2025-01-14 09:13:00.000,false,21,21,8,8,2,2,0.7000000000000001,0.30000000000000004,0.5,18.11,18.11,true,false,n/a,n/a,5,5,12,12,10,10,0.1,0.5,0.5,11.5,11.5
g17-m5wp8w,First negotiation game-negotiation1,2,0,iguana-blue-1059,Iguana 2,🦎,2025-01-14 09:13:19.000,6,0,0,0,1,0,DECLINED,,17.8,17.8,,,iguana-blue-1059,owl-green-168,squid-purple-9957,true,false,n/a,n/a,4,4,10,10,18,18,0.2,0.8,0.5,17.8,17.8,false,false,2025-01-14 09:13:25.000,false,21,21,8,8,2,2,0.7000000000000001,0.30000000000000004,0.5,18.11,18.11,false,false,2025-01-14 09:13:34.000,false,5,5,12,12,10,10,0.1,0.5,0.5,11.5,11.5
g17-m5wp8w,First negotiation game-negotiation1,2,1,owl-green-168,Owl 2,🦉,2025-01-14 09:13:46.000,0,0,5,2,0,0,DECLINED,,18.11,18.11,,,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:13:52.000,false,4,4,10,10,18,18,0.2,0.8,0.5,17.8,17.8,true,false,n/a,n/a,21,21,8,8,2,2,0.7000000000000001,0.30000000000000004,0.5,18.11,18.11,false,false,2025-01-14 09:13:53.000,false,5,5,12,12,10,10,0.1,0.5,0.5,11.5,11.5
g17-m5wp8w,First negotiation game-negotiation1,2,2,squid-purple-9957,Squid 2,🦑,2025-01-14 09:14:36.000,0,0,2,3,0,0,ACCEPTED,owl-green-168,11.5,12.2,18.11,19.21,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:14:40.000,false,4,4,10,10,18,18,0.2,0.8,0.5,17.8,17.8,false,true,2025-01-14 09:14:41.000,true,21,24,8,8,2,0,0.7000000000000001,0.30000000000000004,0.5,18.11,19.21,true,false,n/a,n/a,5,2,12,12,10,12,0.1,0.5,0.5,11.5,12.2
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,0,iguana-blue-1059,Iguana 2,🦎,2025-01-14 09:16:20.000,5,0,0,0,3,0,DECLINED,,10,10,,,iguana-blue-1059,owl-green-168,squid-purple-9957,true,false,n/a,n/a,10,10,10,10,10,10,0.30000000000000004,0.2,0.5,10,10,false,false,2025-01-14 09:16:24.000,false,10,10,10,10,10,10,1,0.6000000000000001,0.5,21,21,false,false,2025-01-14 09:16:36.000,false,10,10,10,10,10,10,0.9,0.5,0.5,19,19
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,1,owl-green-168,Owl 2,🦉,2025-01-14 09:16:52.000,1,0,0,0,0,2,ACCEPTED,squid-purple-9957,21,21,19,19.11,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:16:55.000,true,10,10,10,10,10,10,0.30000000000000004,0.2,0.5,10,10,true,false,n/a,n/a,10,11,10,10,10,8,1,0.6000000000000001,0.5,21,21,false,true,2025-01-14 09:17:04.000,true,10,9,10,10,10,12,0.9,0.5,0.5,19,19.11
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,0,2,squid-purple-9957,Squid 2,🦑,2025-01-14 09:17:38.000,0,0,5,0,5,0,ACCEPTED,owl-green-168,19.11,19.11,21,21.5,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:17:43.000,false,10,10,10,10,10,10,0.30000000000000004,0.2,0.5,10,10,false,true,2025-01-14 09:17:44.000,true,11,11,10,15,8,3,1,0.6000000000000001,0.5,21,21.5,true,false,n/a,n/a,9,9,10,5,12,17,0.9,0.5,0.5,19.11,19.11
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,0,iguana-blue-1059,Iguana 2,🦎,2025-01-14 09:18:01.000,3,0,0,0,2,0,DECLINED,,10,10,,,iguana-blue-1059,owl-green-168,squid-purple-9957,true,false,n/a,n/a,10,10,10,10,10,10,0.30000000000000004,0.2,0.5,10,10,false,false,2025-01-14 09:18:05.000,false,11,11,15,15,3,3,1,0.6000000000000001,0.5,21.5,21.5,false,false,2025-01-14 09:18:12.000,false,9,9,5,5,17,17,0.9,0.5,0.5,19.11,19.11
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,1,owl-green-168,Owl 2,🦉,2025-01-14 09:18:29.000,0,2,0,1,0,0,DECLINED,,21.5,21.5,,,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:18:32.000,false,10,10,10,10,10,10,0.30000000000000004,0.2,0.5,10,10,true,false,n/a,n/a,11,11,15,15,3,3,1,0.6000000000000001,0.5,21.5,21.5,false,false,2025-01-14 09:18:40.000,false,9,9,5,5,17,17,0.9,0.5,0.5,19.11,19.11
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,1,2,squid-purple-9957,Squid 2,🦑,2025-01-14 09:19:28.000,2,0,0,0,0,3,ACCEPTED,iguana-blue-1059,19.11,19.4,10,10.9,iguana-blue-1059,owl-green-168,squid-purple-9957,false,true,2025-01-14 09:19:34.000,true,10,8,10,10,10,13,0.30000000000000004,0.2,0.5,10,10.9,false,false,2025-01-14 09:19:43.000,false,11,11,15,15,3,3,1,0.6000000000000001,0.5,21.5,21.5,true,false,n/a,n/a,9,11,5,5,17,14,0.9,0.5,0.5,19.11,19.4
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,2,0,iguana-blue-1059,Iguana 2,🦎,2025-01-14 09:20:03.000,3,0,0,0,3,0,DECLINED,,10.9,10.9,,,iguana-blue-1059,owl-green-168,squid-purple-9957,true,false,n/a,n/a,8,8,10,10,13,13,0.30000000000000004,0.2,0.5,10.9,10.9,false,false,2025-01-14 09:20:08.000,false,11,11,15,15,3,3,1,0.6000000000000001,0.5,21.5,21.5,false,false,2025-01-14 09:20:11.000,false,11,11,5,5,14,14,0.9,0.5,0.5,19.4,19.4
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,2,1,owl-green-168,Owl 2,🦉,2025-01-14 09:20:29.000,2,0,0,0,2,0,DECLINED,,21.5,21.5,,,iguana-blue-1059,owl-green-168,squid-purple-9957,false,false,2025-01-14 09:20:33.000,false,8,8,10,10,13,13,0.30000000000000004,0.2,0.5,10.9,10.9,true,false,n/a,n/a,11,11,15,15,3,3,1,0.6000000000000001,0.5,21.5,21.5,false,false,2025-01-14 09:20:37.000,false,11,11,5,5,14,14,0.9,0.5,0.5,19.4,19.4
g17-m5wp8w,Second negotiation game-negotiation2_alternate_profile,2,2,squid-purple-9957,Squid 2,🦑,2025-01-14 09:20:56.000,0,3,0,0,0,2,ACCEPTED,iguana-blue-1059,19.4,19.9,10.9,11.3,iguana-blue-1059,owl-green-168,squid-purple-9957,false,true,2025-01-14 09:21:04.000,true,8,8,10,7,13,15,0.30000000000000004,0.2,0.5,10.9,11.3,false,false,2025-01-14 09:21:02.000,false,11,11,15,15,3,3,1,0.6000000000000001,0.5,21.5,21.5,true,false,n/a,n/a,11,11,5,8,14,12,0.9,0.5,0.5,19.4,19.9
g18-m5wq8i,First negotiation game-negotiation1,0,0,gorilla-purple-8501,Gorilla 2,🦍,2025-01-14 09:05:36.000,1,0,0,0,2,0,ACCEPTED,whale-orange-533,10,10.2,20,21.21,gorilla-purple-8501,llama-pink-7039,whale-orange-533,true,false,n/a,n/a,10,11,10,8,10,10,0.4,0.1,0.5,10,10.2,false,false,2025-01-14 09:10:03.000,true,10,10,10,10,10,10,0.6000000000000001,0.9,0.5,20,20,false,true,2025-01-14 09:09:58.000,true,10,9,10,12,10,10,0.6000000000000001,0.9,0.5,20,21.21
g18-m5wq8i,First negotiation game-negotiation1,0,1,llama-pink-7039,Llama,🦙,2025-01-14 09:10:30.000,0,1,0,2,0,0,ACCEPTED,gorilla-purple-8501,20,19.71,10.2,10.9,gorilla-purple-8501,llama-pink-7039,whale-orange-533,false,true,2025-01-14 09:11:11.000,true,11,13,8,7,10,10,0.4,0.1,0.5,10.2,10.9,true,false,n/a,n/a,10,8,10,11,10,10,0.6000000000000001,0.9,0.5,20,19.71,false,false,2025-01-14 09:10:40.000,false,9,9,12,12,10,10,0.6000000000000001,0.9,0.5,21.21,21.21
g18-m5wq8i,First negotiation game-negotiation1,0,2,whale-orange-533,Whale 2,🐳,2025-01-14 09:11:42.000,0,2,0,0,0,1,ACCEPTED,llama-pink-7039,21.21,22.5,19.71,18.4,gorilla-purple-8501,llama-pink-7039,whale-orange-533,false,false,2025-01-14 09:11:47.000,true,13,13,7,7,10,10,0.4,0.1,0.5,10.9,10.9,false,true,2025-01-14 09:11:55.000,true,8,8,11,9,10,11,0.6000000000000001,0.9,0.5,19.71,18.4,true,false,n/a,n/a,9,9,12,14,10,9,0.6000000000000001,0.9,0.5,21.21,22.5
g18-m5wq8i,First negotiation game-negotiation1,1,0,gorilla-purple-8501,Gorilla 2,🦍,2025-01-14 09:08:32.000,2,0,0,0,2,0,ACCEPTED,llama-pink-7039,10.9,11.5,18.4,19,gorilla-purple-8501,llama-pink-7039,whale-orange-533,true,false,n/a,n/a,13,15,7,5,10,10,0.4,0.1,0.5,10.9,11.5,false,true,2025-01-14 09:12:53.000,true,8,6,9,11,11,11,0.6000000000000001,0.9,0.5,18.4,19,false,false,2025-01-14 09:12:59.000,true,9,9,14,14,9,9,0.6000000000000001,0.9,0.5,22.5,22.5
g18-m5wq8i,First negotiation game-negotiation1,1,1,llama-pink-7039,Llama,🦙,2025-01-14 09:13:44.000,3,0,0,0,3,0,ACCEPTED,whale-orange-533,19,18.11,22.5,23.4,gorilla-purple-8501,llama-pink-7039,whale-orange-533,false,false,2025-01-14 09:13:53.000,false,15,15,5,5,10,10,0.4,0.1,0.5,11.5,11.5,true,false,n/a,n/a,6,9,11,8,11,11,0.6000000000000001,0.9,0.5,19,18.11,false,true,2025-01-14 09:14:21.000,true,9,6,14,17,9,9,0.6000000000000001,0.9,0.5,22.5,23.4
g18-m5wq8i,First negotiation game-negotiation1,1,2,whale-orange-533,Whale 2,🐳,2025-01-14 09:14:56.000,0,4,0,0,0,5,ACCEPTED,gorilla-purple-8501,23.4,24.51,11.5,13.6,gorilla-purple-8501,llama-pink-7039,whale-orange-533,false,true,2025-01-14 09:15:04.000,true,15,15,5,1,10,15,0.4,0.1,0.5,11.5,13.6,false,false,2025-01-14 09:15:14.000,true,9,9,8,8,11,11,0.6000000000000001,0.9,0.5,18.11,18.11,true,false,n/a,n/a,6,6,17,21,9,4,0.6000000000000001,0.9,0.5,23.4,24.51
g18-m5wq8i,First negotiation game-negotiation1,2,0,gorilla-purple-8501,Gorilla 2,🦍,2025-01-14 09:12:47.000,0,0,2,2,0,0,ACCEPTED,llama-pink-7039,13.6,13.8,18.11,18.3,gorilla-purple-8501,llama-pink-7039,whale-orange-533,true,false,n/a,n/a,15,13,1,1,15,17,0.4,0.1,0.5,13.6,13.8,false,true,2025-01-14 09:17:03.000,true,9,11,8,8,11,9,0.6000000000000001,0.9,0.5,18.11,18.3,false,false,2025-01-14 09:17:21.000,true,6,6,21,21,4,4,0.6000000000000001,0.9,0.5,24.51,24.51
g18-m5wq8i,First negotiation game-negotiation1,2,1,llama-pink-7039,Llama,🦙,2025-01-14 09:17:43.000,1,0,0,0,0,1,ACCEPTED,gorilla-purple-8501,18.3,18.41,13.8,13.9,gorilla-purple-8501,llama-pink-7039,whale-orange-533,false,true,2025-01-14 09:17:52.000,true,13,12,1,1,17,18,0.4,0.1,0.5,13.8,13.9,true,false,n/a,n/a,11,12,8,8,9,8,0.6000000000000001,0.9,0.5,18.3,18.41,false,false,2025-01-14 09:17:58.000,false,6,6,21,21,4,4,0.6000000000000001,0.9,0.5,24.51,24.51
g18-m5wq8i,First negotiation game-negotiation1,2,2,whale-orange-533,Whale 2,🐳,2025-01-14 09:18:42.000,0,2,0,0,0,2,DECLINED,,24.51,24.51,,,gorilla-purple-8501,llama-pink-7039,whale-orange-533,false,false,2025-01-14 09:18:57.000,false,12,12,1,1,18,18,0.4,0.1,0.5,13.9,13.9,false,false,2025-01-14 09:18:51.000,false,12,12,8,8,8,8,0.6000000000000001,0.9,0.5,18.41,18.41,true,false,n/a,n/a,6,6,21,21,4,4,0.6000000000000001,0.9,0.5,24.51,24.51
g18-m5wq8i,Second negotiation game-negotiation2_alternate_profile,0,0,gorilla-purple-8501,Gorilla 2,🦍,2025-01-14 09:16:44.000,2,0,0,0,2,0,ACCEPTED,llama-pink-7039,18,18.61,19,19.41,gorilla-purple-8501,llama-pink-7039,whale-orange-533,true,false,n/a,n/a,10,12,10,8,10,10,0.8,0.5,0.5,18,18.61,false,true,2025-01-14 09:21:16.000,true,10,8,10,12,10,10,0.6000000000000001,0.8,0.5,19,19.41,false,false,2025-01-14 09:21:15.000,false,10,10,10,10,10,10,0.6000000000000001,0.30000000000000004,0.5,14.01,14.01
