custom_id,persona_pid,persona_source,source_dataset,source_row_idx,uuid,persona_chars,raw_profile_chars,profile_sha1,raw_profile_sha1,age,sex,marital_status,education_level,bachelors_field,occupation,city,state,country,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,top_k
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__cohort_05_m8aiq8__game_1__p015__g018,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__cohort_05_m8aiq8__game_1,chip3__cohort_05_m8aiq8__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,Cohort 05-m8aiq8,First negotiation game-negotiation1,GAME_1,🔵 3p2,"[""alligator-blue-3197"", ""lion-orange-6194"", ""iguana-orange-3232""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g11_m5wp7b__game_1__p015__g019,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""cat-green-4185"", ""iguana-yellow-3262"", ""zebra-pink-2457""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g17_m5wp8w__game_1__p015__g020,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g20_m5wq93__game_1__p015__g021,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g6_m5wp77__game_1__p015__g022,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g7_m5wp78__game_1__p015__g023,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g9_m5wp79__game_1__p015__g024,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p015__g025,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p015__g026,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p015__g027,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p015__g028,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g12_m5wp8p__game_2_alt_profile__p015__g029,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g13_m5wp8q__game_2_alt_profile__p015__g030,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""gorilla-yellow-5964"", ""camel-red-6481"", ""monkey-yellow-524""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g3_m5wp6q__game_2_alt_profile__p015__g031,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g3_m5wp6q__game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip3__g7_m5wp78__game_2_alt_profile__p015__g032,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip3__g7_m5wp78__game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g7-m5wp78,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_02_m89542__game_1__p015__g033,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_04_m8aboy__game_1__p015__g034,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_05_m7xlsd__game_1__p015__g035,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_05_m7xlsd__game_1,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_05_m89542__game_1__p015__g036,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_05_m89542__game_1,chip4__cohort_05_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""ram-purple-8899"", ""lion-yellow-9203"", ""owl-yellow-9160""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_05_m898xg__game_1__p015__g037,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_05_m898xg__game_1,chip4__cohort_05_m898xg__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m898xg,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""butterfly-purple-4350"", ""ram-green-9746"", ""owl-yellow-8687""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_06_m89b9z__game_1__p015__g038,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_06_m89b9z__game_1,chip4__cohort_06_m89b9z__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m89b9z,First negotiation game-negotiation1,GAME_1,🟣 4p3,"[""duck-purple-3491"", ""swan-green-9081"", ""whale-pink-7682""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_06_m8acrp__game_1__p015__g039,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_06_m8acrp__game_1,chip4__cohort_06_m8acrp__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 06-m8acrp,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""pig-green-499"", ""zebra-red-3364"", ""swan-purple-7217""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_07_m8ad4g__game_1__p015__g040,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_07_m8ad4g__game_1,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 07-m8ad4g,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""kangaroo-red-5113"", ""frog-orange-8868"", ""unicorn-yellow-3690""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_01_m898xg__game_2_alt_profile__p015__g041,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_01_m898xg__game_2_alt_profile,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 01-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""buffalo-yellow-4552"", ""goose-green-9189"", ""bear-red-8738""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_02_m7xl5i__game_2_alt_profile__p015__g042,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_02_m7xl5i__game_2_alt_profile,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""peacock-red-7894"", ""otter-orange-7286"", ""squid-pink-8454""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_02_m89542__game_2_alt_profile__p015__g043,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_02_m89542__game_2_alt_profile,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""bear-blue-8468"", ""otter-yellow-9944"", ""dog-red-9959""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_02_m8aboy__game_2_alt_profile__p015__g044,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_02_m8aboy__game_2_alt_profile,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 02-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""camel-yellow-4406"", ""otter-orange-6095"", ""badger-purple-8825""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_03_m898xg__game_2_alt_profile__p015__g045,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_03_m898xg__game_2_alt_profile,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""camel-blue-7414"", ""squid-orange-6967"", ""lion-green-7491""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_04_m89542__game_2_alt_profile__p015__g046,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_04_m89542__game_2_alt_profile,chip4__cohort_04_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 04-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""butterfly-yellow-2785"", ""badger-blue-8654"", ""cat-pink-5829""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_05_m7xlsd__game_2_alt_profile__p015__g047,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_05_m7xlsd__game_2_alt_profile,chip4__cohort_05_m7xlsd__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""whale-pink-487"", ""iguana-red-1430"", ""duck-red-8937""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_e6ce586a4b89__record_chip4__cohort_05_m898xg__game_2_alt_profile__p015__g048,nemotron_e6ce586a4b89,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,635378,e6ce586a4b894b1aa42b503c59de61de,5029,5213,0fad34ceb88fd9a0cc6ccb36b277b3c551b90d5e,dea38a1459183605fb5ca5131b485f6939ab23e6,23,Female,never_married,some_college,,textile_machine_setter_operator_or_tender,Las Vegas,NV,USA,chip4__cohort_05_m898xg__game_2_alt_profile,chip4__cohort_05_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,chip4,4-Chip Bargaining,Cohort 05-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""butterfly-purple-4350"", ""owl-yellow-8687"", ""ram-green-9746""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip2__cohort_01_m7xia7__game_1__p016__g001,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip2__cohort_01_m7xia7__game_1,chip2__cohort_01_m7xia7__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 01-m7xia7,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""dog-orange-384"", ""buffalo-red-6989"", ""cat-pink-8143""]",gpt-5-mini,3
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip2__cohort_02_m7xiz2__game_1__p016__g002,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip2__cohort_02_m7xiz2__game_1,chip2__cohort_02_m7xiz2__game_1,CHIP2__GAME_1,chip2,2-Chip Bargaining,Cohort 02-m7xiz2,First negotiation game-negotiation1,GAME_1,🟢 2p2 (n=20),"[""otter-blue-1497"", ""peacock-pink-777"", ""badger-red-827""]",gpt-5-mini,3
