custom_id,persona_pid,persona_source,source_dataset,source_row_idx,uuid,persona_chars,raw_profile_chars,profile_sha1,raw_profile_sha1,age,sex,marital_status,education_level,bachelors_field,occupation,city,state,country,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,top_k,match_rank,player,probability,is_top1
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g11_m5wp7b__game_1__p016__g019,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g11_m5wp7b__game_1,chip3__g11_m5wp7b__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g11-m5wp7b,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""cat-green-4185"", ""iguana-yellow-3262"", ""zebra-pink-2457""]",gpt-5-mini,3,3,zebra-pink-2457,0.1,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g17_m5wp8w__game_1__p016__g020,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,3,1,owl-green-168,0.65,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g17_m5wp8w__game_1__p016__g020,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,3,2,iguana-blue-1059,0.25,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g17_m5wp8w__game_1__p016__g020,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g17_m5wp8w__game_1,chip3__g17_m5wp8w__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g17-m5wp8w,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""iguana-blue-1059"", ""owl-green-168"", ""squid-purple-9957""]",gpt-5-mini,3,3,squid-purple-9957,0.1,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g20_m5wq93__game_1__p016__g021,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,3,1,lion-blue-472,0.7,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g20_m5wq93__game_1__p016__g021,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,3,2,octopus-green-4361,0.25,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g20_m5wq93__game_1__p016__g021,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g20_m5wq93__game_1,chip3__g20_m5wq93__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g20-m5wq93,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""lion-blue-472"", ""octopus-green-4361"", ""ram-purple-2824""]",gpt-5-mini,3,3,ram-purple-2824,0.05,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g6_m5wp77__game_1__p016__g022,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,3,1,dog-green-8079,0.7,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g6_m5wp77__game_1__p016__g022,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,3,2,parrot-pink-5400,0.2,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g6_m5wp77__game_1__p016__g022,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g6_m5wp77__game_1,chip3__g6_m5wp77__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g6-m5wp77,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""dog-green-8079"", ""parrot-pink-5400"", ""turtle-red-9966""]",gpt-5-mini,3,3,turtle-red-9966,0.1,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g7_m5wp78__game_1__p016__g023,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3,1,badger-green-4722,0.6,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g7_m5wp78__game_1__p016__g023,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3,2,peacock-purple-5231,0.25,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g7_m5wp78__game_1__p016__g023,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g7_m5wp78__game_1,chip3__g7_m5wp78__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g7-m5wp78,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3,3,unicorn-blue-7096,0.15,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g9_m5wp79__game_1__p016__g024,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,3,1,rabbit-yellow-6681,0.62,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g9_m5wp79__game_1__p016__g024,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,3,2,buffalo-purple-4069,0.25,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g9_m5wp79__game_1__p016__g024,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g9_m5wp79__game_1,chip3__g9_m5wp79__game_1,CHIP3__GAME_1,chip3,3-Chip Bargaining,g9-m5wp79,First negotiation game-negotiation1,GAME_1,🔵 3p1 (N= 54),"[""alligator-orange-6315"", ""buffalo-purple-4069"", ""rabbit-yellow-6681""]",gpt-5-mini,3,3,alligator-orange-6315,0.13,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p016__g025,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,3,1,bear-green-5745,0.65,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p016__g025,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,3,2,goose-green-3433,0.25,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p016__g025,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,3,3,buffalo-green-2230,0.1,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p016__g026,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,3,1,cat-orange-2462,0.7,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p016__g026,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,3,2,otter-blue-7516,0.2,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p016__g026,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,3,3,peacock-red-3668,0.1,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p016__g027,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,3,1,badger-red-5032,0.57,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p016__g027,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,3,2,camel-yellow-5577,0.28,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p016__g027,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,3,3,squid-yellow-9545,0.15,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p016__g028,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,3,1,whale-red-86,0.6,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p016__g028,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,3,2,duck-orange-4971,0.3,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p016__g028,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,3,3,dolphin-orange-3122,0.1,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g12_m5wp8p__game_2_alt_profile__p016__g029,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,3,1,bear-purple-7271,0.6,True
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g12_m5wp8p__game_2_alt_profile__p016__g029,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,3,2,swan-purple-1670,0.3,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g12_m5wp8p__game_2_alt_profile__p016__g029,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,3,3,peacock-red-7768,0.1,False
nemotron_chip_match__pid_nemotron_5962d44981b6__record_chip3__g13_m5wp8q__game_2_alt_profile__p016__g030,nemotron_5962d44981b6,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,222527,5962d44981b64d3eaeebae487dc553e9,6332,6534,5ff1f53a4edf8b02572df7dafa24c0a4d26bd8b5,e450342bc27834100ceb8919d3c2bc89ceea9a01,69,Male,married_present,associates,,not_in_workforce,Cathlamet,WA,USA,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""gorilla-yellow-5964"", ""camel-red-6481"", ""monkey-yellow-524""]",gpt-5-mini,3,1,camel-red-6481,0.7,True
