participant,cluster_id,cluster_title,weight,non_negligible
GsKuZvHR5M8oGrhok,5,**High Contributors with Deviations**,1.0,True
jfZTGv2FYiWTLXwYd,1,**Conditional High Contributors**,1.0,True
kMwDRotMhJ9EtQzxM,3,**Strict Full Cooperators**,1.0,True
zwj3D5JWStNsqkiiz,3,**Strict Full Cooperators**,1.0,True
87jmugCzaP5sPg4qA,16,**Opportunistic Free-Riders**,1.0,True
8sEk7ipPaWQ68Y7QZ,4,**Moderate Contributors**,1.0,True
9WeioQXM3v3sn55iK,4,**Moderate Contributors**,1.0,True
JjJhGfJAz999KtQ6A,4,**Moderate Contributors**,1.0,True
NibcfrgfuNtQ8ABZY,4,**Moderate Contributors**,1.0,True
Phgbwa9eumRGKp8hH,4,**Moderate Contributors**,1.0,True
Yy6mfz6dK7cwBwuZY,4,**Moderate Contributors**,1.0,True
ZyPZ5jgYn8tiFSyF6,16,**Opportunistic Free-Riders**,1.0,True
a9y9NazdjHhGeLFRe,4,**Moderate Contributors**,1.0,True
aToWSya7atQecqsxH,21,**Volatile Conditional Contributors**,1.0,True
ct29cATYc9TH6b3qb,16,**Opportunistic Free-Riders**,1.0,True
egsMjAEkjA4Hupnfb,4,**Moderate Contributors**,1.0,True
g3JMv4eNHFD65TJRJ,16,**Opportunistic Free-Riders**,1.0,True
jX22ExaTNT8dfty29,19,**Rigid Full Cooperators**,1.0,True
mz8boxSyHGeNpppq3,4,**Moderate Contributors**,1.0,True
2YxfoZbqCtu9czj6o,9,**Flexible Contributors**,1.0,True
9QPpa53roJK9pYSKq,22,**Conditional Contributors with Free-Riding**,1.0,True
aHJDDBGcBbJtPTaEH,22,**Conditional Contributors with Free-Riding**,1.0,True
qEiuXFfCWvypoyavS,9,**Flexible Contributors**,1.0,True
v88GnWh9kotvLNwPL,9,**Flexible Contributors**,1.0,True
zKTu4mmxqsYZ2rG4M,22,**Conditional Contributors with Free-Riding**,1.0,True
4rpGrjyRCvbWWhBQe,8,**Near-Unconditional Contributors**,1.0,True
NxCAL6LHRbk2tfxqd,6,**Stable Full Cooperators**,1.0,True
Pg7ap5qm9tHfNMRRq,6,**Stable Full Cooperators**,1.0,True
WaDRBYHcMJhneFauu,10,**Stable High Contributors**,1.0,True
Z3omGkCjvBXKGJ5oW,8,**Near-Unconditional Contributors**,1.0,True
qxLE2i8HyfXCmJzaJ,6,**Stable Full Cooperators**,1.0,True
sTs6mJLpLyj6tvcjL,6,**Stable Full Cooperators**,1.0,True
AzZHfiRm9Hu3kZdBk,10,**Stable High Contributors**,1.0,True
Dyf8kRFhqDXZh9BgZ,17,**High Contributors with Variability**,1.0,True
QbFcQoymFcd9hkukv,10,**Stable High Contributors**,1.0,True
WvTdzFsHsjm4cRRkc,20,**Strict Full Contributors**,1.0,True
kuQKv4np7eHDML3uo,12,**Steadfast Full Cooperators**,1.0,True
nvQjkQA4uRa4qubNG,17,**High Contributors with Variability**,1.0,True
pZ9yFiwb2p3wLZCv7,17,**High Contributors with Variability**,1.0,True
3bkNGjSK2KzxxNeAB,11,**Unconditional Free-Riders**,1.0,True
57mTkBay7ApYEPYGP,9,**Flexible Contributors**,1.0,True
DZCLwXfccSi7h5bDQ,8,**Near-Unconditional Contributors**,1.0,True
FY5G7CS82qdjRpJDR,11,**Unconditional Free-Riders**,1.0,True
MvZP7wZdYkfH8cybz,22,**Conditional Contributors with Free-Riding**,1.0,True
RFBnHxFuMeiwsmBbb,5,**High Contributors with Deviations**,1.0,True
ZoEk5j5T8RPEbPCYT,22,**Conditional Contributors with Free-Riding**,1.0,True
eMcCzvMHpNL27KJPe,11,**Unconditional Free-Riders**,1.0,True
qEbiEDQGz2uTiGC5o,11,**Unconditional Free-Riders**,1.0,True
22Fw4FxXSEa2thFBq,0,**Unconditional High Contributors**,1.0,True
DR7Fx7bbmgzCWqjjQ,17,**High Contributors with Variability**,1.0,True
JWuDfpzKd8XhTwnzx,0,**Unconditional High Contributors**,1.0,True
MdoDM7hcm9Rs4Spge,0,**Unconditional High Contributors**,1.0,True
eEmKbAMmfJncqbDjF,17,**High Contributors with Variability**,1.0,True
xkmoGMpLRNEd7ifLK,17,**High Contributors with Variability**,1.0,True
3YAHjqJkNbZKdpF3H,15,**Moderate Conditional Contributors**,1.0,True
82RK7bLxJB6FcieLj,15,**Moderate Conditional Contributors**,1.0,True
8vCczcjEMgw3LuZAx,15,**Moderate Conditional Contributors**,1.0,True
b2Tfked56HXjh6vSg,15,**Moderate Conditional Contributors**,1.0,True
evxJwA2tD4bSiatqN,8,**Near-Unconditional Contributors**,1.0,True
rdYrn8T7tnZcSLvW9,5,**High Contributors with Deviations**,1.0,True
u2C5RpJGrE3ZeEuhX,15,**Moderate Conditional Contributors**,1.0,True
xYP9RJf6YuYSQpMdD,5,**High Contributors with Deviations**,1.0,True
2gXTJFQS66tEpym2W,11,**Unconditional Free-Riders**,1.0,True
M4zWfaSZXxCPimHLd,10,**Stable High Contributors**,1.0,True
qYmmqs5EJcB8iNtEh,14,**Moderate and Stable Contributors**,1.0,True
24sjx7Ft6M4rkSLQb,14,**Moderate and Stable Contributors**,1.0,True
59jc5vk2dvms57CGw,1,**Conditional High Contributors**,1.0,True
CvLetpzvPorxJgNbM,3,**Strict Full Cooperators**,1.0,True
DaCeax8uxELwd7MYZ,3,**Strict Full Cooperators**,1.0,True
DqHybSxcAsRS5Akr2,3,**Strict Full Cooperators**,1.0,True
FJwJheGmFkDaSsR5g,11,**Unconditional Free-Riders**,1.0,True
Fr8dRnNrWAh2teYrv,3,**Strict Full Cooperators**,1.0,True
aQTGrusETq35FtxMq,3,**Strict Full Cooperators**,1.0,True
bKzMMbdRwxLjC56Qi,3,**Strict Full Cooperators**,1.0,True
eJRKxS9RKN7sEvWqD,15,**Moderate Conditional Contributors**,1.0,True
rJAJYcviBoj8uWAxX,1,**Conditional High Contributors**,1.0,True
t3PQq4uMF65FyaDSv,1,**Conditional High Contributors**,1.0,True
v8gHji8ci9crQa63o,1,**Conditional High Contributors**,1.0,True
7ZDbwDTzectuGwpgQ,18,**Stable High Contributors**,1.0,True
B63GWHshSvWkq4SoS,18,**Stable High Contributors**,1.0,True
CQ7X3gCLFpzpNvSJA,18,**Stable High Contributors**,1.0,True
J4eCtyDYDd3vmjzmq,18,**Stable High Contributors**,1.0,True
mQbw8R4mBorhCzi3m,18,**Stable High Contributors**,1.0,True
n733PNfTBoP6CqBn6,18,**Stable High Contributors**,1.0,True
sLRdSJPbMAw6NLetW,12,**Steadfast Full Cooperators**,1.0,True
saCa4Q7EaazvXK7Mx,18,**Stable High Contributors**,1.0,True
wN4QBYkgPw9hDSucX,18,**Stable High Contributors**,1.0,True
9yZp5TKj6SWn5BaRr,13,**Conditional Cooperative Contributors**,1.0,True
F3GWtpNraLjzhBsMS,7,**Consistent High Contributors**,1.0,True
Mw8L6jr9e4saDRyth,18,**Stable High Contributors**,1.0,True
XM2YBBpWvEd9JQW8e,12,**Steadfast Full Cooperators**,1.0,True
k6B7JBCNqB7dMT7BJ,13,**Conditional Cooperative Contributors**,1.0,True
qvuTxckZSQHD3NNWM,16,**Opportunistic Free-Riders**,1.0,True
sytNMbkHFtZg7ynG9,13,**Conditional Cooperative Contributors**,1.0,True
2Kfi6Fd4CcZmh2ert,1,**Conditional High Contributors**,1.0,True
2tzKMgeq5nYNgL92L,11,**Unconditional Free-Riders**,1.0,True
4cz4ac49wePiY2sh7,1,**Conditional High Contributors**,1.0,True
8ut2fgPWLnLT5Nkaj,3,**Strict Full Cooperators**,1.0,True
qwpu8sRvnqSKW22ZY,15,**Moderate Conditional Contributors**,1.0,True
xfeozGWiE5FCt7oBj,15,**Moderate Conditional Contributors**,1.0,True
2a2avodpbj3YQ5arj,22,**Conditional Contributors with Free-Riding**,1.0,True
3LAa69YdoDaS5BWzH,8,**Near-Unconditional Contributors**,1.0,True
3ZuCk9XyrwRhQay3p,8,**Near-Unconditional Contributors**,1.0,True
8jPfYqRy8H4AKhjtc,22,**Conditional Contributors with Free-Riding**,1.0,True
9zxMMpSv3nFHhXcNw,8,**Near-Unconditional Contributors**,1.0,True
E73DH6G4L7yb2mrn9,8,**Near-Unconditional Contributors**,1.0,True
J8KaogyEu4XbQnx5m,22,**Conditional Contributors with Free-Riding**,1.0,True
L3GAyMghLdCjyv529,8,**Near-Unconditional Contributors**,1.0,True
NxKMo6NZonh7mw4Ti,11,**Unconditional Free-Riders**,1.0,True
S5SvTraS2PMxCe8GH,22,**Conditional Contributors with Free-Riding**,1.0,True
S6BsysCoMhPpfk5S4,8,**Near-Unconditional Contributors**,1.0,True
Zab2S2mpTZfkfvp5y,22,**Conditional Contributors with Free-Riding**,1.0,True
cesmqNrQ5ZKuFYy6e,8,**Near-Unconditional Contributors**,1.0,True
fCdEiHqfQvkkWCJBJ,22,**Conditional Contributors with Free-Riding**,1.0,True
iEHixCuSPaemuopBF,8,**Near-Unconditional Contributors**,1.0,True
pydDMaqALz4oaSPm6,8,**Near-Unconditional Contributors**,1.0,True
ujyJEpuzHvYAGmjeg,8,**Near-Unconditional Contributors**,1.0,True
vniZmS96u3H4viMkn,10,**Stable High Contributors**,1.0,True
w43W22SewNYgSPsr9,22,**Conditional Contributors with Free-Riding**,1.0,True
y5A958kXskAmLG5qh,9,**Flexible Contributors**,1.0,True
4WJKdK6EedQPF9seX,22,**Conditional Contributors with Free-Riding**,1.0,True
8HknH9EaERcyJ5Hf5,8,**Near-Unconditional Contributors**,1.0,True
AGncZFhcfRwBqzZTN,20,**Strict Full Contributors**,1.0,True
TiAkdv8yWs9YbCR9W,5,**High Contributors with Deviations**,1.0,True
X9Swj985jNKbz4vTQ,8,**Near-Unconditional Contributors**,1.0,True
XACS5SHmdPtZ2zndv,2,**Inconsistent Contributors**,1.0,True
YfvSsacgNDixGRXiF,17,**High Contributors with Variability**,1.0,True
eodd8Cwyp9FLW3Mrz,17,**High Contributors with Variability**,1.0,True
izcR27jXx5yZvuR3t,10,**Stable High Contributors**,1.0,True
k95iMigacKFaLdDSk,8,**Near-Unconditional Contributors**,1.0,True
n8Y728XzYMMgoo4XF,17,**High Contributors with Variability**,1.0,True
tghHn5RMwiHrmRwhv,8,**Near-Unconditional Contributors**,1.0,True
tt6KNpK3pprzQEX2u,6,**Stable Full Cooperators**,1.0,True
vk97FKf8mFGxYT5p3,2,**Inconsistent Contributors**,1.0,True
AQv5sTuNcSW3zSa5u,10,**Stable High Contributors**,1.0,True
GdbukCXDYpKdgXqMq,6,**Stable Full Cooperators**,1.0,True
MsD4LwfEEaPTtMLN4,10,**Stable High Contributors**,1.0,True
WNvKDxnMQfKe3RPe7,10,**Stable High Contributors**,1.0,True
XNaYzx3eNe8ivQ6f9,10,**Stable High Contributors**,1.0,True
cXPTBYDg5fRHhZoqM,6,**Stable Full Cooperators**,1.0,True
e56ab7Q7tybdmWknR,2,**Inconsistent Contributors**,1.0,True
kG2EoYvXjbqEKHwbq,20,**Strict Full Contributors**,1.0,True
rxF4vdmn6sSZ9uzYG,10,**Stable High Contributors**,1.0,True
wLY9cD7f8beTaFppn,0,**Unconditional High Contributors**,1.0,True
yZE66z2vBmk5ginM9,6,**Stable Full Cooperators**,1.0,True
iLL2Ze3aQZwPpJWg9,14,**Moderate and Stable Contributors**,1.0,True
qh5idgnQfYnejpEHE,1,**Conditional High Contributors**,1.0,True
wZPddvPiACNs55zte,3,**Strict Full Cooperators**,1.0,True
zGyt74wQvcNcMQdyc,1,**Conditional High Contributors**,1.0,True
JEjCh4HCvJsCrLkSH,19,**Rigid Full Cooperators**,1.0,True
RXzmdFQiKfRCEQwCt,13,**Conditional Cooperative Contributors**,1.0,True
Rvs3sqnQP7y3RvERZ,18,**Stable High Contributors**,1.0,True
WiBdRamAd268HidsX,13,**Conditional Cooperative Contributors**,1.0,True
gpSDdTjF9TM8DeCXY,16,**Opportunistic Free-Riders**,1.0,True
oonhequrQ8vNm2GQE,13,**Conditional Cooperative Contributors**,1.0,True
qZpC6L82pqs77tWGu,18,**Stable High Contributors**,1.0,True
tLRAY4Bc47aEiCFnc,13,**Conditional Cooperative Contributors**,1.0,True
uHYTzaRGdC78KgaaK,16,**Opportunistic Free-Riders**,1.0,True
uXXDZxf66fB6wYoRw,13,**Conditional Cooperative Contributors**,1.0,True
xGQNidD8F2XoJucXH,18,**Stable High Contributors**,1.0,True
85LnfNgi4zCzm2mf4,9,**Flexible Contributors**,1.0,True
AugmJyKjqJcQoZvF7,22,**Conditional Contributors with Free-Riding**,1.0,True
Brc3AmpF2dtQnQGcX,9,**Flexible Contributors**,1.0,True
C2jpAoL5XyBtd2DZK,8,**Near-Unconditional Contributors**,1.0,True
GdMrijrquM46JyaT2,22,**Conditional Contributors with Free-Riding**,1.0,True
H2Qm4oDb9ahqS5ZcF,9,**Flexible Contributors**,1.0,True
JC52PeRpWrqMgpsog,9,**Flexible Contributors**,1.0,True
LpxKGMZEqwX2vrCdS,9,**Flexible Contributors**,1.0,True
a8ZCgdoZnsoit279M,9,**Flexible Contributors**,1.0,True
cMEwyLtR6CoFRTHxi,9,**Flexible Contributors**,1.0,True
dsRAH3aoXMLreZJt6,9,**Flexible Contributors**,1.0,True
emXhcKa6ya6nHxtra,9,**Flexible Contributors**,1.0,True
fQSnQSAyZzGCn3APg,9,**Flexible Contributors**,1.0,True
iMHK9YwJjQrFi3csq,9,**Flexible Contributors**,1.0,True
ieNAJtXe7R4ZexxcM,8,**Near-Unconditional Contributors**,1.0,True
oKkyn3M7JWJNh4eKv,8,**Near-Unconditional Contributors**,1.0,True
snefymZGAiJHPsCMY,22,**Conditional Contributors with Free-Riding**,1.0,True
zieH5HR2ta4A3YFDe,9,**Flexible Contributors**,1.0,True
5F4KeBvCSTS2tqbgK,17,**High Contributors with Variability**,1.0,True
Cm7G2Lp4KJfdXhJTD,17,**High Contributors with Variability**,1.0,True
DCYZs2gcTtbAS2YcN,6,**Stable Full Cooperators**,1.0,True
HxLdzo2FwxvGjeJpE,2,**Inconsistent Contributors**,1.0,True
Lu4KHCZZ7g5PpzqT4,0,**Unconditional High Contributors**,1.0,True
NDRzRMXkZojoDbBYP,6,**Stable Full Cooperators**,1.0,True
XHqFKZJQAJcKFdWvj,6,**Stable Full Cooperators**,1.0,True
XJxNrH9eRkcrYvMyg,11,**Unconditional Free-Riders**,1.0,True
Xu4h5XaLycNqB8Kts,11,**Unconditional Free-Riders**,1.0,True
eBRTCnus4vaSYF2yd,8,**Near-Unconditional Contributors**,1.0,True
ewKfkt2PuxMJv9BzK,10,**Stable High Contributors**,1.0,True
kqwwnM823earNYM5K,17,**High Contributors with Variability**,1.0,True
kt6dMePACySeEctLw,10,**Stable High Contributors**,1.0,True
vYa9uZPATfE3q8bFg,8,**Near-Unconditional Contributors**,1.0,True
3cALMKsZeegqF9fTf,9,**Flexible Contributors**,1.0,True
3x3ANHMWzeNKf4awq,22,**Conditional Contributors with Free-Riding**,1.0,True
4yvy3o2AFhcDoF6rv,11,**Unconditional Free-Riders**,1.0,True
xf49vh8hxbd53xZXE,9,**Flexible Contributors**,1.0,True
zMDPb3b7P73joywjb,9,**Flexible Contributors**,1.0,True
6oM6zW5kmeimBJ2vR,1,**Conditional High Contributors**,1.0,True
923Meh3EijxCNq3bY,1,**Conditional High Contributors**,1.0,True
JBoE7fpmy7oMaenbJ,15,**Moderate Conditional Contributors**,1.0,True
LSbcyBbujaEeSikca,1,**Conditional High Contributors**,1.0,True
PxYvGQGJaW9u9eY4t,1,**Conditional High Contributors**,1.0,True
Yst9mypxDQNnXikp2,14,**Moderate and Stable Contributors**,1.0,True
fMiK6qE39u2dDH4wo,14,**Moderate and Stable Contributors**,1.0,True
rvphDrenqwMpjEvBF,1,**Conditional High Contributors**,1.0,True
7duaLT3k7Xu2fRBhy,19,**Rigid Full Cooperators**,1.0,True
C923Q8kHybowiaYYu,4,**Moderate Contributors**,1.0,True
CX9omdbYFZBB6rmzc,11,**Unconditional Free-Riders**,1.0,True
JoWMPosavyS6LYtRZ,19,**Rigid Full Cooperators**,1.0,True
LiCWqBpQc6sd43Noz,19,**Rigid Full Cooperators**,1.0,True
dff2F6ATJWQC2GaGn,4,**Moderate Contributors**,1.0,True
gqHvxbsxqdEKLWhLS,19,**Rigid Full Cooperators**,1.0,True
mHTgFnNAPzznhArnM,19,**Rigid Full Cooperators**,1.0,True
p7XwPXiv2qCAdXAWp,4,**Moderate Contributors**,1.0,True
t39JzNosq5YcLPPd8,19,**Rigid Full Cooperators**,1.0,True
tihmEGAnQJrDGQeuW,19,**Rigid Full Cooperators**,1.0,True
tmTjpLJg4XNKpeT2p,19,**Rigid Full Cooperators**,1.0,True
zNMjF8xqAiGjrENmw,4,**Moderate Contributors**,1.0,True
KaMwE5apy8Ynihw4a,11,**Unconditional Free-Riders**,1.0,True
LKs2tkJhmHuEZEZT7,2,**Inconsistent Contributors**,1.0,True
TD52TjL8ixTn9pfZE,0,**Unconditional High Contributors**,1.0,True
To8zbrazSQPN3SiWT,0,**Unconditional High Contributors**,1.0,True
cwev3BZHk9mjsacng,2,**Inconsistent Contributors**,1.0,True
dNzqMvzkmsDZ8JSWu,17,**High Contributors with Variability**,1.0,True
g8qv9hdBpE552waXF,0,**Unconditional High Contributors**,1.0,True
rWwCY6CA9P4y3rbdN,12,**Steadfast Full Cooperators**,1.0,True
4g3EY4MPNqDokiH2w,13,**Conditional Cooperative Contributors**,1.0,True
9Pdq3Ac3u8ChyJEeY,18,**Stable High Contributors**,1.0,True
JDRZiCoCPc7eSF93p,16,**Opportunistic Free-Riders**,1.0,True
JGYJhXniFYhxivvu8,13,**Conditional Cooperative Contributors**,1.0,True
QE6PxEGR5yZxb2DEf,2,**Inconsistent Contributors**,1.0,True
RDua6YdWjweNY2ivp,18,**Stable High Contributors**,1.0,True
ZXX3tc4hEvdwZTpo7,18,**Stable High Contributors**,1.0,True
bWRJJxbtPPeZYWyX8,18,**Stable High Contributors**,1.0,True
iXnkzAn4yu3x2BM7y,0,**Unconditional High Contributors**,1.0,True
jcCPvqZvBdPnTbRe3,18,**Stable High Contributors**,1.0,True
ksMFgm9zQ9NXEKSNT,13,**Conditional Cooperative Contributors**,1.0,True
nAHsDbWjNqXxLc3y4,2,**Inconsistent Contributors**,1.0,True
oLRe4Ph5XrjDpnhf8,7,**Consistent High Contributors**,1.0,True
qZHFLsyvPw6eCcahR,12,**Steadfast Full Cooperators**,1.0,True
wkctNAzBZ3uXem2nY,13,**Conditional Cooperative Contributors**,1.0,True
xkxvehWLJRdaa8Nem,18,**Stable High Contributors**,1.0,True
zv2Tcg4cyoku48223,18,**Stable High Contributors**,1.0,True
7CxXryT8gpNa7zrXP,15,**Moderate Conditional Contributors**,1.0,True
9a46dPoku7FjQPvbH,3,**Strict Full Cooperators**,1.0,True
9gdnMFXGfaa6oYyAm,3,**Strict Full Cooperators**,1.0,True
BFzM54h9ejw5uM44D,15,**Moderate Conditional Contributors**,1.0,True
E6gDvj24LXxivDJqs,15,**Moderate Conditional Contributors**,1.0,True
FGWK6LXM93Yzfyy3g,11,**Unconditional Free-Riders**,1.0,True
PYoALtFJrMAebHFjm,14,**Moderate and Stable Contributors**,1.0,True
QQQ9DYmJRjx7ga2hw,14,**Moderate and Stable Contributors**,1.0,True
QqvtQQcrXTZYNkcQy,3,**Strict Full Cooperators**,1.0,True
R4wAHWdLgt98CzLxq,14,**Moderate and Stable Contributors**,1.0,True
XkZQXuG22rmhR8AbM,14,**Moderate and Stable Contributors**,1.0,True
ez8ttgDiLr9FHNLaP,5,**High Contributors with Deviations**,1.0,True
hnwFrHAvYkFmyTF58,3,**Strict Full Cooperators**,1.0,True
i3Nxr9kYbm54EQydJ,15,**Moderate Conditional Contributors**,1.0,True
q9Jp2iptNNyxDxbvt,5,**High Contributors with Deviations**,1.0,True
vEwDCs4ySzCpBaeij,14,**Moderate and Stable Contributors**,1.0,True
zY6w82Gc6h3BWFeek,3,**Strict Full Cooperators**,1.0,True
zod6mT7CcZePT2yB3,14,**Moderate and Stable Contributors**,1.0,True
zsZSGj4hR5RKZAkbp,14,**Moderate and Stable Contributors**,1.0,True
BrNnECj5QXXkigYAd,5,**High Contributors with Deviations**,1.0,True
DifAPXsXiKZdmvrn3,14,**Moderate and Stable Contributors**,1.0,True
FZ93QRkZSarwX7Mru,5,**High Contributors with Deviations**,1.0,True
JLAgnLkw66koakLgn,20,**Strict Full Contributors**,1.0,True
N6m5WKQRuQ4dG649e,15,**Moderate Conditional Contributors**,1.0,True
T2tvCzcd7F9semhri,11,**Unconditional Free-Riders**,1.0,True
WhfcuaojKkJAnKd6b,5,**High Contributors with Deviations**,1.0,True
iCL7oYiXXtTP676ZA,5,**High Contributors with Deviations**,1.0,True
jKgtqcLQXmBaAKmvZ,3,**Strict Full Cooperators**,1.0,True
sbQTGPgryqQg5RFte,3,**Strict Full Cooperators**,1.0,True
svSK9CNxmyWMjphv3,14,**Moderate and Stable Contributors**,1.0,True
4gndQzsJyjxsuZ62G,5,**High Contributors with Deviations**,1.0,True
9z9Kcbww5G9Lj38Mt,10,**Stable High Contributors**,1.0,True
AyhMZhGb5PW4uXXbK,6,**Stable Full Cooperators**,1.0,True
CK2gyYknFdY6SenQa,10,**Stable High Contributors**,1.0,True
QZCCG8tKBroQ2cEZe,22,**Conditional Contributors with Free-Riding**,1.0,True
SuEZgu5qfLoZreMq8,10,**Stable High Contributors**,1.0,True
e2G5tAC9rF9RXjMBW,10,**Stable High Contributors**,1.0,True
erT5FMkJcyEqBuptz,2,**Inconsistent Contributors**,1.0,True
feQ69S3PKdoikj6SJ,10,**Stable High Contributors**,1.0,True
i9v8xSpL7Ah3kD4hi,10,**Stable High Contributors**,1.0,True
kmiMhBm2WnRQF3BnX,6,**Stable Full Cooperators**,1.0,True
mQ9mxdJuYDXrNtD33,6,**Stable Full Cooperators**,1.0,True
pJacZ3voobrJxrarw,10,**Stable High Contributors**,1.0,True
urJuSkkjDSSSasZnM,5,**High Contributors with Deviations**,1.0,True
wgRjv9nbRgfZMv6Fo,5,**High Contributors with Deviations**,1.0,True
wtCFab37s2PnfdrG6,10,**Stable High Contributors**,1.0,True
z2x9Xe6KcgYPrbZve,10,**Stable High Contributors**,1.0,True
db4BX937fJdQnLWMi,12,**Steadfast Full Cooperators**,1.0,True
iFCJRGSL83iZ5oEyt,12,**Steadfast Full Cooperators**,1.0,True
v64YZwcMPWGKftZDu,12,**Steadfast Full Cooperators**,1.0,True
2iaeqmjiWPcBNt6GB,21,**Volatile Conditional Contributors**,1.0,True
76iM8LpQyvL2KRgvQ,21,**Volatile Conditional Contributors**,1.0,True
7TdFZx4tdaaMFGtCL,7,**Consistent High Contributors**,1.0,True
DwH3xBMwQQKDKMk2i,21,**Volatile Conditional Contributors**,1.0,True
Fu2hoCRKZnYrZ5xya,21,**Volatile Conditional Contributors**,1.0,True
GmYXoXdfKnyFDAcLf,21,**Volatile Conditional Contributors**,1.0,True
JgNcKRWLBH9MD63FX,21,**Volatile Conditional Contributors**,1.0,True
S9xcsQ5vGD6C9sdY7,21,**Volatile Conditional Contributors**,1.0,True
WxtQgTY7oPHFuDN5M,7,**Consistent High Contributors**,1.0,True
bSdRRkbvhwDewnENo,21,**Volatile Conditional Contributors**,1.0,True
kK9ND3G7mBpZfCZzs,21,**Volatile Conditional Contributors**,1.0,True
koPrD4uJ8HaTns7z4,21,**Volatile Conditional Contributors**,1.0,True
nQfX73nuHRNDEzYS6,21,**Volatile Conditional Contributors**,1.0,True
qocovKhGBT5rLAyAq,21,**Volatile Conditional Contributors**,1.0,True
sxpo88GAf2zhvo2KS,21,**Volatile Conditional Contributors**,1.0,True
tTLHPH3WviRhRgQYa,7,**Consistent High Contributors**,1.0,True
wBaw9GQ7m3hNKeY6b,21,**Volatile Conditional Contributors**,1.0,True
yaRd58gRYJZjbt4tG,7,**Consistent High Contributors**,1.0,True
2iS55AodFkdYZn4TL,1,**Conditional High Contributors**,1.0,True
49iW9P6t6v8iHS4M8,15,**Moderate Conditional Contributors**,1.0,True
GedYobk3QLYHu4HaC,1,**Conditional High Contributors**,1.0,True
HPEcvswM4ANZ3YJkS,14,**Moderate and Stable Contributors**,1.0,True
KtDuSjxjH6D54pQdL,1,**Conditional High Contributors**,1.0,True
XNeC952BNYFMYXze8,1,**Conditional High Contributors**,1.0,True
xR4qzXotdKA9f3WLA,1,**Conditional High Contributors**,1.0,True
3QJn2dAJkDJbHrtrc,20,**Strict Full Contributors**,1.0,True
4HdAZfNsWd2fLrGJm,6,**Stable Full Cooperators**,1.0,True
67RhXwn7nefHXc9XY,2,**Inconsistent Contributors**,1.0,True
AeSsB3tkderiqiAs2,6,**Stable Full Cooperators**,1.0,True
Nxge4KbWWT3FunYsp,6,**Stable Full Cooperators**,1.0,True
RE2wKcXzwFo8mKJKG,20,**Strict Full Contributors**,1.0,True
ehq9k8SzDPnBcHJY5,2,**Inconsistent Contributors**,1.0,True
hHvRacn8mut2aALHT,6,**Stable Full Cooperators**,1.0,True
jXxCFLMvKHc55eMBS,10,**Stable High Contributors**,1.0,True
mj3YYgsre2LEgCfbk,6,**Stable Full Cooperators**,1.0,True
mqMxLDRMtKyWXA5bG,2,**Inconsistent Contributors**,1.0,True
rKbD7vRcLkhqDpfor,6,**Stable Full Cooperators**,1.0,True
sC47opG6Lb5WhEe3E,20,**Strict Full Contributors**,1.0,True
uTK7zyCAkpbrkh3rh,6,**Stable Full Cooperators**,1.0,True
84RmRYGjGRqsjqXuF,0,**Unconditional High Contributors**,1.0,True
b79Y3GPXscQcpKdRN,17,**High Contributors with Variability**,1.0,True
by8ZNxDFQdZX5kYfG,11,**Unconditional Free-Riders**,1.0,True
d95Am7ovTwaHXWz5s,17,**High Contributors with Variability**,1.0,True
f75bZiyBeXNGLs73n,2,**Inconsistent Contributors**,1.0,True
i6ocxAWHHSbDYPmjX,0,**Unconditional High Contributors**,1.0,True
mxoLMwLso7CEBLNsK,0,**Unconditional High Contributors**,1.0,True
2DENd7tCoxLKmkDjr,13,**Conditional Cooperative Contributors**,1.0,True
2tPsbDHz45P2PvP5S,18,**Stable High Contributors**,1.0,True
EgcDEoi69RLypMCup,18,**Stable High Contributors**,1.0,True
GvgZqRZxdtWRTDxbj,2,**Inconsistent Contributors**,1.0,True
PZsYmMS22qP2KkZfr,7,**Consistent High Contributors**,1.0,True
bYr7TnFjef5bpP6Kq,18,**Stable High Contributors**,1.0,True
eu4PC2D8qbnMoPteB,18,**Stable High Contributors**,1.0,True
gkird6LrfsNRLtd9B,18,**Stable High Contributors**,1.0,True
hyfefMSE4iWWLE8yv,18,**Stable High Contributors**,1.0,True
m9LxExbEBnA8Cz45c,18,**Stable High Contributors**,1.0,True
mm26MiNvSeaiCjPkf,18,**Stable High Contributors**,1.0,True
pBM2dZXmF2M3d8w6a,18,**Stable High Contributors**,1.0,True
5eYZ7eNWMRFDpuSgP,10,**Stable High Contributors**,1.0,True
9zhLSPRkzKKEKx5Yr,22,**Conditional Contributors with Free-Riding**,1.0,True
Fzr4nuGCgg9NN8nPQ,9,**Flexible Contributors**,1.0,True
KkLe7ZY8JGnDD44Pi,22,**Conditional Contributors with Free-Riding**,1.0,True
LsCTH8EeJRorSr7oh,9,**Flexible Contributors**,1.0,True
iAv4FPyewmQzxzenA,9,**Flexible Contributors**,1.0,True
myvMKiPLFTn9BLq3N,22,**Conditional Contributors with Free-Riding**,1.0,True
r52cbvfnhQYpAEjHs,5,**High Contributors with Deviations**,1.0,True
spK9fPYKRihkEnjnp,22,**Conditional Contributors with Free-Riding**,1.0,True
v3yjGZqqixn3arAab,8,**Near-Unconditional Contributors**,1.0,True
wkwD5jtGbR7RM3TJM,22,**Conditional Contributors with Free-Riding**,1.0,True
