custom_id,estimated_input_chars,estimated_input_tokens_char4
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_fMhhGrfpZH9ign2AK__p013__g014,12477,3119
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_i7C4Y4NiesraiSwwb__p013__g015,10761,2690
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_7tfDsTHHnxsgrhE3d__p013__g016,13154,3288
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_r7Bk7fEwX3HSRrXMZ__p013__g017,8378,2094
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_7FQezekfKk3zctLN8__p013__g018,14533,3633
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_2khRAszouj8vP8ZfP__p013__g019,9905,2476
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_CoHyYysb84APn5gDE__p013__g020,9909,2477
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_2KKC9nMd8nRXfgH5G__p013__g021,11043,2761
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_PrfKWppTZdvPhe4oN__p013__g022,12376,3094
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_6Pxb9DsQpyk22cJNr__p013__g023,8011,2003
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_Fm7uYc98E2b6kcoDE__p013__g024,8852,2213
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_9oyspxPncwXdAkruR__p013__g025,8281,2070
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_2TDnnb4wn9rwy3CYZ__p013__g026,9221,2305
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_7ywewvEuctuz4Rq8j__p013__g027,11644,2911
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_AJ4ikZuWJeJcEXhgZ__p013__g028,11122,2780
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_3v9ji6wNY7sXHe8cM__p013__g029,10378,2594
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_8GneB6qmtDLSnbcJT__p013__g030,9265,2316
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_6sSM4xSyZQkaxyHav__p013__g031,8468,2117
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_3EQGxadfbmAKaACgZ__p013__g032,8300,2075
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_Aj2G7CTuhLZ7Z2SPK__p013__g033,8796,2199
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_FAuuG8S2iw8wkGRnA__p013__g034,11133,2783
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_SFohXkBYvScM7Y7rC__p013__g035,10261,2565
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_5R7YRmti4R5GiJKpi__p013__g036,11494,2874
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_6BxRfLcBtXYodAS8h__p013__g037,7442,1860
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_7Y6PBvgZNqtriKzaZ__p013__g038,7927,1982
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_HmA52oSS75D5Z2W8a__p013__g039,11669,2917
concordia_pgg_match__pid_concordia_3cb970ca4cdf__game_6pQRuemJv5faRcZft__p013__g040,11615,2904
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_5mhtM66ewYHNxSp4q__p014__g001,7254,1814
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_2TquMDieEiixty8AN__p014__g002,10182,2546
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_65crAkEscRbHNJXbW__p014__g003,6962,1740
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_3EG5RaDj4z7hkT2JD__p014__g004,7595,1899
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_PmcxhmDRj2tN3cECC__p014__g005,18366,4592
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_925LF9k9CXpz8KjQm__p014__g006,23835,5959
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_ASQtYBWx6cGN27KxL__p014__g007,8822,2206
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_DYFJDsdGg8bppBJ7P__p014__g008,9651,2413
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_CbDvrXGkphmfGtH3G__p014__g009,15857,3964
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_FvbM5EM5aB5pcjLpA__p014__g010,12779,3195
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_C5Cd8Yq5dDbdycXKB__p014__g011,10412,2603
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_AyQkFs97hRTki5zWR__p014__g012,11519,2880
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7oRFMBwqmesGX7t3H__p014__g013,18679,4670
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_fMhhGrfpZH9ign2AK__p014__g014,12329,3082
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_i7C4Y4NiesraiSwwb__p014__g015,10613,2653
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7tfDsTHHnxsgrhE3d__p014__g016,13006,3252
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_r7Bk7fEwX3HSRrXMZ__p014__g017,8230,2058
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7FQezekfKk3zctLN8__p014__g018,14385,3596
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_2khRAszouj8vP8ZfP__p014__g019,9757,2439
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_CoHyYysb84APn5gDE__p014__g020,9761,2440
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_2KKC9nMd8nRXfgH5G__p014__g021,10895,2724
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_PrfKWppTZdvPhe4oN__p014__g022,12228,3057
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_6Pxb9DsQpyk22cJNr__p014__g023,7863,1966
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_Fm7uYc98E2b6kcoDE__p014__g024,8704,2176
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_9oyspxPncwXdAkruR__p014__g025,8133,2033
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_2TDnnb4wn9rwy3CYZ__p014__g026,9073,2268
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7ywewvEuctuz4Rq8j__p014__g027,11496,2874
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_AJ4ikZuWJeJcEXhgZ__p014__g028,10974,2744
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_3v9ji6wNY7sXHe8cM__p014__g029,10230,2558
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_8GneB6qmtDLSnbcJT__p014__g030,9117,2279
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_6sSM4xSyZQkaxyHav__p014__g031,8320,2080
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_3EQGxadfbmAKaACgZ__p014__g032,8152,2038
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_Aj2G7CTuhLZ7Z2SPK__p014__g033,8648,2162
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_FAuuG8S2iw8wkGRnA__p014__g034,10985,2746
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_SFohXkBYvScM7Y7rC__p014__g035,10113,2528
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_5R7YRmti4R5GiJKpi__p014__g036,11346,2836
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_6BxRfLcBtXYodAS8h__p014__g037,7294,1824
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7Y6PBvgZNqtriKzaZ__p014__g038,7779,1945
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_HmA52oSS75D5Z2W8a__p014__g039,11521,2880
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_6pQRuemJv5faRcZft__p014__g040,11467,2867
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_5mhtM66ewYHNxSp4q__p015__g001,7303,1826
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_2TquMDieEiixty8AN__p015__g002,10231,2558
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_65crAkEscRbHNJXbW__p015__g003,7011,1753
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_3EG5RaDj4z7hkT2JD__p015__g004,7644,1911
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_PmcxhmDRj2tN3cECC__p015__g005,18415,4604
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_925LF9k9CXpz8KjQm__p015__g006,23884,5971
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_ASQtYBWx6cGN27KxL__p015__g007,8871,2218
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_DYFJDsdGg8bppBJ7P__p015__g008,9700,2425
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_CbDvrXGkphmfGtH3G__p015__g009,15906,3976
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_FvbM5EM5aB5pcjLpA__p015__g010,12828,3207
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_C5Cd8Yq5dDbdycXKB__p015__g011,10461,2615
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_AyQkFs97hRTki5zWR__p015__g012,11568,2892
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7oRFMBwqmesGX7t3H__p015__g013,18728,4682
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_fMhhGrfpZH9ign2AK__p015__g014,12378,3094
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_i7C4Y4NiesraiSwwb__p015__g015,10662,2666
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7tfDsTHHnxsgrhE3d__p015__g016,13055,3264
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_r7Bk7fEwX3HSRrXMZ__p015__g017,8279,2070
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7FQezekfKk3zctLN8__p015__g018,14434,3608
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_2khRAszouj8vP8ZfP__p015__g019,9806,2452
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_CoHyYysb84APn5gDE__p015__g020,9810,2452
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_2KKC9nMd8nRXfgH5G__p015__g021,10944,2736
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_PrfKWppTZdvPhe4oN__p015__g022,12277,3069
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_6Pxb9DsQpyk22cJNr__p015__g023,7912,1978
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_Fm7uYc98E2b6kcoDE__p015__g024,8753,2188
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_9oyspxPncwXdAkruR__p015__g025,8182,2046
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_2TDnnb4wn9rwy3CYZ__p015__g026,9122,2280
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7ywewvEuctuz4Rq8j__p015__g027,11545,2886
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_AJ4ikZuWJeJcEXhgZ__p015__g028,11023,2756
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_3v9ji6wNY7sXHe8cM__p015__g029,10279,2570
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_8GneB6qmtDLSnbcJT__p015__g030,9166,2292
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_6sSM4xSyZQkaxyHav__p015__g031,8369,2092
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_3EQGxadfbmAKaACgZ__p015__g032,8201,2050
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_Aj2G7CTuhLZ7Z2SPK__p015__g033,8697,2174
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_FAuuG8S2iw8wkGRnA__p015__g034,11034,2758
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_SFohXkBYvScM7Y7rC__p015__g035,10162,2540
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_5R7YRmti4R5GiJKpi__p015__g036,11395,2849
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_6BxRfLcBtXYodAS8h__p015__g037,7343,1836
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7Y6PBvgZNqtriKzaZ__p015__g038,7828,1957
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_HmA52oSS75D5Z2W8a__p015__g039,11570,2892
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_6pQRuemJv5faRcZft__p015__g040,11516,2879
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_5mhtM66ewYHNxSp4q__p016__g001,6955,1739
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_2TquMDieEiixty8AN__p016__g002,9883,2471
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_65crAkEscRbHNJXbW__p016__g003,6663,1666
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_3EG5RaDj4z7hkT2JD__p016__g004,7296,1824
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_PmcxhmDRj2tN3cECC__p016__g005,18067,4517
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_925LF9k9CXpz8KjQm__p016__g006,23536,5884
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_ASQtYBWx6cGN27KxL__p016__g007,8523,2131
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_DYFJDsdGg8bppBJ7P__p016__g008,9352,2338
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_CbDvrXGkphmfGtH3G__p016__g009,15558,3890
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_FvbM5EM5aB5pcjLpA__p016__g010,12480,3120
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_C5Cd8Yq5dDbdycXKB__p016__g011,10113,2528
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_AyQkFs97hRTki5zWR__p016__g012,11220,2805
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7oRFMBwqmesGX7t3H__p016__g013,18380,4595
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_fMhhGrfpZH9ign2AK__p016__g014,12030,3008
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_i7C4Y4NiesraiSwwb__p016__g015,10314,2578
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7tfDsTHHnxsgrhE3d__p016__g016,12707,3177
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_r7Bk7fEwX3HSRrXMZ__p016__g017,7931,1983
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7FQezekfKk3zctLN8__p016__g018,14086,3522
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_2khRAszouj8vP8ZfP__p016__g019,9458,2364
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_CoHyYysb84APn5gDE__p016__g020,9462,2366
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_2KKC9nMd8nRXfgH5G__p016__g021,10596,2649
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_PrfKWppTZdvPhe4oN__p016__g022,11929,2982
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_6Pxb9DsQpyk22cJNr__p016__g023,7564,1891
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_Fm7uYc98E2b6kcoDE__p016__g024,8405,2101
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_9oyspxPncwXdAkruR__p016__g025,7834,1958
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_2TDnnb4wn9rwy3CYZ__p016__g026,8774,2194
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7ywewvEuctuz4Rq8j__p016__g027,11197,2799
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_AJ4ikZuWJeJcEXhgZ__p016__g028,10675,2669
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_3v9ji6wNY7sXHe8cM__p016__g029,9931,2483
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_8GneB6qmtDLSnbcJT__p016__g030,8818,2204
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_6sSM4xSyZQkaxyHav__p016__g031,8021,2005
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_3EQGxadfbmAKaACgZ__p016__g032,7853,1963
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_Aj2G7CTuhLZ7Z2SPK__p016__g033,8349,2087
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_FAuuG8S2iw8wkGRnA__p016__g034,10686,2672
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_SFohXkBYvScM7Y7rC__p016__g035,9814,2454
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_5R7YRmti4R5GiJKpi__p016__g036,11047,2762
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_6BxRfLcBtXYodAS8h__p016__g037,6995,1749
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7Y6PBvgZNqtriKzaZ__p016__g038,7480,1870
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_HmA52oSS75D5Z2W8a__p016__g039,11222,2806
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_6pQRuemJv5faRcZft__p016__g040,11168,2792
concordia_pgg_match__pid_concordia_01dda06d0e42__game_5mhtM66ewYHNxSp4q__p017__g001,7554,1888
concordia_pgg_match__pid_concordia_01dda06d0e42__game_2TquMDieEiixty8AN__p017__g002,10482,2620
concordia_pgg_match__pid_concordia_01dda06d0e42__game_65crAkEscRbHNJXbW__p017__g003,7262,1816
concordia_pgg_match__pid_concordia_01dda06d0e42__game_3EG5RaDj4z7hkT2JD__p017__g004,7895,1974
concordia_pgg_match__pid_concordia_01dda06d0e42__game_PmcxhmDRj2tN3cECC__p017__g005,18666,4666
concordia_pgg_match__pid_concordia_01dda06d0e42__game_925LF9k9CXpz8KjQm__p017__g006,24135,6034
concordia_pgg_match__pid_concordia_01dda06d0e42__game_ASQtYBWx6cGN27KxL__p017__g007,9122,2280
concordia_pgg_match__pid_concordia_01dda06d0e42__game_DYFJDsdGg8bppBJ7P__p017__g008,9951,2488
concordia_pgg_match__pid_concordia_01dda06d0e42__game_CbDvrXGkphmfGtH3G__p017__g009,16157,4039
concordia_pgg_match__pid_concordia_01dda06d0e42__game_FvbM5EM5aB5pcjLpA__p017__g010,13079,3270
concordia_pgg_match__pid_concordia_01dda06d0e42__game_C5Cd8Yq5dDbdycXKB__p017__g011,10712,2678
concordia_pgg_match__pid_concordia_01dda06d0e42__game_AyQkFs97hRTki5zWR__p017__g012,11819,2955
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7oRFMBwqmesGX7t3H__p017__g013,18979,4745
concordia_pgg_match__pid_concordia_01dda06d0e42__game_fMhhGrfpZH9ign2AK__p017__g014,12629,3157
concordia_pgg_match__pid_concordia_01dda06d0e42__game_i7C4Y4NiesraiSwwb__p017__g015,10913,2728
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7tfDsTHHnxsgrhE3d__p017__g016,13306,3326
concordia_pgg_match__pid_concordia_01dda06d0e42__game_r7Bk7fEwX3HSRrXMZ__p017__g017,8530,2132
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7FQezekfKk3zctLN8__p017__g018,14685,3671
concordia_pgg_match__pid_concordia_01dda06d0e42__game_2khRAszouj8vP8ZfP__p017__g019,10057,2514
concordia_pgg_match__pid_concordia_01dda06d0e42__game_CoHyYysb84APn5gDE__p017__g020,10061,2515
concordia_pgg_match__pid_concordia_01dda06d0e42__game_2KKC9nMd8nRXfgH5G__p017__g021,11195,2799
concordia_pgg_match__pid_concordia_01dda06d0e42__game_PrfKWppTZdvPhe4oN__p017__g022,12528,3132
concordia_pgg_match__pid_concordia_01dda06d0e42__game_6Pxb9DsQpyk22cJNr__p017__g023,8163,2041
concordia_pgg_match__pid_concordia_01dda06d0e42__game_Fm7uYc98E2b6kcoDE__p017__g024,9004,2251
concordia_pgg_match__pid_concordia_01dda06d0e42__game_9oyspxPncwXdAkruR__p017__g025,8433,2108
concordia_pgg_match__pid_concordia_01dda06d0e42__game_2TDnnb4wn9rwy3CYZ__p017__g026,9373,2343
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7ywewvEuctuz4Rq8j__p017__g027,11796,2949
concordia_pgg_match__pid_concordia_01dda06d0e42__game_AJ4ikZuWJeJcEXhgZ__p017__g028,11274,2818
concordia_pgg_match__pid_concordia_01dda06d0e42__game_3v9ji6wNY7sXHe8cM__p017__g029,10530,2632
concordia_pgg_match__pid_concordia_01dda06d0e42__game_8GneB6qmtDLSnbcJT__p017__g030,9417,2354
concordia_pgg_match__pid_concordia_01dda06d0e42__game_6sSM4xSyZQkaxyHav__p017__g031,8620,2155
concordia_pgg_match__pid_concordia_01dda06d0e42__game_3EQGxadfbmAKaACgZ__p017__g032,8452,2113
concordia_pgg_match__pid_concordia_01dda06d0e42__game_Aj2G7CTuhLZ7Z2SPK__p017__g033,8948,2237
concordia_pgg_match__pid_concordia_01dda06d0e42__game_FAuuG8S2iw8wkGRnA__p017__g034,11285,2821
concordia_pgg_match__pid_concordia_01dda06d0e42__game_SFohXkBYvScM7Y7rC__p017__g035,10413,2603
concordia_pgg_match__pid_concordia_01dda06d0e42__game_5R7YRmti4R5GiJKpi__p017__g036,11646,2912
concordia_pgg_match__pid_concordia_01dda06d0e42__game_6BxRfLcBtXYodAS8h__p017__g037,7594,1898
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7Y6PBvgZNqtriKzaZ__p017__g038,8079,2020
concordia_pgg_match__pid_concordia_01dda06d0e42__game_HmA52oSS75D5Z2W8a__p017__g039,11821,2955
concordia_pgg_match__pid_concordia_01dda06d0e42__game_6pQRuemJv5faRcZft__p017__g040,11767,2942
concordia_pgg_match__pid_concordia_16bd76c0f728__game_5mhtM66ewYHNxSp4q__p018__g001,7572,1893
concordia_pgg_match__pid_concordia_16bd76c0f728__game_2TquMDieEiixty8AN__p018__g002,10500,2625
concordia_pgg_match__pid_concordia_16bd76c0f728__game_65crAkEscRbHNJXbW__p018__g003,7280,1820
concordia_pgg_match__pid_concordia_16bd76c0f728__game_3EG5RaDj4z7hkT2JD__p018__g004,7913,1978
concordia_pgg_match__pid_concordia_16bd76c0f728__game_PmcxhmDRj2tN3cECC__p018__g005,18684,4671
concordia_pgg_match__pid_concordia_16bd76c0f728__game_925LF9k9CXpz8KjQm__p018__g006,24153,6038
concordia_pgg_match__pid_concordia_16bd76c0f728__game_ASQtYBWx6cGN27KxL__p018__g007,9140,2285
concordia_pgg_match__pid_concordia_16bd76c0f728__game_DYFJDsdGg8bppBJ7P__p018__g008,9969,2492
concordia_pgg_match__pid_concordia_16bd76c0f728__game_CbDvrXGkphmfGtH3G__p018__g009,16175,4044
concordia_pgg_match__pid_concordia_16bd76c0f728__game_FvbM5EM5aB5pcjLpA__p018__g010,13097,3274
concordia_pgg_match__pid_concordia_16bd76c0f728__game_C5Cd8Yq5dDbdycXKB__p018__g011,10730,2682
concordia_pgg_match__pid_concordia_16bd76c0f728__game_AyQkFs97hRTki5zWR__p018__g012,11837,2959
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7oRFMBwqmesGX7t3H__p018__g013,18997,4749
concordia_pgg_match__pid_concordia_16bd76c0f728__game_fMhhGrfpZH9ign2AK__p018__g014,12647,3162
concordia_pgg_match__pid_concordia_16bd76c0f728__game_i7C4Y4NiesraiSwwb__p018__g015,10931,2733
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7tfDsTHHnxsgrhE3d__p018__g016,13324,3331
concordia_pgg_match__pid_concordia_16bd76c0f728__game_r7Bk7fEwX3HSRrXMZ__p018__g017,8548,2137
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7FQezekfKk3zctLN8__p018__g018,14703,3676
concordia_pgg_match__pid_concordia_16bd76c0f728__game_2khRAszouj8vP8ZfP__p018__g019,10075,2519
concordia_pgg_match__pid_concordia_16bd76c0f728__game_CoHyYysb84APn5gDE__p018__g020,10079,2520
concordia_pgg_match__pid_concordia_16bd76c0f728__game_2KKC9nMd8nRXfgH5G__p018__g021,11213,2803
concordia_pgg_match__pid_concordia_16bd76c0f728__game_PrfKWppTZdvPhe4oN__p018__g022,12546,3136
concordia_pgg_match__pid_concordia_16bd76c0f728__game_6Pxb9DsQpyk22cJNr__p018__g023,8181,2045
concordia_pgg_match__pid_concordia_16bd76c0f728__game_Fm7uYc98E2b6kcoDE__p018__g024,9022,2256
concordia_pgg_match__pid_concordia_16bd76c0f728__game_9oyspxPncwXdAkruR__p018__g025,8451,2113
concordia_pgg_match__pid_concordia_16bd76c0f728__game_2TDnnb4wn9rwy3CYZ__p018__g026,9391,2348
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7ywewvEuctuz4Rq8j__p018__g027,11814,2954
concordia_pgg_match__pid_concordia_16bd76c0f728__game_AJ4ikZuWJeJcEXhgZ__p018__g028,11292,2823
concordia_pgg_match__pid_concordia_16bd76c0f728__game_3v9ji6wNY7sXHe8cM__p018__g029,10548,2637
concordia_pgg_match__pid_concordia_16bd76c0f728__game_8GneB6qmtDLSnbcJT__p018__g030,9435,2359
concordia_pgg_match__pid_concordia_16bd76c0f728__game_6sSM4xSyZQkaxyHav__p018__g031,8638,2160
concordia_pgg_match__pid_concordia_16bd76c0f728__game_3EQGxadfbmAKaACgZ__p018__g032,8470,2118
concordia_pgg_match__pid_concordia_16bd76c0f728__game_Aj2G7CTuhLZ7Z2SPK__p018__g033,8966,2242
concordia_pgg_match__pid_concordia_16bd76c0f728__game_FAuuG8S2iw8wkGRnA__p018__g034,11303,2826
concordia_pgg_match__pid_concordia_16bd76c0f728__game_SFohXkBYvScM7Y7rC__p018__g035,10431,2608
concordia_pgg_match__pid_concordia_16bd76c0f728__game_5R7YRmti4R5GiJKpi__p018__g036,11664,2916
concordia_pgg_match__pid_concordia_16bd76c0f728__game_6BxRfLcBtXYodAS8h__p018__g037,7612,1903
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7Y6PBvgZNqtriKzaZ__p018__g038,8097,2024
concordia_pgg_match__pid_concordia_16bd76c0f728__game_HmA52oSS75D5Z2W8a__p018__g039,11839,2960
concordia_pgg_match__pid_concordia_16bd76c0f728__game_6pQRuemJv5faRcZft__p018__g040,11785,2946
concordia_pgg_match__pid_concordia_1f760e4b035b__game_5mhtM66ewYHNxSp4q__p019__g001,7458,1864
concordia_pgg_match__pid_concordia_1f760e4b035b__game_2TquMDieEiixty8AN__p019__g002,10386,2596
concordia_pgg_match__pid_concordia_1f760e4b035b__game_65crAkEscRbHNJXbW__p019__g003,7166,1792
concordia_pgg_match__pid_concordia_1f760e4b035b__game_3EG5RaDj4z7hkT2JD__p019__g004,7799,1950
concordia_pgg_match__pid_concordia_1f760e4b035b__game_PmcxhmDRj2tN3cECC__p019__g005,18570,4642
concordia_pgg_match__pid_concordia_1f760e4b035b__game_925LF9k9CXpz8KjQm__p019__g006,24039,6010
concordia_pgg_match__pid_concordia_1f760e4b035b__game_ASQtYBWx6cGN27KxL__p019__g007,9026,2256
concordia_pgg_match__pid_concordia_1f760e4b035b__game_DYFJDsdGg8bppBJ7P__p019__g008,9855,2464
concordia_pgg_match__pid_concordia_1f760e4b035b__game_CbDvrXGkphmfGtH3G__p019__g009,16061,4015
concordia_pgg_match__pid_concordia_1f760e4b035b__game_FvbM5EM5aB5pcjLpA__p019__g010,12983,3246
concordia_pgg_match__pid_concordia_1f760e4b035b__game_C5Cd8Yq5dDbdycXKB__p019__g011,10616,2654
concordia_pgg_match__pid_concordia_1f760e4b035b__game_AyQkFs97hRTki5zWR__p019__g012,11723,2931
