custom_id,input_tokens_tiktoken
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_5mhtM66ewYHNxSp4q__p014__g001,1817
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_2TquMDieEiixty8AN__p014__g002,2717
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_65crAkEscRbHNJXbW__p014__g003,1631
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_3EG5RaDj4z7hkT2JD__p014__g004,1788
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_PmcxhmDRj2tN3cECC__p014__g005,6892
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_925LF9k9CXpz8KjQm__p014__g006,8753
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_ASQtYBWx6cGN27KxL__p014__g007,2291
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_DYFJDsdGg8bppBJ7P__p014__g008,2768
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_CbDvrXGkphmfGtH3G__p014__g009,4822
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_FvbM5EM5aB5pcjLpA__p014__g010,3932
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_C5Cd8Yq5dDbdycXKB__p014__g011,3004
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_AyQkFs97hRTki5zWR__p014__g012,3470
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7oRFMBwqmesGX7t3H__p014__g013,7977
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_fMhhGrfpZH9ign2AK__p014__g014,4210
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_i7C4Y4NiesraiSwwb__p014__g015,2978
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7tfDsTHHnxsgrhE3d__p014__g016,3661
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_r7Bk7fEwX3HSRrXMZ__p014__g017,2386
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7FQezekfKk3zctLN8__p014__g018,5505
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_2khRAszouj8vP8ZfP__p014__g019,2571
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_CoHyYysb84APn5gDE__p014__g020,2641
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_2KKC9nMd8nRXfgH5G__p014__g021,3139
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_PrfKWppTZdvPhe4oN__p014__g022,3716
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_6Pxb9DsQpyk22cJNr__p014__g023,1965
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_Fm7uYc98E2b6kcoDE__p014__g024,2202
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_9oyspxPncwXdAkruR__p014__g025,2000
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_2TDnnb4wn9rwy3CYZ__p014__g026,2420
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7ywewvEuctuz4Rq8j__p014__g027,3568
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_AJ4ikZuWJeJcEXhgZ__p014__g028,3121
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_3v9ji6wNY7sXHe8cM__p014__g029,3113
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_8GneB6qmtDLSnbcJT__p014__g030,2418
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_6sSM4xSyZQkaxyHav__p014__g031,2150
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_3EQGxadfbmAKaACgZ__p014__g032,2005
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_Aj2G7CTuhLZ7Z2SPK__p014__g033,2525
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_FAuuG8S2iw8wkGRnA__p014__g034,3565
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_SFohXkBYvScM7Y7rC__p014__g035,2899
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_5R7YRmti4R5GiJKpi__p014__g036,3326
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_6BxRfLcBtXYodAS8h__p014__g037,1702
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_7Y6PBvgZNqtriKzaZ__p014__g038,1831
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_HmA52oSS75D5Z2W8a__p014__g039,4012
concordia_pgg_match__pid_concordia_8d6ae1f46e98__game_6pQRuemJv5faRcZft__p014__g040,3780
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_5mhtM66ewYHNxSp4q__p015__g001,1823
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_2TquMDieEiixty8AN__p015__g002,2723
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_65crAkEscRbHNJXbW__p015__g003,1637
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_3EG5RaDj4z7hkT2JD__p015__g004,1794
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_PmcxhmDRj2tN3cECC__p015__g005,6898
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_925LF9k9CXpz8KjQm__p015__g006,8759
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_ASQtYBWx6cGN27KxL__p015__g007,2297
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_DYFJDsdGg8bppBJ7P__p015__g008,2774
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_CbDvrXGkphmfGtH3G__p015__g009,4828
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_FvbM5EM5aB5pcjLpA__p015__g010,3938
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_C5Cd8Yq5dDbdycXKB__p015__g011,3010
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_AyQkFs97hRTki5zWR__p015__g012,3476
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7oRFMBwqmesGX7t3H__p015__g013,7983
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_fMhhGrfpZH9ign2AK__p015__g014,4216
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_i7C4Y4NiesraiSwwb__p015__g015,2984
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7tfDsTHHnxsgrhE3d__p015__g016,3667
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_r7Bk7fEwX3HSRrXMZ__p015__g017,2392
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7FQezekfKk3zctLN8__p015__g018,5511
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_2khRAszouj8vP8ZfP__p015__g019,2577
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_CoHyYysb84APn5gDE__p015__g020,2647
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_2KKC9nMd8nRXfgH5G__p015__g021,3145
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_PrfKWppTZdvPhe4oN__p015__g022,3722
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_6Pxb9DsQpyk22cJNr__p015__g023,1971
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_Fm7uYc98E2b6kcoDE__p015__g024,2208
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_9oyspxPncwXdAkruR__p015__g025,2006
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_2TDnnb4wn9rwy3CYZ__p015__g026,2426
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7ywewvEuctuz4Rq8j__p015__g027,3574
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_AJ4ikZuWJeJcEXhgZ__p015__g028,3127
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_3v9ji6wNY7sXHe8cM__p015__g029,3119
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_8GneB6qmtDLSnbcJT__p015__g030,2424
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_6sSM4xSyZQkaxyHav__p015__g031,2156
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_3EQGxadfbmAKaACgZ__p015__g032,2011
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_Aj2G7CTuhLZ7Z2SPK__p015__g033,2531
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_FAuuG8S2iw8wkGRnA__p015__g034,3571
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_SFohXkBYvScM7Y7rC__p015__g035,2905
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_5R7YRmti4R5GiJKpi__p015__g036,3332
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_6BxRfLcBtXYodAS8h__p015__g037,1708
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_7Y6PBvgZNqtriKzaZ__p015__g038,1837
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_HmA52oSS75D5Z2W8a__p015__g039,4018
concordia_pgg_match__pid_concordia_1da940c0ec5d__game_6pQRuemJv5faRcZft__p015__g040,3786
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_5mhtM66ewYHNxSp4q__p016__g001,1765
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_2TquMDieEiixty8AN__p016__g002,2665
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_65crAkEscRbHNJXbW__p016__g003,1579
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_3EG5RaDj4z7hkT2JD__p016__g004,1736
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_PmcxhmDRj2tN3cECC__p016__g005,6840
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_925LF9k9CXpz8KjQm__p016__g006,8701
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_ASQtYBWx6cGN27KxL__p016__g007,2239
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_DYFJDsdGg8bppBJ7P__p016__g008,2716
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_CbDvrXGkphmfGtH3G__p016__g009,4770
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_FvbM5EM5aB5pcjLpA__p016__g010,3880
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_C5Cd8Yq5dDbdycXKB__p016__g011,2952
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_AyQkFs97hRTki5zWR__p016__g012,3418
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7oRFMBwqmesGX7t3H__p016__g013,7925
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_fMhhGrfpZH9ign2AK__p016__g014,4158
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_i7C4Y4NiesraiSwwb__p016__g015,2926
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7tfDsTHHnxsgrhE3d__p016__g016,3609
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_r7Bk7fEwX3HSRrXMZ__p016__g017,2334
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7FQezekfKk3zctLN8__p016__g018,5453
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_2khRAszouj8vP8ZfP__p016__g019,2519
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_CoHyYysb84APn5gDE__p016__g020,2589
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_2KKC9nMd8nRXfgH5G__p016__g021,3087
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_PrfKWppTZdvPhe4oN__p016__g022,3664
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_6Pxb9DsQpyk22cJNr__p016__g023,1913
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_Fm7uYc98E2b6kcoDE__p016__g024,2150
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_9oyspxPncwXdAkruR__p016__g025,1948
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_2TDnnb4wn9rwy3CYZ__p016__g026,2368
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7ywewvEuctuz4Rq8j__p016__g027,3516
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_AJ4ikZuWJeJcEXhgZ__p016__g028,3069
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_3v9ji6wNY7sXHe8cM__p016__g029,3061
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_8GneB6qmtDLSnbcJT__p016__g030,2366
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_6sSM4xSyZQkaxyHav__p016__g031,2098
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_3EQGxadfbmAKaACgZ__p016__g032,1953
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_Aj2G7CTuhLZ7Z2SPK__p016__g033,2473
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_FAuuG8S2iw8wkGRnA__p016__g034,3513
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_SFohXkBYvScM7Y7rC__p016__g035,2847
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_5R7YRmti4R5GiJKpi__p016__g036,3274
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_6BxRfLcBtXYodAS8h__p016__g037,1650
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_7Y6PBvgZNqtriKzaZ__p016__g038,1779
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_HmA52oSS75D5Z2W8a__p016__g039,3960
concordia_pgg_match__pid_concordia_2e0b93ef2ed4__game_6pQRuemJv5faRcZft__p016__g040,3728
concordia_pgg_match__pid_concordia_01dda06d0e42__game_5mhtM66ewYHNxSp4q__p017__g001,1827
concordia_pgg_match__pid_concordia_01dda06d0e42__game_2TquMDieEiixty8AN__p017__g002,2727
concordia_pgg_match__pid_concordia_01dda06d0e42__game_65crAkEscRbHNJXbW__p017__g003,1641
concordia_pgg_match__pid_concordia_01dda06d0e42__game_3EG5RaDj4z7hkT2JD__p017__g004,1798
concordia_pgg_match__pid_concordia_01dda06d0e42__game_PmcxhmDRj2tN3cECC__p017__g005,6902
concordia_pgg_match__pid_concordia_01dda06d0e42__game_925LF9k9CXpz8KjQm__p017__g006,8763
concordia_pgg_match__pid_concordia_01dda06d0e42__game_ASQtYBWx6cGN27KxL__p017__g007,2301
concordia_pgg_match__pid_concordia_01dda06d0e42__game_DYFJDsdGg8bppBJ7P__p017__g008,2778
concordia_pgg_match__pid_concordia_01dda06d0e42__game_CbDvrXGkphmfGtH3G__p017__g009,4832
concordia_pgg_match__pid_concordia_01dda06d0e42__game_FvbM5EM5aB5pcjLpA__p017__g010,3942
concordia_pgg_match__pid_concordia_01dda06d0e42__game_C5Cd8Yq5dDbdycXKB__p017__g011,3014
concordia_pgg_match__pid_concordia_01dda06d0e42__game_AyQkFs97hRTki5zWR__p017__g012,3480
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7oRFMBwqmesGX7t3H__p017__g013,7987
concordia_pgg_match__pid_concordia_01dda06d0e42__game_fMhhGrfpZH9ign2AK__p017__g014,4220
concordia_pgg_match__pid_concordia_01dda06d0e42__game_i7C4Y4NiesraiSwwb__p017__g015,2988
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7tfDsTHHnxsgrhE3d__p017__g016,3671
concordia_pgg_match__pid_concordia_01dda06d0e42__game_r7Bk7fEwX3HSRrXMZ__p017__g017,2396
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7FQezekfKk3zctLN8__p017__g018,5515
concordia_pgg_match__pid_concordia_01dda06d0e42__game_2khRAszouj8vP8ZfP__p017__g019,2581
concordia_pgg_match__pid_concordia_01dda06d0e42__game_CoHyYysb84APn5gDE__p017__g020,2651
concordia_pgg_match__pid_concordia_01dda06d0e42__game_2KKC9nMd8nRXfgH5G__p017__g021,3149
concordia_pgg_match__pid_concordia_01dda06d0e42__game_PrfKWppTZdvPhe4oN__p017__g022,3726
concordia_pgg_match__pid_concordia_01dda06d0e42__game_6Pxb9DsQpyk22cJNr__p017__g023,1975
concordia_pgg_match__pid_concordia_01dda06d0e42__game_Fm7uYc98E2b6kcoDE__p017__g024,2212
concordia_pgg_match__pid_concordia_01dda06d0e42__game_9oyspxPncwXdAkruR__p017__g025,2010
concordia_pgg_match__pid_concordia_01dda06d0e42__game_2TDnnb4wn9rwy3CYZ__p017__g026,2430
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7ywewvEuctuz4Rq8j__p017__g027,3578
concordia_pgg_match__pid_concordia_01dda06d0e42__game_AJ4ikZuWJeJcEXhgZ__p017__g028,3131
concordia_pgg_match__pid_concordia_01dda06d0e42__game_3v9ji6wNY7sXHe8cM__p017__g029,3123
concordia_pgg_match__pid_concordia_01dda06d0e42__game_8GneB6qmtDLSnbcJT__p017__g030,2428
concordia_pgg_match__pid_concordia_01dda06d0e42__game_6sSM4xSyZQkaxyHav__p017__g031,2160
concordia_pgg_match__pid_concordia_01dda06d0e42__game_3EQGxadfbmAKaACgZ__p017__g032,2015
concordia_pgg_match__pid_concordia_01dda06d0e42__game_Aj2G7CTuhLZ7Z2SPK__p017__g033,2535
concordia_pgg_match__pid_concordia_01dda06d0e42__game_FAuuG8S2iw8wkGRnA__p017__g034,3575
concordia_pgg_match__pid_concordia_01dda06d0e42__game_SFohXkBYvScM7Y7rC__p017__g035,2909
concordia_pgg_match__pid_concordia_01dda06d0e42__game_5R7YRmti4R5GiJKpi__p017__g036,3336
concordia_pgg_match__pid_concordia_01dda06d0e42__game_6BxRfLcBtXYodAS8h__p017__g037,1712
concordia_pgg_match__pid_concordia_01dda06d0e42__game_7Y6PBvgZNqtriKzaZ__p017__g038,1841
concordia_pgg_match__pid_concordia_01dda06d0e42__game_HmA52oSS75D5Z2W8a__p017__g039,4022
concordia_pgg_match__pid_concordia_01dda06d0e42__game_6pQRuemJv5faRcZft__p017__g040,3790
concordia_pgg_match__pid_concordia_16bd76c0f728__game_5mhtM66ewYHNxSp4q__p018__g001,1866
concordia_pgg_match__pid_concordia_16bd76c0f728__game_2TquMDieEiixty8AN__p018__g002,2766
concordia_pgg_match__pid_concordia_16bd76c0f728__game_65crAkEscRbHNJXbW__p018__g003,1680
concordia_pgg_match__pid_concordia_16bd76c0f728__game_3EG5RaDj4z7hkT2JD__p018__g004,1837
concordia_pgg_match__pid_concordia_16bd76c0f728__game_PmcxhmDRj2tN3cECC__p018__g005,6941
concordia_pgg_match__pid_concordia_16bd76c0f728__game_925LF9k9CXpz8KjQm__p018__g006,8802
concordia_pgg_match__pid_concordia_16bd76c0f728__game_ASQtYBWx6cGN27KxL__p018__g007,2340
concordia_pgg_match__pid_concordia_16bd76c0f728__game_DYFJDsdGg8bppBJ7P__p018__g008,2817
concordia_pgg_match__pid_concordia_16bd76c0f728__game_CbDvrXGkphmfGtH3G__p018__g009,4871
concordia_pgg_match__pid_concordia_16bd76c0f728__game_FvbM5EM5aB5pcjLpA__p018__g010,3981
concordia_pgg_match__pid_concordia_16bd76c0f728__game_C5Cd8Yq5dDbdycXKB__p018__g011,3053
concordia_pgg_match__pid_concordia_16bd76c0f728__game_AyQkFs97hRTki5zWR__p018__g012,3519
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7oRFMBwqmesGX7t3H__p018__g013,8026
concordia_pgg_match__pid_concordia_16bd76c0f728__game_fMhhGrfpZH9ign2AK__p018__g014,4259
concordia_pgg_match__pid_concordia_16bd76c0f728__game_i7C4Y4NiesraiSwwb__p018__g015,3027
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7tfDsTHHnxsgrhE3d__p018__g016,3710
concordia_pgg_match__pid_concordia_16bd76c0f728__game_r7Bk7fEwX3HSRrXMZ__p018__g017,2435
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7FQezekfKk3zctLN8__p018__g018,5554
concordia_pgg_match__pid_concordia_16bd76c0f728__game_2khRAszouj8vP8ZfP__p018__g019,2620
concordia_pgg_match__pid_concordia_16bd76c0f728__game_CoHyYysb84APn5gDE__p018__g020,2690
concordia_pgg_match__pid_concordia_16bd76c0f728__game_2KKC9nMd8nRXfgH5G__p018__g021,3188
concordia_pgg_match__pid_concordia_16bd76c0f728__game_PrfKWppTZdvPhe4oN__p018__g022,3765
concordia_pgg_match__pid_concordia_16bd76c0f728__game_6Pxb9DsQpyk22cJNr__p018__g023,2014
concordia_pgg_match__pid_concordia_16bd76c0f728__game_Fm7uYc98E2b6kcoDE__p018__g024,2251
concordia_pgg_match__pid_concordia_16bd76c0f728__game_9oyspxPncwXdAkruR__p018__g025,2049
concordia_pgg_match__pid_concordia_16bd76c0f728__game_2TDnnb4wn9rwy3CYZ__p018__g026,2469
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7ywewvEuctuz4Rq8j__p018__g027,3617
concordia_pgg_match__pid_concordia_16bd76c0f728__game_AJ4ikZuWJeJcEXhgZ__p018__g028,3170
concordia_pgg_match__pid_concordia_16bd76c0f728__game_3v9ji6wNY7sXHe8cM__p018__g029,3162
concordia_pgg_match__pid_concordia_16bd76c0f728__game_8GneB6qmtDLSnbcJT__p018__g030,2467
concordia_pgg_match__pid_concordia_16bd76c0f728__game_6sSM4xSyZQkaxyHav__p018__g031,2199
concordia_pgg_match__pid_concordia_16bd76c0f728__game_3EQGxadfbmAKaACgZ__p018__g032,2054
concordia_pgg_match__pid_concordia_16bd76c0f728__game_Aj2G7CTuhLZ7Z2SPK__p018__g033,2574
concordia_pgg_match__pid_concordia_16bd76c0f728__game_FAuuG8S2iw8wkGRnA__p018__g034,3614
concordia_pgg_match__pid_concordia_16bd76c0f728__game_SFohXkBYvScM7Y7rC__p018__g035,2948
concordia_pgg_match__pid_concordia_16bd76c0f728__game_5R7YRmti4R5GiJKpi__p018__g036,3375
concordia_pgg_match__pid_concordia_16bd76c0f728__game_6BxRfLcBtXYodAS8h__p018__g037,1751
concordia_pgg_match__pid_concordia_16bd76c0f728__game_7Y6PBvgZNqtriKzaZ__p018__g038,1880
concordia_pgg_match__pid_concordia_16bd76c0f728__game_HmA52oSS75D5Z2W8a__p018__g039,4061
concordia_pgg_match__pid_concordia_16bd76c0f728__game_6pQRuemJv5faRcZft__p018__g040,3829
concordia_pgg_match__pid_concordia_1f760e4b035b__game_5mhtM66ewYHNxSp4q__p019__g001,1826
concordia_pgg_match__pid_concordia_1f760e4b035b__game_2TquMDieEiixty8AN__p019__g002,2726
concordia_pgg_match__pid_concordia_1f760e4b035b__game_65crAkEscRbHNJXbW__p019__g003,1640
concordia_pgg_match__pid_concordia_1f760e4b035b__game_3EG5RaDj4z7hkT2JD__p019__g004,1797
concordia_pgg_match__pid_concordia_1f760e4b035b__game_PmcxhmDRj2tN3cECC__p019__g005,6901
concordia_pgg_match__pid_concordia_1f760e4b035b__game_925LF9k9CXpz8KjQm__p019__g006,8762
concordia_pgg_match__pid_concordia_1f760e4b035b__game_ASQtYBWx6cGN27KxL__p019__g007,2300
concordia_pgg_match__pid_concordia_1f760e4b035b__game_DYFJDsdGg8bppBJ7P__p019__g008,2777
concordia_pgg_match__pid_concordia_1f760e4b035b__game_CbDvrXGkphmfGtH3G__p019__g009,4831
concordia_pgg_match__pid_concordia_1f760e4b035b__game_FvbM5EM5aB5pcjLpA__p019__g010,3941
concordia_pgg_match__pid_concordia_1f760e4b035b__game_C5Cd8Yq5dDbdycXKB__p019__g011,3013
concordia_pgg_match__pid_concordia_1f760e4b035b__game_AyQkFs97hRTki5zWR__p019__g012,3479
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7oRFMBwqmesGX7t3H__p019__g013,7986
concordia_pgg_match__pid_concordia_1f760e4b035b__game_fMhhGrfpZH9ign2AK__p019__g014,4219
concordia_pgg_match__pid_concordia_1f760e4b035b__game_i7C4Y4NiesraiSwwb__p019__g015,2987
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7tfDsTHHnxsgrhE3d__p019__g016,3670
concordia_pgg_match__pid_concordia_1f760e4b035b__game_r7Bk7fEwX3HSRrXMZ__p019__g017,2395
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7FQezekfKk3zctLN8__p019__g018,5514
concordia_pgg_match__pid_concordia_1f760e4b035b__game_2khRAszouj8vP8ZfP__p019__g019,2580
concordia_pgg_match__pid_concordia_1f760e4b035b__game_CoHyYysb84APn5gDE__p019__g020,2650
concordia_pgg_match__pid_concordia_1f760e4b035b__game_2KKC9nMd8nRXfgH5G__p019__g021,3148
concordia_pgg_match__pid_concordia_1f760e4b035b__game_PrfKWppTZdvPhe4oN__p019__g022,3725
concordia_pgg_match__pid_concordia_1f760e4b035b__game_6Pxb9DsQpyk22cJNr__p019__g023,1974
concordia_pgg_match__pid_concordia_1f760e4b035b__game_Fm7uYc98E2b6kcoDE__p019__g024,2211
concordia_pgg_match__pid_concordia_1f760e4b035b__game_9oyspxPncwXdAkruR__p019__g025,2009
concordia_pgg_match__pid_concordia_1f760e4b035b__game_2TDnnb4wn9rwy3CYZ__p019__g026,2429
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7ywewvEuctuz4Rq8j__p019__g027,3577
concordia_pgg_match__pid_concordia_1f760e4b035b__game_AJ4ikZuWJeJcEXhgZ__p019__g028,3130
concordia_pgg_match__pid_concordia_1f760e4b035b__game_3v9ji6wNY7sXHe8cM__p019__g029,3122
concordia_pgg_match__pid_concordia_1f760e4b035b__game_8GneB6qmtDLSnbcJT__p019__g030,2427
concordia_pgg_match__pid_concordia_1f760e4b035b__game_6sSM4xSyZQkaxyHav__p019__g031,2159
concordia_pgg_match__pid_concordia_1f760e4b035b__game_3EQGxadfbmAKaACgZ__p019__g032,2014
concordia_pgg_match__pid_concordia_1f760e4b035b__game_Aj2G7CTuhLZ7Z2SPK__p019__g033,2534
concordia_pgg_match__pid_concordia_1f760e4b035b__game_FAuuG8S2iw8wkGRnA__p019__g034,3574
concordia_pgg_match__pid_concordia_1f760e4b035b__game_SFohXkBYvScM7Y7rC__p019__g035,2908
concordia_pgg_match__pid_concordia_1f760e4b035b__game_5R7YRmti4R5GiJKpi__p019__g036,3335
concordia_pgg_match__pid_concordia_1f760e4b035b__game_6BxRfLcBtXYodAS8h__p019__g037,1711
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7Y6PBvgZNqtriKzaZ__p019__g038,1840
concordia_pgg_match__pid_concordia_1f760e4b035b__game_HmA52oSS75D5Z2W8a__p019__g039,4021
concordia_pgg_match__pid_concordia_1f760e4b035b__game_6pQRuemJv5faRcZft__p019__g040,3789
concordia_pgg_match__pid_concordia_caa48726c174__game_5mhtM66ewYHNxSp4q__p020__g001,1824
concordia_pgg_match__pid_concordia_caa48726c174__game_2TquMDieEiixty8AN__p020__g002,2724
concordia_pgg_match__pid_concordia_caa48726c174__game_65crAkEscRbHNJXbW__p020__g003,1638
concordia_pgg_match__pid_concordia_caa48726c174__game_3EG5RaDj4z7hkT2JD__p020__g004,1795
concordia_pgg_match__pid_concordia_caa48726c174__game_PmcxhmDRj2tN3cECC__p020__g005,6899
concordia_pgg_match__pid_concordia_caa48726c174__game_925LF9k9CXpz8KjQm__p020__g006,8760
concordia_pgg_match__pid_concordia_caa48726c174__game_ASQtYBWx6cGN27KxL__p020__g007,2298
concordia_pgg_match__pid_concordia_caa48726c174__game_DYFJDsdGg8bppBJ7P__p020__g008,2775
concordia_pgg_match__pid_concordia_caa48726c174__game_CbDvrXGkphmfGtH3G__p020__g009,4829
concordia_pgg_match__pid_concordia_caa48726c174__game_FvbM5EM5aB5pcjLpA__p020__g010,3939
concordia_pgg_match__pid_concordia_caa48726c174__game_C5Cd8Yq5dDbdycXKB__p020__g011,3011
concordia_pgg_match__pid_concordia_caa48726c174__game_AyQkFs97hRTki5zWR__p020__g012,3477
concordia_pgg_match__pid_concordia_caa48726c174__game_7oRFMBwqmesGX7t3H__p020__g013,7984
concordia_pgg_match__pid_concordia_caa48726c174__game_fMhhGrfpZH9ign2AK__p020__g014,4217
