record_id,unit_id,treatment_name,TreatmentCode,Treatment,PersonalizedTreatment,num_scenarios,scenario_manifest_json,gold_target_json
2578,2578,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": null, ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
2666,2666,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 2, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": null, ""SH_decision"": ""X"", ""C_decision"": ""Mars""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 3, ""UGResponder_decision"": 6, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 6, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mars""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 2, ""UGResponder_decision"": 3, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 6, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mars""}]}"
2693,2693,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 1, ""SH_delegated"": 1, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": null, ""SH_decision"": null, ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mars""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mars""}]}"
2699,2699,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
2750,2750,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 4, ""UGResponder_decision"": 1, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 4, ""UGResponder_decision"": 1, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 1, ""UGResponder_decision"": 1, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
2811,2811,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 3, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 4, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Mars""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 4, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""A"", ""SH_decision"": ""Y"", ""C_decision"": ""Saturn""}]}"
2816,2816,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": 1, ""PD_decision"": null, ""SH_decision"": ""Y"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 4, ""UGResponder_decision"": 3, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 1, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Venus""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 4, ""UGResponder_decision"": 3, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 1, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Venus""}]}"
2869,2869,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 1, ""SH_delegated"": 1, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 8, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": 2, ""PD_decision"": null, ""SH_decision"": null, ""C_decision"": ""Venus""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 2, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 4, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mercury""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 0, ""UGResponder_decision"": 2, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Mars""}]}"
2913,2913,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 3, ""UGResponder_decision"": 4, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
308,308,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 1, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": null, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
400,400,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": null, ""TGReceiver_decision"": 2, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 2, ""PD_decision"": ""A"", ""SH_decision"": ""Y"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 1, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 2, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
436,436,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mars""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Venus""}]}"
482,482,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 1, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": 0, ""PD_decision"": null, ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mars""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 10, ""UGResponder_decision"": 2, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Mercury""}]}"
546,546,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 0, ""UGResponder_decision"": 5, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 2, ""PD_decision"": ""A"", ""SH_decision"": ""Y"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 1, ""UGResponder_decision"": 5, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 2, ""PD_decision"": ""B"", ""SH_decision"": ""Y"", ""C_decision"": ""Earth""}]}"
59,59,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 1, ""PD_delegated"": 1, ""SH_delegated"": 1, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": null, ""PD_decision"": null, ""SH_decision"": null, ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 3, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Venus""}]}"
650,650,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 1, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": null, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 1, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 1, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
667,667,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 1, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 6, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": null}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 6, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
763,763,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 0, ""UGResponder_delegated"": 0, ""TGSender_delegated"": 0, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 5, ""UGResponder_decision"": 5, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 4, ""PD_decision"": ""B"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}]}"
8,8,TDU,TDU,TransparentDelegation,0,3,"[{""scenario_code"": ""11"", ""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""order"": 1}, {""scenario_code"": ""21"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""order"": 2}, {""scenario_code"": ""22"", ""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""order"": 3}]","{""UGProposer_delegated"": 1, ""UGResponder_delegated"": 1, ""TGSender_delegated"": 1, ""TGReceiver_delegated"": 0, ""PD_delegated"": 0, ""SH_delegated"": 0, ""C_delegated"": 0, ""scenario_outputs"": [{""scenario"": ""AISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": null, ""UGResponder_decision"": null, ""TGSender_decision"": null, ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstHuman"", ""UGProposer_decision"": 3, ""UGResponder_decision"": 1, ""TGSender_decision"": ""YES"", ""TGReceiver_decision"": 3, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Earth""}, {""scenario"": ""NoAISupport"", ""case"": ""AgainstAI"", ""UGProposer_decision"": 1, ""UGResponder_decision"": 1, ""TGSender_decision"": ""NO"", ""TGReceiver_decision"": 0, ""PD_decision"": ""A"", ""SH_decision"": ""X"", ""C_decision"": ""Mercury""}]}"
