StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-14 17:38:05,2021-10-14 17:42:41,IP Address,94.15.60.65,100,276,True,2021-10-14 17:42:42,R_3FVDu4dPccXOXVv,,,,,53.700103759765625,0.04010009765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,3,1.582,3.001,3.074,2,6,1.776,3.927,3.984,3,5,0.897,2.569,2.646,2,8,3.611,7.074,7.138,4,3,2.334,3.151,3.227,2,5,1.036,2.925,2.988,3,7,4.878,6.493,6.562,2,6,1.171,3.548,3.504,3,3,3.709,5.377,5.442,2,4,1.268,2.117,2.183,3,7,1.706,3.066,3.127,2,6,0.786,2.598,2.654,3,3,1.499,2.269,2.351,2,4,0.798,1.8,1.878,2,5,1.04,2.986,3.057,2,5,2.299,3.91,3.976,3,61065a951ba33316abb42a29,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,3
2021-10-14 17:43:08,2021-10-14 17:47:01,IP Address,85.255.232.155,100,232,True,2021-10-14 17:47:01,R_3Mg1RMC4bYNZqhQ,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.889,2.486,2.545,3,Extremely,0.276,3.28,3.335,2,Extremely,1.154,2.442,2.499,2,8,1.314,2.243,2.3,2,Extremely,1.161,2.306,2.37,3,8,1.417,2.964,3.017,2,Extremely,2.099,4.823,4.878,3,8,7.222,13.427,13.487,4,8,0.931,3.052,3,2,7,0.911,3.342,3.301,3,7,0.791,2.691,2.749,2,7,1.392,3.113,3.177,2,Extremely,1.629,3.092,3.148,2,6,2.012,4.208,4.265,3,5,1.42,3.24,3.294,2,5,1.066,2.14,2.199,2,6150c4352b1e7a61d20aa403,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 17:48:09,2021-10-14 17:51:34,IP Address,86.22.245.102,100,205,True,2021-10-14 17:51:35,R_3D2w1Lui6CPz71y,,,,,51.5619964599609375,0.4535980224609375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,0.501,6.6,6.671,6,7,2.786,3.953,3.907,2,3,1.194,2.078,2.139,2,5,1.15,2.317,2.374,3,5,1.197,2.164,2.121,3,4,1.189,2.17,2.226,2,3,0.762,2.462,2.411,2,5,2.186,3.986,4.048,3,5,1.89,4.325,4.382,3,4,0.12,4.666,4.608,3,2,2.505,3.753,3.704,2,2,1.579,2.931,2.992,2,2,2.311,3.604,3.77,2,3,3.101,5.115,5.176,3,Not at all,1.295,2.06,2.117,2,Not at all,1.334,1.703,1.868,2,5e2c85393d8aa12ae3fa79fc,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 17:46:52,2021-10-14 17:51:54,IP Address,86.24.58.151,100,301,True,2021-10-14 17:51:55,R_3KQ0MGB6VXf05bx,,,,,53.3007965087890625,-0.734100341796875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,1.421,1.421,1.438,1,Extremely,3.054,3.054,3.075,1,Extremely,1.374,1.374,1.385,1,Extremely,6.708,6.708,6.726,1,7,1.188,1.188,1.201,1,5,1.737,1.737,1.751,1,6,2.765,2.765,2.785,1,5,1.311,1.311,1.329,1,6,1.94,1.94,1.954,1,2,1.521,1.521,1.536,1,2,4.401,4.401,4.551,1,3,2.171,2.171,2.182,1,Not at all,2.513,2.513,2.529,1,Not at all,2.062,2.062,2.074,1,3,6.611,6.611,6.629,1,Not at all,1.221,1.508,1.517,2,6149f36edb82459703ab1711,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 17:55:51,2021-10-14 18:00:29,IP Address,2.125.1.20,100,277,True,2021-10-14 18:00:29,R_3haQhipivtkPD80,,,,,53.43670654296875,-2.9651947021484375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,3.66,4.633,4.656,2,Extremely,2.681,3.594,3.501,2,8,4.044,5.131,5.155,2,Extremely,4.894,5.826,5.855,2,Extremely,3.971,5.434,5.456,2,Extremely,2.851,3.889,3.802,2,8,5.18,6.217,6.241,2,5,2.839,3.883,3.802,2,6,2.714,4.092,4.106,2,6,2.853,3.875,3.899,2,7,3.344,4.474,4.402,2,4,2.835,4.682,4.697,2,6,2.974,3.988,3.909,2,6,2.748,3.647,3.675,2,3,2.343,3.803,3.831,2,4,2.853,3.631,3.655,2,5efe3538bfa0e730cc4cab5d,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 17:54:02,2021-10-14 18:00:31,IP Address,84.65.40.242,100,388,True,2021-10-14 18:00:31,R_DB7CmJrH5jfboNX,,,,,51.738494873046875,-2.2194061279296875,anonymous,EN,"Read, understood and approved",5,5,0,20,5,5,5,5,0,20,10,10,8,5.871,5.871,5.883,1,8,11.521,11.521,11.531,1,7,2.347,2.347,2.358,1,8,6.354,6.354,6.365,1,7,4.499,4.499,4.507,1,5,6.044,6.044,6.052,1,6,5.709,5.709,5.717,1,4,6.313,6.313,6.326,1,4,5.471,5.471,5.482,1,5,6.519,6.519,6.53,1,4,3.832,3.832,3.841,1,3,7.251,7.251,7.259,1,3,2.419,2.419,2.43,1,3,6.162,6.162,6.174,1,2,2.143,2.143,2.151,1,2,8.708,8.708,8.716,1,59e7add7ae9f950001d8434d,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 18:00:52,2021-10-14 18:04:36,IP Address,92.3.93.217,100,224,True,2021-10-14 18:04:36,R_20NKipgMSwO3Qwr,,,,,51.668792724609375,0.6031036376953125,anonymous,EN,"Read, understood and approved",4,4,5,5,10,10,5,5,20,5,10,10,Extremely,2.401,3.444,3.485,2,Extremely,2.128,5.666,5.691,2,7,3.882,5.575,5.597,3,Extremely,2.245,2.955,2.972,2,Extremely,3.126,4.86,4.883,2,Extremely,3.545,4.427,4.45,2,6,3.163,5.768,5.701,2,7,2.3,8.883,8.801,2,Extremely,2.117,3.093,3,2,8,2.032,6.743,6.762,2,8,3.441,5.016,5.039,2,Extremely,3.743,10.865,10.891,2,Extremely,1.805,4.082,4.002,3,Extremely,1.738,3.303,3.325,2,8,2.067,3.686,3.6,2,7,2.094,3.63,3.663,2,5a96d78d6219a30001d32349,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 18:02:18,2021-10-14 18:05:54,IP Address,82.47.140.115,100,215,True,2021-10-14 18:05:54,R_1nTSUDJZPcNYWwn,,,,,52.322998046875,-1.89520263671875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,0.824,2.963,3.024,3,Extremely,0.312,3.415,3.478,5,Extremely,0.968,2.546,2.502,2,Extremely,0.733,2.528,2.594,3,7,0.604,9.411,9.47,4,7,0.849,2.384,2.444,3,8,0.825,1.876,1.932,2,8,0.923,2.886,2.944,2,5,0.964,2.876,2.934,2,7,0.951,3.447,3.401,2,7,1.826,3.396,3.454,2,7,0.842,3.305,3.366,3,4,2.29,3.277,3.339,3,4,1.302,3.398,3.457,2,4,2.179,3.909,3.966,3,5,1.088,3.6,3.661,2,616303198537db70860a5171,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 18:09:50,2021-10-14 18:13:09,IP Address,86.179.30.7,100,198,True,2021-10-14 18:13:10,R_3DdM4mV0WwD1RDl,,,,,51.510101318359375,-3.581695556640625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.12,2.12,2.135,1,Extremely,1.327,1.327,1.343,1,Extremely,1.431,1.431,1.445,1,Extremely,1.392,1.392,1.301,1,Extremely,1.09,1.09,1,1,Extremely,1.83,1.83,1.846,1,Extremely,1.694,1.694,1.601,1,8,4.79,4.79,4.701,1,Extremely,2.592,2.592,2.501,1,8,1.354,1.354,1.368,1,8,2.991,2.991,2.9,1,8,1.474,1.474,1.487,1,Extremely,4.442,4.442,4.458,1,Extremely,1.723,1.723,1.738,1,8,1.777,1.777,1.792,1,8,1.625,1.625,1.639,1,5e1b328e477f3b36d6857778,0,1,0.1000000000000000055511151231257827021181583404541015625,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 18:05:53,2021-10-14 18:13:17,IP Address,89.242.105.121,100,443,True,2021-10-14 18:13:18,R_1MJLvzuCmc62rcI,,,,,53.94549560546875,-1.117095947265625,anonymous,EN,"Read, understood and approved",1,15,0,20,5,5,5,5,0,20,10,10,3,3.465,3.465,3.501,1,4,5.297,5.297,5.346,1,3,4.899,4.899,4.951,1,3,2.256,2.256,2.301,1,4,4.738,4.738,4.776,1,5,4.205,4.205,4.246,1,5,0.917,3.102,3.255,2,3,3.511,3.511,3.548,1,7,4.822,4.822,4.865,1,7,3.393,3.393,3.311,1,6,2.175,2.175,2.104,1,6,4.948,4.948,4.99,1,Extremely,7.803,7.803,7.846,1,6,2.777,2.777,2.709,1,6,2.991,2.991,2.912,1,6,2.561,2.561,2.599,1,5d08b2222811d6000109bd67,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,3
2021-10-14 18:16:22,2021-10-14 18:18:32,IP Address,213.205.196.235,100,130,True,2021-10-14 18:18:32,R_3KxNpUBnK3vpzXW,,,,,53.478302001953125,-2.139404296875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,2,2.029,5.142,5.182,3,7,1.577,3.159,3.101,2,8,3.516,5.249,5.289,2,Extremely,2.011,3.343,3.402,2,Not at all,1.304,1.707,1.751,2,4,1.571,2.504,2.546,3,7,1.525,3.083,3.122,2,7,1.737,3.615,3.654,2,Not at all,1.328,1.328,1.373,1,Not at all,1.924,1.924,1.98,1,5,2.488,4.618,4.665,2,5,1.71,2.771,2.819,2,Not at all,1.433,1.718,1.758,2,2,1.256,1.857,1.801,2,7,3.274,4.43,4.487,2,3,0.88,2.563,2.619,2,60fd13ce7400bb0ee8b005f5,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,2
2021-10-14 18:14:37,2021-10-14 18:19:46,IP Address,188.223.110.11,100,308,True,2021-10-14 18:19:46,R_2zLVcfeo2z7oE1G,,,,,53.701995849609375,-1.412994384765625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.94,2.033,2.092,2,Extremely,0.914,2.534,2.596,2,8,4.514,6.751,6.702,3,Not at all,0.592,2.552,2.501,2,Extremely,1.09,2.198,2.262,2,Extremely,0.865,2,2.057,2,Extremely,1.368,2.954,2.901,4,Extremely,0.976,3.48,3.539,3,Not at all,1.755,1.755,1.821,1,Extremely,2.576,3.661,3.719,2,7,3.893,5.589,5.645,2,Not at all,1.401,1.401,1.562,1,Extremely,0.325,5.006,5.065,3,Not at all,0.449,7.85,7.801,3,Not at all,7.108,8.851,8.801,2,Not at all,1.691,1.691,1.749,1,5b142e4530d562000155eaf4,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 18:39:37,2021-10-14 18:47:39,IP Address,213.205.194.157,100,481,True,2021-10-14 18:47:39,R_1CvWcHAQIpOSoH8,,,,,51.502593994140625,-0.0659942626953125,anonymous,EN,"Read, understood and approved",5,5,5,20,10,10,5,5,0,20,10,10,2,1.992,11.304,11.423,2,Extremely,2.534,4.568,4.582,2,Extremely,1.936,4.902,4.916,2,Extremely,2.124,4.408,4.421,3,3,3.901,7.31,7.33,2,6,2.309,3.183,3.194,2,7,2.614,4.794,4.828,2,Extremely,2.526,20.917,20.946,8,3,1.851,3.202,3.228,2,5,2.128,3.236,3.245,2,6,1.954,5.904,5.921,3,5,1.619,2.587,2.504,2,Not at all,1.476,3.267,3.279,2,4,1.233,12.219,12.245,8,4,0.814,2.239,2.261,2,2,2.052,8.126,8.14,2,61580d838191a71ae9bfc803,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,2
2021-10-14 18:51:44,2021-10-14 18:57:00,IP Address,94.13.225.190,100,315,True,2021-10-14 18:57:01,R_3CPzyHfXiN4ERbM,,,,,50.9051055908203125,-1.3654937744140625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.885,1.885,1.892,1,7,1.993,1.993,1.9,1,6,2.048,2.048,2.055,1,6,1.925,1.925,1.932,1,2,2.795,2.795,2.802,1,3,1.57,1.57,1.577,1,3,2.464,2.464,2.472,1,4,2.063,2.063,2.071,1,3,1.532,1.532,1.539,1,4,2.381,2.381,2.389,1,Not at all,2.97,2.97,2.977,1,Not at all,5.229,5.229,5.236,1,2,1.912,1.912,1.919,1,Not at all,6.863,6.863,6.877,1,Not at all,1.429,1.429,1.438,1,Not at all,1.53,1.53,1.537,1,5f2898862e9a041d4e531b97,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 18:56:28,2021-10-14 19:04:40,IP Address,165.225.199.89,100,491,True,2021-10-14 19:04:40,R_3GksHaR5kDXrKaj,,,,,53.4734039306640625,-2.3141937255859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,0,5,5,0,20,10,10,6,3.191,3.191,3.198,1,7,14.99,14.99,14.901,1,Extremely,1.788,1.788,1.794,1,Extremely,2.764,2.764,2.771,1,6,1.159,1.159,1.167,1,6,3.486,3.486,3.494,1,8,2.692,2.692,2.698,1,Extremely,4.886,4.886,4.895,1,2,2.378,2.378,2.384,1,5,3.159,3.159,3.165,1,6,2.39,2.39,2.397,1,6,2.53,2.53,2.544,1,Not at all,2.04,3.228,3.234,2,4,1.684,1.684,1.692,1,5,1.988,1.988,1.997,1,6,2.242,2.242,2.248,1,6147752c21a4523f1ed70636,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 19:05:22,2021-10-14 19:14:26,IP Address,86.130.83.156,100,543,True,2021-10-14 19:14:26,R_1n3o2G2DictxmYr,,,,,51.582794189453125,-0.3448028564453125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,2.643,8.083,8.001,3,6,0.969,2.101,2.221,2,7,0.027,9.711,9.701,5,8,7.6,8.201,8.47,2,5,2.692,3.135,3.102,2,5,1.065,3.901,4.061,3,6,1.621,2.001,2.136,2,7,2.777,3,3.153,2,5,2.143,2.466,2.593,2,6,1.427,2.696,2.843,3,6,2.614,3.679,3.602,2,7,1.43,3.072,3.018,3,4,3.81,4.102,4.272,2,3,2.768,3.436,3.401,2,5,1.527,1.901,2.029,2,4,3.358,3.755,3.732,2,5de21543762dc22548c937b3,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 19:13:23,2021-10-14 19:16:12,IP Address,151.229.7.49,100,169,True,2021-10-14 19:16:12,R_22VqbWibmVpICLN,,,,,52.2888031005859375,-0.7274017333984375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,4.166,4.166,4.176,1,8,1.999,1.999,2.011,1,7,3.208,3.208,3.218,1,5,4.124,4.124,4.136,1,8,2.635,2.635,2.646,1,7,2.919,2.919,2.929,1,6,4.915,4.915,4.922,1,5,3.799,3.799,3.81,1,7,2.605,2.605,2.612,1,7,3.218,3.218,3.231,1,3,2.91,2.91,2.92,1,5,4.548,4.548,4.559,1,6,6.229,6.229,6.24,1,6,5.956,5.956,5.963,1,5,6.345,6.345,6.357,1,3,4.424,4.424,4.439,1,614d8924b7b54e7c4b9028ff,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 19:19:40,2021-10-14 19:24:58,IP Address,5.65.40.171,100,317,True,2021-10-14 19:24:58,R_1lhsmJ7tpbPiDBS,,,,,52.9994049072265625,-1.131805419921875,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Extremely,1.419,2.785,2.849,3,8,9.732,10.709,10.767,2,Extremely,2.421,3.983,4.043,3,8,3.834,5.331,5.39,2,Extremely,1.384,2.693,2.761,3,8,1.079,2.203,2.264,2,Extremely,2.102,3.725,3.786,2,8,27.56,29.419,29.486,2,Extremely,4.549,5.608,5.671,2,8,8.688,10.185,10.244,4,7,1.959,3.386,3.445,2,7,7.117,9.557,9.623,4,8,2.19,5.062,5.117,2,6,4.254,33.226,33.285,8,4,3.017,4.705,4.764,3,4,4.176,8.378,8.44,3,5ec2da3e7e31c80f47d04ea8,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 19:23:45,2021-10-14 19:26:26,IP Address,188.220.135.229,100,161,True,2021-10-14 19:26:27,R_DUVFmbyhg4BKxcB,,,,,51.78619384765625,-1.2230987548828125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,1.307,3.938,3.993,4,7,5.04,7.474,7.539,2,8,0.973,3.714,3.765,4,Extremely,1,2.341,2.3,2,4,0.873,3.556,3.501,3,4,2.057,2.878,2.938,2,7,1.484,2.672,2.738,2,8,1.06,2.711,2.771,2,4,0.921,2.309,2.367,3,6,1.029,2.353,2.301,2,6,1.807,4.266,4.319,3,7,1.055,2.012,2.07,2,5,1.35,2.668,2.724,3,5,0.074,6.49,6.555,3,6,5.863,8.173,8.23,3,7,1.382,2.193,2.254,2,5c34e402b96e660001cb5ce6,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 19:27:24,2021-10-14 19:30:06,IP Address,82.132.186.192,100,161,True,2021-10-14 19:30:06,R_10PO6GOfUWeC49K,,,,,53.459503173828125,-2.95379638671875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.172,2.711,2.777,3,Extremely,0.932,2.614,2.679,3,8,1.241,3.08,3.141,4,2,2.613,2.971,3.035,2,8,2.59,4.225,4.293,2,7,1.063,1.872,1.933,2,Extremely,1.949,3.5,3.559,2,2,1.443,1.443,1.4,1,Extremely,2.044,13.533,13.501,5,8,2.718,4.66,4.72,3,7,1.873,2.924,2.988,2,3,1.228,1.512,1.583,2,7,1.73,2.851,2.8,2,7,1.817,2.764,2.833,2,8,1.955,4.104,4.165,5,4,5.844,6.626,6.686,2,5cee7aab0afd6e0018a9eb58,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 19:32:33,2021-10-14 19:38:32,IP Address,143.159.151.235,100,359,True,2021-10-14 19:38:32,R_01EVNjq8y09mQ5b,,,,,51.3643951416015625,-0.0923004150390625,anonymous,EN,"Read, understood and approved",5,5,0,20,7,7,5,5,0,20,10,10,5,2.554,5.401,5.432,2,8,3.287,9.013,9.041,2,8,2.76,6,6.129,2,Extremely,2.828,4.353,4.383,2,8,3.855,4.961,4.987,2,7,7.5,9.841,9.875,2,8,2.253,3.285,3.205,2,8,2.799,8.983,8.901,2,8,2.458,6.387,6.309,2,7,3.836,8.117,8.144,2,6,4.669,7.232,7.26,2,6,2.712,4.83,4.857,2,4,3.833,7.272,7.3,2,5,4.037,8.926,8.959,2,5,2.393,7.173,7.2,3,5,2.529,6.976,6.901,2,6155dfef61865dc3259eeb2d,0,10,1,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,5
2021-10-14 19:51:20,2021-10-14 19:53:55,IP Address,81.151.134.226,100,155,True,2021-10-14 19:53:56,R_2qjECvcp1OakQkj,,,,,50.8538055419921875,0.4683074951171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,4.555,4.555,4.562,1,8,1.184,1.184,1.192,1,Extremely,2.979,2.979,2.989,1,Extremely,3.737,3.737,3.745,1,8,1.158,1.158,1.166,1,8,1.507,1.507,1.617,1,8,1.287,1.287,1.296,1,8,5.516,5.516,5.526,1,8,4.683,4.683,4.69,1,8,1.104,1.104,1.114,1,7,4.791,4.791,4.798,1,8,1.065,1.065,1.074,1,7,1.882,1.882,1.891,1,7,3.912,3.912,3.921,1,7,2.931,2.931,2.94,1,7,3.172,3.172,3.18,1,614e455bc58fb82d5a6fe392,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 20:06:44,2021-10-14 20:11:07,IP Address,90.246.42.1,100,262,True,2021-10-14 20:11:07,R_21cdrv3YdXfYENn,,,,,53.7881011962890625,-1.600799560546875,anonymous,EN,"Read, understood and approved",5,5,20,0,7,7,5,5,0,20,10,10,Extremely,1.02,2.249,2.2,2,7,1.129,5.913,5.973,4,Extremely,1.001,2.452,2.401,2,7,1.964,3.049,3.001,2,Extremely,1.244,2.406,2.462,2,Extremely,1.502,2.712,2.771,2,5,1.755,2.706,2.764,2,5,0.629,4.993,5.051,4,Extremely,0.879,2.273,2.33,2,6,1.02,1.997,2.057,2,6,0.983,1.842,1.899,2,5,1.293,2.254,2.2,2,8,0.871,2.006,2.063,2,8,2.962,3.83,3.888,2,6,0.82,2.38,2.439,2,5,1.332,2.652,2.601,2,615d735afc1597685bb693c6,0,0,0,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 20:08:00,2021-10-14 20:11:42,IP Address,90.204.27.168,100,221,True,2021-10-14 20:11:42,R_3j38DAinapPENtc,,,,,52.64129638671875,1.219696044921875,anonymous,EN,"Read, understood and approved",5,5,0,20,5,10,5,5,0,20,10,10,7,1.794,1.794,1.701,1,7,1.602,1.602,1.611,1,8,1.323,1.323,1.336,1,7,1.836,1.836,1.847,1,6,2.553,3.369,3.383,2,6,3.514,3.514,3.527,1,7,2.083,3.635,3.645,3,7,2.908,2.908,2.917,1,5,1.461,1.461,1.472,1,6,1.884,4.3,4.312,2,5,1.394,1.394,1.301,1,5,2.447,2.447,2.458,1,5,1.84,1.84,1.849,1,4,1.751,5.127,5.137,2,5,2.217,5.338,5.349,2,4,2.527,2.527,2.54,1,5e12245e13ec5088f463b03b,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 20:05:02,2021-10-14 20:12:53,IP Address,178.78.72.145,100,470,True,2021-10-14 20:12:53,R_PZkSfbVcY6PkY6Z,,,,,53.7606048583984375,-0.3733978271484375,anonymous,EN,"Read, understood and approved",15,15,0,10,7,4,5,5,0,15,10,10,6,0.903,2.235,2.296,2,2,1.064,1.947,1.902,2,Not at all,2.764,4.598,4.67,3,6,1.441,3.986,4.055,3,4,0.345,5.835,5.802,2,5,0.993,2.204,2.269,2,4,1.459,2.827,2.8,2,8,1.037,2.29,2.356,2,Not at all,0.867,0.867,0.928,1,2,1.265,2.041,2,2,5,1.148,2.347,2.301,2,8,1.2,2.932,2.991,2,4,1.098,2.248,2.2,2,2,1.119,1.612,1.673,2,7,0.879,2.944,2.9,2,Extremely,0.657,2.472,2.531,2,613b0912c757dc0af4721d7a,0,0,0,1,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 20:11:26,2021-10-14 20:14:44,IP Address,82.11.144.48,100,197,True,2021-10-14 20:14:44,R_2q49usVTYCOORV7,,,,,52.6049041748046875,-1.1488037109375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,1.823,1.823,1.83,1,7,3.931,3.931,3.939,1,8,4.913,4.913,4.919,1,6,6.55,6.55,6.559,1,7,3.123,3.123,3.13,1,4,1.466,1.466,1.476,1,6,2.252,2.252,2.26,1,4,1.921,1.921,1.928,1,7,2.018,2.018,2.025,1,3,1.2,1.2,1.311,1,4,1.374,1.374,1.381,1,5,3.073,3.073,3.08,1,6,3.307,3.307,3.315,1,3,1.359,1.359,1.365,1,4,3.567,3.567,3.575,1,3,3.759,3.759,3.773,1,5f5d4b6876a9515a25325a29,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 20:11:23,2021-10-14 20:19:07,IP Address,109.159.55.143,100,464,True,2021-10-14 20:19:08,R_Oku1xBnbDX0GUkF,,,,,51.5435028076171875,-0.1732940673828125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,2.188,2.188,2.202,1,8,2.309,2.309,2.322,1,7,1.693,1.693,1.601,1,8,5.584,5.584,5.597,1,6,1.487,1.487,1.499,1,6,1.409,1.409,1.419,1,7,1.885,1.885,1.899,1,7,1.718,1.718,1.728,1,5,1.844,1.844,1.856,1,5,0.972,0.972,0.984,1,6,1.355,1.355,1.366,1,7,12.239,12.239,12.255,1,5,1.176,1.176,1.19,1,5,1.243,1.243,1.256,1,5,1.946,1.946,1.959,1,5,5.533,5.533,5.544,1,5f7eecf57415161e2a2d0a74,0,7,0.6999999999999999555910790149937383830547332763671875,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
