persona_id,umap_x,umap_y
YN56Wxmc3pczkd3qn|GsKuZvHR5M8oGrhok,4.024838,1.0938711
YN56Wxmc3pczkd3qn|jfZTGv2FYiWTLXwYd,6.0973806,0.4016966
YN56Wxmc3pczkd3qn|kMwDRotMhJ9EtQzxM,5.4917955,0.94926333
YN56Wxmc3pczkd3qn|zwj3D5JWStNsqkiiz,2.5554872,0.40445194
YSZJmpMs7Ntz9SzAj|87jmugCzaP5sPg4qA,10.0919895,1.6852952
YSZJmpMs7Ntz9SzAj|8sEk7ipPaWQ68Y7QZ,10.802696,0.061860457
YSZJmpMs7Ntz9SzAj|9WeioQXM3v3sn55iK,11.040351,-0.1018554
YSZJmpMs7Ntz9SzAj|JjJhGfJAz999KtQ6A,4.063675,-0.94035184
YSZJmpMs7Ntz9SzAj|NibcfrgfuNtQ8ABZY,10.361831,2.1647558
YSZJmpMs7Ntz9SzAj|Phgbwa9eumRGKp8hH,10.108459,-0.7947035
YSZJmpMs7Ntz9SzAj|Yy6mfz6dK7cwBwuZY,11.347594,-0.2960648
YSZJmpMs7Ntz9SzAj|ZyPZ5jgYn8tiFSyF6,2.712074,0.55805147
YSZJmpMs7Ntz9SzAj|a9y9NazdjHhGeLFRe,4.9201097,-1.7648901
YSZJmpMs7Ntz9SzAj|aToWSya7atQecqsxH,3.120556,0.6852925
YSZJmpMs7Ntz9SzAj|ct29cATYc9TH6b3qb,11.270268,-0.16218264
YSZJmpMs7Ntz9SzAj|egsMjAEkjA4Hupnfb,10.6163,0.016560465
YSZJmpMs7Ntz9SzAj|g3JMv4eNHFD65TJRJ,2.365542,0.44339117
YSZJmpMs7Ntz9SzAj|jX22ExaTNT8dfty29,10.229872,2.3045135
YSZJmpMs7Ntz9SzAj|mz8boxSyHGeNpppq3,4.262024,-2.6116576
YhjxhF5eLpavFvcCY|2YxfoZbqCtu9czj6o,10.052808,2.0178082
YhjxhF5eLpavFvcCY|9QPpa53roJK9pYSKq,6.906281,-2.642228
YhjxhF5eLpavFvcCY|aHJDDBGcBbJtPTaEH,3.9420354,-1.3848683
YhjxhF5eLpavFvcCY|qEiuXFfCWvypoyavS,4.5622993,-0.4340491
YhjxhF5eLpavFvcCY|v88GnWh9kotvLNwPL,11.242808,-0.33599463
YhjxhF5eLpavFvcCY|zKTu4mmxqsYZ2rG4M,4.2045045,-0.29580095
YpkFruWttspZdKQoS|4rpGrjyRCvbWWhBQe,6.875561,-0.36824405
YpkFruWttspZdKQoS|NxCAL6LHRbk2tfxqd,7.489244,-2.885901
YpkFruWttspZdKQoS|Pg7ap5qm9tHfNMRRq,6.999723,-1.6610435
YpkFruWttspZdKQoS|WaDRBYHcMJhneFauu,9.071573,-2.7636547
YpkFruWttspZdKQoS|Z3omGkCjvBXKGJ5oW,7.226902,-0.7310142
YpkFruWttspZdKQoS|qxLE2i8HyfXCmJzaJ,6.398887,-2.2864666
YpkFruWttspZdKQoS|sTs6mJLpLyj6tvcjL,7.750702,-0.828981
Yq3KD8v64AAp9TWB8|AzZHfiRm9Hu3kZdBk,9.529466,-1.2043909
Yq3KD8v64AAp9TWB8|Dyf8kRFhqDXZh9BgZ,6.9017224,-0.6198711
Yq3KD8v64AAp9TWB8|QbFcQoymFcd9hkukv,8.210139,-1.2054528
Yq3KD8v64AAp9TWB8|WvTdzFsHsjm4cRRkc,8.222127,-0.010108907
Yq3KD8v64AAp9TWB8|kuQKv4np7eHDML3uo,2.9618955,-0.44743517
Yq3KD8v64AAp9TWB8|nvQjkQA4uRa4qubNG,10.216274,1.2302866
Yq3KD8v64AAp9TWB8|pZ9yFiwb2p3wLZCv7,6.494508,-1.3292756
Yzg3EK2csupryPMrN|3bkNGjSK2KzxxNeAB,8.889925,1.3024808
Yzg3EK2csupryPMrN|57mTkBay7ApYEPYGP,5.06317,-2.8363614
Yzg3EK2csupryPMrN|DZCLwXfccSi7h5bDQ,5.256104,-0.8641029
Yzg3EK2csupryPMrN|FY5G7CS82qdjRpJDR,11.202798,-0.56082886
Yzg3EK2csupryPMrN|MvZP7wZdYkfH8cybz,3.9110904,1.1300846
Yzg3EK2csupryPMrN|RFBnHxFuMeiwsmBbb,4.3963184,-0.16450109
Yzg3EK2csupryPMrN|ZoEk5j5T8RPEbPCYT,5.612436,-0.89570665
Yzg3EK2csupryPMrN|eMcCzvMHpNL27KJPe,4.341309,-0.19991577
Yzg3EK2csupryPMrN|qEbiEDQGz2uTiGC5o,10.020948,1.518931
Z5Drty7ZMjj5ofuHj|22Fw4FxXSEa2thFBq,4.5827093,-1.6713647
Z5Drty7ZMjj5ofuHj|7Fz8mkYFdySRDqsev,10.15077,0.13491344
Z5Drty7ZMjj5ofuHj|DR7Fx7bbmgzCWqjjQ,10.759416,-0.108956814
Z5Drty7ZMjj5ofuHj|JWuDfpzKd8XhTwnzx,6.6512337,-3.9192235
Z5Drty7ZMjj5ofuHj|MdoDM7hcm9Rs4Spge,10.32496,1.0014921
Z5Drty7ZMjj5ofuHj|e96tidSgL3RbtAjio,9.704437,0.4323048
Z5Drty7ZMjj5ofuHj|eEmKbAMmfJncqbDjF,10.68438,1.1617811
Z5Drty7ZMjj5ofuHj|xkmoGMpLRNEd7ifLK,9.0775585,-2.5852184
ZDNGM3rxgwp5Ywedv|3YAHjqJkNbZKdpF3H,9.082267,-0.45140803
ZDNGM3rxgwp5Ywedv|3wZmKss6YJJ7FGgpD,10.762697,0.034669716
ZDNGM3rxgwp5Ywedv|6rdF84zjcpfRfsHvN,9.490777,1.5407515
ZDNGM3rxgwp5Ywedv|82RK7bLxJB6FcieLj,4.129263,-2.709383
ZDNGM3rxgwp5Ywedv|8vCczcjEMgw3LuZAx,4.24853,-0.12334339
ZDNGM3rxgwp5Ywedv|b2Tfked56HXjh6vSg,4.842131,1.0127294
ZDNGM3rxgwp5Ywedv|evxJwA2tD4bSiatqN,5.185438,-0.027651886
ZDNGM3rxgwp5Ywedv|rdYrn8T7tnZcSLvW9,9.179276,1.1776075
ZDNGM3rxgwp5Ywedv|u2C5RpJGrE3ZeEuhX,5.1454363,-0.7295928
ZDNGM3rxgwp5Ywedv|xYP9RJf6YuYSQpMdD,6.1266155,-0.48715058
ZKtZh9DNoXyumaztq|2gXTJFQS66tEpym2W,4.558048,0.74431616
ZKtZh9DNoXyumaztq|M4zWfaSZXxCPimHLd,4.300188,-0.96345925
ZKtZh9DNoXyumaztq|qYmmqs5EJcB8iNtEh,2.2192233,-0.4765546
ZN7RXB9BhjpTsvzWB|24sjx7Ft6M4rkSLQb,9.746715,-1.7203951
ZN7RXB9BhjpTsvzWB|59jc5vk2dvms57CGw,9.730912,2.0468123
ZN7RXB9BhjpTsvzWB|CvLetpzvPorxJgNbM,9.129644,-0.3914274
ZN7RXB9BhjpTsvzWB|DaCeax8uxELwd7MYZ,3.8548427,0.20766528
ZN7RXB9BhjpTsvzWB|DqHybSxcAsRS5Akr2,8.794265,0.51309377
ZN7RXB9BhjpTsvzWB|FJwJheGmFkDaSsR5g,9.453925,-0.40276158
ZN7RXB9BhjpTsvzWB|Fr8dRnNrWAh2teYrv,3.8048592,0.27309597
ZN7RXB9BhjpTsvzWB|aQTGrusETq35FtxMq,9.503562,-1.0076196
ZN7RXB9BhjpTsvzWB|bKzMMbdRwxLjC56Qi,3.7373152,0.38190725
ZN7RXB9BhjpTsvzWB|eJRKxS9RKN7sEvWqD,5.757767,-1.1582637
ZN7RXB9BhjpTsvzWB|rJAJYcviBoj8uWAxX,10.318825,1.554175
ZN7RXB9BhjpTsvzWB|t3PQq4uMF65FyaDSv,9.362579,-0.6724713
ZN7RXB9BhjpTsvzWB|v8gHji8ci9crQa63o,8.562079,0.05127436
ZPG5iDWZzj4rDWWme|7ZDbwDTzectuGwpgQ,6.6135607,-3.5271528
ZPG5iDWZzj4rDWWme|B63GWHshSvWkq4SoS,3.0713787,-0.08159025
ZPG5iDWZzj4rDWWme|CQ7X3gCLFpzpNvSJA,2.436077,-0.44820437
ZPG5iDWZzj4rDWWme|J4eCtyDYDd3vmjzmq,4.8078628,-1.8301089
ZPG5iDWZzj4rDWWme|mQbw8R4mBorhCzi3m,6.504116,-1.4647677
ZPG5iDWZzj4rDWWme|n733PNfTBoP6CqBn6,3.3910978,-0.6334515
ZPG5iDWZzj4rDWWme|sLRdSJPbMAw6NLetW,2.9603045,0.19671063
ZPG5iDWZzj4rDWWme|saCa4Q7EaazvXK7Mx,6.8398857,-2.917988
ZPG5iDWZzj4rDWWme|wN4QBYkgPw9hDSucX,8.814517,-2.0390599
ZxQqjWcDHRRAA4RNz|9yZp5TKj6SWn5BaRr,3.853035,-1.915527
ZxQqjWcDHRRAA4RNz|F3GWtpNraLjzhBsMS,6.9435344,-1.7249068
ZxQqjWcDHRRAA4RNz|Mw8L6jr9e4saDRyth,6.8292522,-2.9398875
ZxQqjWcDHRRAA4RNz|XM2YBBpWvEd9JQW8e,9.341391,-2.131897
ZxQqjWcDHRRAA4RNz|k6B7JBCNqB7dMT7BJ,6.2652845,-2.8983357
ZxQqjWcDHRRAA4RNz|qvuTxckZSQHD3NNWM,8.251738,-0.7314368
ZxQqjWcDHRRAA4RNz|sytNMbkHFtZg7ynG9,2.9687886,-0.020434929
aHrsmibZfkeTR3sq8|2Kfi6Fd4CcZmh2ert,6.1257186,0.09553898
aHrsmibZfkeTR3sq8|2tzKMgeq5nYNgL92L,4.6469574,0.29669923
aHrsmibZfkeTR3sq8|4cz4ac49wePiY2sh7,5.0868945,-1.2402304
aHrsmibZfkeTR3sq8|8ut2fgPWLnLT5Nkaj,9.974356,-1.9920882
aHrsmibZfkeTR3sq8|qwpu8sRvnqSKW22ZY,10.40776,-1.7913705
aHrsmibZfkeTR3sq8|xfeozGWiE5FCt7oBj,8.637164,-0.45228952
aTxqFyqxz2AKSunKK|2a2avodpbj3YQ5arj,4.4468856,-0.059112947
aTxqFyqxz2AKSunKK|3LAa69YdoDaS5BWzH,2.3700826,0.420792
aTxqFyqxz2AKSunKK|3ZuCk9XyrwRhQay3p,4.2420864,-1.9900912
aTxqFyqxz2AKSunKK|8jPfYqRy8H4AKhjtc,3.9859972,-0.56652826
aTxqFyqxz2AKSunKK|9zxMMpSv3nFHhXcNw,10.767873,-0.18059468
aTxqFyqxz2AKSunKK|E73DH6G4L7yb2mrn9,3.920381,1.0474939
aTxqFyqxz2AKSunKK|J8KaogyEu4XbQnx5m,4.628437,-0.110920675
aTxqFyqxz2AKSunKK|L3GAyMghLdCjyv529,4.4185967,-2.1960027
aTxqFyqxz2AKSunKK|NxKMo6NZonh7mw4Ti,9.231523,0.13400523
aTxqFyqxz2AKSunKK|S5SvTraS2PMxCe8GH,3.8331215,-2.2471092
aTxqFyqxz2AKSunKK|S6BsysCoMhPpfk5S4,10.22356,-1.2568182
aTxqFyqxz2AKSunKK|Zab2S2mpTZfkfvp5y,5.5115905,0.021203345
aTxqFyqxz2AKSunKK|cesmqNrQ5ZKuFYy6e,3.6463444,0.4677649
aTxqFyqxz2AKSunKK|fCdEiHqfQvkkWCJBJ,9.514105,1.9835048
aTxqFyqxz2AKSunKK|iEHixCuSPaemuopBF,3.9534886,0.7994514
aTxqFyqxz2AKSunKK|pydDMaqALz4oaSPm6,4.5699906,-2.352396
aTxqFyqxz2AKSunKK|ujyJEpuzHvYAGmjeg,3.8868003,-1.0768017
aTxqFyqxz2AKSunKK|vniZmS96u3H4viMkn,3.5649035,-2.024418
aTxqFyqxz2AKSunKK|w43W22SewNYgSPsr9,3.5494037,0.28256348
aTxqFyqxz2AKSunKK|y5A958kXskAmLG5qh,10.003258,2.1728094
amJ5X3NpFmPRH72ZL|4WJKdK6EedQPF9seX,7.8017397,-1.6569326
amJ5X3NpFmPRH72ZL|8HknH9EaERcyJ5Hf5,2.8731594,0.23769508
amJ5X3NpFmPRH72ZL|AGncZFhcfRwBqzZTN,3.3839152,-0.085315794
amJ5X3NpFmPRH72ZL|TiAkdv8yWs9YbCR9W,5.2973027,0.92726105
amJ5X3NpFmPRH72ZL|X9Swj985jNKbz4vTQ,2.8533916,-0.073097214
amJ5X3NpFmPRH72ZL|XACS5SHmdPtZ2zndv,5.5193567,-2.9993415
amJ5X3NpFmPRH72ZL|YfvSsacgNDixGRXiF,6.5366244,-3.1232677
amJ5X3NpFmPRH72ZL|eodd8Cwyp9FLW3Mrz,2.2616515,-0.48899102
amJ5X3NpFmPRH72ZL|izcR27jXx5yZvuR3t,2.8262403,-0.4997458
amJ5X3NpFmPRH72ZL|k95iMigacKFaLdDSk,6.7163873,-0.27661225
amJ5X3NpFmPRH72ZL|n8Y728XzYMMgoo4XF,6.648609,0.0728166
amJ5X3NpFmPRH72ZL|tghHn5RMwiHrmRwhv,5.839159,-0.38849422
amJ5X3NpFmPRH72ZL|tt6KNpK3pprzQEX2u,6.2280498,-0.13684903
amJ5X3NpFmPRH72ZL|vk97FKf8mFGxYT5p3,8.709948,-1.2926223
axRt2SghNFgKAcxsv|AQv5sTuNcSW3zSa5u,6.407778,-0.2694065
axRt2SghNFgKAcxsv|GdbukCXDYpKdgXqMq,7.8693376,-0.07808976
axRt2SghNFgKAcxsv|MsD4LwfEEaPTtMLN4,9.731327,-0.4201977
axRt2SghNFgKAcxsv|WNvKDxnMQfKe3RPe7,10.635937,1.0975649
axRt2SghNFgKAcxsv|XNaYzx3eNe8ivQ6f9,6.459974,0.92663735
axRt2SghNFgKAcxsv|cXPTBYDg5fRHhZoqM,5.650509,-3.5967286
axRt2SghNFgKAcxsv|e56ab7Q7tybdmWknR,7.321759,-1.3545301
axRt2SghNFgKAcxsv|kG2EoYvXjbqEKHwbq,6.6863194,0.4405209
axRt2SghNFgKAcxsv|rxF4vdmn6sSZ9uzYG,7.128096,-2.1942236
axRt2SghNFgKAcxsv|wLY9cD7f8beTaFppn,6.665961,-2.141365
axRt2SghNFgKAcxsv|yZE66z2vBmk5ginM9,5.5803213,1.2632514
bAPLKPhrnm4BHekC8|iLL2Ze3aQZwPpJWg9,5.066627,1.3793521
bAPLKPhrnm4BHekC8|qh5idgnQfYnejpEHE,8.39555,-0.059155993
bAPLKPhrnm4BHekC8|wZPddvPiACNs55zte,11.38802,-0.6416686
bAPLKPhrnm4BHekC8|zGyt74wQvcNcMQdyc,6.2196794,1.5107149
bWca3DwPqyGAuwyri|JEjCh4HCvJsCrLkSH,5.7138357,-2.4554622
bWca3DwPqyGAuwyri|RXzmdFQiKfRCEQwCt,6.297525,-2.2184424
bWca3DwPqyGAuwyri|Rvs3sqnQP7y3RvERZ,3.101384,-1.6822474
bWca3DwPqyGAuwyri|WiBdRamAd268HidsX,8.729166,-2.0189102
bWca3DwPqyGAuwyri|gpSDdTjF9TM8DeCXY,5.3648863,-3.6939735
bWca3DwPqyGAuwyri|oonhequrQ8vNm2GQE,6.469535,-2.2878635
bWca3DwPqyGAuwyri|qZpC6L82pqs77tWGu,7.939075,-1.8763504
bWca3DwPqyGAuwyri|tLRAY4Bc47aEiCFnc,8.52555,-2.1097968
bWca3DwPqyGAuwyri|uHYTzaRGdC78KgaaK,8.400302,-1.3045851
bWca3DwPqyGAuwyri|uXXDZxf66fB6wYoRw,8.169662,-3.0298634
bWca3DwPqyGAuwyri|xGQNidD8F2XoJucXH,6.9513354,-3.705476
bYTp9675CYN6Ki6dS|85LnfNgi4zCzm2mf4,4.8555036,-2.92767
bYTp9675CYN6Ki6dS|AugmJyKjqJcQoZvF7,4.089119,-2.0852625
bYTp9675CYN6Ki6dS|Brc3AmpF2dtQnQGcX,4.2568016,-0.3153942
bYTp9675CYN6Ki6dS|C2jpAoL5XyBtd2DZK,4.9883156,0.8973986
bYTp9675CYN6Ki6dS|GdMrijrquM46JyaT2,10.555093,0.47408447
bYTp9675CYN6Ki6dS|H2Qm4oDb9ahqS5ZcF,10.099543,-1.3602331
bYTp9675CYN6Ki6dS|JC52PeRpWrqMgpsog,4.847877,0.44101456
bYTp9675CYN6Ki6dS|LpxKGMZEqwX2vrCdS,3.4364324,0.7401746
bYTp9675CYN6Ki6dS|a8ZCgdoZnsoit279M,2.4599571,0.609406
bYTp9675CYN6Ki6dS|cMEwyLtR6CoFRTHxi,9.163656,0.07730275
bYTp9675CYN6Ki6dS|dsRAH3aoXMLreZJt6,9.805385,-1.1012897
bYTp9675CYN6Ki6dS|emXhcKa6ya6nHxtra,2.566222,0.49570444
bYTp9675CYN6Ki6dS|fQSnQSAyZzGCn3APg,4.7438297,-0.862834
bYTp9675CYN6Ki6dS|iMHK9YwJjQrFi3csq,8.788135,0.9505236
bYTp9675CYN6Ki6dS|ieNAJtXe7R4ZexxcM,5.309089,0.45618632
bYTp9675CYN6Ki6dS|oKkyn3M7JWJNh4eKv,9.076242,-0.6862573
bYTp9675CYN6Ki6dS|snefymZGAiJHPsCMY,10.700133,0.01525118
bYTp9675CYN6Ki6dS|zieH5HR2ta4A3YFDe,10.411873,2.339402
bac2ZjuZk92zQjPN4|5F4KeBvCSTS2tqbgK,9.273979,-2.4689076
bac2ZjuZk92zQjPN4|Cm7G2Lp4KJfdXhJTD,6.8693185,0.050514374
bac2ZjuZk92zQjPN4|DCYZs2gcTtbAS2YcN,5.147745,-2.6216512
bac2ZjuZk92zQjPN4|HxLdzo2FwxvGjeJpE,2.845175,-1.3852684
bac2ZjuZk92zQjPN4|Lu4KHCZZ7g5PpzqT4,7.080481,-1.7019032
bac2ZjuZk92zQjPN4|NDRzRMXkZojoDbBYP,5.6993384,1.5961864
bac2ZjuZk92zQjPN4|XHqFKZJQAJcKFdWvj,6.7351036,0.6838
bac2ZjuZk92zQjPN4|XJxNrH9eRkcrYvMyg,8.565735,-0.17691654
bac2ZjuZk92zQjPN4|Xu4h5XaLycNqB8Kts,3.0567014,0.0051738415
bac2ZjuZk92zQjPN4|eBRTCnus4vaSYF2yd,6.4192014,-1.2638168
bac2ZjuZk92zQjPN4|ewKfkt2PuxMJv9BzK,8.025596,-1.4163321
bac2ZjuZk92zQjPN4|kqwwnM823earNYM5K,9.039972,-1.821585
bac2ZjuZk92zQjPN4|kt6dMePACySeEctLw,6.4707637,-0.23209886
bac2ZjuZk92zQjPN4|vYa9uZPATfE3q8bFg,2.4818993,-0.91514015
bhzdfhLFniDEpPwuA|3cALMKsZeegqF9fTf,9.627641,-0.8533097
bhzdfhLFniDEpPwuA|3x3ANHMWzeNKf4awq,4.4449277,-2.283674
bhzdfhLFniDEpPwuA|4yvy3o2AFhcDoF6rv,3.9871233,1.0683782
bhzdfhLFniDEpPwuA|xf49vh8hxbd53xZXE,5.1813483,-2.073254
bhzdfhLFniDEpPwuA|zMDPb3b7P73joywjb,4.3705215,-2.965258
bj96xkDcJ5gjjmqRz|6oM6zW5kmeimBJ2vR,10.9923725,0.02257072
bj96xkDcJ5gjjmqRz|923Meh3EijxCNq3bY,9.913496,-0.03716441
bj96xkDcJ5gjjmqRz|JBoE7fpmy7oMaenbJ,4.660412,0.71342754
bj96xkDcJ5gjjmqRz|LSbcyBbujaEeSikca,10.881521,-0.01962048
bj96xkDcJ5gjjmqRz|PxYvGQGJaW9u9eY4t,5.2078805,1.2936985
bj96xkDcJ5gjjmqRz|Yst9mypxDQNnXikp2,9.386955,2.0091677
bj96xkDcJ5gjjmqRz|fMiK6qE39u2dDH4wo,5.050436,-2.7901914
bj96xkDcJ5gjjmqRz|jiGKZa4tw6b9kniJB,4.489591,0.6614882
bj96xkDcJ5gjjmqRz|rvphDrenqwMpjEvBF,9.9014225,1.5066751
c6rwoid47zqe3rYnM|7duaLT3k7Xu2fRBhy,3.798115,0.6292843
c6rwoid47zqe3rYnM|C923Q8kHybowiaYYu,4.5703487,-2.2446017
c6rwoid47zqe3rYnM|CX9omdbYFZBB6rmzc,4.0223308,-1.9707414
c6rwoid47zqe3rYnM|JoWMPosavyS6LYtRZ,9.497913,-1.1709031
c6rwoid47zqe3rYnM|LiCWqBpQc6sd43Noz,3.5783048,1.0535852
c6rwoid47zqe3rYnM|dff2F6ATJWQC2GaGn,3.6250703,1.1868476
c6rwoid47zqe3rYnM|gqHvxbsxqdEKLWhLS,9.498395,-1.2410296
c6rwoid47zqe3rYnM|mHTgFnNAPzznhArnM,3.5282662,0.638686
c6rwoid47zqe3rYnM|p7XwPXiv2qCAdXAWp,4.16151,-2.0414386
c6rwoid47zqe3rYnM|t39JzNosq5YcLPPd8,4.5282288,0.052987542
c6rwoid47zqe3rYnM|tihmEGAnQJrDGQeuW,4.5651083,-1.0417604
c6rwoid47zqe3rYnM|tmTjpLJg4XNKpeT2p,10.408692,-1.7164063
c6rwoid47zqe3rYnM|zNMjF8xqAiGjrENmw,4.542276,-0.08328839
cE7Emzy3S337gW66Y|KaMwE5apy8Ynihw4a,4.5826807,0.79787487
cE7Emzy3S337gW66Y|LKs2tkJhmHuEZEZT7,8.981162,-1.6627923
cE7Emzy3S337gW66Y|TD52TjL8ixTn9pfZE,5.636503,-0.20592965
cE7Emzy3S337gW66Y|To8zbrazSQPN3SiWT,10.413407,1.5916804
cE7Emzy3S337gW66Y|cwev3BZHk9mjsacng,3.41868,-2.10769
cE7Emzy3S337gW66Y|dNzqMvzkmsDZ8JSWu,10.177107,1.4059246
cE7Emzy3S337gW66Y|g8qv9hdBpE552waXF,6.0971622,-1.0799294
cE7Emzy3S337gW66Y|rWwCY6CA9P4y3rbdN,10.103965,1.4475574
cJHD8epdFXtT4QCs5|4g3EY4MPNqDokiH2w,6.8134203,-1.7338896
cJHD8epdFXtT4QCs5|9Pdq3Ac3u8ChyJEeY,2.3837218,-0.48413932
cJHD8epdFXtT4QCs5|JDRZiCoCPc7eSF93p,9.177965,-2.4036863
cJHD8epdFXtT4QCs5|JGYJhXniFYhxivvu8,6.2060194,-1.2966816
cJHD8epdFXtT4QCs5|QE6PxEGR5yZxb2DEf,8.402717,-2.3204982
cJHD8epdFXtT4QCs5|RDua6YdWjweNY2ivp,10.767621,1.0736196
cJHD8epdFXtT4QCs5|ZXX3tc4hEvdwZTpo7,6.725633,-3.2215006
cJHD8epdFXtT4QCs5|bWRJJxbtPPeZYWyX8,6.334117,-0.51360744
cJHD8epdFXtT4QCs5|iXnkzAn4yu3x2BM7y,6.3364224,-2.1489623
cJHD8epdFXtT4QCs5|jcCPvqZvBdPnTbRe3,8.881186,-1.4998845
cJHD8epdFXtT4QCs5|ksMFgm9zQ9NXEKSNT,8.248637,-2.2036853
cJHD8epdFXtT4QCs5|nAHsDbWjNqXxLc3y4,8.284197,-1.4657696
cJHD8epdFXtT4QCs5|oLRe4Ph5XrjDpnhf8,2.5132468,-0.326073
cJHD8epdFXtT4QCs5|qZHFLsyvPw6eCcahR,8.677743,-2.2771912
cJHD8epdFXtT4QCs5|wkctNAzBZ3uXem2nY,6.9167147,-1.9457091
cJHD8epdFXtT4QCs5|xkxvehWLJRdaa8Nem,10.509471,1.3811502
cJHD8epdFXtT4QCs5|zv2Tcg4cyoku48223,5.907969,-3.0905745
cR4GEPBTAPnNpDR4N|7CxXryT8gpNa7zrXP,4.117781,-1.4687669
cR4GEPBTAPnNpDR4N|9a46dPoku7FjQPvbH,2.7885225,0.7413269
cR4GEPBTAPnNpDR4N|9gdnMFXGfaa6oYyAm,5.14455,0.64685714
cR4GEPBTAPnNpDR4N|BFzM54h9ejw5uM44D,5.447716,-0.69104314
cR4GEPBTAPnNpDR4N|E6gDvj24LXxivDJqs,4.209795,0.8636288
cR4GEPBTAPnNpDR4N|FGWK6LXM93Yzfyy3g,3.9316754,1.0755873
cR4GEPBTAPnNpDR4N|PYoALtFJrMAebHFjm,9.627268,-1.0622529
cR4GEPBTAPnNpDR4N|QQQ9DYmJRjx7ga2hw,10.843907,0.062318377
cR4GEPBTAPnNpDR4N|QqvtQQcrXTZYNkcQy,4.378127,-2.4475846
cR4GEPBTAPnNpDR4N|R4wAHWdLgt98CzLxq,7.907473,-0.28951374
cR4GEPBTAPnNpDR4N|XkZQXuG22rmhR8AbM,4.941704,-0.029931147
cR4GEPBTAPnNpDR4N|ez8ttgDiLr9FHNLaP,4.0923877,1.225437
cR4GEPBTAPnNpDR4N|hnwFrHAvYkFmyTF58,6.143998,0.08427434
cR4GEPBTAPnNpDR4N|i3Nxr9kYbm54EQydJ,5.537171,0.2604328
cR4GEPBTAPnNpDR4N|q9Jp2iptNNyxDxbvt,5.1888685,0.69220775
cR4GEPBTAPnNpDR4N|vEwDCs4ySzCpBaeij,3.9260561,0.43275163
cR4GEPBTAPnNpDR4N|zY6w82Gc6h3BWFeek,5.306779,-0.13381039
cR4GEPBTAPnNpDR4N|zod6mT7CcZePT2yB3,5.382831,1.6130688
cR4GEPBTAPnNpDR4N|zsZSGj4hR5RKZAkbp,6.2255287,0.97175395
cSxrrpArMP6s8nKys|BrNnECj5QXXkigYAd,6.236668,1.3849332
cSxrrpArMP6s8nKys|DifAPXsXiKZdmvrn3,9.014743,1.8200014
cSxrrpArMP6s8nKys|FZ93QRkZSarwX7Mru,5.034456,1.0716163
cSxrrpArMP6s8nKys|JLAgnLkw66koakLgn,5.629376,-0.15690336
cSxrrpArMP6s8nKys|N6m5WKQRuQ4dG649e,10.105513,1.4722759
cSxrrpArMP6s8nKys|T2tvCzcd7F9semhri,4.1764884,0.52137935
cSxrrpArMP6s8nKys|WhfcuaojKkJAnKd6b,5.228218,-1.5171028
cSxrrpArMP6s8nKys|iCL7oYiXXtTP676ZA,5.535738,-1.6617643
cSxrrpArMP6s8nKys|jKgtqcLQXmBaAKmvZ,5.4141335,-1.3398582
cSxrrpArMP6s8nKys|sbQTGPgryqQg5RFte,3.598902,1.2480913
cSxrrpArMP6s8nKys|svSK9CNxmyWMjphv3,5.144949,-1.5861201
cWFLNmJfTKT8LbdcR|4gndQzsJyjxsuZ62G,7.3661923,-1.0698565
cWFLNmJfTKT8LbdcR|9z9Kcbww5G9Lj38Mt,7.5342107,-1.1412599
cWFLNmJfTKT8LbdcR|AyhMZhGb5PW4uXXbK,7.1437187,-1.0949715
cWFLNmJfTKT8LbdcR|BanDKwJJ8MxjAujis,10.834631,-0.51557916
cWFLNmJfTKT8LbdcR|CK2gyYknFdY6SenQa,8.465594,-3.3858023
cWFLNmJfTKT8LbdcR|QZCCG8tKBroQ2cEZe,6.918192,-1.8453399
cWFLNmJfTKT8LbdcR|SuEZgu5qfLoZreMq8,5.892919,1.4745891
cWFLNmJfTKT8LbdcR|e2G5tAC9rF9RXjMBW,7.1289234,-1.1534758
cWFLNmJfTKT8LbdcR|erT5FMkJcyEqBuptz,6.539419,-1.0034866
cWFLNmJfTKT8LbdcR|feQ69S3PKdoikj6SJ,8.790331,-2.92669
cWFLNmJfTKT8LbdcR|i9v8xSpL7Ah3kD4hi,8.195467,-2.8330238
cWFLNmJfTKT8LbdcR|kmiMhBm2WnRQF3BnX,6.9549866,-0.28662997
cWFLNmJfTKT8LbdcR|mQ9mxdJuYDXrNtD33,10.8472395,0.9663711
cWFLNmJfTKT8LbdcR|pJacZ3voobrJxrarw,8.104512,-3.0688248
cWFLNmJfTKT8LbdcR|urJuSkkjDSSSasZnM,6.127631,-2.4093618
cWFLNmJfTKT8LbdcR|wgRjv9nbRgfZMv6Fo,3.392291,-0.28301653
cWFLNmJfTKT8LbdcR|wtCFab37s2PnfdrG6,6.973299,-0.12762877
cWFLNmJfTKT8LbdcR|z2x9Xe6KcgYPrbZve,6.7145176,-2.0068164
cd9vk2vdTNEJcmhjt|db4BX937fJdQnLWMi,8.755249,-2.1411433
cd9vk2vdTNEJcmhjt|iFCJRGSL83iZ5oEyt,5.8348145,-2.9328654
cd9vk2vdTNEJcmhjt|v64YZwcMPWGKftZDu,5.1769648,-1.5243639
ckWYBPu7BxJtMCBvJ|2iaeqmjiWPcBNt6GB,9.833791,-1.0949438
