text,umap_x,umap_y,cluster_id,cluster_title,cluster_intro,cluster_size
"Their communication style is brief, affiliative, and consensus-oriented. They explicitly express agreement with another player’s cooperative proposal and do so in a friendly, positive tone, using softening and emotive cues (e.g., polite affirmation, light affect). They do not initiate new coordination schemes or offer original strategic analysis; instead, they endorse an existing proposal that matches their own prior thinking, indicating a preference for alignment over leadership. They engage with the group enough to signal that they are on board with the cooperative plan but then remain quiet, not attempting to pressure defectors or correct later deviations. They show responsiveness to others’ reasoning by publicly aligning their stance, but there is no evidence of them debating, confronting, or trying to persuade holdouts. Overall, they come across as a cooperative follower: socially supportive, mild, and non-confrontational, with low inclination to use chat for complex strategic coordination beyond simple agreement.",-0.36910453,0.9263573,6,Affiliative Communicators in Cooperative Settings,This group exhibits a communication style characterized by minimal yet supportive interactions. They align with cooperative norms and respond positively to group dynamics without initiating discussions or leading strategies. Their behavior reflects a preference for maintaining harmony and reinforcing group cohesion.,129
"They remain completely silent in the chat despite active discussion about optimal strategies and norms from multiple others. This silence suggests a low-engagement or observant communication style: they read and absorb what others say but do not signal their own intentions, values, or plans. Their nonparticipation in talk, combined with a contribution strategy that diverges from the emerging verbal norm, indicates they are not invested in shaping group norms or persuading others. They also do not publicly justify their deviation, implying either a preference for anonymity and low social exposure or a strategic avoidance of potential social pressure and judgment. Socially, they present as reserved, nonconfrontational, and strategically opaque: they neither endorse nor contest the cooperative narrative, and they reveal their stance only through their actions, not their words.",1.2414267,1.4155568,12,Silent Observers in Social Dynamics,"This persona cluster is characterized by individuals who maintain complete silence in chat environments, opting for a non-communicative and observational approach. They do not engage in coordination, persuasion, or social signaling, instead relying solely on their actions to navigate group dynamics. Their behavior suggests a preference for low-engagement strategies, where they observe rather than participate in discussions.",122
"The player does not send any chat messages. They are therefore a silent participant who engages only through their contribution and reward decisions. This suggests an interaction style that is low in overt persuasion or coordination attempts, even though the environment allows for communication. They neither endorse nor contest the emergent group norm being proposed by others and do not provide feedback about others’ actions. Their non-response to discussions about the optimal strategy and about reward usage indicates either a preference for non-verbal alignment (acting in accordance with efficient suggestions without commenting) or a general disengagement from social signaling via chat. There is no evidence on tone, empathy, or conflict style because they never speak; their personality style in communication remains unknown beyond being non-initiating and non-reactive in text channels.",1.6269256,0.45897463,14,Silent Observers in Communication Dynamics,"This cluster highlights individuals who exhibit a non-communicative or passive communication style in social settings. They refrain from sending chat messages, opting instead to observe without engaging in discussions or coordination efforts. Their silence may indicate a preference for low social engagement or a strategic choice to remain uninvolved.",126
"They communicate minimally and in a light, informal tone, engaging with others’ social banter rather than using chat to coordinate strategy or enforce norms. The single observed message is playful and not related to contributions, punishment, or appeals to fairness. They do not respond to later cooperative arguments from others, nor do they attempt to persuade, organize, or admonish players regarding contribution levels. Overall, they exhibit a socially engaged but non-directive communication style: they participate just enough to signal presence and rapport, but they do not use communication instrumentally to shape group behavior. Responsiveness beyond the brief initial exchange is unknown.",0.20630409,0.8241648,9,Sparsely Communicative Yet Cooperative Personas,"This cluster features individuals who engage in communication with minimal frequency and volume, often aligning with cooperative norms without taking a leading role. Their interactions are characterized by brief acknowledgments and a focus on group consensus, indicating a preference for collective strategies over individual expression.",114
"The player does not send any chat messages in the observed interaction. Their communication style is therefore unknown; they may be reserved, disengaged from social coordination, or simply see no need to speak when they have already decided on a cooperative course of action. There is no evidence of them trying to persuade, coordinate, explain, or sanction others verbally. Their response to other players’ casual or strategic chat content is also unknown, as they neither echo cooperative appeals nor challenge low contributors.",1.9425735,0.6024318,14,Silent Observers in Communication Dynamics,"This cluster highlights individuals who exhibit a non-communicative or passive communication style in social settings. They refrain from sending chat messages, opting instead to observe without engaging in discussions or coordination efforts. Their silence may indicate a preference for low social engagement or a strategic choice to remain uninvolved.",126
"The player remains entirely silent in chat despite multiple others speaking and attempting to coordinate on higher contributions. This suggests a low-engagement or observer communication style: they watch others’ messages but do not participate, lead, or publicly justify their choice. Their silence also implies they avoid social influence attempts (they do not publicly commit to “all in”) and do not attempt to shape group norms. They neither confront low contributors nor endorse the cooperative appeals made by others. Whether this reflects shyness, strategic opacity, indifference to social interaction, or simple disinterest is unknown.",1.7043296,0.15033513,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player does not send any chat messages, despite multiple others actively communicating about contributions and strategy. This indicates a low-communication, observant style: they read and potentially respond internally to others’ messages but do not engage overtly. They do not attempt to coordinate, persuade, or sanction through words, nor do they signal their intentions or expectations. Their silence suggests either a preference for action over talk, low desire for social influence, discomfort or disinterest in open coordination, or simply that they feel communication is unnecessary given their chosen strategy. They also do not show reactive communication in response to observed free riding or to cooperative appeals from others; whether they agree, disagree, or are indifferent to these norms is behaviorally reflected only in their contribution choice, not in verbal alignment or opposition. Overall, they present as a quiet cooperator who lets their contribution pattern, rather than chat, define their stance.",1.6995441,-0.21352008,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player initiates interaction with a brief, neutral greeting, indicating some openness to social engagement but no effort to coordinate strategies, persuade others, or discuss the game’s incentives. They do not respond to subsequent strategic messages or social comments, suggesting a passive communication style once the game starts. There is no evidence of them endorsing cooperative norms, criticizing free-riding, or attempting to influence behavior. Emotional tone beyond simple politeness is unknown. Overall, they present as socially mild but strategically private: they acknowledge the group but do not use chat to shape outcomes.",0.8608833,-0.3912976,11,Low-Engagement Cooperative Players,"This group of players exhibits minimal communication while maintaining a cooperative stance. They engage sparingly, often responding to others rather than initiating discussions, and their tone remains polite and non-confrontational. Their contributions are typically brief and focused on reinforcing group norms rather than leading or challenging the group dynamics.",121
"This player remains completely silent throughout the interaction. They do not greet others, endorse any proposed strategy, challenge low contributors, or explain their own behavior. Their social style is thus best described as “non-communicative but cooperative”: they act in a strongly pro-social way while avoiding any social signaling, leadership bids, or explicit coordination. They neither echo nor contest the emergent norm pushed by vocal players who advocate high contributions; instead, they parallel that norm purely through action. There is no evidence of responsiveness to chat content: it is unknown whether they read and internalize others’ messages or ignore them. They show no signs of aggression, sarcasm, or moralizing; likewise no signs of reassurance, encouragement, or emotional engagement. In new PGG environments, this type is likely to cooperate quietly without attempting to shape group norms via words.",1.395183,-0.34405273,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player remains silent in chat throughout the game. They neither initiate conversation nor respond to others’ messages, including both light banter and explicit encouragements to contribute more. This suggests a low-visibility, non-assertive communication style: they rely on actions rather than words to signal cooperation. It is unknown whether their silence reflects shyness, strategic opacity, disinterest in social coordination, or merely lack of opportunity. They do not attempt to coordinate, persuade, reinforce others’ cooperative appeals, or call out low contributors. There is no evidence of hostility, sarcasm, or moralizing; their social style in this environment is best characterized as passive, non-confrontational, and behavior-focused rather than dialogue-based.",1.5837263,0.47695506,14,Silent Observers in Communication Dynamics,"This cluster highlights individuals who exhibit a non-communicative or passive communication style in social settings. They refrain from sending chat messages, opting instead to observe without engaging in discussions or coordination efforts. Their silence may indicate a preference for low social engagement or a strategic choice to remain uninvolved.",126
"They remain silent throughout, even while others use chat to greet, joke, and attempt to coordinate higher contributions. This suggests a low-visibility, observant communication style: they pay attention enough to act cooperatively in line with prosocial messages, but choose not to speak. Their tone and persuasion style are unknown, as they never send a message. Engagement style appears to be “quiet cooperator”: they cooperate behaviorally while avoiding social leadership or overt coordination. There is no evidence about responsiveness to specific players, preference for humor vs seriousness, or willingness to challenge low contributors verbally.",1.2681569,0.39409047,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player remains completely silent in the shared chat despite others speaking and attempting to coordinate higher contributions. This indicates a low-engagement, low-disclosure communication style: they neither justify their low contribution, nor attempt to persuade, coordinate, or challenge others. They do not respond to cooperative appeals or to the emerging social norm of high giving. This suggests a preference for anonymity and non-confrontation at the communication level, potentially coupled with willingness to act selfishly without social explanation. Responsiveness to others’ messages, openness to influence, and use of moral or efficiency arguments are unknown.",1.4752176,0.35222962,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player is succinct, instrumental, and mildly didactic in communication. They intervene to articulate a clear normative and strategic rule for the group, emphasizing that maximal contributions are the rational way to use the mechanism. Their tone is confident and prescriptive rather than exploratory; they present their view as what “makes sense” rather than as a tentative suggestion. They engage directly with the ongoing coordination talk from others, effectively reinforcing the emerging norm of high contribution. They do not display hostility, sarcasm, or direct criticism of low contributors; instead, they focus on a positive, logic-based appeal. Their style suggests they see chat primarily as a tool to coordinate on efficient behavior, not as a space for social bonding or emotional expression. Responsiveness appears high when the topic is directly related to strategy and collective payoff; interest in unrelated banter is unknown.",-0.7136539,-0.33161324,7,Cooperative Communication in Group Dynamics,"This cluster highlights individuals who prioritize cooperation and group norms in their communication. They engage in brief, purposeful exchanges that support collective strategies, often framing their contributions in moral or pragmatic terms. Their interactions reflect a commitment to fostering a cooperative environment while avoiding confrontational language.",131
"The player remains completely silent in chat despite multiple messages from others, suggesting a low-engagement or observing style. They do not attempt to coordinate, persuade, or justify their behavior. Their silence while others promote full cooperation indicates either a preference for anonymity and non‑confrontation or simple disengagement from the social layer of the game. They also do not contest or comment on norms being proposed by others, implying they are content to let others set cooperative expectations while they free‑ride on those norms. There is no evidence of responsiveness to group appeals or of any effort to manage reputation, so their communication style in this setting is best described as non‑participatory and strategically opaque.",1.5548931,0.5011077,14,Silent Observers in Communication Dynamics,"This cluster highlights individuals who exhibit a non-communicative or passive communication style in social settings. They refrain from sending chat messages, opting instead to observe without engaging in discussions or coordination efforts. Their silence may indicate a preference for low social engagement or a strategic choice to remain uninvolved.",126
"Their communication is brief, joking, and socially oriented rather than task-oriented. They do not attempt to coordinate contributions, ask questions, or encourage cooperation. The humor is somewhat off-topic relative to the group’s early “hello” exchanges, showing a tendency to play with the social channel rather than use it instrumentally for the game. They do not respond to later normative or persuasive messages urging higher contribution, indicating low responsiveness to cooperative appeals or group influence in this context. Overall, they present as disengaged from collective problem-solving and more focused on casual banter. There is insufficient evidence to infer deeper traits like hostility, warmth, or empathy beyond this light, joking style.",0.08546975,0.49115992,9,Sparsely Communicative Yet Cooperative Personas,"This cluster features individuals who engage in communication with minimal frequency and volume, often aligning with cooperative norms without taking a leading role. Their interactions are characterized by brief acknowledgments and a focus on group consensus, indicating a preference for collective strategies over individual expression.",114
"The player remains completely silent in the group chat, even while several others speak and encourage greater contributions. This indicates a strongly passive communication style: they do not initiate coordination, do not endorse or challenge others’ suggestions, and do not justify their own deviation from the emerging high-contribution norm. Their silence also suggests they avoid social confrontation and do not seek to influence or be influenced via discussion. There is no visible attempt at persuasion, leadership, or coalition-building. Their engagement style is observant but non-participatory: they receive information from chat but provide no social signals in return. Their tone and emotional stance are thus unknown, as they never express themselves directly.",1.8354951,0.1827653,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player communicates minimally and neutrally, indicating a low-engagement, low-effort social style. Their single chat message is polite but does not attempt to persuade, coordinate, or discuss strategy. They do not respond to others’ later normative or strategic messages encouraging high contributions. This suggests they are more of an observer than an active shaper of group norms and are unlikely to invest in building consensus. Tone is non-confrontational and not overtly deceptive; there is no evidence of signaling cooperation, nor of explicitly justifying their low contribution. Responsiveness to others’ communication appears low: they neither challenge nor endorse emerging group norms, and they remain silent when others argue for full contribution. Overall, they behave as a quiet, strategically detached participant who lets others talk and then acts according to their own payoff-focused preferences.",0.81176716,-0.17845316,11,Low-Engagement Cooperative Players,"This group of players exhibits minimal communication while maintaining a cooperative stance. They engage sparingly, often responding to others rather than initiating discussions, and their tone remains polite and non-confrontational. Their contributions are typically brief and focused on reinforcing group norms rather than leading or challenging the group dynamics.",121
"The player remains completely silent throughout the interaction, despite an active group chat and explicit attempts by others to coordinate on higher contributions. Their style is non-engaging and observational: they do not attempt to persuade, justify, apologize, or respond to cooperative appeals. This indicates a low inclination toward overt coordination or norm discussion, and a preference for anonymity and non-exposure. Because they never speak, their internal beliefs, attitudes toward fairness, and emotional reactions are largely unknown; only their strategic choice can be inferred. They neither challenge nor endorse others’ messages, suggesting a detached social stance in this context.",1.4104937,0.31213653,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player does not send any chat messages, even though others do and there are attempts at coordination. This suggests a silent or observant communication style: they engage through actions rather than words. They neither join in casual banter nor in explicit persuasion efforts, which may reflect low need for social signaling, a preference for non-verbal expression of norms, or simple disinterest in chat. Their silence also means their beliefs and intentions remain opaque to others; they do not attempt to justify, explain, or lobby for their cooperative choice. Responsiveness to others’ arguments via communication is unknown; any adjustment in beliefs is expressed only behaviorally.",1.8118958,0.555011,14,Silent Observers in Communication Dynamics,"This cluster highlights individuals who exhibit a non-communicative or passive communication style in social settings. They refrain from sending chat messages, opting instead to observe without engaging in discussions or coordination efforts. Their silence may indicate a preference for low social engagement or a strategic choice to remain uninvolved.",126
"Their communication style is direct, task-oriented, and pro-cooperative, with a neutral-to-positive tone. They greet others briefly but quickly pivot to instructive, normative messaging that emphasizes the collective benefit of high contributions. They attempt to coordinate behavior by explicitly explaining the logic of maximum contributions and by framing non-contribution as pointless given the lack of alternative token uses. This indicates an assumption that others may not fully understand the payoff structure and a willingness to “coach” the group. The player appeals to shared rationality and group interest rather than using threats, blame, or emotional language. They do not directly call out individuals or differentiate between high and low contributors; instead, they address the group as a whole, aiming at broad norm-setting. Responsiveness to others is present but limited: they acknowledge the emerging discussion and build on it with further justification for going all in, showing engagement rather than withdrawal. They do not display sarcasm, hostility, or social playfulness; their focus remains on making the cooperative strategy “make sense” to everyone.",-0.8995265,0.16957211,1,Cooperative Norms and Group Dynamics,"This cluster highlights personas that actively promote cooperation and norm enforcement within group settings. Their communication styles range from assertive and aggressive to supportive and mildly humorous, all aimed at maximizing contributions and discouraging non-compliance. These individuals often use chat to coordinate behavior, rally support, and establish a strong in-group identity.",110
"The player does not send any messages, even though others are chatting about coordination and going all in. This suggests a low-communication or observer style: they attend to the environment but do not engage verbally. There is no evidence of attempts to persuade others, signal norms, or coordinate via chat. Their silence may indicate a preference for acting through decisions (contributions and punishment) rather than through discussion. Tone cannot be inferred directly due to lack of messages; social expressiveness and responsiveness are therefore unknown. However, the contrast between full cooperation and zero verbal engagement suggests a task-focused, non-social communication stance: they are willing to influence outcomes through the mechanisms of the game rather than through conversation.",1.9031817,0.4918815,14,Silent Observers in Communication Dynamics,"This cluster highlights individuals who exhibit a non-communicative or passive communication style in social settings. They refrain from sending chat messages, opting instead to observe without engaging in discussions or coordination efforts. Their silence may indicate a preference for low social engagement or a strategic choice to remain uninvolved.",126
"The player does not send any chat messages despite others actively using the channel. This indicates a low-engagement or observant communication style: they pay attention to the environment and others’ messages but do not participate in explicit coordination, persuasion, or norm-setting. They neither encourage nor criticize others, and they do not signal intentions or expectations. Their silence also means their personality traits (e.g., friendliness, assertiveness, moralizing) in communication remain unknown. They appear socially passive in the chat dimension, relying on private action (their contribution) rather than verbal influence.",1.9539236,0.22541194,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"Their tone is relaxed, humorous, and socially engaged. Early on, they seek basic coordination information and then verbally endorse the full-contribution strategy. As the game becomes repetitive, they shift into using humor and jokes to manage boredom and build group camaraderie. They openly discuss the possibility of researcher manipulation and frame it as an interesting twist rather than something to protest, which shows a reflective, slightly conspiratorial but playful mindset. When accused of bailing, they promptly apologize and attribute their zero contribution to an accident, signaling concern with reputation and group approval. They also later reframe that event as possibly due to experimental manipulation, which shows they think about the structure of the game and how it might be designed to provoke conflict. They openly speculate that the study might be about turning group members against one another, and even jokingly hint that their own explanation could be self-serving, indicating self-awareness and comfort with light self-deprecation. In conversation, they respond directly to others, riff on others’ comments, and introduce off-topic chatter (jokes, boredom coping) without withdrawing from the cooperative behavior. Communication style is affiliative, somewhat attention-seeking, and used strategically to maintain a positive group atmosphere while the task is monotonous.",-0.72929037,-1.5414896,5,Sociable Players Embrace Lighthearted Cooperation,"This group of players thrives on social interaction, engaging in playful banter and cooperative norms. They prioritize lighthearted communication, fostering a friendly atmosphere while supporting collective contributions. Their approach blends humor with a commitment to group dynamics, making them active participants in the social fabric of the game.",105
"The player’s tone is casual, cooperative, and affiliative. They initiate or join light small talk, including humor, and responds to others’ jokes with brief supportive comments. They explicitly state their intention to fully contribute and verbally affirm continued cooperation when others discuss the benefits of everyone contributing. They engages in mild meta-discussion about the experiment (duration, randomness of rounds, what is being tested), showing situational awareness but without using that as a reason to defect. They does not try to lead or coordinate punishment campaigns and does not push others aggressively; instead, they reinforce the cooperative status quo and mirror the group’s relaxed, “we’ll just keep doing this” attitude. When others speculate about manipulation or research aims, they show interest but remain even-tempered and non-paranoid. Overall, their communication style is engaged but not dominating: short, responsive, and socially smoothing rather than confrontational.",-0.48547375,-1.5200604,5,Sociable Players Embrace Lighthearted Cooperation,"This group of players thrives on social interaction, engaging in playful banter and cooperative norms. They prioritize lighthearted communication, fostering a friendly atmosphere while supporting collective contributions. Their approach blends humor with a commitment to group dynamics, making them active participants in the social fabric of the game.",105
"Their tone is friendly, lightly humorous, and pragmatic. They engage actively in chat, but not excessively; their messages often either (a) reinforce cooperation, (b) coordinate expectations, or (c) make light jokes to ease boredom and maintain group morale. They never display hostility or moral outrage, even when others free ride; instead they talk about consequences in a matter-of-fact way and then move on. They attempt explicit coordination around norms (urging everyone to keep contributing fully, suggesting group use of punishment against repeat free riders) and around meta-game issues (discussing likely duration, interpreting what the researchers might be studying, and reframing the task as “hit max while doing something else”). They are responsive to the group’s conversation, riffing on others’ comments and jokes, which shows comfort with social engagement. They balance engagement with detachment: they clearly care enough to organize and encourage cooperation, but they also downplay the stakes and frame the task as somewhat absurd, which helps reduce tension. They do not pressure any specific individual harshly; even when calling out a low contributor, they phrase it as a team-based response and quickly drop it when the behavior improves. Overall, they act as a norm-setter and mood stabilizer, not a scold.",-1.2825153,-1.2191124,0,Engaging Social Dynamics in Cooperative Settings,"This cluster highlights personas that thrive in social environments, emphasizing light-hearted communication and cooperative norms. Participants actively engage in banter and humor while promoting group cohesion and collective goals, fostering a positive atmosphere for collaboration.",91
"The player communicates in a friendly, humorous, and socially engaged manner. They open with a casual greeting and maintain an easy-going tone throughout. They respond frequently to others’ jokes, questions, and comments, and they initiate playful speculation about the nature of the experiment and the researchers’ intentions. They use chat to build rapport and reduce tedium, rather than to direct or discipline the group. They neither lecture nor moralize; instead, they align themselves with the group’s mood—laughing, acknowledging boredom, talking about bonus money, and joining in light teasing. When the group wonders about round length or payoff structure, they contribute information and share their beliefs about game duration. When someone makes a mistake or deviates, they do not criticize; they either ignore it or join in de-escalating humor. They make occasional meta-level observations about the experiment (e.g., guessing the purpose is to see whether players turn on each other), which shows they are reflective and think about social dynamics and experimental design. However, they do not try to steer the group toward punishing or defecting; instead, they seem to implicitly endorse the status quo of continuing high contributions and “just keep hitting max” while chatting. Their engagement style is inclusive and responsive: they answer questions, react to jokes, and sometimes ask follow-ups. They are comfortable with mild self-disclosure (mentioning details about their own life in a joking way) and show an ability to play along with others’ running gags. They show no evident avoidance of interaction, no hostility, and no attempts to dominate conversation. In new PGG settings they are likely to: quickly adopt a congenial tone, support cooperative norms implicitly through light, positive chat, and use humor and meta-commentary to cope with boredom or uncertainty rather than pushing others toward conflict.",-0.81387323,-1.6682609,3,Playful Social Engagement in Group Dynamics,"This cluster highlights individuals who thrive in cooperative environments, using humor and light-hearted banter to foster social connections. They actively participate in discussions, promoting teamwork and shared goals while maintaining an upbeat and friendly tone. Their communication style encourages inclusivity and enhances group cohesion.",101
"Their tone is friendly, light, and cooperative. Early on, they actively encourage generosity and implicitly endorse a high-contribution norm. As the game stabilizes into a repetitive cooperative pattern, they continue to engage in small, affiliative comments, often echoing others’ sentiments, expressing mild confusion or amusement about the task, and participating in group banter. They do not issue threats, explicit coordination proposals about punishing, or direct criticism of any particular player. Instead, they engage in gentle, low-pressure social alignment (e.g., acknowledging others’ information about the task, commenting on tedium, and answering factual questions when they can). They are responsive but not dominant in the chat: they react to others’ remarks, ask simple questions, and occasionally supply information, but they do not try to steer the group’s strategic direction beyond the early “be generous” nudge. They appear socially affiliative and non-confrontational, using humor and “lol” type language to handle boredom and uncertainty. When someone suggests that some game parameters might be manipulated, they respond appreciatively, which indicates attentiveness to others’ observations and a willingness to update beliefs or at least acknowledge potentially important information.",-1.3342017,-1.1943463,0,Engaging Social Dynamics in Cooperative Settings,"This cluster highlights personas that thrive in social environments, emphasizing light-hearted communication and cooperative norms. Participants actively engage in banter and humor while promoting group cohesion and collective goals, fostering a positive atmosphere for collaboration.",91
"Their communication style is sparse, affiliative, and low-key. They engage minimally in chat, mostly using brief acknowledgments or light comments rather than leading coordination efforts or long discussions. When another player pushes for continued full contributions for joint benefit, they explicitly affirm this, signaling agreement with cooperative norms without trying to steer the group themselves. They respond courteously when someone apologizes for a past low contribution, signaling acceptance and social forgiveness rather than blame. Later, they make a brief reflective remark about the nature of the experiment (framing it in terms of patience versus greed), suggesting they are thinking about the meta-structure of the situation but still choosing to continue cooperating. They occasionally join in the group’s light humor (e.g., short “lol” remarks) but do not dominate the conversation. They do not initiate any punishment or threat discussions, defer to others’ proposals about penalizing defectors, and never press the issue. Their tone is calm, non-confrontational, and cooperative, and they seem more interested in sustaining a pleasant, low-effort cooperative routine than in arguing about strategy or enforcing strict discipline. In new environments, this profile suggests they are likely to quietly endorse cooperative schemes others propose, provide minimal but friendly engagement, and avoid conflict-oriented or coercive messaging.",-0.18994957,0.640819,9,Sparsely Communicative Yet Cooperative Personas,"This cluster features individuals who engage in communication with minimal frequency and volume, often aligning with cooperative norms without taking a leading role. Their interactions are characterized by brief acknowledgments and a focus on group consensus, indicating a preference for collective strategies over individual expression.",114
"The player never speaks in the chat. They do not initiate coordination, reassurance, or complaints, despite others actively joking, speculating about the experiment, and loosely coordinating norms and punishment. This silence suggests an engagement style that is observant and behavior-driven rather than verbally expressive. They implicitly follow the cooperative norm established by others (and reinforced in chat) without overtly endorsing it. They also never challenge or respond to others’ explanations (e.g., “accidents” or speculations about manipulation), implying either low need to publicly signal their views or a preference to avoid social conflict or attention. Overall, they cooperate through actions, not words, and rely on contribution patterns rather than conversation to navigate the game.",1.210128,-0.005223932,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player is highly verbal, proactive, and coordination‑oriented. From the outset they try to set a group norm for maximal contribution and mutual rewarding, explaining the structure and benefits of the mechanism to others who are confused. Their tone is generally polite, encouraging, and inclusive, with frequent use of softeners and positive emotive markers (e.g., smiles, “yay,” reassurance), but they also directly confront perceived unfairness (e.g., naming specific avatars who under‑contribute or “hold back” coins). They repeatedly attempt to construct explicit agreements: first at the group level (“everyone contribute max and reward those who do”), and later through bilateral or trilateral trading arrangements. They actively negotiate the magnitudes of rewards, adjust them when others propose changes, and confirm plans before execution. They respond quickly to others’ questions and concerns, and they openly share their own constraints (e.g., not being as fast at clicking). They are sensitive to reciprocity and reliability in communication; when others deviate from agreed reward patterns or free‑ride on rewards, they signal frustration and threaten to withdraw cooperation in that specific channel (e.g., “give up on rewards,” “won’t do it in the future”). They seek reassurance and validation (e.g., worrying about disappointing a partner due to slow clicking) and show appreciation and gratitude when others cooperate. Overall, they are an engaged, norm‑setting, somewhat fairness‑minded communicator who balances warmth with direct accountability.",-0.9132205,-0.7531806,2,Engaging Cooperation in Group Settings,"This persona cluster emphasizes friendly and cooperative communication styles that foster group coordination. Participants actively encourage full contributions while maintaining a light and humorous tone, creating an inclusive atmosphere. Their proactive approach to establishing cooperation norms enhances group dynamics and overall engagement.",139
"Their communication style is brief, cooperative, and reactive rather than leading. They agree quickly with early calls to contribute fully and do not argue about the underlying logic. They make a small attempt at norm enforcement by remarking that one player is contributing less, aligning themselves with the fairness concerns voiced by others. Later, seeing successful reward pairings among others, they openly ask for a similar arrangement, indicating comfort with proposing mutually beneficial side deals but not with designing or leading complex coordination schemes. They respond when directly addressed (for example, when someone complains about not being rewarded as agreed) and they acknowledge their own lapses (citing time running out and offering to make up for it). They accept specific numeric requests from others (e.g., how much to reward) rather than negotiating hard over amounts; they tend to say “ok” and then attempt to comply. This suggests a conciliatory, harmony-seeking style that prioritizes keeping others satisfied and staying included in cooperative subgroups. They do not use threats or emotional pressure, in contrast to some others who do; instead, they accept criticism and quickly offer restitution, signaling agreeableness and a desire to repair trust when it frays.",-0.61562306,0.81301636,4,Cooperative Communication in Group Dynamics,"This cluster highlights personas who engage in sparse yet effective communication, emphasizing cooperation and coordination. Their interactions are characterized by affirming tones and a focus on reinforcing group norms, promoting a collective approach to decision-making.",115
"Their communication style is brief, agreeable, and affiliative. They: - Join early consensus in a low‑key way, endorsing group proposals without initiating them. - Frequently express confusion about the mechanisms but do so lightly and self‑deprecatingly, which lowers social friction rather than escalating it. - Affirm and validate others’ positions (e.g., endorsing excluding an under‑contributor from rewards as “fair,” laughing at a humorous remark, reassuring another player they don’t know why the system blocks transfers to someone). - Rarely propose concrete strategies themselves; instead they respond to others’ suggestions with short, supportive comments. - Engage enough to signal presence and goodwill, but do not attempt to steer group norms or lead coordination. Interpersonally, they appear cooperative, polite, and somewhat deferential. They do not criticize or confront anyone and avoid moralizing language. They exhibit a “go along with the group” pattern rather than an assertive or managerial style.",-0.5429554,1.127856,6,Affiliative Communicators in Cooperative Settings,This group exhibits a communication style characterized by minimal yet supportive interactions. They align with cooperative norms and respond positively to group dynamics without initiating discussions or leading strategies. Their behavior reflects a preference for maintaining harmony and reinforcing group cohesion.,129
